"Status","Year","Parent_department","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department for Transport","London","Female","Unknown","75","[c]","36070","34710"
"New entrant CS","2021","Department for Transport","London","Male","Heterosexual / straight","135","[c]","38310","34710"
"New entrant CS","2021","Department for Transport","London","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Male","Unknown","85","[c]","39570","34710"
"New entrant CS","2021","Department for Transport","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Outside London","Female","Heterosexual / straight","200","[c]","26650","21590"
"New entrant CS","2021","Department for Transport","Outside London","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Outside London","Female","Unknown","180","[c]","24340","21590"
"New entrant CS","2021","Department for Transport","Outside London","Male","Heterosexual / straight","250","[c]","32090","26590"
"New entrant CS","2021","Department for Transport","Outside London","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Outside London","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Outside London","Male","Unknown","230","[c]","28440","26580"
"New entrant CS","2021","Department for Transport","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","London","Female","Heterosexual / straight","1595","[c]","30320","31060"
"New entrant CS","2021","Department for Work and Pensions","London","Female","LGBO","110","[c]","30170","31060"
"New entrant CS","2021","Department for Work and Pensions","London","Female","Undeclared","105","[c]","31030","31060"
"New entrant CS","2021","Department for Work and Pensions","London","Female","Unknown","245","[c]","31890","31060"
"New entrant CS","2021","Department for Work and Pensions","London","Male","Heterosexual / straight","915","[c]","30580","31060"
"New entrant CS","2021","Department for Work and Pensions","London","Male","LGBO","95","[c]","30640","31060"
"New entrant CS","2021","Department for Work and Pensions","London","Male","Undeclared","55","[c]","32050","31060"
"New entrant CS","2021","Department for Work and Pensions","London","Male","Unknown","140","[c]","32450","31060"
"New entrant CS","2021","Department for Work and Pensions","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Outside London","Female","Heterosexual / straight","6175","[c]","25850","27570"
"New entrant CS","2021","Department for Work and Pensions","Outside London","Female","LGBO","555","[c]","25860","27570"
"New entrant CS","2021","Department for Work and Pensions","Outside London","Female","Undeclared","330","[c]","26180","27570"
"New entrant CS","2021","Department for Work and Pensions","Outside London","Female","Unknown","785","[c]","26360","27570"
"New entrant CS","2021","Department for Work and Pensions","Outside London","Male","Heterosexual / straight","4320","[c]","25820","27570"
"New entrant CS","2021","Department for Work and Pensions","Outside London","Male","LGBO","600","[c]","25640","27570"
"New entrant CS","2021","Department for Work and Pensions","Outside London","Male","Undeclared","260","[c]","25730","27570"
"New entrant CS","2021","Department for Work and Pensions","Outside London","Male","Unknown","565","[c]","26470","27570"
"New entrant CS","2021","Department for Work and Pensions","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Female","Heterosexual / straight","130","[c]","27990","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Male","Heterosexual / straight","100","[c]","28970","27570"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","London","Female","Heterosexual / straight","655","[c]","36710","32650"
"New entrant CS","2021","Department of Health and Social Care","London","Female","LGBO","50","[c]","33680","32330"
"New entrant CS","2021","Department of Health and Social Care","London","Female","Undeclared","120","[c]","36820","32640"
"New entrant CS","2021","Department of Health and Social Care","London","Female","Unknown","385","[c]","39760","32790"
"New entrant CS","2021","Department of Health and Social Care","London","Male","Heterosexual / straight","295","[c]","41930","36330"
"New entrant CS","2021","Department of Health and Social Care","London","Male","LGBO","45","[c]","37580","32790"
"New entrant CS","2021","Department of Health and Social Care","London","Male","Undeclared","60","[c]","45820","37610"
"New entrant CS","2021","Department of Health and Social Care","London","Male","Unknown","260","[c]","44410","32790"
"New entrant CS","2021","Department of Health and Social Care","London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Outside London","Female","Heterosexual / straight","720","[c]","31570","28590"
"New entrant CS","2021","Department of Health and Social Care","Outside London","Female","LGBO","40","[c]","30010","28590"
"New entrant CS","2021","Department of Health and Social Care","Outside London","Female","Undeclared","120","[c]","32820","28590"
"New entrant CS","2021","Department of Health and Social Care","Outside London","Female","Unknown","150","[c]","38080","36330"
"New entrant CS","2021","Department of Health and Social Care","Outside London","Male","Heterosexual / straight","240","[c]","35070","28590"
"New entrant CS","2021","Department of Health and Social Care","Outside London","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Outside London","Male","Undeclared","40","[c]","37940","28590"
"New entrant CS","2021","Department of Health and Social Care","Outside London","Male","Unknown","105","[c]","38890","28970"
"New entrant CS","2021","Department of Health and Social Care","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outside London","Female","Heterosexual / straight","175","[c]","24860","22350"
"New entrant CS","2021","HM Land Registry","Outside London","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outside London","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outside London","Female","Unknown","165","[c]","25390","22350"
"New entrant CS","2021","HM Land Registry","Outside London","Male","Heterosexual / straight","120","[c]","26440","22350"
"New entrant CS","2021","HM Land Registry","Outside London","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outside London","Male","Unknown","140","[c]","26110","22350"
"New entrant CS","2021","HM Land Registry","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","London","Female","Heterosexual / straight","60","[c]","35700","36160"
"New entrant CS","2021","HM Revenue and Customs","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","London","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","London","Female","Unknown","90","[c]","35270","29570"
"New entrant CS","2021","HM Revenue and Customs","London","Male","Heterosexual / straight","60","[c]","32490","29570"
"New entrant CS","2021","HM Revenue and Customs","London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","London","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","London","Male","Unknown","115","[c]","35950","36160"
"New entrant CS","2021","HM Revenue and Customs","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Outside London","Female","Heterosexual / straight","735","[c]","24650","20140"
"New entrant CS","2021","HM Revenue and Customs","Outside London","Female","LGBO","65","[c]","25810","20880"
"New entrant CS","2021","HM Revenue and Customs","Outside London","Female","Undeclared","45","[c]","24970","20140"
"New entrant CS","2021","HM Revenue and Customs","Outside London","Female","Unknown","1500","[c]","23090","20140"
"New entrant CS","2021","HM Revenue and Customs","Outside London","Male","Heterosexual / straight","700","[c]","25450","20880"
"New entrant CS","2021","HM Revenue and Customs","Outside London","Male","LGBO","105","[c]","23460","20140"
"New entrant CS","2021","HM Revenue and Customs","Outside London","Male","Undeclared","35","[c]","27020","25560"
"New entrant CS","2021","HM Revenue and Customs","Outside London","Male","Unknown","1545","[c]","23870","20140"
"New entrant CS","2021","HM Revenue and Customs","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Unknown","Female","Unknown","215","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Unknown","Male","Unknown","105","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","London","Female","Heterosexual / straight","145","[c]","33880","28500"
"New entrant CS","2021","HM Treasury","London","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","London","Female","Undeclared","35","[c]","33590","30410"
"New entrant CS","2021","HM Treasury","London","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","London","Male","Heterosexual / straight","145","[c]","33540","28500"
"New entrant CS","2021","HM Treasury","London","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","London","Male","Undeclared","40","[c]","37600","32320"
"New entrant CS","2021","HM Treasury","London","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Outside London","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Outside London","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","London","Female","Heterosexual / straight","135","[c]","38630","35050"
"New entrant CS","2021","Home Office","London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","London","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","London","Female","Unknown","325","[c]","37630","33650"
"New entrant CS","2021","Home Office","London","Male","Heterosexual / straight","125","[c]","42270","35070"
"New entrant CS","2021","Home Office","London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","London","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","London","Male","Unknown","310","[c]","39730","35050"
"New entrant CS","2021","Home Office","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Outside London","Female","Heterosexual / straight","130","[c]","25930","24880"
"New entrant CS","2021","Home Office","Outside London","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Outside London","Female","Unknown","345","[c]","24910","21430"
"New entrant CS","2021","Home Office","Outside London","Male","Heterosexual / straight","225","[c]","27430","24880"
"New entrant CS","2021","Home Office","Outside London","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Outside London","Male","Unknown","470","[c]","26490","24880"
"New entrant CS","2021","Home Office","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","London","Female","Heterosexual / straight","90","[c]","33310","29520"
"New entrant CS","2021","Ministry of Defence","London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","London","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","London","Male","Heterosexual / straight","90","[c]","33310","30200"
"New entrant CS","2021","Ministry of Defence","London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","London","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","London","Male","Unknown","40","[c]","30600","29370"
"New entrant CS","2021","Ministry of Defence","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Outside London","Female","Heterosexual / straight","1245","[c]","28370","24910"
"New entrant CS","2021","Ministry of Defence","Outside London","Female","LGBO","90","[c]","26470","26180"
"New entrant CS","2021","Ministry of Defence","Outside London","Female","Undeclared","70","[c]","28780","26350"
"New entrant CS","2021","Ministry of Defence","Outside London","Female","Unknown","235","[c]","31810","26350"
"New entrant CS","2021","Ministry of Defence","Outside London","Male","Heterosexual / straight","1605","[c]","31460","27540"
"New entrant CS","2021","Ministry of Defence","Outside London","Male","LGBO","75","[c]","26020","25540"
"New entrant CS","2021","Ministry of Defence","Outside London","Male","Undeclared","100","[c]","32400","26350"
"New entrant CS","2021","Ministry of Defence","Outside London","Male","Unknown","490","[c]","28420","25540"
"New entrant CS","2021","Ministry of Defence","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","London","Female","Heterosexual / straight","85","[c]","39860","33210"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","London","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","London","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","London","Male","Heterosexual / straight","60","[c]","41020","33210"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","London","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","London","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Outside London","Female","Heterosexual / straight","75","[c]","31480","30190"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Outside London","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Outside London","Male","Heterosexual / straight","80","[c]","36600","32780"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Outside London","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","London","Female","Heterosexual / straight","570","[c]","29240","26810"
"New entrant CS","2021","Ministry of Justice","London","Female","LGBO","50","[c]","29130","26810"
"New entrant CS","2021","Ministry of Justice","London","Female","Undeclared","40","[c]","30310","30180"
"New entrant CS","2021","Ministry of Justice","London","Female","Unknown","590","[c]","27990","25450"
"New entrant CS","2021","Ministry of Justice","London","Male","Heterosexual / straight","370","[c]","31480","28720"
"New entrant CS","2021","Ministry of Justice","London","Male","LGBO","50","[c]","31560","30150"
"New entrant CS","2021","Ministry of Justice","London","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","London","Male","Unknown","430","[c]","30170","28720"
"New entrant CS","2021","Ministry of Justice","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
