"Status","Year","Age","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","Unknown","60","[c]","42540","36940"
"Leaver CS","2021","65+","London","AA/AO","Heterosexual / straight","80","[c]","23000","23280"
"Leaver CS","2021","65+","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","AA/AO","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","EO","Heterosexual / straight","50","[c]","29310","29550"
"Leaver CS","2021","65+","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","EO","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","G6/G7","Heterosexual / straight","30","[c]","62050","61250"
"Leaver CS","2021","65+","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","SEO/HEO","Heterosexual / straight","40","[c]","39850","40560"
"Leaver CS","2021","65+","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","SEO/HEO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","London","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Outside London","AA/AO","Heterosexual / straight","780","[c]","20460","20570"
"Leaver CS","2021","65+","Outside London","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Outside London","AA/AO","Undeclared","165","[c]","20740","20650"
"Leaver CS","2021","65+","Outside London","AA/AO","Unknown","620","[c]","20860","20500"
"Leaver CS","2021","65+","Outside London","EO","Heterosexual / straight","335","[c]","27130","27570"
"Leaver CS","2021","65+","Outside London","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Outside London","EO","Undeclared","90","[c]","27380","27570"
"Leaver CS","2021","65+","Outside London","EO","Unknown","315","[c]","27400","27570"
"Leaver CS","2021","65+","Outside London","G6/G7","Heterosexual / straight","55","[c]","62170","59840"
"Leaver CS","2021","65+","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Outside London","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Outside London","G6/G7","Unknown","65","[c]","61880","60010"
"Leaver CS","2021","65+","Outside London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Outside London","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Outside London","SEO/HEO","Heterosexual / straight","265","[c]","37580","35170"
"Leaver CS","2021","65+","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Outside London","SEO/HEO","Undeclared","50","[c]","39050","37660"
"Leaver CS","2021","65+","Outside London","SEO/HEO","Unknown","190","[c]","39770","37530"
"Leaver CS","2021","65+","Outside London","Unknown","Heterosexual / straight","75","[c]","[c]","[c]"
"Leaver CS","2021","65+","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Outside London","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Outside London","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","AA/AO","Heterosexual / straight","65","[c]","23630","23690"
"Leaver Dept.","2021","20-29","London","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","AA/AO","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","EO","Heterosexual / straight","265","[c]","28270","27760"
"Leaver Dept.","2021","20-29","London","EO","LGBO","35","[c]","27710","27310"
"Leaver Dept.","2021","20-29","London","EO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","EO","Unknown","175","[c]","28160","27550"
"Leaver Dept.","2021","20-29","London","G6/G7","Heterosexual / straight","140","[c]","54230","53380"
"Leaver Dept.","2021","20-29","London","G6/G7","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","G6/G7","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","G6/G7","Unknown","105","[c]","53910","53200"
"Leaver Dept.","2021","20-29","London","SEO/HEO","Heterosexual / straight","600","[c]","35390","34240"
"Leaver Dept.","2021","20-29","London","SEO/HEO","LGBO","95","[c]","35120","34390"
"Leaver Dept.","2021","20-29","London","SEO/HEO","Undeclared","60","[c]","36020","35330"
"Leaver Dept.","2021","20-29","London","SEO/HEO","Unknown","485","[c]","35290","33990"
"Leaver Dept.","2021","20-29","London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","AA/AO","Heterosexual / straight","275","[c]","20690","21010"
"Leaver Dept.","2021","20-29","Outside London","AA/AO","LGBO","40","[c]","20860","21010"
"Leaver Dept.","2021","20-29","Outside London","AA/AO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","AA/AO","Unknown","410","[c]","20620","20690"
"Leaver Dept.","2021","20-29","Outside London","EO","Heterosexual / straight","250","[c]","25110","25630"
"Leaver Dept.","2021","20-29","Outside London","EO","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","EO","Unknown","155","[c]","26000","26860"
"Leaver Dept.","2021","20-29","Outside London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","SEO/HEO","Heterosexual / straight","185","[c]","30810","30830"
"Leaver Dept.","2021","20-29","Outside London","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","SEO/HEO","Unknown","145","[c]","32510","31990"
"Leaver Dept.","2021","20-29","Outside London","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Outside London","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","SEO/HEO","Heterosexual / straight","120","[c]","32550","32000"
"Leaver Dept.","2021","20-29","Unknown","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","SEO/HEO","Unknown","275","[c]","30920","32000"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","AA/AO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","EO","Heterosexual / straight","100","[c]","28680","28650"
"Leaver Dept.","2021","30-39","London","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","EO","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","G6/G7","Heterosexual / straight","420","[c]","57480","55650"
"Leaver Dept.","2021","30-39","London","G6/G7","LGBO","40","[c]","55540","53910"
"Leaver Dept.","2021","30-39","London","G6/G7","Undeclared","65","[c]","56180","54700"
"Leaver Dept.","2021","30-39","London","G6/G7","Unknown","245","[c]","56810","54600"
"Leaver Dept.","2021","30-39","London","SCS level","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","SCS level","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","SEO/HEO","Heterosexual / straight","350","[c]","37960","37410"
"Leaver Dept.","2021","30-39","London","SEO/HEO","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","SEO/HEO","Undeclared","35","[c]","39460","40050"
"Leaver Dept.","2021","30-39","London","SEO/HEO","Unknown","230","[c]","37690","37620"
"Leaver Dept.","2021","30-39","London","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","AA/AO","Heterosexual / straight","235","[c]","20650","21010"
"Leaver Dept.","2021","30-39","Outside London","AA/AO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","AA/AO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","AA/AO","Unknown","265","[c]","20600","20840"
"Leaver Dept.","2021","30-39","Outside London","EO","Heterosexual / straight","280","[c]","25720","25780"
"Leaver Dept.","2021","30-39","Outside London","EO","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","EO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","EO","Unknown","160","[c]","26420","26890"
"Leaver Dept.","2021","30-39","Outside London","G6/G7","Heterosexual / straight","85","[c]","53390","54050"
"Leaver Dept.","2021","30-39","Outside London","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","G6/G7","Unknown","55","[c]","51190","49240"
"Leaver Dept.","2021","30-39","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","SEO/HEO","Heterosexual / straight","290","[c]","33950","32540"
"Leaver Dept.","2021","30-39","Outside London","SEO/HEO","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","SEO/HEO","Undeclared","35","[c]","35860","35570"
"Leaver Dept.","2021","30-39","Outside London","SEO/HEO","Unknown","190","[c]","35340","35590"
"Leaver Dept.","2021","30-39","Outside London","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Outside London","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SEO/HEO","Heterosexual / straight","35","[c]","33110","32000"
"Leaver Dept.","2021","30-39","Unknown","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SEO/HEO","Unknown","60","[c]","31350","32000"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
