"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Psychology","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Psychology","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Research","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Research","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Research","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Research","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Research","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Research","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Research","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Research","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tax","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tax","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tax","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","AO","Heterosexual / straight","230","[c]","21300","21010"
"Leaver Dept.","2021","Unknown","Unknown","AO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","AO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","AO","Unknown","805","[c]","21100","21010"
"Leaver Dept.","2021","Unknown","Unknown","EO","Heterosexual / straight","530","[c]","27780","27570"
"Leaver Dept.","2021","Unknown","Unknown","EO","LGBO","40","[c]","27360","27570"
"Leaver Dept.","2021","Unknown","Unknown","EO","Undeclared","55","[c]","28160","27570"
"Leaver Dept.","2021","Unknown","Unknown","EO","Unknown","530","[c]","28120","27570"
"Leaver Dept.","2021","Unknown","Unknown","G6","Heterosexual / straight","40","[c]","67110","66410"
"Leaver Dept.","2021","Unknown","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","G6","Unknown","95","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","G7","Heterosexual / straight","95","[c]","54910","54760"
"Leaver Dept.","2021","Unknown","Unknown","G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","G7","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","G7","Unknown","245","[c]","53900","54020"
"Leaver Dept.","2021","Unknown","Unknown","HEO","Heterosexual / straight","220","[c]","33570","33500"
"Leaver Dept.","2021","Unknown","Unknown","HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","HEO","Unknown","450","[c]","33540","33180"
"Leaver Dept.","2021","Unknown","Unknown","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SCS level","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SEO","Heterosexual / straight","135","[c]","39790","40320"
"Leaver Dept.","2021","Unknown","Unknown","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SEO","Unknown","210","[c]","39940","40050"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Unknown","95","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Communications","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Communications","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Digital, Data and Technology","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Digital, Data and Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Digital, Data and Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Digital, Data and Technology","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Digital, Data and Technology","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Digital, Data and Technology","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Digital, Data and Technology","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Digital, Data and Technology","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Digital, Data and Technology","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Digital, Data and Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Digital, Data and Technology","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Digital, Data and Technology","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Economics","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Economics","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Economics","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Economics","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Economics","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Economics","AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Economics","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Economics","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Economics","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Economics","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Economics","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Economics","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Economics","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Economics","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Economics","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Economics","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Economics","HEO","Heterosexual / straight","110","[c]","33120","33120"
"New entrant CS","2021","Analysis","Economics","HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Economics","HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Economics","HEO","Unknown","45","[c]","33330","32540"
"New entrant CS","2021","Analysis","Economics","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Economics","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Economics","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Finance","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Finance","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Human Resources","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Human Resources","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Intelligence Analysis","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Intelligence Analysis","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Intelligence Analysis","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Intelligence Analysis","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Intelligence Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Intelligence Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Intelligence Analysis","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Intelligence Analysis","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Intelligence Analysis","G6","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Intelligence Analysis","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Intelligence Analysis","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Intelligence Analysis","G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Intelligence Analysis","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Intelligence Analysis","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Intelligence Analysis","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Intelligence Analysis","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Intelligence Analysis","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Intelligence Analysis","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Knowledge and Information Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Knowledge and Information Management","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Knowledge and Information Management","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Knowledge and Information Management","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Delivery","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Delivery","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Delivery","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Delivery","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Delivery","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Delivery","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Delivery","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Delivery","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Delivery","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Delivery","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Delivery","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Delivery","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Delivery","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Delivery","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Research","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Research","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Research","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Research","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Research","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Research","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Research","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Research","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Research","HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Research","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Research","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Research","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Research","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Research","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Research","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Research","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Research","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Operational Research","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Other","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Other","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Other","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Other","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Other","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Other","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Other","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Other","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Other","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Other","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Other","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Other","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Other","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Other","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Other","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Other","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Other","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Other","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Policy","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Policy","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Policy","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Policy","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Policy","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Policy","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Policy","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Policy","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Policy","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Policy","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Policy","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Policy","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Policy","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Policy","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Policy","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Policy","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Policy","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Policy","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Policy","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Project Delivery","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Project Delivery","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Project Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Project Delivery","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Project Delivery","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Project Delivery","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Project Delivery","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Project Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Science and Engineering","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Science and Engineering","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Science and Engineering","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Science and Engineering","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Science and Engineering","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Science and Engineering","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Science and Engineering","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Science and Engineering","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Science and Engineering","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Science and Engineering","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Science and Engineering","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Science and Engineering","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Science and Engineering","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Science and Engineering","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Science and Engineering","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Science and Engineering","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Science and Engineering","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Science and Engineering","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Science and Engineering","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Social Research","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Social Research","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Social Research","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Social Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Social Research","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Social Research","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Social Research","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Social Research","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Social Research","G7","Unknown","[c]","[c]","[c]","[c]"
