"Status","Year","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Human Resources","Wales","Outside London","45","[c]","34590","29540"
"New entrant CS","2021","Human Resources","West Midlands (England)","Outside London","20","[c]","34080","29750"
"New entrant CS","2021","Human Resources","Yorkshire and The Humber","Outside London","45","[c]","33770","28970"
"New entrant CS","2021","Inspector of Education and Training","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","East of England","Outside London","10","[c]","68460","75500"
"New entrant CS","2021","Inspector of Education and Training","London","London","25","[c]","62940","70500"
"New entrant CS","2021","Inspector of Education and Training","North West (England)","Outside London","15","[c]","59810","51360"
"New entrant CS","2021","Inspector of Education and Training","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","West Midlands (England)","Outside London","10","[c]","53930","51360"
"New entrant CS","2021","Inspector of Education and Training","Yorkshire and The Humber","Outside London","20","[c]","67570","70500"
"New entrant CS","2021","Intelligence Analysis","East Midlands (England)","Outside London","10","[c]","27050","26670"
"New entrant CS","2021","Intelligence Analysis","East of England","Outside London","15","[c]","27230","26350"
"New entrant CS","2021","Intelligence Analysis","London","London","80","[c]","46520","53360"
"New entrant CS","2021","Intelligence Analysis","North West (England)","Outside London","15","[c]","27550","24880"
"New entrant CS","2021","Intelligence Analysis","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","South East (England)","Outside London","10","[c]","26270","24880"
"New entrant CS","2021","Intelligence Analysis","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Yorkshire and The Humber","Outside London","15","[c]","35420","32790"
"New entrant CS","2021","Internal Audit","London","London","15","[c]","49880","47290"
"New entrant CS","2021","Internal Audit","North East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","South West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","London","London","110","[c]","33050","31800"
"New entrant CS","2021","International Trade","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","South East (England)","Outside London","20","[c]","33330","31800"
"New entrant CS","2021","International Trade","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","East Midlands (England)","Outside London","15","[c]","39420","40830"
"New entrant CS","2021","Knowledge and Information Management","East of England","Outside London","10","[c]","31970","31730"
"New entrant CS","2021","Knowledge and Information Management","London","London","50","[c]","35340","32540"
"New entrant CS","2021","Knowledge and Information Management","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","South East (England)","Outside London","15","[c]","26370","20920"
"New entrant CS","2021","Knowledge and Information Management","South West (England)","Outside London","45","[c]","29800","28500"
"New entrant CS","2021","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Wales","Outside London","15","[c]","25730","25030"
"New entrant CS","2021","Knowledge and Information Management","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Yorkshire and The Humber","Outside London","10","[c]","29500","28990"
"New entrant CS","2021","Legal","East Midlands (England)","Outside London","45","[c]","38920","38000"
"New entrant CS","2021","Legal","East of England","Outside London","45","[c]","36700","38000"
"New entrant CS","2021","Legal","London","London","405","[c]","46000","50500"
"New entrant CS","2021","Legal","North East (England)","Outside London","30","[c]","38670","38000"
"New entrant CS","2021","Legal","North West (England)","Outside London","80","[c]","40820","38550"
"New entrant CS","2021","Legal","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scotland","Outside London","40","[c]","36530","33550"
"New entrant CS","2021","Legal","South East (England)","Outside London","75","[c]","41620","45260"
"New entrant CS","2021","Legal","South West (England)","Outside London","45","[c]","40090","38000"
"New entrant CS","2021","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Wales","Outside London","25","[c]","39080","38000"
"New entrant CS","2021","Legal","West Midlands (England)","Outside London","65","[c]","39720","38000"
"New entrant CS","2021","Legal","Yorkshire and The Humber","Outside London","65","[c]","35520","34490"
"New entrant CS","2021","Medicine","East Midlands (England)","Outside London","35","[c]","44640","37890"
"New entrant CS","2021","Medicine","East of England","Outside London","30","[c]","52180","37280"
"New entrant CS","2021","Medicine","London","London","50","[c]","74130","82100"
"New entrant CS","2021","Medicine","North East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","North West (England)","Outside London","20","[c]","50820","37890"
"New entrant CS","2021","Medicine","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Overseas","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Scotland","Outside London","10","[c]","48220","33780"
"New entrant CS","2021","Medicine","South East (England)","Outside London","85","[c]","46380","34840"
"New entrant CS","2021","Medicine","South West (England)","Outside London","70","[c]","46560","37890"
"New entrant CS","2021","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Wales","Outside London","20","[c]","60910","68820"
"New entrant CS","2021","Medicine","West Midlands (England)","Outside London","25","[c]","47640","40580"
"New entrant CS","2021","Medicine","Yorkshire and The Humber","Outside London","30","[c]","48230","37890"
"New entrant CS","2021","Operational Delivery","East Midlands (England)","Outside London","955","[c]","22930","22350"
"New entrant CS","2021","Operational Delivery","East of England","Outside London","1180","[c]","24150","22850"
"New entrant CS","2021","Operational Delivery","London","London","3480","[c]","30810","28330"
"New entrant CS","2021","Operational Delivery","North East (England)","Outside London","620","[c]","23120","22350"
"New entrant CS","2021","Operational Delivery","North West (England)","Outside London","1600","[c]","24360","22350"
"New entrant CS","2021","Operational Delivery","Northern Ireland","Outside London","145","[c]","23640","20140"
"New entrant CS","2021","Operational Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Scotland","Outside London","725","[c]","22900","20810"
"New entrant CS","2021","Operational Delivery","South East (England)","Outside London","1990","[c]","25180","24240"
"New entrant CS","2021","Operational Delivery","South West (England)","Outside London","1350","[c]","25110","22830"
"New entrant CS","2021","Operational Delivery","Unknown","Unknown","30","[c]","30090","24880"
"New entrant CS","2021","Operational Delivery","Wales","Outside London","1250","[c]","22770","21590"
"New entrant CS","2021","Operational Delivery","West Midlands (England)","Outside London","1450","[c]","24500","22850"
"New entrant CS","2021","Operational Delivery","Yorkshire and The Humber","Outside London","1245","[c]","23760","22350"
"New entrant CS","2021","Operational Research","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","London","London","80","[c]","35260","35050"
"New entrant CS","2021","Operational Research","North West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","South East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Yorkshire and The Humber","Outside London","10","[c]","26670","27330"
"New entrant CS","2021","Other","East Midlands (England)","Outside London","50","[c]","24590","20710"
"New entrant CS","2021","Other","East of England","Outside London","85","[c]","22680","20920"
"New entrant CS","2021","Other","London","London","600","[c]","33930","28650"
"New entrant CS","2021","Other","North East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","North West (England)","Outside London","60","[c]","30030","24880"
"New entrant CS","2021","Other","Northern Ireland","Outside London","10","[c]","22230","21430"
"New entrant CS","2021","Other","Overseas","Overseas","20","[c]","36070","33000"
"New entrant CS","2021","Other","Scotland","Outside London","245","[c]","25320","23450"
"New entrant CS","2021","Other","South East (England)","Outside London","240","[c]","25890","21000"
"New entrant CS","2021","Other","South West (England)","Outside London","300","[c]","26450","20920"
"New entrant CS","2021","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Wales","Outside London","30","[c]","24460","20920"
"New entrant CS","2021","Other","West Midlands (England)","Outside London","85","[c]","24570","20920"
"New entrant CS","2021","Other","Yorkshire and The Humber","Outside London","95","[c]","23330","20920"
"New entrant CS","2021","Planning","London","London","15","[c]","38100","30540"
"New entrant CS","2021","Planning","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Midlands (England)","Outside London","20","[c]","34220","30190"
"New entrant CS","2021","Policy","East of England","Outside London","25","[c]","31490","29320"
"New entrant CS","2021","Policy","London","London","2515","[c]","38150","33570"
"New entrant CS","2021","Policy","North East (England)","Outside London","30","[c]","34960","29360"
"New entrant CS","2021","Policy","North West (England)","Outside London","110","[c]","35540","32870"
"New entrant CS","2021","Policy","Northern Ireland","Outside London","10","[c]","36700","36450"
"New entrant CS","2021","Policy","Scotland","Outside London","30","[c]","30680","27800"
"New entrant CS","2021","Policy","South East (England)","Outside London","45","[c]","36990","38650"
"New entrant CS","2021","Policy","South West (England)","Outside London","120","[c]","34150","30220"
"New entrant CS","2021","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","Outside London","50","[c]","30190","26290"
"New entrant CS","2021","Policy","West Midlands (England)","Outside London","70","[c]","36210","30730"
"New entrant CS","2021","Policy","Yorkshire and The Humber","Outside London","305","[c]","36330","30190"
"New entrant CS","2021","Project Delivery","East Midlands (England)","Outside London","15","[c]","38920","40000"
"New entrant CS","2021","Project Delivery","East of England","Outside London","45","[c]","33510","33300"
"New entrant CS","2021","Project Delivery","London","London","300","[c]","42330","36430"
"New entrant CS","2021","Project Delivery","North East (England)","Outside London","30","[c]","38510","36520"
"New entrant CS","2021","Project Delivery","North West (England)","Outside London","90","[c]","35540","30820"
"New entrant CS","2021","Project Delivery","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","Outside London","30","[c]","36520","33000"
"New entrant CS","2021","Project Delivery","South East (England)","Outside London","160","[c]","34400","33000"
"New entrant CS","2021","Project Delivery","South West (England)","Outside London","325","[c]","36460","33000"
"New entrant CS","2021","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","Outside London","45","[c]","37610","36380"
"New entrant CS","2021","Project Delivery","West Midlands (England)","Outside London","85","[c]","37140","36340"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","Outside London","55","[c]","34160","35900"
"New entrant CS","2021","Property","East Midlands (England)","Outside London","45","[c]","25720","21630"
"New entrant CS","2021","Property","East of England","Outside London","35","[c]","30280","28330"
"New entrant CS","2021","Property","London","London","60","[c]","40440","34310"
"New entrant CS","2021","Property","North East (England)","Outside London","40","[c]","30860","29830"
"New entrant CS","2021","Property","North West (England)","Outside London","50","[c]","32700","26450"
"New entrant CS","2021","Property","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Overseas","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scotland","Outside London","25","[c]","34940","30880"
"New entrant CS","2021","Property","South East (England)","Outside London","65","[c]","37570","33000"
"New entrant CS","2021","Property","South West (England)","Outside London","65","[c]","32010","30000"
"New entrant CS","2021","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Wales","Outside London","20","[c]","30300","30000"
"New entrant CS","2021","Property","West Midlands (England)","Outside London","25","[c]","37620","30660"
"New entrant CS","2021","Property","Yorkshire and The Humber","Outside London","50","[c]","34270","31500"
"New entrant CS","2021","Psychology","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","East of England","Outside London","10","[c]","27780","27700"
"New entrant CS","2021","Psychology","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","North East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","North West (England)","Outside London","20","[c]","25630","24620"
"New entrant CS","2021","Psychology","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","South East (England)","Outside London","20","[c]","27750","24620"
"New entrant CS","2021","Psychology","South West (England)","Outside London","15","[c]","26840","27700"
"New entrant CS","2021","Psychology","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","West Midlands (England)","Outside London","15","[c]","26640","24620"
"New entrant CS","2021","Psychology","Yorkshire and The Humber","Outside London","15","[c]","24770","24620"
"New entrant CS","2021","Science and Engineering","East Midlands (England)","Outside London","45","[c]","35290","31370"
"New entrant CS","2021","Science and Engineering","East of England","Outside London","65","[c]","30570","29750"
"New entrant CS","2021","Science and Engineering","London","London","215","[c]","36910","33950"
"New entrant CS","2021","Science and Engineering","North East (England)","Outside London","20","[c]","35360","37610"
"New entrant CS","2021","Science and Engineering","North West (England)","Outside London","120","[c]","30120","28290"
"New entrant CS","2021","Science and Engineering","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Scotland","Outside London","40","[c]","29970","26000"
"New entrant CS","2021","Science and Engineering","South East (England)","Outside London","145","[c]","29700","27960"
"New entrant CS","2021","Science and Engineering","South West (England)","Outside London","535","[c]","29780","27540"
"New entrant CS","2021","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Wales","Outside London","20","[c]","28170","29890"
"New entrant CS","2021","Science and Engineering","West Midlands (England)","Outside London","45","[c]","32860","28590"
"New entrant CS","2021","Science and Engineering","Yorkshire and The Humber","Outside London","65","[c]","34470","26370"
"New entrant CS","2021","Security","East Midlands (England)","Outside London","30","[c]","23310","19560"
"New entrant CS","2021","Security","East of England","Outside London","60","[c]","26390","23540"
"New entrant CS","2021","Security","London","London","105","[c]","32260","29970"
"New entrant CS","2021","Security","North East (England)","Outside London","10","[c]","28710","24620"
"New entrant CS","2021","Security","North West (England)","Outside London","55","[c]","27880","23540"
"New entrant CS","2021","Security","Northern Ireland","Outside London","20","[c]","19830","19560"
"New entrant CS","2021","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Scotland","Outside London","85","[c]","23280","19560"
"New entrant CS","2021","Security","South East (England)","Outside London","185","[c]","28380","25540"
"New entrant CS","2021","Security","South West (England)","Outside London","110","[c]","25490","19900"
"New entrant CS","2021","Security","Wales","Outside London","25","[c]","25410","25390"
"New entrant CS","2021","Security","West Midlands (England)","Outside London","30","[c]","30520","27020"
"New entrant CS","2021","Security","Yorkshire and The Humber","Outside London","30","[c]","30510","23540"
"New entrant CS","2021","Social Research","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","London","London","105","[c]","35960","32540"
"New entrant CS","2021","Social Research","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","South East (England)","Outside London","25","[c]","29750","29540"
"New entrant CS","2021","Social Research","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Wales","Outside London","70","[c]","32260","29540"
"New entrant CS","2021","Social Research","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","London","London","185","[c]","35990","32540"
"New entrant CS","2021","Statistics","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","North West (England)","Outside London","25","[c]","31680","31810"
"New entrant CS","2021","Statistics","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","South East (England)","Outside London","35","[c]","30260","29540"
"New entrant CS","2021","Statistics","South West (England)","Outside London","15","[c]","31970","31700"
"New entrant CS","2021","Statistics","Wales","Outside London","70","[c]","31120","29540"
"New entrant CS","2021","Statistics","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Yorkshire and The Humber","Outside London","20","[c]","27450","24920"
"New entrant CS","2021","Tax","East Midlands (England)","Outside London","195","[c]","25740","25560"
"New entrant CS","2021","Tax","London","London","100","[c]","31810","32320"
"New entrant CS","2021","Tax","North East (England)","Outside London","800","[c]","22840","20140"
"New entrant CS","2021","Tax","North West (England)","Outside London","675","[c]","22360","20140"
"New entrant CS","2021","Tax","Northern Ireland","Outside London","130","[c]","21830","20140"
"New entrant CS","2021","Tax","Scotland","Outside London","455","[c]","20830","20140"
"New entrant CS","2021","Tax","South East (England)","Outside London","85","[c]","20140","20140"
"New entrant CS","2021","Tax","South West (England)","Outside London","10","[c]","29730","31810"
"New entrant CS","2021","Tax","Wales","Outside London","245","[c]","21660","20140"
"New entrant CS","2021","Tax","West Midlands (England)","Outside London","200","[c]","21550","20140"
"New entrant CS","2021","Tax","Yorkshire and The Humber","Outside London","345","[c]","22150","20140"
"New entrant CS","2021","Unknown","East Midlands (England)","Outside London","880","[c]","26340","27570"
"New entrant CS","2021","Unknown","East of England","Outside London","1275","[c]","27570","27570"
"New entrant CS","2021","Unknown","London","London","4685","[c]","33820","31060"
"New entrant CS","2021","Unknown","North East (England)","Outside London","1560","[c]","24210","21010"
"New entrant CS","2021","Unknown","North West (England)","Outside London","2665","[c]","25820","27570"
"New entrant CS","2021","Unknown","Northern Ireland","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland","Outside London","2630","[c]","29590","27570"
"New entrant CS","2021","Unknown","South East (England)","Outside London","2095","[c]","27240","27570"
"New entrant CS","2021","Unknown","South West (England)","Outside London","1250","[c]","26210","27570"
"New entrant CS","2021","Unknown","Unknown","Unknown","855","[c]","32060","27570"
"New entrant CS","2021","Unknown","Wales","Outside London","680","[c]","24870","27570"
"New entrant CS","2021","Unknown","West Midlands (England)","Outside London","1080","[c]","26710","27570"
"New entrant CS","2021","Unknown","Yorkshire and The Humber","Outside London","1790","[c]","26650","27570"
"New entrant CS","2021","Veterinarian","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","Yorkshire and The Humber","Outside London","10","[c]","31340","35900"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","","",""
"Profession_of_post","Professions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","The Department for Work and Pensions provided aggregated professions data for 2021, which are available in the Civil Service Statistics publication. However, figures in this browser are derived from individual level data and so are not available for this department in 2021.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any professions information for their employees.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
