"Status","Year","Region_ITL1","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Scotland","Highlands and Islands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Highlands and Islands","Outside London","SEO/HEO","15","[c]","36330","35900"
"New entrant CS","2021","Scotland","North Eastern Scotland","Outside London","AA/AO","75","[c]","22700","20810"
"New entrant CS","2021","Scotland","North Eastern Scotland","Outside London","EO","75","[c]","27130","27570"
"New entrant CS","2021","Scotland","North Eastern Scotland","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","North Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","North Eastern Scotland","Outside London","SEO/HEO","35","[c]","35120","32140"
"New entrant CS","2021","Scotland","Southern Scotland","Outside London","AA/AO","270","[c]","20420","20140"
"New entrant CS","2021","Scotland","Southern Scotland","Outside London","EO","175","[c]","26260","27570"
"New entrant CS","2021","Scotland","Southern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Southern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Southern Scotland","Outside London","SEO/HEO","30","[c]","32820","30930"
"New entrant CS","2021","Scotland","West Central Scotland","Outside London","AA/AO","735","[c]","20700","20140"
"New entrant CS","2021","Scotland","West Central Scotland","Outside London","EO","415","[c]","26240","26160"
"New entrant CS","2021","Scotland","West Central Scotland","Outside London","G6/G7","85","[c]","56300","53830"
"New entrant CS","2021","Scotland","West Central Scotland","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","West Central Scotland","Outside London","SEO/HEO","270","[c]","34670","33400"
"New entrant CS","2021","Scotland","West Central Scotland","Outside London","Unknown","10","[c]","42440","41000"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","495","[c]","23720","21870"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","455","[c]","27780","27570"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","50","[c]","60270","53500"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","150","[c]","35040","35000"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","95","[c]","25240","24020"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","Outside London","AA/AO","630","[c]","21540","20920"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","Outside London","EO","615","[c]","26760","27570"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","Outside London","G6/G7","95","[c]","57630","53500"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","Outside London","SCS level","10","[c]","86140","82100"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","Outside London","SEO/HEO","470","[c]","33820","33000"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","Outside London","Unknown","50","[c]","24530","22920"
"New entrant CS","2021","South East (England)","Kent","Outside London","AA/AO","520","[c]","23450","24180"
"New entrant CS","2021","South East (England)","Kent","Outside London","EO","550","[c]","28580","29290"
"New entrant CS","2021","South East (England)","Kent","Outside London","G6/G7","15","[c]","54420","51200"
"New entrant CS","2021","South East (England)","Kent","Outside London","SEO/HEO","40","[c]","34030","33450"
"New entrant CS","2021","South East (England)","Kent","Outside London","Unknown","25","[c]","22810","24020"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","Outside London","AA/AO","555","[c]","23140","21010"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","Outside London","EO","625","[c]","27920","27570"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","Outside London","G6/G7","35","[c]","56940","54260"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","Outside London","SEO/HEO","65","[c]","35260","33390"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","Outside London","Unknown","70","[c]","22150","22920"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","Outside London","AA/AO","65","[c]","20680","21010"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","Outside London","EO","95","[c]","27330","27570"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Devon","Outside London","AA/AO","560","[c]","21320","21010"
"New entrant CS","2021","South West (England)","Devon","Outside London","EO","290","[c]","26770","27570"
"New entrant CS","2021","South West (England)","Devon","Outside London","G6/G7","40","[c]","53620","50980"
"New entrant CS","2021","South West (England)","Devon","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Devon","Outside London","SEO/HEO","135","[c]","35620","35900"
"New entrant CS","2021","South West (England)","Devon","Outside London","Unknown","40","[c]","25870","22920"
"New entrant CS","2021","South West (England)","Dorset and Somerset","Outside London","AA/AO","250","[c]","21370","21010"
"New entrant CS","2021","South West (England)","Dorset and Somerset","Outside London","EO","175","[c]","27060","27570"
"New entrant CS","2021","South West (England)","Dorset and Somerset","Outside London","G6/G7","10","[c]","58440","57770"
"New entrant CS","2021","South West (England)","Dorset and Somerset","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Dorset and Somerset","Outside London","SEO/HEO","55","[c]","34630","33290"
"New entrant CS","2021","South West (England)","Dorset and Somerset","Outside London","Unknown","30","[c]","21690","22920"
"New entrant CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","755","[c]","20750","20920"
"New entrant CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","1025","[c]","25640","27540"
"New entrant CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","230","[c]","56840","54580"
"New entrant CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","25","[c]","91880","88750"
"New entrant CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","980","[c]","34590","33000"
"New entrant CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","195","[c]","31430","27270"
"New entrant CS","2021","Unknown","Unknown","Unknown","AA/AO","110","[c]","21350","21010"
"New entrant CS","2021","Unknown","Unknown","Unknown","EO","215","[c]","27510","27570"
"New entrant CS","2021","Unknown","Unknown","Unknown","G6/G7","50","[c]","59820","54700"
"New entrant CS","2021","Unknown","Unknown","Unknown","SCS level","20","[c]","98460","93010"
"New entrant CS","2021","Unknown","Unknown","Unknown","SEO/HEO","180","[c]","32000","31990"
"New entrant CS","2021","Unknown","Unknown","Unknown","Unknown","325","[c]","[c]","[c]"
"New entrant CS","2021","Wales","East Wales","Outside London","AA/AO","900","[c]","20500","20140"
"New entrant CS","2021","Wales","East Wales","Outside London","EO","470","[c]","25620","25560"
"New entrant CS","2021","Wales","East Wales","Outside London","G6/G7","100","[c]","54220","52260"
"New entrant CS","2021","Wales","East Wales","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Wales","East Wales","Outside London","SEO/HEO","435","[c]","33630","31810"
"New entrant CS","2021","Wales","East Wales","Outside London","Unknown","25","[c]","22300","22920"
"New entrant CS","2021","Wales","West Wales and The Valleys","Outside London","AA/AO","645","[c]","20580","21010"
"New entrant CS","2021","Wales","West Wales and The Valleys","Outside London","EO","240","[c]","27220","27570"
"New entrant CS","2021","Wales","West Wales and The Valleys","Outside London","G6/G7","20","[c]","65630","65990"
"New entrant CS","2021","Wales","West Wales and The Valleys","Outside London","SEO/HEO","65","[c]","36410","38850"
"New entrant CS","2021","Wales","West Wales and The Valleys","Outside London","Unknown","45","[c]","22080","22920"
"New entrant CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","210","[c]","22080","21010"
"New entrant CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","120","[c]","26940","27570"
"New entrant CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","30","[c]","35830","35900"
"New entrant CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","35","[c]","21670","22920"
"New entrant CS","2021","West Midlands (England)","Shropshire and Staffordshire","Outside London","AA/AO","515","[c]","20890","20920"
"New entrant CS","2021","West Midlands (England)","Shropshire and Staffordshire","Outside London","EO","370","[c]","27110","27570"
"New entrant CS","2021","West Midlands (England)","Shropshire and Staffordshire","Outside London","G6/G7","35","[c]","59400","53500"
"New entrant CS","2021","West Midlands (England)","Shropshire and Staffordshire","Outside London","SEO/HEO","85","[c]","34560","35450"
"New entrant CS","2021","West Midlands (England)","Shropshire and Staffordshire","Outside London","Unknown","45","[c]","22530","22920"
"New entrant CS","2021","West Midlands (England)","West Midlands","Outside London","AA/AO","655","[c]","20500","20140"
"New entrant CS","2021","West Midlands (England)","West Midlands","Outside London","EO","705","[c]","26680","27570"
"New entrant CS","2021","West Midlands (England)","West Midlands","Outside London","G6/G7","135","[c]","55670","51000"
"New entrant CS","2021","West Midlands (England)","West Midlands","Outside London","SCS level","20","[c]","101590","92500"
"New entrant CS","2021","West Midlands (England)","West Midlands","Outside London","SEO/HEO","390","[c]","35380","34800"
"New entrant CS","2021","West Midlands (England)","West Midlands","Outside London","Unknown","95","[c]","22970","22920"
"New entrant CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","240","[c]","21790","21430"
"New entrant CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","EO","155","[c]","26910","27570"
"New entrant CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","20","[c]","35260","33900"
"New entrant CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","20","[c]","22700","22920"
"New entrant CS","2021","Yorkshire and The Humber","North Yorkshire","Outside London","AA/AO","190","[c]","21480","20920"
"New entrant CS","2021","Yorkshire and The Humber","North Yorkshire","Outside London","EO","175","[c]","26710","27570"
"New entrant CS","2021","Yorkshire and The Humber","North Yorkshire","Outside London","G6/G7","45","[c]","63380","65740"
"New entrant CS","2021","Yorkshire and The Humber","North Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","North Yorkshire","Outside London","SEO/HEO","130","[c]","33970","33240"
"New entrant CS","2021","Yorkshire and The Humber","North Yorkshire","Outside London","Unknown","15","[c]","22170","22920"
"New entrant CS","2021","Yorkshire and The Humber","South Yorkshire","Outside London","AA/AO","485","[c]","21200","21010"
"New entrant CS","2021","Yorkshire and The Humber","South Yorkshire","Outside London","EO","295","[c]","26960","27570"
"New entrant CS","2021","Yorkshire and The Humber","South Yorkshire","Outside London","G6/G7","60","[c]","56380","55000"
"New entrant CS","2021","Yorkshire and The Humber","South Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","South Yorkshire","Outside London","SEO/HEO","160","[c]","33670","32870"
"New entrant CS","2021","Yorkshire and The Humber","South Yorkshire","Outside London","Unknown","30","[c]","21400","22920"
"New entrant CS","2021","Yorkshire and The Humber","West Yorkshire","Outside London","AA/AO","865","[c]","20580","20600"
"New entrant CS","2021","Yorkshire and The Humber","West Yorkshire","Outside London","EO","915","[c]","26680","27570"
"New entrant CS","2021","Yorkshire and The Humber","West Yorkshire","Outside London","G6/G7","170","[c]","53750","49530"
"New entrant CS","2021","Yorkshire and The Humber","West Yorkshire","Outside London","SCS level","20","[c]","86770","74000"
"New entrant CS","2021","Yorkshire and The Humber","West Yorkshire","Outside London","SEO/HEO","475","[c]","32530","31810"
"New entrant CS","2021","Yorkshire and The Humber","West Yorkshire","Outside London","Unknown","45","[c]","23210","22920"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-16, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Responsibility_level_grouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","","",""
"","Responsibility_level_grouped combines the mapped grades into five broad responsibility levels. This is the headline measure for responsibility level for the Civil Service and is consistent with the published National Statistics.","","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","","","",""
"Region_ITL2","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","","",""
"","ITL 2 divides into Northern Ireland, counties in England (most grouped), groups of districts in Greater London, groups of unitary authorities in Wales, groups of council areas in Scotland.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
