"Status","Year","Age","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Legal","15","15","[c]","[c]"
"In post","2021","40-49","Chinese","No function","120","115","36290","32000"
"In post","2021","40-49","Chinese","Project Delivery","5","5","[c]","[c]"
"In post","2021","40-49","Chinese","Property","10","5","[c]","[c]"
"In post","2021","40-49","Chinese","Security","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Chinese","Unknown","120","110","34530","29530"
"In post","2021","40-49","Mixed","Analysis","40","35","49570","48410"
"In post","2021","40-49","Mixed","Commercial","25","25","[c]","[c]"
"In post","2021","40-49","Mixed","Communications","25","25","[c]","[c]"
"In post","2021","40-49","Mixed","Counter Fraud","25","20","[c]","[c]"
"In post","2021","40-49","Mixed","Debt","10","5","[c]","[c]"
"In post","2021","40-49","Mixed","Digital, Data & Technology","55","55","46330","42930"
"In post","2021","40-49","Mixed","Finance","40","40","45380","45120"
"In post","2021","40-49","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Human Resources","30","25","[c]","[c]"
"In post","2021","40-49","Mixed","Internal Audit","5","5","[c]","[c]"
"In post","2021","40-49","Mixed","Legal","95","85","52950","51730"
"In post","2021","40-49","Mixed","No function","645","605","37950","34100"
"In post","2021","40-49","Mixed","Project Delivery","105","105","46780","41920"
"In post","2021","40-49","Mixed","Property","30","30","33820","33150"
"In post","2021","40-49","Mixed","Security","20","15","[c]","[c]"
"In post","2021","40-49","Mixed","Unknown","625","580","33140","27570"
"In post","2021","40-49","Other ethnicity","Analysis","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Commercial","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Communications","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Counter Fraud","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Debt","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Digital, Data & Technology","25","20","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Finance","20","20","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Human Resources","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Legal","45","40","55470","58320"
"In post","2021","40-49","Other ethnicity","No function","245","235","37370","33040"
"In post","2021","40-49","Other ethnicity","Project Delivery","40","40","50120","47680"
"In post","2021","40-49","Other ethnicity","Property","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Security","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Unknown","200","185","33820","29180"
"In post","2021","40-49","Undeclared","Analysis","50","50","51240","46820"
"In post","2021","40-49","Undeclared","Commercial","65","65","40460","34800"
"In post","2021","40-49","Undeclared","Communications","50","45","36970","31990"
"In post","2021","40-49","Undeclared","Counter Fraud","145","140","36300","31810"
"In post","2021","40-49","Undeclared","Debt","40","40","23150","21440"
"In post","2021","40-49","Undeclared","Digital, Data & Technology","180","175","43440","40160"
"In post","2021","40-49","Undeclared","Finance","115","110","42160","37570"
"In post","2021","40-49","Undeclared","Grants Management","35","35","25960","25880"
"In post","2021","40-49","Undeclared","Human Resources","75","75","39450","33630"
"In post","2021","40-49","Undeclared","Internal Audit","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Legal","100","95","48680","48830"
"In post","2021","40-49","Undeclared","No function","1655","1580","36520","32300"
"In post","2021","40-49","Undeclared","Project Delivery","365","360","43720","40800"
"In post","2021","40-49","Undeclared","Property","100","95","36270","33300"
"In post","2021","40-49","Undeclared","Security","110","110","35630","39070"
"In post","2021","40-49","Undeclared","Unknown","1905","1760","31280","27570"
"In post","2021","40-49","Unknown","Analysis","130","120","50800","52560"
"In post","2021","40-49","Unknown","Commercial","515","505","64360","62010"
"In post","2021","40-49","Unknown","Communications","385","370","38740","31810"
"In post","2021","40-49","Unknown","Counter Fraud","310","295","32270","31810"
"In post","2021","40-49","Unknown","Debt","220","205","21820","20140"
"In post","2021","40-49","Unknown","Digital, Data & Technology","625","610","44430","40600"
"In post","2021","40-49","Unknown","Finance","260","245","39610","37350"
"In post","2021","40-49","Unknown","Grants Management","160","150","26380","24920"
"In post","2021","40-49","Unknown","Human Resources","225","215","36690","33120"
"In post","2021","40-49","Unknown","Internal Audit","5","5","[c]","[c]"
"In post","2021","40-49","Unknown","Legal","725","660","40580","31810"
"In post","2021","40-49","Unknown","No function","5070","4745","32960","26780"
"In post","2021","40-49","Unknown","Project Delivery","590","570","48530","47550"
"In post","2021","40-49","Unknown","Property","285","270","31440","26500"
"In post","2021","40-49","Unknown","Security","225","220","33270","33300"
"In post","2021","40-49","Unknown","Unknown","2975","2790","35190","28980"
"In post","2021","40-49","White","Analysis","1065","990","49380","47550"
"In post","2021","40-49","White","Commercial","1135","1100","45800","40580"
"In post","2021","40-49","White","Communications","1200","1135","39120","34260"
"In post","2021","40-49","White","Counter Fraud","1570","1495","34410","31810"
"In post","2021","40-49","White","Debt","465","420","24900","21440"
"In post","2021","40-49","White","Digital, Data & Technology","2575","2500","44920","40790"
"In post","2021","40-49","White","Finance","1710","1630","43270","38630"
"In post","2021","40-49","White","Grants Management","375","330","25960","25100"
"In post","2021","40-49","White","Human Resources","1890","1785","41230","37530"
"In post","2021","40-49","White","Internal Audit","125","125","47070","43320"
"In post","2021","40-49","White","Legal","2495","2260","49890","51470"
"In post","2021","40-49","White","No function","28335","26495","35930","31650"
"In post","2021","40-49","White","Project Delivery","5130","4945","44820","40580"
"In post","2021","40-49","White","Property","1480","1420","36170","33300"
"In post","2021","40-49","White","Security","1315","1305","33840","33300"
"In post","2021","40-49","White","Unknown","29500","27190","32420","27570"
"In post","2021","50-59","Asian","Analysis","40","35","47820","45850"
"In post","2021","50-59","Asian","Commercial","60","55","46030","36820"
"In post","2021","50-59","Asian","Communications","45","45","33150","25560"
"In post","2021","50-59","Asian","Counter Fraud","150","140","32960","31810"
"In post","2021","50-59","Asian","Debt","85","75","25390","25560"
"In post","2021","50-59","Asian","Digital, Data & Technology","95","95","41130","36800"
"In post","2021","50-59","Asian","Finance","125","120","41020","37630"
"In post","2021","50-59","Asian","Grants Management","5","5","[c]","[c]"
"In post","2021","50-59","Asian","Human Resources","85","80","39220","35590"
"In post","2021","50-59","Asian","Internal Audit","15","15","[c]","[c]"
"In post","2021","50-59","Asian","Legal","205","190","44730","39740"
"In post","2021","50-59","Asian","No function","1625","1530","35050","30780"
"In post","2021","50-59","Asian","Project Delivery","230","225","45180","40580"
"In post","2021","50-59","Asian","Property","75","70","35150","29450"
"In post","2021","50-59","Asian","Security","65","65","27290","21060"
"In post","2021","50-59","Asian","Unknown","2605","2385","29770","27570"
"In post","2021","50-59","Black","Analysis","30","30","39670","35260"
"In post","2021","50-59","Black","Commercial","70","70","42610","39660"
"In post","2021","50-59","Black","Communications","45","45","36840","32140"
"In post","2021","50-59","Black","Counter Fraud","105","105","32250","31810"
"In post","2021","50-59","Black","Debt","55","55","26990","25630"
"In post","2021","50-59","Black","Digital, Data & Technology","105","105","40410","36800"
"In post","2021","50-59","Black","Finance","125","125","42000","38620"
"In post","2021","50-59","Black","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Human Resources","95","95","40050","35430"
"In post","2021","50-59","Black","Internal Audit","15","15","[c]","[c]"
"In post","2021","50-59","Black","Legal","250","245","44200","39670"
"In post","2021","50-59","Black","No function","1915","1855","33310","30430"
"In post","2021","50-59","Black","Project Delivery","170","170","43110","40000"
"In post","2021","50-59","Black","Property","60","60","36680","35100"
"In post","2021","50-59","Black","Security","40","40","28120","22650"
"In post","2021","50-59","Black","Unknown","2150","2050","30580","29370"
"In post","2021","50-59","Chinese","Analysis","5","5","[c]","[c]"
"In post","2021","50-59","Chinese","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Communications","5","5","[c]","[c]"
"In post","2021","50-59","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Debt","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Finance","10","10","[c]","[c]"
"In post","2021","50-59","Chinese","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Legal","15","10","[c]","[c]"
"In post","2021","50-59","Chinese","No function","80","75","39680","33310"
"In post","2021","50-59","Chinese","Project Delivery","15","15","[c]","[c]"
"In post","2021","50-59","Chinese","Property","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Security","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","90","80","31590","27570"
"In post","2021","50-59","Mixed","Analysis","10","10","[c]","[c]"
"In post","2021","50-59","Mixed","Commercial","20","20","[c]","[c]"
"In post","2021","50-59","Mixed","Communications","20","20","[c]","[c]"
"In post","2021","50-59","Mixed","Counter Fraud","40","35","32500","31010"
"In post","2021","50-59","Mixed","Debt","5","5","[c]","[c]"
"In post","2021","50-59","Mixed","Digital, Data & Technology","40","40","44100","39530"
"In post","2021","50-59","Mixed","Finance","25","25","[c]","[c]"
"In post","2021","50-59","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Human Resources","35","35","42450","36770"
"In post","2021","50-59","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Legal","85","75","52180","55610"
"In post","2021","50-59","Mixed","No function","535","510","37160","32090"
"In post","2021","50-59","Mixed","Project Delivery","90","85","47030","42960"
"In post","2021","50-59","Mixed","Property","25","25","[c]","[c]"
"In post","2021","50-59","Mixed","Security","25","25","[c]","[c]"
"In post","2021","50-59","Mixed","Unknown","595","550","30900","27570"
"In post","2021","50-59","Other ethnicity","Analysis","5","5","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Commercial","5","5","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Counter Fraud","10","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Debt","10","5","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Digital, Data & Technology","30","30","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Finance","15","15","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Human Resources","10","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Legal","40","40","55580","56210"
"In post","2021","50-59","Other ethnicity","No function","235","220","39800","33520"
"In post","2021","50-59","Other ethnicity","Project Delivery","30","30","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Property","10","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Security","15","15","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Unknown","225","210","31610","27570"
"In post","2021","50-59","Undeclared","Analysis","45","45","46750","41760"
"In post","2021","50-59","Undeclared","Commercial","105","100","44350","39850"
"In post","2021","50-59","Undeclared","Communications","80","75","33090","28130"
"In post","2021","50-59","Undeclared","Counter Fraud","245","235","36360","32520"
"In post","2021","50-59","Undeclared","Debt","50","45","26810","25630"
"In post","2021","50-59","Undeclared","Digital, Data & Technology","235","230","41790","38960"
"In post","2021","50-59","Undeclared","Finance","125","120","38280","34850"
"In post","2021","50-59","Undeclared","Grants Management","35","30","30740","26520"
"In post","2021","50-59","Undeclared","Human Resources","105","100","35890","32250"
"In post","2021","50-59","Undeclared","Internal Audit","15","15","[c]","[c]"
"In post","2021","50-59","Undeclared","Legal","120","110","47590","46210"
"In post","2021","50-59","Undeclared","No function","2360","2230","35470","31870"
"In post","2021","50-59","Undeclared","Project Delivery","575","560","43060","40580"
"In post","2021","50-59","Undeclared","Property","215","210","39100","35690"
"In post","2021","50-59","Undeclared","Security","180","180","35480","39070"
"In post","2021","50-59","Undeclared","Unknown","3375","3120","30550","27570"
"In post","2021","50-59","Unknown","Analysis","70","70","46590","42580"
"In post","2021","50-59","Unknown","Commercial","435","430","67330","61380"
"In post","2021","50-59","Unknown","Communications","220","215","33930","29540"
"In post","2021","50-59","Unknown","Counter Fraud","425","405","35970","32520"
"In post","2021","50-59","Unknown","Debt","255","230","22680","20650"
"In post","2021","50-59","Unknown","Digital, Data & Technology","380","375","45390","40450"
"In post","2021","50-59","Unknown","Finance","220","210","38130","32010"
"In post","2021","50-59","Unknown","Grants Management","130","120","25750","21050"
"In post","2021","50-59","Unknown","Human Resources","185","175","39700","35000"
"In post","2021","50-59","Unknown","Internal Audit","10","5","[c]","[c]"
