"Status","Year","Disability","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Orkney Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Orkney Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Oxfordshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Oxfordshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Perth and Kinross and Stirling","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Perth and Kinross and Stirling","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Peterborough","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Peterborough","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Plymouth","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Plymouth","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Portsmouth","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Powys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Powys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Powys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Redbridge and Waltham Forest","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Redbridge and Waltham Forest","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Sandwell","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Sandwell","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Sandwell","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Borders","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Borders","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Sefton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Sefton","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Sheffield","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Sheffield","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Shetland Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Shetland Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Shropshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Shropshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Solihull","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Solihull","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Solihull","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Somerset","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Somerset","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Somerset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South and West Derbyshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Ayrshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Ayrshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Ayrshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Hampshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Teesside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Southampton","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Southampton","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Southampton","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Southampton","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Southend-on-Sea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Southend-on-Sea","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Staffordshire CC","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Staffordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Stoke-on-Trent","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Suffolk","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Suffolk","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Suffolk","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Sunderland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Sunderland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Swansea","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Swansea","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Swansea","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Swansea","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Swindon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Swindon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Telford and Wrekin","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Telford and Wrekin","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Thurrock","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Thurrock","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Torbay","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Torbay","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tower Hamlets","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tower Hamlets","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tyneside","Heterosexual / straight","40","[c]","24640","21010"
"New entrant CS","2021","Undeclared","Tyneside","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tyneside","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wakefield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wakefield","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Walsall","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Walsall","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wandsworth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Warrington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Warrington","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Essex","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Kent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Lothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Lothian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Lothian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Surrey","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Surrey","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Sussex (North East)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Sussex (North East)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Sussex (South West)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Westminster","Heterosexual / straight","140","[c]","37290","32820"
"New entrant CS","2021","Undeclared","Westminster","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Westminster","Undeclared","90","[c]","38560","32560"
"New entrant CS","2021","Undeclared","Westminster","Unknown","160","[c]","38430","34710"
"New entrant CS","2021","Undeclared","Wiltshire","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wiltshire","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wirral","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wirral","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wolverhampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Worcestershire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Worcestershire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Worcestershire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","York","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","York","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","York","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Aberdeen City and Aberdeenshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Aberdeen City and Aberdeenshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Aberdeen City and Aberdeenshire","Unknown","70","[c]","27990","25980"
"New entrant CS","2021","Unknown","Angus and Dundee City","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Angus and Dundee City","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Angus and Dundee City","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Angus and Dundee City","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Antrim and Newtownabbey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Antrim and Newtownabbey","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ards and North Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ards and North Down","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barking & Dagenham and Havering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barking & Dagenham and Havering","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barnet","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barnet","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barnet","Unknown","30","[c]","32530","31060"
"New entrant CS","2021","Unknown","Barnsley, Doncaster and Rotherham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barnsley, Doncaster and Rotherham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barnsley, Doncaster and Rotherham","Unknown","85","[c]","23170","22850"
"New entrant CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","110","[c]","33050","32770"
"New entrant CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","205","[c]","28800","25250"
"New entrant CS","2021","Unknown","Bedford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bedford","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bedford","Unknown","70","[c]","24070","22850"
"New entrant CS","2021","Unknown","Belfast","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Belfast","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Belfast","Unknown","175","[c]","23030","20140"
"New entrant CS","2021","Unknown","Berkshire","Heterosexual / straight","35","[c]","34430","27660"
"New entrant CS","2021","Unknown","Berkshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Berkshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Berkshire","Unknown","100","[c]","28820","25540"
"New entrant CS","2021","Unknown","Bexley and Greenwich","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bexley and Greenwich","Unknown","100","[c]","27780","28720"
"New entrant CS","2021","Unknown","Birmingham","Heterosexual / straight","145","[c]","34430","32770"
"New entrant CS","2021","Unknown","Birmingham","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Birmingham","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Birmingham","Unknown","415","[c]","26370","20880"
"New entrant CS","2021","Unknown","Blackburn with Darwen","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Blackburn with Darwen","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Blackpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Blackpool","Unknown","95","[c]","22740","21010"
"New entrant CS","2021","Unknown","Bournemouth and Poole","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bournemouth and Poole","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bournemouth and Poole","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bradford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bradford","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bradford","Unknown","95","[c]","24980","20140"
"New entrant CS","2021","Unknown","Breckland and South Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Breckland and South Norfolk","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brent","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bridgend and Neath Port Talbot","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bridgend and Neath Port Talbot","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brighton and Hove","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brighton and Hove","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bristol, City of","Heterosexual / straight","35","[c]","32430","29360"
"New entrant CS","2021","Unknown","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bristol, City of","Unknown","235","[c]","29560","27570"
"New entrant CS","2021","Unknown","Bromley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bromley","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bromley","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bromley","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Buckinghamshire CC","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Buckinghamshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Buckinghamshire CC","Unknown","50","[c]","30770","27570"
"New entrant CS","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Calderdale and Kirklees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Calderdale and Kirklees","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cambridgeshire CC","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cambridgeshire CC","Unknown","70","[c]","26180","25850"
"New entrant CS","2021","Unknown","Camden and City of London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Camden and City of London","Unknown","145","[c]","27530","22680"
"New entrant CS","2021","Unknown","Cardiff and Vale of Glamorgan","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cardiff and Vale of Glamorgan","Unknown","360","[c]","24380","20140"
"New entrant CS","2021","Unknown","Causeway Coast and Glens","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Causeway Coast and Glens","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Causeway Coast and Glens","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Central Bedfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Central Hampshire","Heterosexual / straight","30","[c]","31860","29230"
"New entrant CS","2021","Unknown","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Central Hampshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Central Hampshire","Unknown","50","[c]","32520","29310"
"New entrant CS","2021","Unknown","Central Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Central Valleys","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cheshire East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cheshire East","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cheshire West and Chester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cheshire West and Chester","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chorley and West Lancashire","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chorley and West Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chorley and West Lancashire","Unknown","45","[c]","24990","22850"
"New entrant CS","2021","Unknown","City of Edinburgh","Heterosexual / straight","50","[c]","34100","30650"
"New entrant CS","2021","Unknown","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","City of Edinburgh","Undeclared","50","[c]","24530","20850"
"New entrant CS","2021","Unknown","City of Edinburgh","Unknown","760","[c]","31160","26160"
"New entrant CS","2021","Unknown","Clackmannanshire and Fife","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
