"Status","Year","Ethnicity","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Chinese","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Business, Energy and Industrial Strategy","Undeclared","10","10","[c]","[c]"
"In post","2021","Chinese","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Education","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Chinese","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Environment, Food and Rural Affairs","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Chinese","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for International Trade","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Chinese","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Transport","Heterosexual / straight","30","30","42280","35980"
"In post","2021","Chinese","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department for Work and Pensions","Heterosexual / straight","105","100","28200","27570"
"In post","2021","Chinese","Department for Work and Pensions","LGBO","15","10","[c]","[c]"
"In post","2021","Chinese","Department for Work and Pensions","Undeclared","10","10","[c]","[c]"
"In post","2021","Chinese","Department for Work and Pensions","Unknown","25","25","[c]","[c]"
"In post","2021","Chinese","Department of Health and Social Care","Heterosexual / straight","60","60","46760","41940"
"In post","2021","Chinese","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department of Health and Social Care","Unknown","20","20","[c]","[c]"
"In post","2021","Chinese","ESTYN","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","ESTYN","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","ESTYN","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","ESTYN","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Foreign, Commonwealth and Development Office","Heterosexual / straight","35","35","38470","35060"
"In post","2021","Chinese","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","HM Revenue and Customs","Heterosexual / straight","120","115","33690","29570"
"In post","2021","Chinese","HM Revenue and Customs","LGBO","10","10","[c]","[c]"
"In post","2021","Chinese","HM Revenue and Customs","Undeclared","10","10","[c]","[c]"
"In post","2021","Chinese","HM Revenue and Customs","Unknown","40","40","36360","31810"
"In post","2021","Chinese","HM Treasury","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Chinese","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","HM Treasury","Undeclared","5","5","[c]","[c]"
"In post","2021","Chinese","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Home Office","Heterosexual / straight","125","120","31470","28670"
"In post","2021","Chinese","Home Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Home Office","Undeclared","20","15","[c]","[c]"
"In post","2021","Chinese","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Defence","Heterosexual / straight","70","65","33960","30750"
"In post","2021","Chinese","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Housing, Communities and Local Government","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Chinese","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Housing, Communities and Local Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Justice","Heterosexual / straight","115","105","31510","26810"
"In post","2021","Chinese","Ministry of Justice","LGBO","5","5","[c]","[c]"
"In post","2021","Chinese","Ministry of Justice","Undeclared","15","15","[c]","[c]"
"In post","2021","Chinese","Ministry of Justice","Unknown","5","5","[c]","[c]"
"In post","2021","Chinese","National Crime Agency","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Chinese","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office for Standards in Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office for Standards in Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office for Standards in Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Gas and Electricity Markets","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Chinese","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Gas and Electricity Markets","Unknown","5","5","[c]","[c]"
"In post","2021","Chinese","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Other Cabinet Office Agencies","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Other Cabinet Office Agencies","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Scotland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Scotland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Scotland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Scottish Government","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Chinese","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Scottish Government","Unknown","5","5","[c]","[c]"
"In post","2021","Chinese","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","United Kingdom Statistics Authority","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Chinese","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","United Kingdom Statistics Authority","Unknown","5","5","[c]","[c]"
"In post","2021","Chinese","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Wales Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Welsh Government","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Chinese","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Attorney General's Departments","Heterosexual / straight","220","210","46000","50520"
"In post","2021","Mixed","Attorney General's Departments","LGBO","15","15","[c]","[c]"
"In post","2021","Mixed","Attorney General's Departments","Undeclared","10","10","[c]","[c]"
"In post","2021","Mixed","Attorney General's Departments","Unknown","30","25","54990","60710"
"In post","2021","Mixed","Cabinet Office","Heterosexual / straight","155","150","46320","40250"
"In post","2021","Mixed","Cabinet Office","LGBO","25","25","[c]","[c]"
"In post","2021","Mixed","Cabinet Office","Undeclared","15","10","[c]","[c]"
"In post","2021","Mixed","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Chancellor's other departments","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Mixed","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
