"Status","Year","Organisation","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Queen Elizabeth II Centre","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Queen Elizabeth II Centre","Operational Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Queen Elizabeth II Centre","Operational Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Registers of Scotland","Human Resources","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Registers of Scotland","Human Resources","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Registers of Scotland","Operational Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Registers of Scotland","Operational Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Registers of Scotland","Operational Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Registers of Scotland","Operational Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Registers of Scotland","Statistics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Registers of Scotland","Statistics","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Revenue Scotland","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Revenue Scotland","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Royal Fleet Auxiliary","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Royal Fleet Auxiliary","Other","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Operational Delivery","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Operational Delivery","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Operational Delivery","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Operational Delivery","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Operational Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Operational Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Operational Delivery","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Operational Delivery","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Project Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Project Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Project Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Project Delivery","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Communications","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Communications","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Operational Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Operational Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Operational Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Policy","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Policy","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Policy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Policy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Project Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Project Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Operational Delivery","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Operational Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Operational Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Operational Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Operational Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Operational Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Operational Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Unknown","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Unknown","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Counter Fraud","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Counter Fraud","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Counter Fraud","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Counter Fraud","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Counter Fraud","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Counter Fraud","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Counter Fraud","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Digital, Data and Technology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Digital, Data and Technology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Legal","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Legal","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Policy","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Security","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Security","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Security","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Security Scotland","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Security Scotland","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Security Scotland","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Security Scotland","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","Operational Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","Operational Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Commercial","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Commercial","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Science and Engineering","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Teaching Regulation Agency","Policy","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Teaching Regulation Agency","Policy","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Teaching Regulation Agency","Policy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Teaching Regulation Agency","Policy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Commercial","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Commercial","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Operational Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Operational Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Policy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Policy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Communications","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Communications","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Communications","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Communications","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Economics","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Economics","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Economics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Economics","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Operational Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Operational Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Operational Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Operational Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Operational Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Project Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Project Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Digital, Data and Technology","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Digital, Data and Technology","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Digital, Data and Technology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Digital, Data and Technology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Human Resources","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Human Resources","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Internal Audit","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Internal Audit","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Operational Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Operational Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Operational Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Operational Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Security","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Security","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Commercial","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Commercial","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Communications","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Digital, Data and Technology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Digital, Data and Technology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Economics","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Economics","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Human Resources","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Human Resources","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Operational Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Operational Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Operational Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Operational Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Policy","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Policy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Policy","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Policy","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Policy","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Policy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Policy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Project Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Project Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Communications","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Policy","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Unknown","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Unknown","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Unknown","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Communications","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Communications","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Digital, Data and Technology","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Digital, Data and Technology","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Digital, Data and Technology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Digital, Data and Technology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Digital, Data and Technology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Economics","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Economics","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Economics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Economics","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Human Resources","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Human Resources","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Operational Delivery","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Operational Delivery","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Operational Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Operational Delivery","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Operational Delivery","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Operational Delivery","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Operational Delivery","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Operational Research","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Operational Research","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Policy","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Policy","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Policy","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Policy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Policy","G6/G7","Female","[c]","[c]","[c]","[c]"
