"Status","Year","Function_of_post","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Legal","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","AA","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","AO","Female","Heterosexual / straight","165","[c]","20620","20120"
"New entrant CS","2021","Legal","AO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","AO","Female","Undeclared","45","[c]","20810","20850"
"New entrant CS","2021","Legal","AO","Female","Unknown","45","[c]","19870","20120"
"New entrant CS","2021","Legal","AO","Male","Heterosexual / straight","50","[c]","20510","20120"
"New entrant CS","2021","Legal","AO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","AO","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Legal","AO","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Legal","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","EO","Female","Heterosexual / straight","85","[c]","26950","26950"
"New entrant CS","2021","Legal","EO","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Legal","EO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","EO","Female","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Legal","EO","Male","Heterosexual / straight","45","[c]","27520","26950"
"New entrant CS","2021","Legal","EO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","EO","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Legal","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","G6","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Legal","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","G6","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","G7","Female","Heterosexual / straight","170","[c]","51990","50520"
"New entrant CS","2021","Legal","G7","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","G7","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","G7","Female","Unknown","50","[c]","54380","55000"
"New entrant CS","2021","Legal","G7","Male","Heterosexual / straight","110","[c]","51740","50500"
"New entrant CS","2021","Legal","G7","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","G7","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Legal","G7","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Legal","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HEO","Female","Heterosexual / straight","120","[c]","37060","38000"
"New entrant CS","2021","Legal","HEO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HEO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HEO","Female","Unknown","50","[c]","29650","28600"
"New entrant CS","2021","Legal","HEO","Male","Heterosexual / straight","60","[c]","35530","38000"
"New entrant CS","2021","Legal","HEO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HEO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HEO","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","SEO","Female","Heterosexual / straight","40","[c]","35460","33550"
"New entrant CS","2021","Legal","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","SEO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","SEO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","SEO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Legal","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","SEO","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","AA","Female","Heterosexual / straight","495","[c]","19780","20600"
"New entrant CS","2021","No function","AA","Female","LGBO","70","[c]","19580","20600"
"New entrant CS","2021","No function","AA","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","AA","Female","Unknown","500","[c]","19530","20600"
"New entrant CS","2021","No function","AA","Male","Heterosexual / straight","340","[c]","19940","20600"
"New entrant CS","2021","No function","AA","Male","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","No function","AA","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","AA","Male","Unknown","365","[c]","19700","20600"
"New entrant CS","2021","No function","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","AO","Female","Heterosexual / straight","2025","[c]","21690","21050"
"New entrant CS","2021","No function","AO","Female","LGBO","215","[c]","22430","22350"
"New entrant CS","2021","No function","AO","Female","Undeclared","165","[c]","21330","20140"
"New entrant CS","2021","No function","AO","Female","Unknown","1980","[c]","21530","20140"
"New entrant CS","2021","No function","AO","Male","Heterosexual / straight","1775","[c]","23000","22850"
"New entrant CS","2021","No function","AO","Male","LGBO","195","[c]","21540","20140"
"New entrant CS","2021","No function","AO","Male","Undeclared","80","[c]","22010","21050"
"New entrant CS","2021","No function","AO","Male","Unknown","1815","[c]","22240","20810"
"New entrant CS","2021","No function","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","EO","Female","Heterosexual / straight","1180","[c]","26770","26180"
"New entrant CS","2021","No function","EO","Female","LGBO","150","[c]","26520","26250"
"New entrant CS","2021","No function","EO","Female","Undeclared","115","[c]","26220","26370"
"New entrant CS","2021","No function","EO","Female","Unknown","495","[c]","25380","25560"
"New entrant CS","2021","No function","EO","Male","Heterosexual / straight","725","[c]","27540","26370"
"New entrant CS","2021","No function","EO","Male","LGBO","110","[c]","26910","26370"
"New entrant CS","2021","No function","EO","Male","Undeclared","80","[c]","26580","25750"
"New entrant CS","2021","No function","EO","Male","Unknown","370","[c]","26130","25560"
"New entrant CS","2021","No function","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","G6","Female","Heterosexual / straight","55","[c]","67870","66290"
"New entrant CS","2021","No function","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","G6","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","G6","Female","Unknown","35","[c]","65660","64670"
"New entrant CS","2021","No function","G6","Male","Heterosexual / straight","65","[c]","67670","65440"
"New entrant CS","2021","No function","G6","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","G6","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","G6","Male","Unknown","40","[c]","66480","64500"
"New entrant CS","2021","No function","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","G7","Female","Heterosexual / straight","305","[c]","54680","53120"
"New entrant CS","2021","No function","G7","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","G7","Female","Undeclared","30","[c]","54470","53260"
"New entrant CS","2021","No function","G7","Female","Unknown","130","[c]","53250","53360"
"New entrant CS","2021","No function","G7","Male","Heterosexual / straight","270","[c]","54980","53380"
"New entrant CS","2021","No function","G7","Male","LGBO","35","[c]","56080","53200"
"New entrant CS","2021","No function","G7","Male","Undeclared","35","[c]","57070","55000"
"New entrant CS","2021","No function","G7","Male","Unknown","110","[c]","53440","53360"
"New entrant CS","2021","No function","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HEO","Female","Heterosexual / straight","1135","[c]","32280","32330"
"New entrant CS","2021","No function","HEO","Female","LGBO","130","[c]","31770","32330"
"New entrant CS","2021","No function","HEO","Female","Undeclared","155","[c]","32130","32330"
"New entrant CS","2021","No function","HEO","Female","Unknown","755","[c]","30280","28600"
"New entrant CS","2021","No function","HEO","Male","Heterosexual / straight","800","[c]","32890","32560"
"New entrant CS","2021","No function","HEO","Male","LGBO","115","[c]","31910","32320"
"New entrant CS","2021","No function","HEO","Male","Undeclared","95","[c]","33000","32560"
"New entrant CS","2021","No function","HEO","Male","Unknown","545","[c]","30810","30730"
"New entrant CS","2021","No function","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","SCS level","Female","Heterosexual / straight","45","[c]","90770","84670"
"New entrant CS","2021","No function","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","SCS level","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","SCS level","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","No function","SCS level","Male","Heterosexual / straight","50","[c]","95350","88300"
"New entrant CS","2021","No function","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","SCS level","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","SCS level","Male","Unknown","35","[c]","108540","92500"
"New entrant CS","2021","No function","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","SEO","Female","Heterosexual / straight","535","[c]","39390","38890"
"New entrant CS","2021","No function","SEO","Female","LGBO","45","[c]","39130","38660"
"New entrant CS","2021","No function","SEO","Female","Undeclared","75","[c]","39060","39030"
"New entrant CS","2021","No function","SEO","Female","Unknown","165","[c]","39140","38750"
"New entrant CS","2021","No function","SEO","Male","Heterosexual / straight","325","[c]","40060","39370"
"New entrant CS","2021","No function","SEO","Male","LGBO","40","[c]","39040","39580"
"New entrant CS","2021","No function","SEO","Male","Undeclared","40","[c]","39640","39630"
"New entrant CS","2021","No function","SEO","Male","Unknown","135","[c]","39740","40030"
"New entrant CS","2021","No function","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Female","Heterosexual / straight","735","[c]","23020","22920"
"New entrant CS","2021","No function","Unknown","Female","LGBO","65","[c]","22510","22920"
"New entrant CS","2021","No function","Unknown","Female","Undeclared","30","[c]","22620","22920"
"New entrant CS","2021","No function","Unknown","Female","Unknown","295","[c]","22510","22920"
"New entrant CS","2021","No function","Unknown","Male","Heterosexual / straight","185","[c]","23590","22920"
"New entrant CS","2021","No function","Unknown","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Male","Unknown","100","[c]","22290","22350"
"New entrant CS","2021","No function","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","AO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","AO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","AO","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","AO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","AO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","EO","Female","Heterosexual / straight","145","[c]","24710","26050"
"New entrant CS","2021","Project Delivery","EO","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","EO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","EO","Female","Unknown","50","[c]","21820","23370"
"New entrant CS","2021","Project Delivery","EO","Male","Heterosexual / straight","125","[c]","24550","26180"
"New entrant CS","2021","Project Delivery","EO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","EO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","EO","Male","Unknown","90","[c]","19680","16780"
"New entrant CS","2021","Project Delivery","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","G6","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","G6","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","G6","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","G6","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","G7","Female","Heterosexual / straight","60","[c]","52380","53020"
"New entrant CS","2021","Project Delivery","G7","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","G7","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","G7","Male","Heterosexual / straight","80","[c]","53600","54000"
"New entrant CS","2021","Project Delivery","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","G7","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","G7","Male","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HEO","Female","Heterosexual / straight","145","[c]","31800","33000"
"New entrant CS","2021","Project Delivery","HEO","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HEO","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HEO","Female","Unknown","30","[c]","32160","32540"
"New entrant CS","2021","Project Delivery","HEO","Male","Heterosexual / straight","195","[c]","31700","33000"
"New entrant CS","2021","Project Delivery","HEO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HEO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HEO","Male","Unknown","45","[c]","31700","31810"
"New entrant CS","2021","Project Delivery","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","SCS level","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","SEO","Female","Heterosexual / straight","115","[c]","39850","40000"
"New entrant CS","2021","Project Delivery","SEO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","SEO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","SEO","Female","Unknown","40","[c]","39180","39280"
"New entrant CS","2021","Project Delivery","SEO","Male","Heterosexual / straight","195","[c]","41410","40580"
"New entrant CS","2021","Project Delivery","SEO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","SEO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","SEO","Male","Unknown","50","[c]","40580","40000"
"New entrant CS","2021","Project Delivery","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Male","Heterosexual / straight","80","[c]","40150","40000"
"New entrant CS","2021","Project Delivery","Unknown","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","AA","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Property","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","AA","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","AA","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Property","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","AA","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Property","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","AO","Female","Heterosexual / straight","45","[c]","20910","20880"
"New entrant CS","2021","Property","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","AO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","AO","Female","Unknown","45","[c]","21330","20880"
"New entrant CS","2021","Property","AO","Male","Heterosexual / straight","35","[c]","21240","20880"
"New entrant CS","2021","Property","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","AO","Male","Unknown","60","[c]","23640","23810"
"New entrant CS","2021","Property","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","EO","Female","Heterosexual / straight","40","[c]","24930","24960"
"New entrant CS","2021","Property","EO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","EO","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Property","EO","Male","Heterosexual / straight","45","[c]","25930","26150"
"New entrant CS","2021","Property","EO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","EO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","EO","Male","Unknown","30","[c]","25720","24500"
"New entrant CS","2021","Property","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","G6","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","G6","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","G7","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","G7","Male","Heterosexual / straight","30","[c]","51760","53420"
"New entrant CS","2021","Property","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","G7","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HEO","Female","Heterosexual / straight","40","[c]","32050","33000"
"New entrant CS","2021","Property","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HEO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","HEO","Male","Heterosexual / straight","80","[c]","31870","33000"
"New entrant CS","2021","Property","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HEO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","HEO","Male","Unknown","20","[c]","[c]","[c]"
