"Status","Year","Disability","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared non-disabled","Unknown","G6/G7","Heterosexual / straight","35","[c]","58040","56170"
"Leaver Dept.","2021","Declared non-disabled","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","SEO/HEO","Heterosexual / straight","130","[c]","32930","32000"
"Leaver Dept.","2021","Declared non-disabled","Unknown","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","G6/G7","Undeclared","40","[c]","59770","58130"
"Leaver Dept.","2021","Undeclared","London","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","SEO/HEO","Heterosexual / straight","50","[c]","36920","35310"
"Leaver Dept.","2021","Undeclared","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","SEO/HEO","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","SEO/HEO","Unknown","50","[c]","38470","36040"
"Leaver Dept.","2021","Undeclared","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outside London","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outside London","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outside London","AA/AO","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outside London","AA/AO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outside London","EO","Heterosexual / straight","45","[c]","26260","27570"
"Leaver Dept.","2021","Undeclared","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outside London","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outside London","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outside London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outside London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outside London","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outside London","SEO/HEO","Heterosexual / straight","40","[c]","34120","33130"
"Leaver Dept.","2021","Undeclared","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outside London","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outside London","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","AA/AO","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","EO","Unknown","165","[c]","28280","27550"
"Leaver Dept.","2021","Unknown","London","G6/G7","Heterosexual / straight","50","[c]","57420","53730"
"Leaver Dept.","2021","Unknown","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","G6/G7","Unknown","415","[c]","56600","54700"
"Leaver Dept.","2021","Unknown","London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","SCS level","Unknown","55","[c]","84450","77530"
"Leaver Dept.","2021","Unknown","London","SEO/HEO","Heterosexual / straight","75","[c]","37450","38540"
"Leaver Dept.","2021","Unknown","London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","SEO/HEO","Unknown","620","[c]","36040","34550"
"Leaver Dept.","2021","Unknown","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Unknown","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","AA/AO","Unknown","520","[c]","20520","20450"
"Leaver Dept.","2021","Unknown","Outside London","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","EO","Unknown","235","[c]","25750","25260"
"Leaver Dept.","2021","Unknown","Outside London","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","G6/G7","Unknown","130","[c]","54360","52010"
"Leaver Dept.","2021","Unknown","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","SEO/HEO","Heterosexual / straight","40","[c]","35610","35070"
"Leaver Dept.","2021","Unknown","Outside London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","SEO/HEO","Unknown","335","[c]","34690","34390"
"Leaver Dept.","2021","Unknown","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","Unknown","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SEO/HEO","Unknown","345","[c]","31080","32000"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","AA/AO","Heterosexual / straight","80","[c]","24190","24490"
"New entrant CS","2021","Declared disabled","London","AA/AO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","EO","Heterosexual / straight","295","[c]","29830","31060"
"New entrant CS","2021","Declared disabled","London","EO","LGBO","75","[c]","29460","31060"
"New entrant CS","2021","Declared disabled","London","EO","Undeclared","35","[c]","29620","31060"
"New entrant CS","2021","Declared disabled","London","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","G6/G7","Heterosexual / straight","50","[c]","57300","57000"
"New entrant CS","2021","Declared disabled","London","G6/G7","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","SEO/HEO","Heterosexual / straight","200","[c]","35500","34550"
"New entrant CS","2021","Declared disabled","London","SEO/HEO","LGBO","55","[c]","34120","33570"
"New entrant CS","2021","Declared disabled","London","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Outside London","AA/AO","Heterosexual / straight","855","[c]","20980","21010"
"New entrant CS","2021","Declared disabled","Outside London","AA/AO","LGBO","185","[c]","20740","21010"
"New entrant CS","2021","Declared disabled","Outside London","AA/AO","Undeclared","75","[c]","20920","21010"
"New entrant CS","2021","Declared disabled","Outside London","AA/AO","Unknown","35","[c]","21370","21430"
"New entrant CS","2021","Declared disabled","Outside London","EO","Heterosexual / straight","990","[c]","27310","27570"
"New entrant CS","2021","Declared disabled","Outside London","EO","LGBO","235","[c]","27140","27570"
"New entrant CS","2021","Declared disabled","Outside London","EO","Undeclared","70","[c]","27200","27570"
"New entrant CS","2021","Declared disabled","Outside London","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Outside London","G6/G7","Heterosexual / straight","75","[c]","53910","52050"
"New entrant CS","2021","Declared disabled","Outside London","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Outside London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Outside London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Outside London","SEO/HEO","Heterosexual / straight","250","[c]","33720","32230"
"New entrant CS","2021","Declared disabled","Outside London","SEO/HEO","LGBO","65","[c]","32170","30990"
"New entrant CS","2021","Declared disabled","Outside London","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Outside London","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Outside London","Unknown","Heterosexual / straight","75","[c]","23110","22920"
"New entrant CS","2021","Declared disabled","Outside London","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Outside London","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","London","AA/AO","Heterosexual / straight","1060","[c]","24510","25110"
"New entrant CS","2021","Declared non-disabled","London","AA/AO","LGBO","80","[c]","24680","25110"
"New entrant CS","2021","Declared non-disabled","London","AA/AO","Undeclared","60","[c]","24300","24490"
"New entrant CS","2021","Declared non-disabled","London","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","London","EO","Heterosexual / straight","2500","[c]","29850","31060"
"New entrant CS","2021","Declared non-disabled","London","EO","LGBO","230","[c]","29260","31060"
"New entrant CS","2021","Declared non-disabled","London","EO","Undeclared","155","[c]","29120","31060"
"New entrant CS","2021","Declared non-disabled","London","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","London","G6/G7","Heterosexual / straight","715","[c]","58090","54700"
"New entrant CS","2021","Declared non-disabled","London","G6/G7","LGBO","70","[c]","56990","54650"
"New entrant CS","2021","Declared non-disabled","London","G6/G7","Undeclared","60","[c]","60650","58740"
"New entrant CS","2021","Declared non-disabled","London","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","London","SCS level","Heterosexual / straight","95","[c]","97200","90000"
"New entrant CS","2021","Declared non-disabled","London","SCS level","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","London","SCS level","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","London","SEO/HEO","Heterosexual / straight","2010","[c]","36090","34710"
"New entrant CS","2021","Declared non-disabled","London","SEO/HEO","LGBO","225","[c]","35330","34550"
"New entrant CS","2021","Declared non-disabled","London","SEO/HEO","Undeclared","200","[c]","35520","34010"
"New entrant CS","2021","Declared non-disabled","London","SEO/HEO","Unknown","40","[c]","37160","37230"
"New entrant CS","2021","Declared non-disabled","London","Unknown","Heterosexual / straight","135","[c]","26850","26810"
"New entrant CS","2021","Declared non-disabled","London","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Outside London","AA/AO","Heterosexual / straight","8055","[c]","21330","21010"
