"Status","Year","Age","Disability","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","AA","Heterosexual / straight","175","[c]","19940","20060"
"New entrant CS","2021","40-49","Declared non-disabled","AA","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","AA","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","AO","Heterosexual / straight","1150","[c]","22110","21010"
"New entrant CS","2021","40-49","Declared non-disabled","AO","LGBO","50","[c]","20990","21010"
"New entrant CS","2021","40-49","Declared non-disabled","AO","Undeclared","35","[c]","21480","21010"
"New entrant CS","2021","40-49","Declared non-disabled","AO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","EO","Heterosexual / straight","1790","[c]","27990","27570"
"New entrant CS","2021","40-49","Declared non-disabled","EO","LGBO","140","[c]","27950","27570"
"New entrant CS","2021","40-49","Declared non-disabled","EO","Undeclared","70","[c]","28260","27570"
"New entrant CS","2021","40-49","Declared non-disabled","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","G6","Heterosexual / straight","100","[c]","69410","66310"
"New entrant CS","2021","40-49","Declared non-disabled","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","G6","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","G7","Heterosexual / straight","355","[c]","55660","53500"
"New entrant CS","2021","40-49","Declared non-disabled","G7","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","G7","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","HEO","Heterosexual / straight","415","[c]","32330","32120"
"New entrant CS","2021","40-49","Declared non-disabled","HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","HEO","Undeclared","30","[c]","32240","31810"
"New entrant CS","2021","40-49","Declared non-disabled","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","SCS level","Heterosexual / straight","60","[c]","94340","91000"
"New entrant CS","2021","40-49","Declared non-disabled","SCS level","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","SEO","Heterosexual / straight","430","[c]","40750","40000"
"New entrant CS","2021","40-49","Declared non-disabled","SEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","SEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","SEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","Heterosexual / straight","130","[c]","30380","22920"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","AO","Heterosexual / straight","50","[c]","22830","21010"
"New entrant CS","2021","40-49","Undeclared","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","EO","Heterosexual / straight","60","[c]","28350","27570"
"New entrant CS","2021","40-49","Undeclared","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","G6","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","SEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","AA","Unknown","155","[c]","20230","20460"
"New entrant CS","2021","40-49","Unknown","AO","Heterosexual / straight","80","[c]","22350","22040"
"New entrant CS","2021","40-49","Unknown","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","AO","Unknown","735","[c]","21920","21010"
"New entrant CS","2021","40-49","Unknown","EO","Heterosexual / straight","135","[c]","28670","27570"
"New entrant CS","2021","40-49","Unknown","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","EO","Unknown","530","[c]","26990","27570"
"New entrant CS","2021","40-49","Unknown","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","G6","Unknown","105","[c]","71390","67500"
"New entrant CS","2021","40-49","Unknown","G7","Heterosexual / straight","145","[c]","53450","51970"
"New entrant CS","2021","40-49","Unknown","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","G7","Unknown","225","[c]","55140","53130"
"New entrant CS","2021","40-49","Unknown","HEO","Heterosexual / straight","120","[c]","35420","34730"
"New entrant CS","2021","40-49","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","HEO","Unknown","235","[c]","32370","31810"
"New entrant CS","2021","40-49","Unknown","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","SCS level","Unknown","90","[c]","91980","74000"
"New entrant CS","2021","40-49","Unknown","SEO","Heterosexual / straight","90","[c]","39910","38550"
"New entrant CS","2021","40-49","Unknown","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","SEO","Unknown","230","[c]","40660","40480"
"New entrant CS","2021","40-49","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","Unknown","120","[c]","25150","22350"
"New entrant CS","2021","50-59","Declared disabled","AA","Heterosexual / straight","35","[c]","19770","20060"
"New entrant CS","2021","50-59","Declared disabled","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","AO","Heterosexual / straight","130","[c]","21130","21010"
"New entrant CS","2021","50-59","Declared disabled","AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","EO","Heterosexual / straight","255","[c]","27940","27570"
"New entrant CS","2021","50-59","Declared disabled","EO","LGBO","30","[c]","27850","27570"
"New entrant CS","2021","50-59","Declared disabled","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","HEO","Heterosexual / straight","30","[c]","31920","31990"
"New entrant CS","2021","50-59","Declared disabled","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","SEO","Heterosexual / straight","30","[c]","38970","38070"
"New entrant CS","2021","50-59","Declared disabled","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","AA","Heterosexual / straight","220","[c]","19370","19560"
"New entrant CS","2021","50-59","Declared non-disabled","AA","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","AA","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","AO","Heterosexual / straight","1100","[c]","21770","21010"
"New entrant CS","2021","50-59","Declared non-disabled","AO","LGBO","50","[c]","21200","21010"
"New entrant CS","2021","50-59","Declared non-disabled","AO","Undeclared","60","[c]","21320","21010"
"New entrant CS","2021","50-59","Declared non-disabled","AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","EO","Heterosexual / straight","1540","[c]","27970","27570"
"New entrant CS","2021","50-59","Declared non-disabled","EO","LGBO","80","[c]","27430","27570"
"New entrant CS","2021","50-59","Declared non-disabled","EO","Undeclared","70","[c]","28380","27570"
"New entrant CS","2021","50-59","Declared non-disabled","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","G6","Heterosexual / straight","80","[c]","68760","66940"
"New entrant CS","2021","50-59","Declared non-disabled","G6","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","G7","Heterosexual / straight","230","[c]","55780","54000"
"New entrant CS","2021","50-59","Declared non-disabled","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","HEO","Heterosexual / straight","280","[c]","32630","33000"
"New entrant CS","2021","50-59","Declared non-disabled","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","SCS level","Heterosexual / straight","50","[c]","105530","104750"
"New entrant CS","2021","50-59","Declared non-disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","SEO","Heterosexual / straight","300","[c]","40410","40000"
"New entrant CS","2021","50-59","Declared non-disabled","SEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","SEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","Heterosexual / straight","115","[c]","27390","22920"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","AO","Heterosexual / straight","40","[c]","21990","21010"
"New entrant CS","2021","50-59","Undeclared","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","EO","Heterosexual / straight","65","[c]","27710","27570"
"New entrant CS","2021","50-59","Undeclared","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","EO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","AA","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","AA","Unknown","175","[c]","19530","20060"
"New entrant CS","2021","50-59","Unknown","AO","Heterosexual / straight","85","[c]","21910","21010"
"New entrant CS","2021","50-59","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","AO","Unknown","590","[c]","21890","21010"
"New entrant CS","2021","50-59","Unknown","EO","Heterosexual / straight","135","[c]","30410","29960"
"New entrant CS","2021","50-59","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","EO","Unknown","440","[c]","27150","27570"
"New entrant CS","2021","50-59","Unknown","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","G6","Unknown","85","[c]","73690","69900"
"New entrant CS","2021","50-59","Unknown","G7","Heterosexual / straight","75","[c]","52610","50520"
"New entrant CS","2021","50-59","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","G7","Unknown","135","[c]","54750","53360"
"New entrant CS","2021","50-59","Unknown","HEO","Heterosexual / straight","90","[c]","36970","38000"
"New entrant CS","2021","50-59","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","HEO","Unknown","155","[c]","32350","31810"
"New entrant CS","2021","50-59","Unknown","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SCS level","Unknown","85","[c]","96420","79860"
"New entrant CS","2021","50-59","Unknown","SEO","Heterosexual / straight","60","[c]","41230","40140"
"New entrant CS","2021","50-59","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SEO","Unknown","140","[c]","40580","39560"
"New entrant CS","2021","50-59","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","Unknown","115","[c]","24040","21600"
"New entrant CS","2021","60-64","Declared disabled","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","AO","Heterosexual / straight","30","[c]","21010","21010"
"New entrant CS","2021","60-64","Declared disabled","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","EO","Heterosexual / straight","50","[c]","28060","27570"
"New entrant CS","2021","60-64","Declared disabled","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","AA","Heterosexual / straight","45","[c]","19140","19560"
"New entrant CS","2021","60-64","Declared non-disabled","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","AO","Heterosexual / straight","260","[c]","21350","21010"
"New entrant CS","2021","60-64","Declared non-disabled","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","EO","Heterosexual / straight","230","[c]","27900","27570"
"New entrant CS","2021","60-64","Declared non-disabled","EO","LGBO","15","[c]","[c]","[c]"
