"Status","Year","Age","Disability","Ethnicity","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","20-29","Undeclared","White","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Asian","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Asian","AO","60","[c]","21860","21220"
"New entrant CS","2021","20-29","Unknown","Asian","EO","80","[c]","27240","27140"
"New entrant CS","2021","20-29","Unknown","Asian","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Asian","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Asian","HEO","45","[c]","33010","32790"
"New entrant CS","2021","20-29","Unknown","Asian","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Asian","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Black","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Black","AO","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Black","EO","30","[c]","27610","27270"
"New entrant CS","2021","20-29","Unknown","Black","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Black","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Black","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Black","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Black","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Chinese","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Chinese","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Chinese","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Chinese","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Chinese","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Chinese","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Chinese","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Chinese","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Mixed","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Mixed","AO","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Mixed","EO","35","[c]","28910","27660"
"New entrant CS","2021","20-29","Unknown","Mixed","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Mixed","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Mixed","HEO","30","[c]","32960","32790"
"New entrant CS","2021","20-29","Unknown","Mixed","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Mixed","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Other ethnicity","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Undeclared","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Undeclared","AO","50","[c]","18830","18200"
"New entrant CS","2021","20-29","Unknown","Undeclared","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Undeclared","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Undeclared","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Undeclared","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Unknown","AA","490","[c]","19810","20060"
"New entrant CS","2021","20-29","Unknown","Unknown","AO","3005","[c]","21670","20880"
"New entrant CS","2021","20-29","Unknown","Unknown","EO","1805","[c]","26460","26970"
"New entrant CS","2021","20-29","Unknown","Unknown","G6","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Unknown","G7","155","[c]","54060","53360"
"New entrant CS","2021","20-29","Unknown","Unknown","HEO","1500","[c]","30870","30650"
"New entrant CS","2021","20-29","Unknown","Unknown","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Unknown","SEO","240","[c]","39810","40050"
"New entrant CS","2021","20-29","Unknown","Unknown","Unknown","315","[c]","22570","22920"
"New entrant CS","2021","20-29","Unknown","White","AA","30","[c]","20180","19560"
"New entrant CS","2021","20-29","Unknown","White","AO","465","[c]","21480","21430"
"New entrant CS","2021","20-29","Unknown","White","EO","520","[c]","27740","27130"
"New entrant CS","2021","20-29","Unknown","White","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","White","G7","45","[c]","53270","53370"
"New entrant CS","2021","20-29","Unknown","White","HEO","325","[c]","32440","32540"
"New entrant CS","2021","20-29","Unknown","White","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","White","SEO","80","[c]","39360","39310"
"New entrant CS","2021","20-29","Unknown","White","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Asian","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Asian","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Asian","EO","45","[c]","28970","29290"
"New entrant CS","2021","30-39","Declared disabled","Asian","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Asian","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Asian","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Asian","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Asian","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Black","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Black","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Black","EO","30","[c]","29820","31060"
"New entrant CS","2021","30-39","Declared disabled","Black","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Black","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Black","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Black","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Chinese","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Chinese","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Chinese","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Chinese","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Chinese","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Chinese","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Chinese","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Chinese","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Mixed","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Mixed","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Mixed","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Mixed","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Mixed","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Mixed","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Mixed","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Other ethnicity","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Other ethnicity","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Undeclared","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Undeclared","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Undeclared","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Undeclared","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Undeclared","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Undeclared","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Undeclared","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","White","AA","35","[c]","19480","20060"
"New entrant CS","2021","30-39","Declared disabled","White","AO","195","[c]","21480","21010"
"New entrant CS","2021","30-39","Declared disabled","White","EO","285","[c]","27550","27570"
"New entrant CS","2021","30-39","Declared disabled","White","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","White","G7","40","[c]","54140","53730"
"New entrant CS","2021","30-39","Declared disabled","White","HEO","85","[c]","32460","31870"
"New entrant CS","2021","30-39","Declared disabled","White","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","White","SEO","50","[c]","39850","38890"
"New entrant CS","2021","30-39","Declared disabled","White","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Asian","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Asian","AO","200","[c]","21670","21010"
"New entrant CS","2021","30-39","Declared non-disabled","Asian","EO","435","[c]","28830","27570"
"New entrant CS","2021","30-39","Declared non-disabled","Asian","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Asian","G7","65","[c]","56290","54760"
"New entrant CS","2021","30-39","Declared non-disabled","Asian","HEO","85","[c]","32530","32330"
"New entrant CS","2021","30-39","Declared non-disabled","Asian","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Asian","SEO","85","[c]","40450","40000"
"New entrant CS","2021","30-39","Declared non-disabled","Asian","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Black","AA","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Black","AO","110","[c]","23310","22850"
"New entrant CS","2021","30-39","Declared non-disabled","Black","EO","315","[c]","29350","31060"
"New entrant CS","2021","30-39","Declared non-disabled","Black","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Black","G7","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Black","HEO","70","[c]","32370","32330"
"New entrant CS","2021","30-39","Declared non-disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Black","SEO","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Black","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Chinese","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Chinese","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Chinese","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Chinese","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Chinese","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Chinese","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Chinese","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Chinese","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Mixed","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Mixed","AO","70","[c]","22750","21010"
"New entrant CS","2021","30-39","Declared non-disabled","Mixed","EO","120","[c]","28780","27570"
"New entrant CS","2021","30-39","Declared non-disabled","Mixed","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Mixed","G7","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Mixed","HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Mixed","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Mixed","SEO","35","[c]","40230","40070"
"New entrant CS","2021","30-39","Declared non-disabled","Mixed","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Other ethnicity","AO","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Other ethnicity","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Other ethnicity","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Other ethnicity","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Undeclared","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Undeclared","AO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Undeclared","EO","40","[c]","28400","27570"
"New entrant CS","2021","30-39","Declared non-disabled","Undeclared","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Undeclared","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Undeclared","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Undeclared","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Unknown","AO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Unknown","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Unknown","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Unknown","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Unknown","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","White","AA","210","[c]","20150","20060"
"New entrant CS","2021","30-39","Declared non-disabled","White","AO","1460","[c]","22130","21010"
"New entrant CS","2021","30-39","Declared non-disabled","White","EO","1720","[c]","27510","27570"
"New entrant CS","2021","30-39","Declared non-disabled","White","G6","70","[c]","66410","65710"
"New entrant CS","2021","30-39","Declared non-disabled","White","G7","395","[c]","54770","53500"
"New entrant CS","2021","30-39","Declared non-disabled","White","HEO","665","[c]","32130","31990"
"New entrant CS","2021","30-39","Declared non-disabled","White","SCS level","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","White","SEO","555","[c]","39650","39200"
"New entrant CS","2021","30-39","Declared non-disabled","White","Unknown","195","[c]","25770","22920"
"New entrant CS","2021","30-39","Undeclared","Asian","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Asian","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Asian","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Asian","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Asian","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Asian","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Asian","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Asian","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Black","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Black","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Black","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Black","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Black","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Black","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Black","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Black","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Chinese","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Chinese","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Chinese","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Chinese","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Chinese","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Chinese","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Chinese","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Chinese","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Mixed","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Mixed","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Mixed","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Mixed","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Mixed","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Mixed","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Mixed","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Other ethnicity","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Undeclared","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Undeclared","AO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Undeclared","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Undeclared","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Undeclared","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Undeclared","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Undeclared","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Unknown","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Unknown","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Unknown","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","White","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","White","AO","70","[c]","21340","21010"
"New entrant CS","2021","30-39","Undeclared","White","EO","65","[c]","27520","27570"
"New entrant CS","2021","30-39","Undeclared","White","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","White","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","White","HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","White","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","White","SEO","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Asian","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Asian","AO","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Asian","EO","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Asian","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Asian","G7","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Asian","HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Asian","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Asian","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Black","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Black","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Black","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Black","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Black","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Black","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Black","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Black","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Chinese","AA","[c]","[c]","[c]","[c]"
