"Status","Year","Age","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","Department of Health and Social Care","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department of Health and Social Care","Inner London - East","230","[c]","41560","40070"
"New entrant CS","2021","30-39","Department of Health and Social Care","Inner London - West","160","[c]","44920","40650"
"New entrant CS","2021","30-39","Department of Health and Social Care","Kent","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department of Health and Social Care","Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department of Health and Social Care","Merseyside","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department of Health and Social Care","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department of Health and Social Care","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department of Health and Social Care","Outer London - West and North West","65","[c]","35950","32330"
"New entrant CS","2021","30-39","Department of Health and Social Care","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department of Health and Social Care","West Midlands","25","[c]","31380","28590"
"New entrant CS","2021","30-39","Department of Health and Social Care","West Yorkshire","65","[c]","37040","36820"
"New entrant CS","2021","30-39","Food Standards Agency","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Food Standards Agency","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Food Standards Agency","North Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Food Standards Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Food Standards Agency","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Land Registry","Derbyshire and Nottinghamshire","10","[c]","26980","22350"
"New entrant CS","2021","30-39","HM Land Registry","Devon","30","[c]","29820","27130"
"New entrant CS","2021","30-39","HM Land Registry","Dorset and Somerset","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Land Registry","East Anglia","10","[c]","28240","22350"
"New entrant CS","2021","30-39","HM Land Registry","East Yorkshire and Northern Lincolnshire","15","[c]","27140","22350"
"New entrant CS","2021","30-39","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Land Registry","Lancashire","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Land Registry","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Land Registry","Merseyside","20","[c]","23890","22350"
"New entrant CS","2021","30-39","HM Land Registry","Outer London - South","15","[c]","36470","30600"
"New entrant CS","2021","30-39","HM Land Registry","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Land Registry","Tees Valley and Durham","20","[c]","29960","22350"
"New entrant CS","2021","30-39","HM Land Registry","West Midlands","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Land Registry","West Wales and The Valleys","20","[c]","24780","22350"
"New entrant CS","2021","30-39","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Revenue and Customs","Derbyshire and Nottinghamshire","70","[c]","30490","25560"
"New entrant CS","2021","30-39","HM Revenue and Customs","Devon","10","[c]","23170","20880"
"New entrant CS","2021","30-39","HM Revenue and Customs","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Revenue and Customs","East Wales","85","[c]","22580","20140"
"New entrant CS","2021","30-39","HM Revenue and Customs","Eastern Scotland","85","[c]","21310","20140"
"New entrant CS","2021","30-39","HM Revenue and Customs","Essex","10","[c]","31980","31810"
"New entrant CS","2021","30-39","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","30","[c]","33250","30900"
"New entrant CS","2021","30-39","HM Revenue and Customs","Greater Manchester","145","[c]","27210","25560"
"New entrant CS","2021","30-39","HM Revenue and Customs","Hampshire and Isle of Wight","20","[c]","20140","20140"
"New entrant CS","2021","30-39","HM Revenue and Customs","Inner London - East","15","[c]","39770","36160"
"New entrant CS","2021","30-39","HM Revenue and Customs","Inner London - West","20","[c]","49380","59160"
"New entrant CS","2021","30-39","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Revenue and Customs","Merseyside","65","[c]","22770","20140"
"New entrant CS","2021","30-39","HM Revenue and Customs","Northern Ireland","70","[c]","22670","20140"
"New entrant CS","2021","30-39","HM Revenue and Customs","Northumberland and Tyne and Wear","230","[c]","23710","25560"
"New entrant CS","2021","30-39","HM Revenue and Customs","Outer London - South","35","[c]","31580","29570"
"New entrant CS","2021","30-39","HM Revenue and Customs","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Revenue and Customs","Shropshire and Staffordshire","15","[c]","39530","38630"
"New entrant CS","2021","30-39","HM Revenue and Customs","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Revenue and Customs","Southern Scotland","45","[c]","20140","20140"
"New entrant CS","2021","30-39","HM Revenue and Customs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Revenue and Customs","Tees Valley and Durham","20","[c]","21240","20880"
"New entrant CS","2021","30-39","HM Revenue and Customs","Unknown","60","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Revenue and Customs","West Central Scotland","15","[c]","21570","20140"
"New entrant CS","2021","30-39","HM Revenue and Customs","West Midlands","75","[c]","24960","20140"
"New entrant CS","2021","30-39","HM Revenue and Customs","West Yorkshire","100","[c]","24680","20140"
"New entrant CS","2021","30-39","HM Treasury","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Treasury","Inner London - West","80","[c]","41060","36000"
"New entrant CS","2021","30-39","HM Treasury","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Treasury","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Treasury","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Treasury","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Home Office","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Home Office","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Home Office","East Anglia","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Home Office","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Home Office","East Yorkshire and Northern Lincolnshire","15","[c]","23410","21430"
"New entrant CS","2021","30-39","Home Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Home Office","Essex","10","[c]","24260","24880"
"New entrant CS","2021","30-39","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Home Office","Greater Manchester","35","[c]","35440","30820"
"New entrant CS","2021","30-39","Home Office","Hampshire and Isle of Wight","15","[c]","30370","24880"
"New entrant CS","2021","30-39","Home Office","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Home Office","Inner London - West","85","[c]","44450","41950"
"New entrant CS","2021","30-39","Home Office","Kent","35","[c]","24410","24880"
"New entrant CS","2021","30-39","Home Office","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Home Office","Merseyside","40","[c]","23960","21430"
"New entrant CS","2021","30-39","Home Office","Northern Ireland","20","[c]","24390","24880"
"New entrant CS","2021","30-39","Home Office","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Home Office","Outer London - South","75","[c]","44820","41950"
"New entrant CS","2021","30-39","Home Office","Outer London - West and North West","35","[c]","30340","28650"
"New entrant CS","2021","30-39","Home Office","South Yorkshire","35","[c]","30290","21430"
"New entrant CS","2021","30-39","Home Office","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Home Office","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Home Office","West Central Scotland","15","[c]","24810","24880"
"New entrant CS","2021","30-39","Home Office","West Midlands","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Home Office","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Home Office","West Yorkshire","20","[c]","25590","24880"
"New entrant CS","2021","30-39","Ministry of Defence","Bedfordshire and Hertfordshire","15","[c]","29150","30620"
"New entrant CS","2021","30-39","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","80","[c]","31060","25950"
"New entrant CS","2021","30-39","Ministry of Defence","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence","Cumbria","15","[c]","32020","26180"
"New entrant CS","2021","30-39","Ministry of Defence","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence","Devon","25","[c]","32030","24950"
"New entrant CS","2021","30-39","Ministry of Defence","Dorset and Somerset","25","[c]","30380","26740"
"New entrant CS","2021","30-39","Ministry of Defence","East Anglia","45","[c]","26930","26350"
"New entrant CS","2021","30-39","Ministry of Defence","East Wales","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence","Eastern Scotland","10","[c]","32580","33000"
"New entrant CS","2021","30-39","Ministry of Defence","Essex","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","330","[c]","33440","31000"
"New entrant CS","2021","30-39","Ministry of Defence","Greater Manchester","10","[c]","24190","20920"
"New entrant CS","2021","30-39","Ministry of Defence","Hampshire and Isle of Wight","120","[c]","33240","33000"
"New entrant CS","2021","30-39","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","10","[c]","27800","24170"
"New entrant CS","2021","30-39","Ministry of Defence","Highlands and Islands","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence","Inner London - West","40","[c]","39850","37000"
"New entrant CS","2021","30-39","Ministry of Defence","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence","Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","15","[c]","28420","26350"
"New entrant CS","2021","30-39","Ministry of Defence","Lincolnshire","10","[c]","24490","21780"
"New entrant CS","2021","30-39","Ministry of Defence","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence","North Yorkshire","20","[c]","31690","23540"
"New entrant CS","2021","30-39","Ministry of Defence","Northern Ireland","10","[c]","25850","19930"
"New entrant CS","2021","30-39","Ministry of Defence","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence","Overseas","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence","Shropshire and Staffordshire","20","[c]","28530","26350"
"New entrant CS","2021","30-39","Ministry of Defence","Southern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence","West Central Scotland","30","[c]","27580","23540"
"New entrant CS","2021","30-39","Ministry of Defence","West Midlands","10","[c]","30730","26350"
"New entrant CS","2021","30-39","Ministry of Defence","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government","Cheshire","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","45","[c]","30930","30190"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government","Inner London - West","45","[c]","43950","41070"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government","West Midlands","10","[c]","39280","36340"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Justice","Bedfordshire and Hertfordshire","65","[c]","24170","22920"
"New entrant CS","2021","30-39","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","75","[c]","25650","25850"
"New entrant CS","2021","30-39","Ministry of Justice","Cheshire","25","[c]","22350","22850"
"New entrant CS","2021","30-39","Ministry of Justice","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Justice","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Justice","Derbyshire and Nottinghamshire","75","[c]","22750","20890"
"New entrant CS","2021","30-39","Ministry of Justice","Devon","60","[c]","22600","22850"
"New entrant CS","2021","30-39","Ministry of Justice","Dorset and Somerset","25","[c]","23220","22850"
"New entrant CS","2021","30-39","Ministry of Justice","East Anglia","110","[c]","22890","22850"
"New entrant CS","2021","30-39","Ministry of Justice","East Wales","85","[c]","23080","22850"
"New entrant CS","2021","30-39","Ministry of Justice","East Yorkshire and Northern Lincolnshire","30","[c]","22350","22850"
"New entrant CS","2021","30-39","Ministry of Justice","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Justice","Essex","25","[c]","23280","22920"
"New entrant CS","2021","30-39","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","50","[c]","23170","22850"
"New entrant CS","2021","30-39","Ministry of Justice","Greater Manchester","80","[c]","24280","22850"
"New entrant CS","2021","30-39","Ministry of Justice","Hampshire and Isle of Wight","40","[c]","23930","22920"
"New entrant CS","2021","30-39","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","45","[c]","22720","22850"
"New entrant CS","2021","30-39","Ministry of Justice","Inner London - East","150","[c]","33200","30220"
"New entrant CS","2021","30-39","Ministry of Justice","Inner London - West","220","[c]","37070","30850"
"New entrant CS","2021","30-39","Ministry of Justice","Kent","80","[c]","24880","26130"
"New entrant CS","2021","30-39","Ministry of Justice","Lancashire","50","[c]","22240","20880"
"New entrant CS","2021","30-39","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","65","[c]","21520","22850"
"New entrant CS","2021","30-39","Ministry of Justice","Lincolnshire","20","[c]","23300","22850"
"New entrant CS","2021","30-39","Ministry of Justice","Merseyside","25","[c]","22620","22570"
"New entrant CS","2021","30-39","Ministry of Justice","North Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Justice","Northumberland and Tyne and Wear","20","[c]","20360","18880"
"New entrant CS","2021","30-39","Ministry of Justice","Outer London - East and North East","55","[c]","27510","28720"
"New entrant CS","2021","30-39","Ministry of Justice","Outer London - South","35","[c]","25580","23560"
"New entrant CS","2021","30-39","Ministry of Justice","Outer London - West and North West","40","[c]","26920","26810"
"New entrant CS","2021","30-39","Ministry of Justice","Shropshire and Staffordshire","100","[c]","21560","22850"
"New entrant CS","2021","30-39","Ministry of Justice","South Yorkshire","55","[c]","30170","24060"
"New entrant CS","2021","30-39","Ministry of Justice","Surrey, East and West Sussex","100","[c]","25000","24660"
"New entrant CS","2021","30-39","Ministry of Justice","Tees Valley and Durham","70","[c]","23120","22850"
"New entrant CS","2021","30-39","Ministry of Justice","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Justice","West Central Scotland","15","[c]","25150","22570"
"New entrant CS","2021","30-39","Ministry of Justice","West Midlands","70","[c]","25790","22920"
"New entrant CS","2021","30-39","Ministry of Justice","West Wales and The Valleys","25","[c]","21820","22920"
"New entrant CS","2021","30-39","Ministry of Justice","West Yorkshire","85","[c]","25340","22850"
"New entrant CS","2021","30-39","National Crime Agency","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","Cheshire","60","[c]","32240","30640"
"New entrant CS","2021","30-39","National Crime Agency","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","Devon","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","30","[c]","34410","34140"
"New entrant CS","2021","30-39","National Crime Agency","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","Inner London - East","75","[c]","41680","40170"
"New entrant CS","2021","30-39","National Crime Agency","Kent","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","Northumberland and Tyne and Wear","10","[c]","28000","24240"
"New entrant CS","2021","30-39","National Crime Agency","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","South Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","West Midlands","25","[c]","34780","34140"
"New entrant CS","2021","30-39","National Crime Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Northern Ireland Office","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Northern Ireland Office","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office for Standards in Education","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office for Standards in Education","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office for Standards in Education","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office for Standards in Education","Greater Manchester","15","[c]","37730","32010"
"New entrant CS","2021","30-39","Office for Standards in Education","Inner London - West","15","[c]","52880","51360"
"New entrant CS","2021","30-39","Office for Standards in Education","North Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office for Standards in Education","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Gas and Electricity Markets","Inner London - East","30","[c]","46090","39780"
"New entrant CS","2021","30-39","Office of Gas and Electricity Markets","West Central Scotland","45","[c]","30000","25000"
"New entrant CS","2021","30-39","Office of Qualifications and Examinations Regulation","West Midlands","20","[c]","33240","31000"
"New entrant CS","2021","30-39","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Rail and Road","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Rail and Road","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Rail and Road","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Rail and Road","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other Cabinet Office Agencies","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other Cabinet Office Agencies","East Anglia","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other Cabinet Office Agencies","East Wales","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other Cabinet Office Agencies","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other Cabinet Office Agencies","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other Cabinet Office Agencies","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other Cabinet Office Agencies","Merseyside","25","[c]","33710","30000"
"New entrant CS","2021","30-39","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other Cabinet Office Agencies","West Midlands","15","[c]","32980","32000"
"New entrant CS","2021","30-39","Other Cabinet Office Agencies","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scotland Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scotland Office","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Government","Eastern Scotland","310","[c]","34120","30650"
"New entrant CS","2021","30-39","Scottish Government","Highlands and Islands","25","[c]","25340","25140"
"New entrant CS","2021","30-39","Scottish Government","North Eastern Scotland","45","[c]","28490","26160"
"New entrant CS","2021","30-39","Scottish Government","Southern Scotland","25","[c]","27790","26160"
"New entrant CS","2021","30-39","Scottish Government","West Central Scotland","200","[c]","30140","26160"
"New entrant CS","2021","30-39","The National Archives","Outer London - West and North West","20","[c]","31530","30930"
"New entrant CS","2021","30-39","UK Export Finance","Inner London - West","30","[c]","48450","48180"
"New entrant CS","2021","30-39","UK Supreme Court","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","United Kingdom Statistics Authority","East Wales","130","[c]","33090","29540"
"New entrant CS","2021","30-39","United Kingdom Statistics Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","United Kingdom Statistics Authority","Hampshire and Isle of Wight","105","[c]","30270","29540"
"New entrant CS","2021","30-39","United Kingdom Statistics Authority","Inner London - West","55","[c]","42360","39030"
"New entrant CS","2021","30-39","Wales Office","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Wales Office","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Water Services Regulation Authority","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Water Services Regulation Authority","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Water Services Regulation Authority","West Midlands","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Welsh Government","East Wales","40","[c]","30380","29730"
"New entrant CS","2021","30-39","Welsh Government","West Wales and The Valleys","15","[c]","23830","20500"
"New entrant CS","2021","40-49","Attorney General's Departments","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Attorney General's Departments","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Attorney General's Departments","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Attorney General's Departments","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Attorney General's Departments","East Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Attorney General's Departments","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Attorney General's Departments","Greater Manchester","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Attorney General's Departments","Hampshire and Isle of Wight","10","[c]","48250","50520"
"New entrant CS","2021","40-49","Attorney General's Departments","Inner London - West","65","[c]","49820","50520"
"New entrant CS","2021","40-49","Attorney General's Departments","Kent","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Attorney General's Departments","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Attorney General's Departments","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Attorney General's Departments","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Attorney General's Departments","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Attorney General's Departments","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Attorney General's Departments","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Attorney General's Departments","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Attorney General's Departments","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Attorney General's Departments","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Attorney General's Departments","West Midlands","10","[c]","45300","48080"
"New entrant CS","2021","40-49","Attorney General's Departments","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cabinet Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cabinet Office","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cabinet Office","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cabinet Office","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Cabinet Office","Inner London - East","30","[c]","54120","54700"
