"Status","Year","Age","Ethnicity","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","20-29","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Asian","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Asian","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Asian","SEO/HEO","Female","175","[c]","33770","32930"
"New entrant CS","2021","20-29","Asian","SEO/HEO","Male","150","[c]","33770","32810"
"New entrant CS","2021","20-29","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Asian","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Asian","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","AA/AO","Female","175","[c]","23260","22680"
"New entrant CS","2021","20-29","Black","AA/AO","Male","105","[c]","23020","22680"
"New entrant CS","2021","20-29","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","EO","Female","370","[c]","29400","31060"
"New entrant CS","2021","20-29","Black","EO","Male","125","[c]","29260","31060"
"New entrant CS","2021","20-29","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","SEO/HEO","Female","105","[c]","34270","33570"
"New entrant CS","2021","20-29","Black","SEO/HEO","Male","45","[c]","34400","32940"
"New entrant CS","2021","20-29","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Unknown","Female","35","[c]","24170","25150"
"New entrant CS","2021","20-29","Black","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","AA/AO","Female","160","[c]","22260","21010"
"New entrant CS","2021","20-29","Mixed","AA/AO","Male","85","[c]","22550","21010"
"New entrant CS","2021","20-29","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","EO","Female","210","[c]","28380","27570"
"New entrant CS","2021","20-29","Mixed","EO","Male","110","[c]","28190","27570"
"New entrant CS","2021","20-29","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","SEO/HEO","Female","90","[c]","32440","32560"
"New entrant CS","2021","20-29","Mixed","SEO/HEO","Male","70","[c]","34180","33570"
"New entrant CS","2021","20-29","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","EO","Female","45","[c]","29260","30510"
"New entrant CS","2021","20-29","Other ethnicity","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","AA/AO","Female","65","[c]","19810","19630"
"New entrant CS","2021","20-29","Undeclared","AA/AO","Male","80","[c]","20970","21010"
"New entrant CS","2021","20-29","Undeclared","EO","Female","60","[c]","27500","27570"
"New entrant CS","2021","20-29","Undeclared","EO","Male","70","[c]","26970","27570"
"New entrant CS","2021","20-29","Undeclared","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","SEO/HEO","Female","45","[c]","34660","33800"
"New entrant CS","2021","20-29","Undeclared","SEO/HEO","Male","45","[c]","33480","33000"
"New entrant CS","2021","20-29","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","AA/AO","Female","1900","[c]","21360","20600"
"New entrant CS","2021","20-29","Unknown","AA/AO","Male","1650","[c]","21500","20800"
"New entrant CS","2021","20-29","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","EO","Female","1035","[c]","26650","27270"
"New entrant CS","2021","20-29","Unknown","EO","Male","850","[c]","26280","26130"
"New entrant CS","2021","20-29","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","G6/G7","Female","95","[c]","54410","53360"
"New entrant CS","2021","20-29","Unknown","G6/G7","Male","80","[c]","55490","54700"
"New entrant CS","2021","20-29","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","SEO/HEO","Female","1010","[c]","31840","30850"
"New entrant CS","2021","20-29","Unknown","SEO/HEO","Male","825","[c]","32530","32000"
"New entrant CS","2021","20-29","Unknown","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Unknown","Female","225","[c]","22690","22920"
"New entrant CS","2021","20-29","Unknown","Unknown","Male","90","[c]","22150","22920"
"New entrant CS","2021","20-29","White","AA/AO","Female","2710","[c]","21320","21010"
"New entrant CS","2021","20-29","White","AA/AO","Male","2135","[c]","21740","21010"
"New entrant CS","2021","20-29","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","White","EO","Female","2305","[c]","27160","27570"
"New entrant CS","2021","20-29","White","EO","Male","1510","[c]","27100","27570"
"New entrant CS","2021","20-29","White","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","White","G6/G7","Female","95","[c]","53370","53020"
"New entrant CS","2021","20-29","White","G6/G7","Male","100","[c]","53710","53260"
"New entrant CS","2021","20-29","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","White","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","White","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","White","SEO/HEO","Female","1395","[c]","33350","32750"
"New entrant CS","2021","20-29","White","SEO/HEO","Male","1120","[c]","33430","32870"
"New entrant CS","2021","20-29","White","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","White","Unknown","Female","390","[c]","22890","22920"
"New entrant CS","2021","20-29","White","Unknown","Male","85","[c]","25330","24020"
"New entrant CS","2021","20-29","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","AA/AO","Female","125","[c]","21260","21010"
"New entrant CS","2021","30-39","Asian","AA/AO","Male","130","[c]","22220","21010"
"New entrant CS","2021","30-39","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","EO","Female","280","[c]","28770","27570"
"New entrant CS","2021","30-39","Asian","EO","Male","245","[c]","28770","27570"
"New entrant CS","2021","30-39","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","G6/G7","Female","40","[c]","54020","52610"
"New entrant CS","2021","30-39","Asian","G6/G7","Male","65","[c]","58010","55000"
"New entrant CS","2021","30-39","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","SEO/HEO","Female","115","[c]","36120","35030"
"New entrant CS","2021","30-39","Asian","SEO/HEO","Male","115","[c]","36800","37000"
"New entrant CS","2021","30-39","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","AA/AO","Female","85","[c]","22620","21010"
"New entrant CS","2021","30-39","Black","AA/AO","Male","60","[c]","23880","22850"
"New entrant CS","2021","30-39","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","EO","Female","260","[c]","29480","31060"
"New entrant CS","2021","30-39","Black","EO","Male","115","[c]","28830","29290"
"New entrant CS","2021","30-39","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","SEO/HEO","Female","85","[c]","35460","34710"
"New entrant CS","2021","30-39","Black","SEO/HEO","Male","50","[c]","34820","33570"
"New entrant CS","2021","30-39","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","AA/AO","Female","60","[c]","22470","21010"
"New entrant CS","2021","30-39","Mixed","AA/AO","Male","45","[c]","22420","21010"
"New entrant CS","2021","30-39","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","EO","Female","100","[c]","28760","27570"
"New entrant CS","2021","30-39","Mixed","EO","Male","50","[c]","28790","27680"
"New entrant CS","2021","30-39","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","SEO/HEO","Female","50","[c]","36800","36900"
"New entrant CS","2021","30-39","Mixed","SEO/HEO","Male","35","[c]","36390","35900"
"New entrant CS","2021","30-39","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","AA/AO","Male","40","[c]","21910","21010"
"New entrant CS","2021","30-39","Undeclared","EO","Female","45","[c]","28090","27570"
"New entrant CS","2021","30-39","Undeclared","EO","Male","40","[c]","27830","27570"
"New entrant CS","2021","30-39","Undeclared","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","SEO/HEO","Male","35","[c]","37550","36660"
"New entrant CS","2021","30-39","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","AA/AO","Female","715","[c]","21180","20600"
"New entrant CS","2021","30-39","Unknown","AA/AO","Male","720","[c]","22280","20810"
"New entrant CS","2021","30-39","Unknown","EO","Female","495","[c]","26970","27570"
"New entrant CS","2021","30-39","Unknown","EO","Male","430","[c]","26950","26350"
"New entrant CS","2021","30-39","Unknown","G6/G7","Female","200","[c]","57440","54790"
"New entrant CS","2021","30-39","Unknown","G6/G7","Male","215","[c]","58220","56400"
"New entrant CS","2021","30-39","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","SCS level","Female","35","[c]","77770","71000"
"New entrant CS","2021","30-39","Unknown","SCS level","Male","35","[c]","71820","70000"
"New entrant CS","2021","30-39","Unknown","SEO/HEO","Female","440","[c]","35260","34820"
"New entrant CS","2021","30-39","Unknown","SEO/HEO","Male","395","[c]","35520","35060"
"New entrant CS","2021","30-39","Unknown","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Female","110","[c]","23670","22920"
"New entrant CS","2021","30-39","Unknown","Unknown","Male","45","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","AA/AO","Female","1075","[c]","21290","21010"
"New entrant CS","2021","30-39","White","AA/AO","Male","1070","[c]","22280","21010"
"New entrant CS","2021","30-39","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","EO","Female","1370","[c]","27620","27570"
"New entrant CS","2021","30-39","White","EO","Male","950","[c]","27610","27570"
"New entrant CS","2021","30-39","White","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","G6/G7","Female","375","[c]","55810","53530"
"New entrant CS","2021","30-39","White","G6/G7","Male","305","[c]","56650","54700"
"New entrant CS","2021","30-39","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","SCS level","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","SCS level","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","SEO/HEO","Female","985","[c]","35670","35900"
"New entrant CS","2021","30-39","White","SEO/HEO","Male","715","[c]","35850","35900"
"New entrant CS","2021","30-39","White","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Unknown","Female","160","[c]","23940","22920"
"New entrant CS","2021","30-39","White","Unknown","Male","65","[c]","28940","22960"
"New entrant CS","2021","30-39","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","AA/AO","Female","80","[c]","21720","21010"
"New entrant CS","2021","40-49","Asian","AA/AO","Male","75","[c]","21700","21010"
"New entrant CS","2021","40-49","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","EO","Female","140","[c]","29000","29000"
"New entrant CS","2021","40-49","Asian","EO","Male","135","[c]","28680","27570"
"New entrant CS","2021","40-49","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","G6/G7","Female","35","[c]","56660","55550"
"New entrant CS","2021","40-49","Asian","G6/G7","Male","55","[c]","62070","60000"
"New entrant CS","2021","40-49","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","SEO/HEO","Female","65","[c]","36950","37000"
"New entrant CS","2021","40-49","Asian","SEO/HEO","Male","60","[c]","36950","36030"
"New entrant CS","2021","40-49","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","AA/AO","Female","55","[c]","23250","24120"
"New entrant CS","2021","40-49","Black","AA/AO","Male","40","[c]","23000","21840"
"New entrant CS","2021","40-49","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","EO","Female","175","[c]","29460","31060"
"New entrant CS","2021","40-49","Black","EO","Male","95","[c]","28890","29290"
"New entrant CS","2021","40-49","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","SEO/HEO","Female","65","[c]","36660","36160"
"New entrant CS","2021","40-49","Black","SEO/HEO","Male","50","[c]","36900","36840"
"New entrant CS","2021","40-49","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
