"Status","Year","Disability","Function_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Unknown","Outside London","AO","325","[c]","21020","21010"
"Leaver Dept.","2021","Unknown","Unknown","Outside London","EO","155","[c]","27080","27570"
"Leaver Dept.","2021","Unknown","Unknown","Outside London","G6","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Outside London","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Outside London","HEO","90","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Outside London","SEO","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Overseas","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Overseas","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","London","HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Outside London","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Analysis","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Debt","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Debt","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Debt","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Debt","Outside London","AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Debt","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Outside London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Grants Management","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Grants Management","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Grants Management","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Grants Management","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","London","AA","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","London","AO","50","[c]","24170","22680"
"New entrant CS","2021","Declared disabled","No function","London","EO","85","[c]","27370","27270"
"New entrant CS","2021","Declared disabled","No function","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","London","G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","London","HEO","125","[c]","32560","32650"
"New entrant CS","2021","Declared disabled","No function","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","London","SEO","50","[c]","39530","39240"
"New entrant CS","2021","Declared disabled","No function","London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Outside London","AA","85","[c]","19120","20600"
"New entrant CS","2021","Declared disabled","No function","Outside London","AO","310","[c]","21260","20140"
"New entrant CS","2021","Declared disabled","No function","Outside London","EO","110","[c]","24990","24870"
"New entrant CS","2021","Declared disabled","No function","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Outside London","G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Outside London","HEO","95","[c]","29910","29540"
"New entrant CS","2021","Declared disabled","No function","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Outside London","SEO","45","[c]","37920","36760"
"New entrant CS","2021","Declared disabled","No function","Outside London","Unknown","95","[c]","22530","22920"
"New entrant CS","2021","Declared disabled","No function","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Outside London","EO","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Outside London","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Outside London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","London","AO","35","[c]","25060","25110"
"New entrant CS","2021","Declared disabled","Unknown","London","EO","280","[c]","30930","31060"
"New entrant CS","2021","Declared disabled","Unknown","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Outside London","AA","65","[c]","19840","20060"
"New entrant CS","2021","Declared disabled","Unknown","Outside London","AO","605","[c]","21190","21010"
"New entrant CS","2021","Declared disabled","Unknown","Outside London","EO","1110","[c]","27740","27570"
"New entrant CS","2021","Declared disabled","Unknown","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Outside London","G7","25","[c]","[c]","[c]"
