"Status","Year","Organisation","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Operational Delivery","West Midlands (England)","1805","1625","21230","19930"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Operational Delivery","Yorkshire and The Humber","1115","950","21130","19830"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Planning","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Policy","London","20","20","40800","33950"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Policy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Policy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Policy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Project Delivery","East Midlands (England)","15","15","38850","33980"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Project Delivery","East of England","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Project Delivery","London","160","155","45080","37740"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Project Delivery","North East (England)","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Project Delivery","North West (England)","40","40","36460","30990"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Project Delivery","South East (England)","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Project Delivery","South West (England)","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Project Delivery","Wales","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Project Delivery","West Midlands (England)","20","20","37390","31240"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Project Delivery","Yorkshire and The Humber","15","15","41060","37710"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Property","East of England","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Property","London","15","15","50710","44220"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Property","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Property","North West (England)","10","10","33540","30990"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Property","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Property","South East (England)","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Property","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Property","Wales","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Property","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Social Research","London","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","HM Land Registry","Commercial","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","HM Land Registry","HM Land Registry","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","HM Land Registry","Commercial","South West (England)","10","10","38760","38550"
"In post","2021","HM Land Registry","HM Land Registry","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","HM Land Registry","Communications","London","20","20","41950","39690"
"In post","2021","HM Land Registry","HM Land Registry","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","HM Land Registry","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","HM Land Registry","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","HM Land Registry","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","HM Land Registry","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","HM Land Registry","Digital, Data and Technology","East Midlands (England)","20","20","40320","38500"
"In post","2021","HM Land Registry","HM Land Registry","Digital, Data and Technology","East of England","15","15","38510","38450"
"In post","2021","HM Land Registry","HM Land Registry","Digital, Data and Technology","London","30","30","44700","41900"
"In post","2021","HM Land Registry","HM Land Registry","Digital, Data and Technology","North East (England)","10","10","[c]","[c]"
"In post","2021","HM Land Registry","HM Land Registry","Digital, Data and Technology","North West (England)","30","25","30670","27130"
"In post","2021","HM Land Registry","HM Land Registry","Digital, Data and Technology","South West (England)","530","500","38090","38450"
"In post","2021","HM Land Registry","HM Land Registry","Digital, Data and Technology","Wales","15","15","34880","38450"
"In post","2021","HM Land Registry","HM Land Registry","Digital, Data and Technology","West Midlands (England)","20","20","39040","33840"
"In post","2021","HM Land Registry","HM Land Registry","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","HM Land Registry","Finance","East Midlands (England)","10","10","[c]","[c]"
"In post","2021","HM Land Registry","HM Land Registry","Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","HM Land Registry","Finance","London","40","40","51320","45540"
"In post","2021","HM Land Registry","HM Land Registry","Finance","North West (England)","5","5","[c]","[c]"
"In post","2021","HM Land Registry","HM Land Registry","Finance","South West (England)","5","5","[c]","[c]"
"In post","2021","HM Land Registry","HM Land Registry","Finance","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","HM Land Registry","HM Land Registry","Human Resources","East Midlands (England)","70","60","36150","33840"
"In post","2021","HM Land Registry","HM Land Registry","Human Resources","London","10","10","[c]","[c]"
"In post","2021","HM Land Registry","HM Land Registry","Human Resources","North East (England)","5","5","[c]","[c]"
"In post","2021","HM Land Registry","HM Land Registry","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","HM Land Registry","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","HM Land Registry","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","HM Land Registry","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","HM Land Registry","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","HM Land Registry","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","HM Land Registry","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","HM Land Registry","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","HM Land Registry","Legal","East Midlands (England)","35","30","51570","60520"
"In post","2021","HM Land Registry","HM Land Registry","Legal","East of England","20","15","48080","52970"
"In post","2021","HM Land Registry","HM Land Registry","Legal","London","35","35","58070","64940"
"In post","2021","HM Land Registry","HM Land Registry","Legal","North East (England)","20","15","50290","57000"
"In post","2021","HM Land Registry","HM Land Registry","Legal","North West (England)","40","35","48760","46590"
"In post","2021","HM Land Registry","HM Land Registry","Legal","South West (England)","65","55","45210","38450"
"In post","2021","HM Land Registry","HM Land Registry","Legal","Wales","20","20","51990","58760"
"In post","2021","HM Land Registry","HM Land Registry","Legal","West Midlands (England)","20","20","52500","60520"
"In post","2021","HM Land Registry","HM Land Registry","Legal","Yorkshire and The Humber","10","10","58140","60520"
"In post","2021","HM Land Registry","HM Land Registry","Operational Delivery","East Midlands (England)","690","625","28260","27130"
"In post","2021","HM Land Registry","HM Land Registry","Operational Delivery","East of England","245","220","29040","27130"
"In post","2021","HM Land Registry","HM Land Registry","Operational Delivery","London","200","190","33880","30600"
