"Status","Year","Age","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","20-29","AO","Male","Unknown","1490","[c]","21760","20880"
"New entrant CS","2021","20-29","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","EO","Female","Heterosexual / straight","2900","[c]","27830","27570"
"New entrant CS","2021","20-29","EO","Female","LGBO","410","[c]","27630","27570"
"New entrant CS","2021","20-29","EO","Female","Undeclared","215","[c]","27400","27570"
"New entrant CS","2021","20-29","EO","Female","Unknown","1060","[c]","26550","27270"
"New entrant CS","2021","20-29","EO","Male","Heterosexual / straight","1800","[c]","27630","27570"
"New entrant CS","2021","20-29","EO","Male","LGBO","285","[c]","27360","27570"
"New entrant CS","2021","20-29","EO","Male","Undeclared","160","[c]","27300","27570"
"New entrant CS","2021","20-29","EO","Male","Unknown","875","[c]","26250","25990"
"New entrant CS","2021","20-29","EO","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","G6","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","G6","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","G6","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","G7","Female","Heterosexual / straight","100","[c]","52650","52750"
"New entrant CS","2021","20-29","G7","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","G7","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","G7","Female","Unknown","85","[c]","53890","53360"
"New entrant CS","2021","20-29","G7","Male","Heterosexual / straight","90","[c]","53330","53260"
"New entrant CS","2021","20-29","G7","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","G7","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","G7","Male","Unknown","75","[c]","54320","54110"
"New entrant CS","2021","20-29","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HEO","Female","Heterosexual / straight","1155","[c]","32340","32350"
"New entrant CS","2021","20-29","HEO","Female","LGBO","180","[c]","31650","31990"
"New entrant CS","2021","20-29","HEO","Female","Undeclared","130","[c]","32370","32560"
"New entrant CS","2021","20-29","HEO","Female","Unknown","915","[c]","30650","30650"
"New entrant CS","2021","20-29","HEO","Male","Heterosexual / straight","940","[c]","32440","32560"
"New entrant CS","2021","20-29","HEO","Male","LGBO","150","[c]","32620","32540"
"New entrant CS","2021","20-29","HEO","Male","Undeclared","95","[c]","32720","32560"
"New entrant CS","2021","20-29","HEO","Male","Unknown","740","[c]","31320","31810"
"New entrant CS","2021","20-29","HEO","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","SCS level","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","SEO","Female","Heterosexual / straight","265","[c]","38890","38890"
"New entrant CS","2021","20-29","SEO","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","SEO","Female","Undeclared","40","[c]","39000","39030"
"New entrant CS","2021","20-29","SEO","Female","Unknown","140","[c]","39650","40340"
"New entrant CS","2021","20-29","SEO","Male","Heterosexual / straight","190","[c]","39220","39540"
"New entrant CS","2021","20-29","SEO","Male","LGBO","35","[c]","38900","38540"
"New entrant CS","2021","20-29","SEO","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","SEO","Male","Unknown","110","[c]","40270","40480"
"New entrant CS","2021","20-29","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Female","Heterosexual / straight","410","[c]","23050","22920"
"New entrant CS","2021","20-29","Unknown","Female","LGBO","45","[c]","23000","22920"
"New entrant CS","2021","20-29","Unknown","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Female","Unknown","225","[c]","22760","22920"
"New entrant CS","2021","20-29","Unknown","Male","Heterosexual / straight","85","[c]","25560","26670"
"New entrant CS","2021","20-29","Unknown","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Male","Unknown","90","[c]","22150","22920"
"New entrant CS","2021","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","AA","Female","Heterosexual / straight","145","[c]","19980","20060"
"New entrant CS","2021","30-39","AA","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","AA","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","AA","Female","Unknown","120","[c]","19750","20060"
"New entrant CS","2021","30-39","AA","Male","Heterosexual / straight","105","[c]","20590","20600"
"New entrant CS","2021","30-39","AA","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","AA","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","AA","Male","Unknown","95","[c]","20350","20420"
"New entrant CS","2021","30-39","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","AO","Female","Heterosexual / straight","1050","[c]","21570","21010"
"New entrant CS","2021","30-39","AO","Female","LGBO","75","[c]","22420","21010"
"New entrant CS","2021","30-39","AO","Female","Undeclared","65","[c]","21730","21010"
"New entrant CS","2021","30-39","AO","Female","Unknown","615","[c]","21460","20810"
"New entrant CS","2021","30-39","AO","Male","Heterosexual / straight","1040","[c]","22620","21010"
"New entrant CS","2021","30-39","AO","Male","LGBO","110","[c]","21630","21010"
"New entrant CS","2021","30-39","AO","Male","Undeclared","60","[c]","22260","21010"
"New entrant CS","2021","30-39","AO","Male","Unknown","650","[c]","22580","21010"
"New entrant CS","2021","30-39","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","EO","Female","Heterosexual / straight","1790","[c]","28170","27570"
"New entrant CS","2021","30-39","EO","Female","LGBO","170","[c]","27710","27570"
"New entrant CS","2021","30-39","EO","Female","Undeclared","105","[c]","27670","27570"
"New entrant CS","2021","30-39","EO","Female","Unknown","510","[c]","26900","27570"
"New entrant CS","2021","30-39","EO","Male","Heterosexual / straight","1175","[c]","27970","27570"
"New entrant CS","2021","30-39","EO","Male","LGBO","160","[c]","28200","27570"
"New entrant CS","2021","30-39","EO","Male","Undeclared","80","[c]","27740","27570"
"New entrant CS","2021","30-39","EO","Male","Unknown","440","[c]","26910","26170"
"New entrant CS","2021","30-39","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","G6","Female","Heterosexual / straight","50","[c]","66860","66290"
"New entrant CS","2021","30-39","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","G6","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","G6","Female","Unknown","40","[c]","68750","66230"
"New entrant CS","2021","30-39","G6","Male","Heterosexual / straight","45","[c]","67040","66000"
"New entrant CS","2021","30-39","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","G6","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","G6","Male","Unknown","45","[c]","71380","66230"
"New entrant CS","2021","30-39","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","G7","Female","Heterosexual / straight","355","[c]","53880","53120"
"New entrant CS","2021","30-39","G7","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","G7","Female","Undeclared","35","[c]","54620","53620"
"New entrant CS","2021","30-39","G7","Female","Unknown","165","[c]","54860","53420"
"New entrant CS","2021","30-39","G7","Male","Heterosexual / straight","295","[c]","55070","54110"
"New entrant CS","2021","30-39","G7","Male","LGBO","30","[c]","56950","54700"
"New entrant CS","2021","30-39","G7","Male","Undeclared","40","[c]","56130","55000"
"New entrant CS","2021","30-39","G7","Male","Unknown","170","[c]","55060","54110"
"New entrant CS","2021","30-39","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HEO","Female","Heterosexual / straight","595","[c]","32810","32330"
"New entrant CS","2021","30-39","HEO","Female","LGBO","65","[c]","32240","32000"
"New entrant CS","2021","30-39","HEO","Female","Undeclared","55","[c]","31870","32330"
"New entrant CS","2021","30-39","HEO","Female","Unknown","260","[c]","32050","31810"
"New entrant CS","2021","30-39","HEO","Male","Heterosexual / straight","445","[c]","32800","32330"
"New entrant CS","2021","30-39","HEO","Male","LGBO","45","[c]","32190","32500"
"New entrant CS","2021","30-39","HEO","Male","Undeclared","45","[c]","33410","32540"
"New entrant CS","2021","30-39","HEO","Male","Unknown","240","[c]","32350","31810"
"New entrant CS","2021","30-39","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SCS level","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SCS level","Female","Unknown","35","[c]","78300","71290"
"New entrant CS","2021","30-39","SCS level","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SCS level","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SCS level","Male","Unknown","35","[c]","71820","70000"
"New entrant CS","2021","30-39","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SEO","Female","Heterosexual / straight","470","[c]","39610","39160"
"New entrant CS","2021","30-39","SEO","Female","LGBO","50","[c]","39320","38650"
"New entrant CS","2021","30-39","SEO","Female","Undeclared","40","[c]","39720","40020"
"New entrant CS","2021","30-39","SEO","Female","Unknown","200","[c]","39580","38750"
"New entrant CS","2021","30-39","SEO","Male","Heterosexual / straight","345","[c]","40110","39780"
"New entrant CS","2021","30-39","SEO","Male","LGBO","35","[c]","39830","39770"
"New entrant CS","2021","30-39","SEO","Male","Undeclared","40","[c]","40310","40050"
"New entrant CS","2021","30-39","SEO","Male","Unknown","170","[c]","40000","39900"
"New entrant CS","2021","30-39","SEO","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SEO","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Female","Heterosexual / straight","190","[c]","24290","22920"
"New entrant CS","2021","30-39","Unknown","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Female","Unknown","110","[c]","23770","22920"
"New entrant CS","2021","30-39","Unknown","Male","Heterosexual / straight","65","[c]","28290","23000"
"New entrant CS","2021","30-39","Unknown","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Male","Unknown","45","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","AA","Female","Heterosexual / straight","125","[c]","19780","20060"
"New entrant CS","2021","40-49","AA","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","AA","Female","Unknown","100","[c]","19740","20060"
"New entrant CS","2021","40-49","AA","Male","Heterosexual / straight","85","[c]","20030","20060"
"New entrant CS","2021","40-49","AA","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","AA","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","AA","Male","Unknown","60","[c]","20870","20600"
"New entrant CS","2021","40-49","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","AO","Female","Heterosexual / straight","795","[c]","21710","21010"
"New entrant CS","2021","40-49","AO","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","AO","Female","Undeclared","55","[c]","21490","21010"
"New entrant CS","2021","40-49","AO","Female","Unknown","365","[c]","21190","20810"
"New entrant CS","2021","40-49","AO","Male","Heterosexual / straight","620","[c]","22580","21010"
"New entrant CS","2021","40-49","AO","Male","LGBO","50","[c]","21250","21010"
"New entrant CS","2021","40-49","AO","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","AO","Male","Unknown","405","[c]","22730","21010"
"New entrant CS","2021","40-49","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","EO","Female","Heterosexual / straight","1410","[c]","28070","27570"
"New entrant CS","2021","40-49","EO","Female","LGBO","70","[c]","27800","27570"
"New entrant CS","2021","40-49","EO","Female","Undeclared","70","[c]","28350","27570"
"New entrant CS","2021","40-49","EO","Female","Unknown","295","[c]","27320","27570"
"New entrant CS","2021","40-49","EO","Male","Heterosexual / straight","860","[c]","27980","27570"
"New entrant CS","2021","40-49","EO","Male","LGBO","140","[c]","27990","27570"
"New entrant CS","2021","40-49","EO","Male","Undeclared","45","[c]","27920","27570"
"New entrant CS","2021","40-49","EO","Male","Unknown","265","[c]","26690","26160"
"New entrant CS","2021","40-49","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","G6","Female","Heterosexual / straight","55","[c]","68850","64700"
"New entrant CS","2021","40-49","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","G6","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","G6","Female","Unknown","60","[c]","70040","66230"
"New entrant CS","2021","40-49","G6","Male","Heterosexual / straight","75","[c]","69000","66510"
"New entrant CS","2021","40-49","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","G6","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","G6","Male","Unknown","55","[c]","72600","68980"
"New entrant CS","2021","40-49","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","G7","Female","Heterosexual / straight","270","[c]","54640","52610"
"New entrant CS","2021","40-49","G7","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","G7","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","G7","Female","Unknown","135","[c]","54460","52580"
"New entrant CS","2021","40-49","G7","Male","Heterosexual / straight","285","[c]","55150","53500"
"New entrant CS","2021","40-49","G7","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","G7","Male","Undeclared","30","[c]","58190","55550"
"New entrant CS","2021","40-49","G7","Male","Unknown","110","[c]","55700","53360"
"New entrant CS","2021","40-49","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HEO","Female","Heterosexual / straight","330","[c]","32910","32500"
"New entrant CS","2021","40-49","HEO","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HEO","Female","Undeclared","40","[c]","31470","31370"
"New entrant CS","2021","40-49","HEO","Female","Unknown","130","[c]","32600","31810"
"New entrant CS","2021","40-49","HEO","Male","Heterosexual / straight","265","[c]","32870","32790"
"New entrant CS","2021","40-49","HEO","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HEO","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HEO","Male","Unknown","130","[c]","32330","31810"
"New entrant CS","2021","40-49","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","SCS level","Female","Heterosexual / straight","40","[c]","88480","88110"
"New entrant CS","2021","40-49","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","SCS level","Female","Unknown","45","[c]","82630","74000"
"New entrant CS","2021","40-49","SCS level","Male","Heterosexual / straight","40","[c]","95070","92500"
"New entrant CS","2021","40-49","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","SCS level","Male","Unknown","55","[c]","99200","80000"
"New entrant CS","2021","40-49","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","SEO","Female","Heterosexual / straight","325","[c]","40350","40000"
"New entrant CS","2021","40-49","SEO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","SEO","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","SEO","Female","Unknown","150","[c]","40580","40430"
"New entrant CS","2021","40-49","SEO","Male","Heterosexual / straight","260","[c]","40810","40000"
"New entrant CS","2021","40-49","SEO","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","SEO","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","SEO","Male","Unknown","115","[c]","40630","40000"
"New entrant CS","2021","40-49","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Female","Heterosexual / straight","105","[c]","27560","22920"
"New entrant CS","2021","40-49","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Female","Unknown","85","[c]","24880","22920"
"New entrant CS","2021","40-49","Unknown","Male","Heterosexual / straight","55","[c]","34060","22920"
"New entrant CS","2021","40-49","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Male","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","AA","Female","Heterosexual / straight","115","[c]","19440","19950"
"New entrant CS","2021","50-59","AA","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","AA","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","AA","Female","Unknown","80","[c]","19220","20060"
"New entrant CS","2021","50-59","AA","Male","Heterosexual / straight","170","[c]","19510","19560"
"New entrant CS","2021","50-59","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","AA","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","AA","Male","Unknown","100","[c]","19720","19560"
"New entrant CS","2021","50-59","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","AO","Female","Heterosexual / straight","795","[c]","21350","21010"
"New entrant CS","2021","50-59","AO","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","AO","Female","Undeclared","50","[c]","21440","21010"
"New entrant CS","2021","50-59","AO","Female","Unknown","315","[c]","20880","20880"
"New entrant CS","2021","50-59","AO","Male","Heterosexual / straight","560","[c]","22260","21010"
"New entrant CS","2021","50-59","AO","Male","LGBO","45","[c]","21860","21010"
"New entrant CS","2021","50-59","AO","Male","Undeclared","35","[c]","21150","21010"
"New entrant CS","2021","50-59","AO","Male","Unknown","300","[c]","23050","21050"
"New entrant CS","2021","50-59","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","EO","Female","Heterosexual / straight","1225","[c]","27990","27570"
"New entrant CS","2021","50-59","EO","Female","LGBO","45","[c]","27960","27570"
"New entrant CS","2021","50-59","EO","Female","Undeclared","65","[c]","28860","27570"
"New entrant CS","2021","50-59","EO","Female","Unknown","245","[c]","27290","27570"
"New entrant CS","2021","50-59","EO","Male","Heterosexual / straight","770","[c]","28330","27570"
"New entrant CS","2021","50-59","EO","Male","LGBO","75","[c]","27560","27570"
"New entrant CS","2021","50-59","EO","Male","Undeclared","55","[c]","27880","27570"
"New entrant CS","2021","50-59","EO","Male","Unknown","215","[c]","26950","26160"
"New entrant CS","2021","50-59","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","G6","Female","Heterosexual / straight","40","[c]","68240","66070"
"New entrant CS","2021","50-59","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","G6","Female","Unknown","40","[c]","73150","66230"
"New entrant CS","2021","50-59","G6","Male","Heterosexual / straight","60","[c]","69620","68450"
"New entrant CS","2021","50-59","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","G6","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","G6","Male","Unknown","50","[c]","73630","70880"
"New entrant CS","2021","50-59","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","G7","Female","Heterosexual / straight","135","[c]","54850","53150"
"New entrant CS","2021","50-59","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","G7","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","G7","Female","Unknown","60","[c]","54440","53360"
"New entrant CS","2021","50-59","G7","Male","Heterosexual / straight","205","[c]","54980","54000"
"New entrant CS","2021","50-59","G7","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","G7","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","G7","Male","Unknown","90","[c]","54700","53360"
"New entrant CS","2021","50-59","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HEO","Female","Heterosexual / straight","200","[c]","33020","32330"
"New entrant CS","2021","50-59","HEO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HEO","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HEO","Female","Unknown","90","[c]","31940","31810"
"New entrant CS","2021","50-59","HEO","Male","Heterosexual / straight","220","[c]","33840","33000"
"New entrant CS","2021","50-59","HEO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HEO","Male","Undeclared","15","[c]","[c]","[c]"
