"Status","Year","Disability","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Commercial","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland Office","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland Office","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland Office","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland Office","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland Office","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland Office","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland Office","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland Office","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government","Operational Delivery","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government","Operational Delivery","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","The National Archives","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","The National Archives","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","The National Archives","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","The National Archives","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","The National Archives","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","The National Archives","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Export Finance","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Export Finance","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Export Finance","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Export Finance","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Export Finance","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Export Finance","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Export Finance","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Export Finance","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Export Finance","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Export Finance","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Export Finance","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Export Finance","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Operational Delivery","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Operational Delivery","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Statistics","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales Office","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales Office","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales Office","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales Office","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales Office","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales Office","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales Office","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales Office","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales Office","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales Office","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Water Services Regulation Authority","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Water Services Regulation Authority","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Water Services Regulation Authority","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Water Services Regulation Authority","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Legal","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Legal","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Operational Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Departments","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office","Unknown","Female","45","[c]","33810","28000"
"New entrant CS","2021","Declared disabled","Cabinet Office","Unknown","Male","35","[c]","35640","32000"
"New entrant CS","2021","Declared disabled","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Chancellor's other departments","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Communications","Unknown","[c]","[c]","[c]","[c]"
