"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","White","Policy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","Wales","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","London","London","70","[c]","52010","47460"
"Leaver Dept.","2021","White","Project Delivery","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","North West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","South West (England)","Outside London","120","[c]","36610","32780"
"Leaver Dept.","2021","White","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Psychology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Psychology","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Psychology","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Psychology","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Psychology","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Psychology","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Psychology","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Psychology","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Psychology","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Science and Engineering","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Science and Engineering","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Science and Engineering","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Science and Engineering","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Science and Engineering","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Science and Engineering","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Science and Engineering","South West (England)","Outside London","70","[c]","34490","32330"
"Leaver Dept.","2021","White","Science and Engineering","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Social Research","London","London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Social Research","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Social Research","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Social Research","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Statistics","London","London","35","[c]","43740","40480"
"Leaver Dept.","2021","White","Statistics","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Statistics","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Statistics","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Statistics","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Statistics","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Statistics","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Statistics","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Tax","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","East Midlands (England)","Outside London","50","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","East of England","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","London","London","905","[c]","46610","40790"
"Leaver Dept.","2021","White","Unknown","North East (England)","Outside London","355","[c]","26540","25360"
"Leaver Dept.","2021","White","Unknown","North West (England)","Outside London","370","[c]","29820","27570"
"Leaver Dept.","2021","White","Unknown","Northern Ireland","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Overseas","Overseas","30","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Scotland","Outside London","275","[c]","28800","27570"
"Leaver Dept.","2021","White","Unknown","South East (England)","Outside London","80","[c]","29160","27570"
"Leaver Dept.","2021","White","Unknown","South West (England)","Outside London","90","[c]","28090","27570"
"Leaver Dept.","2021","White","Unknown","Unknown","Unknown","200","[c]","36450","32000"
"Leaver Dept.","2021","White","Unknown","Wales","Outside London","135","[c]","26990","27570"
"Leaver Dept.","2021","White","Unknown","West Midlands (England)","Outside London","90","[c]","27300","27570"
"Leaver Dept.","2021","White","Unknown","Yorkshire and The Humber","Outside London","195","[c]","33740","31990"
"New entrant CS","2021","Asian","Commercial","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","London","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","London","London","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Corporate Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Corporate Finance","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Corporate Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Corporate Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","London","London","75","[c]","48650","46000"
"New entrant CS","2021","Asian","Digital, Data and Technology","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","North West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","South East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","South West (England)","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","Wales","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data and Technology","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Economics","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Economics","London","London","40","[c]","30420","30880"
"New entrant CS","2021","Asian","Economics","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Economics","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Economics","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Economics","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Economics","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Economics","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Economics","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","London","London","30","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","South East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","London","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Inspector of Education and Training","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Inspector of Education and Training","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Inspector of Education and Training","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Inspector of Education and Training","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Inspector of Education and Training","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Inspector of Education and Training","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Inspector of Education and Training","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Inspector of Education and Training","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Intelligence Analysis","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Intelligence Analysis","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Intelligence Analysis","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Intelligence Analysis","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Intelligence Analysis","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Intelligence Analysis","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Intelligence Analysis","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Intelligence Analysis","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Intelligence Analysis","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Intelligence Analysis","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","London","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","London","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","International Trade","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","London","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Knowledge and Information Management","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","East of England","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","London","London","50","[c]","45090","43960"
"New entrant CS","2021","Asian","Legal","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","East of England","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","London","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Medicine","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","East Midlands (England)","Outside London","45","[c]","22880","22350"
"New entrant CS","2021","Asian","Operational Delivery","East of England","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","London","London","290","[c]","29940","26880"
"New entrant CS","2021","Asian","Operational Delivery","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","North West (England)","Outside London","55","[c]","23050","20880"
"New entrant CS","2021","Asian","Operational Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","South East (England)","Outside London","50","[c]","26420","23650"
"New entrant CS","2021","Asian","Operational Delivery","South West (England)","Outside London","40","[c]","26160","21050"
"New entrant CS","2021","Asian","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","Wales","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Delivery","West Midlands (England)","Outside London","120","[c]","24560","22500"
"New entrant CS","2021","Asian","Operational Delivery","Yorkshire and The Humber","Outside London","45","[c]","23210","21430"
"New entrant CS","2021","Asian","Operational Research","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Research","London","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Research","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Research","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Research","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Research","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Research","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Operational Research","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Other","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Other","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Other","London","London","65","[c]","31280","27630"
"New entrant CS","2021","Asian","Other","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Other","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Other","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Other","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Other","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Other","South East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Other","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Other","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Other","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Other","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Planning","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Planning","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Planning","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Planning","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Planning","South West (England)","Outside London","[c]","[c]","[c]","[c]"
