"Status","Year","Ethnicity","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Black","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","SEO/HEO","45","[c]","35680","34360"
"New entrant CS","2021","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","AA/AO","340","[c]","23310","24180"
"New entrant CS","2021","Black","Unknown","EO","1115","[c]","29860","31060"
"New entrant CS","2021","Black","Unknown","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","SEO/HEO","60","[c]","35860","36650"
"New entrant CS","2021","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Debt","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Debt","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","No function","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","No function","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","No function","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","No function","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","No function","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Analysis","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Analysis","SEO/HEO","35","[c]","33520","32540"
"New entrant CS","2021","Mixed","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Debt","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Debt","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","AA/AO","175","[c]","22570","22350"
"New entrant CS","2021","Mixed","No function","EO","90","[c]","27430","26880"
"New entrant CS","2021","Mixed","No function","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","SEO/HEO","140","[c]","34270","33570"
"New entrant CS","2021","Mixed","No function","Unknown","50","[c]","23810","22920"
"New entrant CS","2021","Mixed","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","AA/AO","240","[c]","22260","21010"
"New entrant CS","2021","Mixed","Unknown","EO","475","[c]","28890","27570"
"New entrant CS","2021","Mixed","Unknown","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","SEO/HEO","40","[c]","36540","36540"
"New entrant CS","2021","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","AA/AO","35","[c]","22340","22350"
"New entrant CS","2021","Other ethnicity","No function","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","SEO/HEO","35","[c]","33410","32790"
"New entrant CS","2021","Other ethnicity","No function","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","AA/AO","55","[c]","21880","21010"
"New entrant CS","2021","Other ethnicity","Unknown","EO","120","[c]","29430","30750"
"New entrant CS","2021","Other ethnicity","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","AA/AO","135","[c]","20720","19630"
"New entrant CS","2021","Undeclared","No function","EO","80","[c]","26270","25840"
