"Status","Year","Age","Disability","Organisation","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","Declared non-disabled","Government Legal Department","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Government Legal Department","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Government Legal Department","G6/G7","40","[c]","51830","50500"
"New entrant CS","2021","30-39","Declared non-disabled","Government Legal Department","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Government Property Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Government Property Agency","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Health and Safety Executive","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Health and Safety Executive","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Health and Safety Executive","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Health and Safety Executive","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","HM Courts and Tribunals Service","AA/AO","105","[c]","19700","18880"
"New entrant CS","2021","30-39","Declared non-disabled","HM Courts and Tribunals Service","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","HM Courts and Tribunals Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","HM Courts and Tribunals Service","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","HM Courts and Tribunals Service","SEO/HEO","45","[c]","30270","30850"
"New entrant CS","2021","30-39","Declared non-disabled","HM Land Registry","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","HM Land Registry","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","HM Prison and Probation Service","AA/AO","575","[c]","23920","22850"
"New entrant CS","2021","30-39","Declared non-disabled","HM Prison and Probation Service","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","HM Prison and Probation Service","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","HM Prison and Probation Service","Unknown","200","[c]","23560","22920"
"New entrant CS","2021","30-39","Declared non-disabled","HM Revenue and Customs (excl. agencies)","AA/AO","185","[c]","20270","20140"
"New entrant CS","2021","30-39","Declared non-disabled","HM Revenue and Customs (excl. agencies)","EO","100","[c]","25680","25560"
"New entrant CS","2021","30-39","Declared non-disabled","HM Revenue and Customs (excl. agencies)","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","HM Revenue and Customs (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","HM Revenue and Customs (excl. agencies)","SEO/HEO","70","[c]","34190","31810"
"New entrant CS","2021","30-39","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","HM Treasury (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","HM Treasury (excl. agencies)","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","HM Treasury (excl. agencies)","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","HM Treasury (excl. agencies)","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Home Office (incl. agencies)","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Home Office (incl. agencies)","EO","45","[c]","25720","24880"
"New entrant CS","2021","30-39","Declared non-disabled","Home Office (incl. agencies)","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Home Office (incl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Home Office (incl. agencies)","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Insolvency Service","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Insolvency Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Insolvency Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Insolvency Service","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Institute for Apprenticeships and Technical Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Institute for Apprenticeships and Technical Education","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Institute for Apprenticeships and Technical Education","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Legal Aid Agency","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Legal Aid Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Maritime and Coastguard Agency","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Maritime and Coastguard Agency","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Maritime and Coastguard Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Maritime and Coastguard Agency","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Met Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Met Office","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Met Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Met Office","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Ministry of Defence (excl. agencies)","AA/AO","170","[c]","22030","20920"
"New entrant CS","2021","30-39","Declared non-disabled","Ministry of Defence (excl. agencies)","EO","95","[c]","27800","26350"
"New entrant CS","2021","30-39","Declared non-disabled","Ministry of Defence (excl. agencies)","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Ministry of Defence (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Ministry of Defence (excl. agencies)","SEO/HEO","130","[c]","36590","33780"
"New entrant CS","2021","30-39","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Ministry of Justice (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Ministry of Justice (excl. agencies)","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Ministry of Justice (excl. agencies)","G6/G7","35","[c]","58260","58780"
"New entrant CS","2021","30-39","Declared non-disabled","Ministry of Justice (excl. agencies)","SEO/HEO","75","[c]","35920","36500"
"New entrant CS","2021","30-39","Declared non-disabled","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","National Crime Agency","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","National Crime Agency","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","National Infrastructure Commission","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","National Infrastructure Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","National Records of Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","National Records of Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","National Records of Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","National Savings and Investments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","National Savings and Investments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Office for Budget Responsibility","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Office of Gas and Electricity Markets","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Office of Gas and Electricity Markets","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Office of Gas and Electricity Markets","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Office of Qualifications and Examinations Regulation","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Office of Rail and Road","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Office of the Public Guardian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Office of the Public Guardian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Planning Inspectorate","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Planning Inspectorate","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Planning Inspectorate","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Planning Inspectorate","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Public Health England","AA/AO","35","[c]","20530","19630"
"New entrant CS","2021","30-39","Declared non-disabled","Public Health England","EO","60","[c]","25670","26880"
"New entrant CS","2021","30-39","Declared non-disabled","Public Health England","G6/G7","55","[c]","55110","52610"
"New entrant CS","2021","30-39","Declared non-disabled","Public Health England","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Public Health England","SEO/HEO","210","[c]","35570","36330"
"New entrant CS","2021","30-39","Declared non-disabled","Registers of Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Registers of Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Registers of Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Revenue Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Rural Payments Agency","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Rural Payments Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Rural Payments Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Rural Payments Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Scottish Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Scottish Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Scottish Forestry","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Scottish Forestry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Scottish Forestry","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Scottish Government (excl. agencies)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Scottish Government (excl. agencies)","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Scottish Government (excl. agencies)","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Scottish Government (excl. agencies)","SEO/HEO","65","[c]","36070","38540"
"New entrant CS","2021","30-39","Declared non-disabled","Scottish Housing Regulator","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Scottish Prison Service","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Scottish Prison Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Scottish Prison Service","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Scottish Public Pensions Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Scottish Public Pensions Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Serious Fraud Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Serious Fraud Office","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Serious Fraud Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Social Security Scotland","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Social Security Scotland","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Social Security Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Social Security Scotland","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Standards and Testing Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Standards and Testing Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Student Awards Agency for Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Student Awards Agency for Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Submarine Delivery Agency","Unknown","35","[c]","34330","33500"
"New entrant CS","2021","30-39","Declared non-disabled","Teaching Regulation Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","The National Archives","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","The National Archives","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Transport Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Transport Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Transport Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","UK Export Finance","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","UK Export Finance","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","UK Hydrographic Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","UK Hydrographic Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","UK Hydrographic Office","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","UK Intellectual Property Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","UK Intellectual Property Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","UK Intellectual Property Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","UK Intellectual Property Office","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","UK Space Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","UK Space Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","UK Space Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","UK Supreme Court","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","United Kingdom Statistics Authority","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","United Kingdom Statistics Authority","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","United Kingdom Statistics Authority","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","United Kingdom Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","United Kingdom Statistics Authority","SEO/HEO","60","[c]","32860","30300"
"New entrant CS","2021","30-39","Declared non-disabled","Valuation Office Agency","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Valuation Office Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Valuation Office Agency","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Vehicle Certification Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Vehicle Certification Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Vehicle Certification Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Veterinary Medicines Directorate","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Veterinary Medicines Directorate","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Veterinary Medicines Directorate","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Wales Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Wales Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Wales Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Welsh Government (excl. agencies)","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Welsh Government (excl. agencies)","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Welsh Government (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Welsh Government (excl. agencies)","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Welsh Revenue Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Wilton Park","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Advisory, Conciliation and Arbitration Service","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Animal and Plant Health Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Animal and Plant Health Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Cabinet Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Cabinet Office (excl. agencies)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Cabinet Office (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Crown Commercial Service","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Crown Office and Procurator Fiscal Service","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Defence Equipment and Support","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Defence Equipment and Support","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Defence Science and Technology Laboratory","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Department for Digital, Culture, Media and Sport","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Department for Education (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Department for Transport (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Department for Transport (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Department for Transport (excl. agencies)","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Department for Transport (excl. agencies)","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Department for Work and Pensions (excl. agencies)","AA/AO","50","[c]","21300","21010"
"New entrant CS","2021","30-39","Undeclared","Department for Work and Pensions (excl. agencies)","EO","110","[c]","28680","27570"
"New entrant CS","2021","30-39","Undeclared","Department for Work and Pensions (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Driver and Vehicle Licensing Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Driver and Vehicle Licensing Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Driver and Vehicle Licensing Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Driver and Vehicle Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Food Standards Agency","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Government Internal Audit Agency","G6/G7","[c]","[c]","[c]","[c]"
