"Status","Year","Function_of_post","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Finance","East of England","Suffolk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","Barnet","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","Barnet","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","Croydon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","Croydon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","Lambeth","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","Lambeth","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","Tower Hamlets","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","Tower Hamlets","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","Westminster","Female","125","[c]","37420","32790"
"New entrant CS","2021","Finance","London","Westminster","Male","105","[c]","42100","33570"
"New entrant CS","2021","Finance","North East (England)","Darlington","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","North East (England)","Darlington","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","North East (England)","Tyneside","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","North East (England)","Tyneside","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","North West (England)","East Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","North West (England)","East Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","North West (England)","East Merseyside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","North West (England)","East Merseyside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","North West (England)","Liverpool","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","North West (England)","Liverpool","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","North West (England)","Manchester","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","North West (England)","Manchester","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","North West (England)","Sefton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","North West (England)","Sefton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","North West (England)","Warrington","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","North West (England)","Warrington","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Northern Ireland","Belfast","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Northern Ireland","Belfast","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scotland","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scotland","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scotland","City of Edinburgh","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scotland","City of Edinburgh","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scotland","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scotland","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scotland","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scotland","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scotland","Falkirk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scotland","Falkirk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scotland","Glasgow City","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scotland","Glasgow City","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scotland","North Lanarkshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scotland","North Lanarkshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South East (England)","Berkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South East (England)","Berkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South East (England)","Buckinghamshire CC","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South East (England)","Buckinghamshire CC","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South East (England)","Central Hampshire","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South East (England)","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South East (England)","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South East (England)","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South East (England)","Oxfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South East (England)","Oxfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South East (England)","Portsmouth","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South East (England)","Portsmouth","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South East (England)","South Hampshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South East (England)","South Hampshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South East (England)","Southampton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South East (England)","Southampton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South East (England)","West Surrey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South East (England)","West Surrey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South East (England)","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South East (England)","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South East (England)","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South East (England)","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","40","[c]","27920","25000"
"New entrant CS","2021","Finance","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","45","[c]","34020","25000"
"New entrant CS","2021","Finance","South West (England)","Bournemouth and Poole","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South West (England)","Bournemouth and Poole","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South West (England)","Bristol, City of","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South West (England)","Bristol, City of","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South West (England)","Devon CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South West (England)","Devon CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South West (England)","Plymouth","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South West (England)","Plymouth","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South West (England)","Somerset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South West (England)","Somerset","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South West (England)","Swindon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South West (England)","Swindon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South West (England)","Wiltshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","South West (England)","Wiltshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Wales","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Wales","Cardiff and Vale of Glamorgan","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Wales","Central Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Wales","Central Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Wales","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Wales","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Wales","Swansea","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Wales","Swansea","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","West Midlands (England)","Birmingham","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","West Midlands (England)","Birmingham","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","West Midlands (England)","Coventry","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","West Midlands (England)","Coventry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","West Midlands (England)","Solihull","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","West Midlands (England)","Solihull","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","West Midlands (England)","Telford and Wrekin","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","West Midlands (England)","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","West Midlands (England)","Worcestershire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","West Midlands (England)","Worcestershire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Yorkshire and The Humber","Bradford","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Yorkshire and The Humber","Bradford","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Yorkshire and The Humber","Leeds","Female","45","[c]","34460","28970"
"New entrant CS","2021","Finance","Yorkshire and The Humber","Leeds","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Yorkshire and The Humber","Sheffield","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Yorkshire and The Humber","Sheffield","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Yorkshire and The Humber","York","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Yorkshire and The Humber","York","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","East Midlands (England)","Nottingham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","East Midlands (England)","Nottingham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","East of England","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","East of England","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","East of England","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","East of England","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","North East (England)","Tyneside","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","North East (England)","Tyneside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","North West (England)","East Cumbria","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","North West (England)","East Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","North West (England)","West Cumbria","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","North West (England)","West Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","South East (England)","Berkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","South East (England)","Berkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","South East (England)","Oxfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","South East (England)","Oxfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","South East (England)","South Hampshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","South East (England)","South Hampshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","South West (England)","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","South West (England)","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","South West (England)","Devon CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","South West (England)","Devon CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","South West (England)","Somerset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","South West (England)","Somerset","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Wales","Gwynedd","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Wales","Gwynedd","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Yorkshire and The Humber","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Yorkshire and The Humber","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Yorkshire and The Humber","Leeds","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Yorkshire and The Humber","Leeds","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Yorkshire and The Humber","York","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Grants Management","Yorkshire and The Humber","York","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East Midlands (England)","Derby","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East Midlands (England)","Derby","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East Midlands (England)","Leicester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East Midlands (England)","Leicester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East Midlands (England)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East Midlands (England)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East Midlands (England)","Nottingham","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East Midlands (England)","Nottingham","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East Midlands (England)","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East Midlands (England)","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East of England","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East of England","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East of England","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East of England","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East of England","Hertfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East of England","Hertfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East of England","Norwich and East Norfolk","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East of England","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East of England","Peterborough","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","East of England","Peterborough","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Barnet","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Barnet","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Camden and City of London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Croydon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Croydon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Lambeth","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Lambeth","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Tower Hamlets","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Westminster","Female","155","[c]","36320","30850"
"New entrant CS","2021","Human Resources","London","Westminster","Male","80","[c]","34760","31320"
"New entrant CS","2021","Human Resources","North East (England)","Darlington","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North East (England)","Darlington","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North East (England)","South Teesside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North East (England)","South Teesside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North East (England)","Tyneside","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North East (England)","Tyneside","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","East Cumbria","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","East Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Greater Manchester South East","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Greater Manchester South East","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Greater Manchester South West","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Greater Manchester South West","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Lancaster and Wyre","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Liverpool","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Liverpool","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Manchester","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Manchester","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Sefton","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Sefton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Warrington","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Warrington","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","West Cumbria","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","West Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Wirral","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","North West (England)","Wirral","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","Caithness and Sutherland and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","Caithness and Sutherland and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","City of Edinburgh","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","City of Edinburgh","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","Falkirk","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","Falkirk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","Glasgow City","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","Glasgow City","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","North Lanarkshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","North Lanarkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","Perth and Kinross and Stirling","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Scotland","Perth and Kinross and Stirling","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South East (England)","Berkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South East (England)","Berkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South East (England)","Buckinghamshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South East (England)","Buckinghamshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South East (England)","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South East (England)","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South East (England)","Medway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South East (England)","Medway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South East (England)","Mid Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South East (England)","Mid Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South East (England)","North Hampshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South East (England)","North Hampshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South East (England)","Portsmouth","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South East (England)","Portsmouth","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South East (England)","South Hampshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South East (England)","South Hampshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South East (England)","Southampton","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South East (England)","Southampton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","60","[c]","27060","20920"
"New entrant CS","2021","Human Resources","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South West (England)","Bristol, City of","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South West (England)","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South West (England)","Devon CC","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South West (England)","Devon CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South West (England)","Dorset CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South West (England)","Dorset CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South West (England)","Somerset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South West (England)","Somerset","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South West (England)","Torbay","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South West (England)","Torbay","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South West (England)","Wiltshire","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","South West (England)","Wiltshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Wales","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Wales","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Wales","Cardiff and Vale of Glamorgan","Female","10","[c]","[c]","[c]"
