"Status","Year","Disability","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","Counter Fraud","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Debt","Tax","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Digital, Data and Technology","65","[c]","37580","35900"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data & Technology","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Finance","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Grants Management","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Human Resources","55","[c]","33110","28970"
"New entrant CS","2021","Declared disabled","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Human Resources","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Legal","30","[c]","39970","40000"
"New entrant CS","2021","Declared disabled","Legal","Operational Delivery","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Other","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Inspector of Education and Training","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","International Trade","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Knowledge and Information Management","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Operational Delivery","715","[c]","24620","22850"
"New entrant CS","2021","Declared disabled","No function","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Other","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Planning","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Policy","210","[c]","35010","32790"
"New entrant CS","2021","Declared disabled","No function","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Psychology","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Science and Engineering","80","[c]","29610","28590"
"New entrant CS","2021","Declared disabled","No function","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Tax","50","[c]","23520","20140"
"New entrant CS","2021","Declared disabled","No function","Unknown","35","[c]","35230","31810"
"New entrant CS","2021","Declared disabled","No function","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Other","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Project Delivery","65","[c]","35700","33000"
"New entrant CS","2021","Declared disabled","Project Delivery","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Science and Engineering","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Property","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Security","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Operational Delivery","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Other","70","[c]","23970","20920"
"New entrant CS","2021","Declared disabled","Unknown","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Policy","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","2130","[c]","26870","27570"
"New entrant CS","2021","Declared disabled","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Digital, Data and Technology","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Economics","165","[c]","33380","32540"
"New entrant CS","2021","Declared non-disabled","Analysis","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Intelligence Analysis","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Operational Delivery","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Operational Research","45","[c]","34300","33950"
"New entrant CS","2021","Declared non-disabled","Analysis","Other","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Policy","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Science and Engineering","35","[c]","30620","28960"
"New entrant CS","2021","Declared non-disabled","Analysis","Social Research","85","[c]","33080","32540"
"New entrant CS","2021","Declared non-disabled","Analysis","Statistics","165","[c]","34160","31810"
"New entrant CS","2021","Declared non-disabled","Analysis","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Commercial","155","[c]","33560","33000"
"New entrant CS","2021","Declared non-disabled","Commercial","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Knowledge and Information Management","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Operational Delivery","60","[c]","45910","44080"
"New entrant CS","2021","Declared non-disabled","Commercial","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Unknown","35","[c]","41670","36570"
"New entrant CS","2021","Declared non-disabled","Communications","Communications","155","[c]","37070","32640"
"New entrant CS","2021","Declared non-disabled","Communications","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Operational Delivery","35","[c]","32890","31810"
"New entrant CS","2021","Declared non-disabled","Communications","Other","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","Tax","230","[c]","26360","25560"
"New entrant CS","2021","Declared non-disabled","Communications","Unknown","55","[c]","33510","34550"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Counter Fraud","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Legal","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Tax","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Counter Fraud","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt","Operational Delivery","45","[c]","20690","20140"
"New entrant CS","2021","Declared non-disabled","Debt","Tax","215","[c]","20530","20140"
"New entrant CS","2021","Declared non-disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Digital, Data and Technology","635","[c]","40220","36760"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Knowledge and Information Management","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Operational Delivery","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Science and Engineering","30","[c]","34840","32060"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Unknown","95","[c]","46540","40600"
"New entrant CS","2021","Declared non-disabled","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Finance","320","[c]","35740","32440"
"New entrant CS","2021","Declared non-disabled","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Operational Delivery","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Other","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Operational Delivery","50","[c]","22390","21050"
"New entrant CS","2021","Declared non-disabled","Human Resources","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Human Resources","335","[c]","33590","29540"
"New entrant CS","2021","Declared non-disabled","Human Resources","Operational Delivery","55","[c]","28990","26210"
"New entrant CS","2021","Declared non-disabled","Human Resources","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Unknown","85","[c]","30320","27500"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Internal Audit","30","[c]","43350","41720"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Legal","325","[c]","42660","43920"
"New entrant CS","2021","Declared non-disabled","Legal","Operational Delivery","45","[c]","26080","20910"
"New entrant CS","2021","Declared non-disabled","Legal","Other","40","[c]","27200","26950"
"New entrant CS","2021","Declared non-disabled","Legal","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Commercial","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Communications","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Digital, Data and Technology","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Economics","65","[c]","33470","30500"
"New entrant CS","2021","Declared non-disabled","No function","Finance","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Inspector of Education and Training","85","[c]","63750","70500"
"New entrant CS","2021","Declared non-disabled","No function","Intelligence Analysis","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","International Trade","70","[c]","35400","31800"
"New entrant CS","2021","Declared non-disabled","No function","Knowledge and Information Management","45","[c]","33490","31800"
"New entrant CS","2021","Declared non-disabled","No function","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Medicine","65","[c]","75430","82100"
"New entrant CS","2021","Declared non-disabled","No function","Operational Delivery","6250","[c]","25660","22920"
"New entrant CS","2021","Declared non-disabled","No function","Operational Research","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Other","240","[c]","32030","25750"
"New entrant CS","2021","Declared non-disabled","No function","Planning","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Policy","1295","[c]","36720","33570"
"New entrant CS","2021","Declared non-disabled","No function","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Psychology","60","[c]","25340","24620"
"New entrant CS","2021","Declared non-disabled","No function","Science and Engineering","640","[c]","31800","28650"
"New entrant CS","2021","Declared non-disabled","No function","Security","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Tax","515","[c]","22240","20140"
"New entrant CS","2021","Declared non-disabled","No function","Unknown","310","[c]","32890","27500"
"New entrant CS","2021","Declared non-disabled","No function","Veterinarian","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Commercial","35","[c]","37370","37750"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Digital, Data and Technology","35","[c]","42910","49000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Finance","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Knowledge and Information Management","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Operational Delivery","85","[c]","34850","32870"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Other","95","[c]","28440","25000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Policy","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Project Delivery","655","[c]","37800","34710"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Property","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Science and Engineering","160","[c]","34790","33000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Unknown","50","[c]","49960","36690"
"New entrant CS","2021","Declared non-disabled","Property","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Operational Delivery","85","[c]","25020","20880"
"New entrant CS","2021","Declared non-disabled","Property","Other","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Property","280","[c]","33250","30000"
"New entrant CS","2021","Declared non-disabled","Property","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Unknown","60","[c]","28730","27500"
"New entrant CS","2021","Declared non-disabled","Security","Knowledge and Information Management","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Security","380","[c]","25700","23540"
"New entrant CS","2021","Declared non-disabled","Security","Unknown","45","[c]","30510","23850"
"New entrant CS","2021","Declared non-disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Communications","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Digital, Data and Technology","45","[c]","48840","41970"
"New entrant CS","2021","Declared non-disabled","Unknown","Economics","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Finance","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Human Resources","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Intelligence Analysis","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Knowledge and Information Management","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Legal","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Medicine","175","[c]","41870","34440"
"New entrant CS","2021","Declared non-disabled","Unknown","Operational Delivery","295","[c]","24640","24880"
"New entrant CS","2021","Declared non-disabled","Unknown","Operational Research","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Other","655","[c]","25240","20920"
"New entrant CS","2021","Declared non-disabled","Unknown","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Policy","75","[c]","34340","32790"
"New entrant CS","2021","Declared non-disabled","Unknown","Project Delivery","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Science and Engineering","75","[c]","27850","26350"
"New entrant CS","2021","Declared non-disabled","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Social Research","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Statistics","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","13230","[c]","26980","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Economics","20","[c]","[c]","[c]"
