"Status","Year","Disability","Ethnicity","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Mixed","Outside London","EO","260","[c]","27420","27570"
"New entrant CS","2021","Declared non-disabled","Mixed","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Outside London","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Outside London","HEO","50","[c]","30690","31810"
"New entrant CS","2021","Declared non-disabled","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Outside London","SEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Outside London","Unknown","30","[c]","22430","22920"
"New entrant CS","2021","Declared non-disabled","Mixed","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","London","AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","London","EO","65","[c]","30560","31060"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","London","HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Outside London","AO","50","[c]","21630","21010"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Outside London","EO","50","[c]","27320","27570"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Outside London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","London","AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","London","EO","50","[c]","29600","31060"
"New entrant CS","2021","Declared non-disabled","Undeclared","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","London","HEO","35","[c]","33900","33570"
"New entrant CS","2021","Declared non-disabled","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Outside London","AO","85","[c]","21350","21010"
"New entrant CS","2021","Declared non-disabled","Undeclared","Outside London","EO","105","[c]","27020","27570"
"New entrant CS","2021","Declared non-disabled","Undeclared","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Outside London","HEO","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Outside London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","London","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Outside London","AA","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Outside London","AO","75","[c]","22360","21050"
"New entrant CS","2021","Declared non-disabled","Unknown","Outside London","EO","45","[c]","26050","26350"
"New entrant CS","2021","Declared non-disabled","Unknown","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Outside London","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Outside London","SEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","London","AA","75","[c]","22090","22210"
"New entrant CS","2021","Declared non-disabled","White","London","AO","455","[c]","24710","25110"
"New entrant CS","2021","Declared non-disabled","White","London","EO","1200","[c]","29030","29970"
"New entrant CS","2021","Declared non-disabled","White","London","G6","125","[c]","69120","67900"
"New entrant CS","2021","Declared non-disabled","White","London","G7","505","[c]","55310","54060"
"New entrant CS","2021","Declared non-disabled","White","London","HEO","1220","[c]","33760","33570"
"New entrant CS","2021","Declared non-disabled","White","London","SCS level","85","[c]","98160","90000"
"New entrant CS","2021","Declared non-disabled","White","London","SEO","505","[c]","40920","40070"
"New entrant CS","2021","Declared non-disabled","White","London","Unknown","75","[c]","27330","26810"
"New entrant CS","2021","Declared non-disabled","White","Outside London","AA","1130","[c]","19520","20060"
"New entrant CS","2021","Declared non-disabled","White","Outside London","AO","6775","[c]","21630","21010"
"New entrant CS","2021","Declared non-disabled","White","Outside London","EO","6365","[c]","27060","27570"
"New entrant CS","2021","Declared non-disabled","White","Outside London","G6","140","[c]","68400","65310"
"New entrant CS","2021","Declared non-disabled","White","Outside London","G7","580","[c]","54600","52580"
"New entrant CS","2021","Declared non-disabled","White","Outside London","HEO","1590","[c]","31130","31370"
"New entrant CS","2021","Declared non-disabled","White","Outside London","SCS level","60","[c]","96310","92000"
"New entrant CS","2021","Declared non-disabled","White","Outside London","SEO","1080","[c]","39420","38650"
"New entrant CS","2021","Declared non-disabled","White","Outside London","Unknown","770","[c]","25520","22920"
"New entrant CS","2021","Declared non-disabled","White","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Overseas","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Unknown","AO","50","[c]","21450","21010"
"New entrant CS","2021","Declared non-disabled","White","Unknown","EO","105","[c]","27570","27570"
"New entrant CS","2021","Declared non-disabled","White","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Unknown","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Unknown","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Unknown","SEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","London","EO","30","[c]","30030","31060"
"New entrant CS","2021","Undeclared","Asian","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Outside London","AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Outside London","EO","45","[c]","27000","27570"
"New entrant CS","2021","Undeclared","Asian","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","London","EO","30","[c]","30090","31060"
"New entrant CS","2021","Undeclared","Black","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
