"Status","Year","Age","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","20-29","Department for International Trade","London","230","[c]","29140","31800"
"New entrant CS","2021","20-29","Department for International Trade","Outside London","20","[c]","28460","31800"
"New entrant CS","2021","20-29","Department for Transport (excl. agencies)","London","290","[c]","32630","34710"
"New entrant CS","2021","20-29","Department for Transport (excl. agencies)","Outside London","40","[c]","26600","30730"
"New entrant CS","2021","20-29","Department for Work and Pensions (excl. agencies)","London","1420","[c]","30340","31060"
"New entrant CS","2021","20-29","Department for Work and Pensions (excl. agencies)","Outside London","4520","[c]","25060","27570"
"New entrant CS","2021","20-29","Department for Work and Pensions (excl. agencies)","Unknown","95","[c]","27630","27570"
"New entrant CS","2021","20-29","Department of Health and Social Care (excl. agencies)","London","455","[c]","33630","32790"
"New entrant CS","2021","20-29","Department of Health and Social Care (excl. agencies)","Outside London","120","[c]","28470","28970"
"New entrant CS","2021","20-29","Disclosure Scotland","Outside London","25","[c]","22210","20060"
"New entrant CS","2021","20-29","Driver and Vehicle Licensing Agency","Outside London","140","[c]","21070","21590"
"New entrant CS","2021","20-29","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Driver and Vehicle Standards Agency","Outside London","70","[c]","24970","23990"
"New entrant CS","2021","20-29","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Education and Skills Funding Agency","Outside London","35","[c]","29670","29360"
"New entrant CS","2021","20-29","Education Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","ESTYN","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Food Standards Agency","London","10","[c]","30890","32350"
"New entrant CS","2021","20-29","Food Standards Agency","Outside London","15","[c]","26470","28550"
"New entrant CS","2021","20-29","Food Standards Scotland","Outside London","10","[c]","27760","26160"
"New entrant CS","2021","20-29","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Forestry and Land Scotland","Outside London","30","[c]","23240","21710"
"New entrant CS","2021","20-29","Government Actuary's Department","London","20","[c]","29990","24090"
"New entrant CS","2021","20-29","Government Internal Audit Agency","London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Government Legal Department","London","125","[c]","33980","29280"
"New entrant CS","2021","20-29","Government Legal Department","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Government Property Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Government Property Agency","Outside London","10","[c]","36810","37750"
"New entrant CS","2021","20-29","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Health and Safety Executive","London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Health and Safety Executive","Outside London","90","[c]","26110","26370"
"New entrant CS","2021","20-29","HM Courts and Tribunals Service","London","435","[c]","23850","22680"
"New entrant CS","2021","20-29","HM Courts and Tribunals Service","Outside London","625","[c]","19970","18880"
"New entrant CS","2021","20-29","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Land Registry","London","15","[c]","28960","25850"
"New entrant CS","2021","20-29","HM Land Registry","Outside London","275","[c]","23560","22350"
"New entrant CS","2021","20-29","HM Prison and Probation Service","London","450","[c]","27560","27070"
"New entrant CS","2021","20-29","HM Prison and Probation Service","Outside London","2290","[c]","22910","22850"
"New entrant CS","2021","20-29","HM Revenue and Customs (excl. agencies)","London","180","[c]","31890","36160"
"New entrant CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Outside London","2100","[c]","22720","20140"
"New entrant CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Unknown","105","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Treasury (excl. agencies)","London","260","[c]","31040","28500"
"New entrant CS","2021","20-29","HM Treasury (excl. agencies)","Outside London","10","[c]","22960","23750"
"New entrant CS","2021","20-29","Home Office (incl. agencies)","London","495","[c]","33750","30100"
"New entrant CS","2021","20-29","Home Office (incl. agencies)","Outside London","475","[c]","23360","21430"
"New entrant CS","2021","20-29","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Insolvency Service","London","10","[c]","26730","26200"
"New entrant CS","2021","20-29","Insolvency Service","Outside London","85","[c]","21610","20880"
"New entrant CS","2021","20-29","Institute for Apprenticeships and Technical Education","London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Institute for Apprenticeships and Technical Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal Aid Agency","Outside London","30","[c]","19690","19410"
"New entrant CS","2021","20-29","Maritime and Coastguard Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Maritime and Coastguard Agency","Outside London","65","[c]","28040","26590"
"New entrant CS","2021","20-29","Medicines and Healthcare Products Regulatory Agency","London","70","[c]","31130","27400"
"New entrant CS","2021","20-29","Medicines and Healthcare Products Regulatory Agency","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Met Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Met Office","Outside London","55","[c]","26590","25270"
"New entrant CS","2021","20-29","Met Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Ministry of Defence (excl. agencies)","London","155","[c]","30490","30200"
"New entrant CS","2021","20-29","Ministry of Defence (excl. agencies)","Outside London","755","[c]","24540","23540"
"New entrant CS","2021","20-29","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Ministry of Housing, Communities and Local Government (excl. agencies)","London","120","[c]","31230","28000"
"New entrant CS","2021","20-29","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","35","[c]","31690","30190"
"New entrant CS","2021","20-29","Ministry of Justice (excl. agencies)","London","230","[c]","32310","30850"
"New entrant CS","2021","20-29","Ministry of Justice (excl. agencies)","Outside London","75","[c]","26190","23050"
"New entrant CS","2021","20-29","National Crime Agency","London","170","[c]","33360","32260"
"New entrant CS","2021","20-29","National Crime Agency","Outside London","230","[c]","28550","28840"
"New entrant CS","2021","20-29","National Infrastructure Commission","London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","National Records of Scotland","Outside London","10","[c]","25920","26160"
"New entrant CS","2021","20-29","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","National Savings and Investments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Northern Ireland Office","London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office for Budget Responsibility","London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office for Standards in Education, Children's Services and Skills","London","15","[c]","30720","28880"
"New entrant CS","2021","20-29","Office for Standards in Education, Children's Services and Skills","Outside London","25","[c]","26140","25620"
"New entrant CS","2021","20-29","Office of Gas and Electricity Markets","London","75","[c]","29010","25750"
"New entrant CS","2021","20-29","Office of Gas and Electricity Markets","Outside London","75","[c]","25400","23450"
"New entrant CS","2021","20-29","Office of Qualifications and Examinations Regulation","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Rail and Road","London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of the Public Guardian","Outside London","10","[c]","25700","22570"
"New entrant CS","2021","20-29","Planning Inspectorate","Outside London","30","[c]","23040","21270"
"New entrant CS","2021","20-29","Public Health England","London","315","[c]","30110","28590"
"New entrant CS","2021","20-29","Public Health England","Outside London","410","[c]","23700","21570"
"New entrant CS","2021","20-29","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Revenue Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Rural Payments Agency","Outside London","20","[c]","23140","21050"
"New entrant CS","2021","20-29","Scotland Office (incl. Office of the Advocate General for Scotland)","London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scottish Courts and Tribunals Service","Outside London","45","[c]","21450","20850"
"New entrant CS","2021","20-29","Scottish Forestry","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scottish Government (excl. agencies)","Outside London","250","[c]","29280","30530"
"New entrant CS","2021","20-29","Scottish Prison Service","Outside London","110","[c]","21170","20810"
"New entrant CS","2021","20-29","Serious Fraud Office","London","10","[c]","25600","26090"
"New entrant CS","2021","20-29","Social Security Scotland","Outside London","105","[c]","23140","20060"
"New entrant CS","2021","20-29","Standards and Testing Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Student Awards Agency for Scotland","Outside London","10","[c]","20620","20060"
"New entrant CS","2021","20-29","Submarine Delivery Agency","Outside London","60","[c]","26930","27540"
"New entrant CS","2021","20-29","Teaching Regulation Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","The National Archives","London","20","[c]","24810","22990"
"New entrant CS","2021","20-29","Transport Scotland","Outside London","15","[c]","27930","23340"
"New entrant CS","2021","20-29","UK Export Finance","London","20","[c]","33040","33000"
"New entrant CS","2021","20-29","UK Hydrographic Office","Outside London","45","[c]","22730","20170"
"New entrant CS","2021","20-29","UK Intellectual Property Office","Outside London","75","[c]","24970","23320"
"New entrant CS","2021","20-29","UK Space Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Supreme Court","London","10","[c]","34890","37230"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","London","160","[c]","32820","32540"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","Outside London","345","[c]","26550","29540"
"New entrant CS","2021","20-29","Valuation Office Agency","London","20","[c]","29300","27880"
"New entrant CS","2021","20-29","Valuation Office Agency","Outside London","115","[c]","24430","24500"
"New entrant CS","2021","20-29","Vehicle Certification Agency","Outside London","10","[c]","23130","21590"
"New entrant CS","2021","20-29","Veterinary Medicines Directorate","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government (excl. agencies)","Outside London","85","[c]","22640","20500"
"New entrant CS","2021","20-29","Welsh Revenue Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Advisory, Conciliation and Arbitration Service","London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Advisory, Conciliation and Arbitration Service","Outside London","45","[c]","25560","24250"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","Outside London","100","[c]","25630","24640"
"New entrant CS","2021","30-39","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","London","225","[c]","50500","54700"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","Outside London","60","[c]","38400","32000"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","Unknown","40","[c]","40830","34550"
"New entrant CS","2021","30-39","Centre for Environment, Fisheries and Aquaculture Science","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","Outside London","10","[c]","31130","26800"
"New entrant CS","2021","30-39","Companies House","Outside London","25","[c]","36560","34940"
"New entrant CS","2021","30-39","Competition and Markets Authority","London","25","[c]","56230","54660"
"New entrant CS","2021","30-39","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Criminal Injuries Compensation Authority","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Commercial Service","London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Commercial Service","Outside London","50","[c]","33260","30500"
"New entrant CS","2021","30-39","Crown Office and Procurator Fiscal Service","Outside London","25","[c]","25410","20760"
"New entrant CS","2021","30-39","Crown Prosecution Service","London","40","[c]","42270","50520"
"New entrant CS","2021","30-39","Crown Prosecution Service","Outside London","140","[c]","37580","38000"
"New entrant CS","2021","30-39","Debt Management Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Equipment and Support","Outside London","165","[c]","35170","31000"
"New entrant CS","2021","30-39","Defence Science and Technology Laboratory","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Science and Technology Laboratory","Outside London","50","[c]","35040","37320"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","125","[c]","44600","40050"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","10","[c]","31700","30360"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","London","90","[c]","43550","35910"
"New entrant CS","2021","30-39","Department for Digital, Culture, Media and Sport","Outside London","15","[c]","39920","34020"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","London","50","[c]","47740","49330"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","Outside London","115","[c]","35820","36500"
"New entrant CS","2021","30-39","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","London","110","[c]","43550","38750"
"New entrant CS","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","150","[c]","34920","31040"
"New entrant CS","2021","30-39","Department for International Trade","London","70","[c]","43070","38160"
"New entrant CS","2021","30-39","Department for International Trade","Outside London","10","[c]","38710","32070"
"New entrant CS","2021","30-39","Department for Transport (excl. agencies)","London","105","[c]","43310","42470"
"New entrant CS","2021","30-39","Department for Transport (excl. agencies)","Outside London","30","[c]","38130","31040"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","London","845","[c]","30820","31060"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Outside London","3105","[c]","26340","27570"
"New entrant CS","2021","30-39","Department for Work and Pensions (excl. agencies)","Unknown","80","[c]","29470","27570"
"New entrant CS","2021","30-39","Department of Health and Social Care (excl. agencies)","London","155","[c]","45280","40650"
"New entrant CS","2021","30-39","Department of Health and Social Care (excl. agencies)","Outside London","60","[c]","38990","36820"
"New entrant CS","2021","30-39","Disclosure Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Driver and Vehicle Licensing Agency","Outside London","70","[c]","26210","21590"
"New entrant CS","2021","30-39","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Driver and Vehicle Standards Agency","Outside London","55","[c]","31270","26580"
"New entrant CS","2021","30-39","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Education and Skills Funding Agency","Outside London","30","[c]","35580","36500"
"New entrant CS","2021","30-39","Education Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Food Standards Agency","London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Food Standards Agency","Outside London","20","[c]","35650","37350"
"New entrant CS","2021","30-39","Food Standards Scotland","Outside London","20","[c]","32090","30650"
"New entrant CS","2021","30-39","Forestry and Land Scotland","Outside London","30","[c]","27570","25140"
"New entrant CS","2021","30-39","Government Actuary's Department","London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Government Actuary's Department","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Government Internal Audit Agency","London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Government Internal Audit Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Government Legal Department","London","65","[c]","46390","50500"
"New entrant CS","2021","30-39","Government Property Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Government Property Agency","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Health and Safety Executive","London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Health and Safety Executive","Outside London","30","[c]","33670","31660"
"New entrant CS","2021","30-39","HM Courts and Tribunals Service","London","140","[c]","27420","22680"
"New entrant CS","2021","30-39","HM Courts and Tribunals Service","Outside London","255","[c]","21240","18880"
"New entrant CS","2021","30-39","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Land Registry","London","15","[c]","36470","30600"
"New entrant CS","2021","30-39","HM Land Registry","Outside London","170","[c]","27550","22350"
"New entrant CS","2021","30-39","HM Prison and Probation Service","London","210","[c]","28740","28720"
"New entrant CS","2021","30-39","HM Prison and Probation Service","Outside London","1225","[c]","23410","22850"
"New entrant CS","2021","30-39","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Revenue and Customs (excl. agencies)","London","70","[c]","37850","36160"
"New entrant CS","2021","30-39","HM Revenue and Customs (excl. agencies)","Outside London","1065","[c]","24630","20140"
"New entrant CS","2021","30-39","HM Revenue and Customs (excl. agencies)","Unknown","60","[c]","[c]","[c]"
"New entrant CS","2021","30-39","HM Treasury (excl. agencies)","London","70","[c]","39870","34660"
"New entrant CS","2021","30-39","HM Treasury (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Home Office (incl. agencies)","London","200","[c]","42070","41950"
"New entrant CS","2021","30-39","Home Office (incl. agencies)","Outside London","290","[c]","27030","24880"
"New entrant CS","2021","30-39","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Insolvency Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Insolvency Service","Outside London","40","[c]","25780","20880"
"New entrant CS","2021","30-39","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Institute for Apprenticeships and Technical Education","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Legal Aid Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Legal Aid Agency","Outside London","15","[c]","21290","18880"
"New entrant CS","2021","30-39","Maritime and Coastguard Agency","Outside London","60","[c]","34820","31040"
"New entrant CS","2021","30-39","Medicines and Healthcare Products Regulatory Agency","London","45","[c]","43800","40450"
"New entrant CS","2021","30-39","Medicines and Healthcare Products Regulatory Agency","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Met Office","Outside London","30","[c]","32660","32060"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","London","50","[c]","37880","34360"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Outside London","595","[c]","30200","26350"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Overseas","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","London","45","[c]","43950","41070"
"New entrant CS","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","40","[c]","35290","36340"
"New entrant CS","2021","30-39","Ministry of Justice (excl. agencies)","London","145","[c]","45080","40480"
"New entrant CS","2021","30-39","Ministry of Justice (excl. agencies)","Outside London","70","[c]","36910","35000"
"New entrant CS","2021","30-39","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Crime Agency","London","80","[c]","41300","40170"
"New entrant CS","2021","30-39","National Crime Agency","Outside London","200","[c]","32520","32770"
"New entrant CS","2021","30-39","National Infrastructure Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Records of Scotland","Outside London","10","[c]","36250","34600"
"New entrant CS","2021","30-39","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","National Savings and Investments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Northern Ireland Office","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office for Budget Responsibility","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office for Standards in Education, Children's Services and Skills","London","15","[c]","52880","51360"
"New entrant CS","2021","30-39","Office for Standards in Education, Children's Services and Skills","Outside London","40","[c]","47130","46360"
"New entrant CS","2021","30-39","Office of Gas and Electricity Markets","London","30","[c]","46090","39780"
"New entrant CS","2021","30-39","Office of Gas and Electricity Markets","Outside London","45","[c]","30000","25000"
"New entrant CS","2021","30-39","Office of Qualifications and Examinations Regulation","Outside London","20","[c]","33240","31000"
"New entrant CS","2021","30-39","Office of Rail and Road","London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of Rail and Road","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Office of the Public Guardian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Planning Inspectorate","Outside London","35","[c]","30760","26050"
"New entrant CS","2021","30-39","Public Health England","London","250","[c]","39500","38200"
"New entrant CS","2021","30-39","Public Health England","Outside London","200","[c]","33070","31370"
"New entrant CS","2021","30-39","Registers of Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Revenue Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Rural Payments Agency","Outside London","15","[c]","26110","21050"
"New entrant CS","2021","30-39","Scotland Office (incl. Office of the Advocate General for Scotland)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Courts and Tribunals Service","Outside London","10","[c]","23560","20850"
"New entrant CS","2021","30-39","Scottish Forestry","Outside London","15","[c]","28180","28120"
"New entrant CS","2021","30-39","Scottish Government (excl. agencies)","Outside London","265","[c]","38080","38540"
"New entrant CS","2021","30-39","Scottish Housing Regulator","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Scottish Prison Service","Outside London","95","[c]","22000","20810"
"New entrant CS","2021","30-39","Scottish Public Pensions Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Serious Fraud Office","London","10","[c]","41030","37650"
"New entrant CS","2021","30-39","Social Security Scotland","Outside London","100","[c]","26810","26160"
"New entrant CS","2021","30-39","Standards and Testing Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Standards and Testing Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Student Awards Agency for Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Submarine Delivery Agency","Outside London","45","[c]","35290","38000"
"New entrant CS","2021","30-39","Teaching Regulation Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","The National Archives","London","20","[c]","31530","30930"
"New entrant CS","2021","30-39","Transport Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","UK Export Finance","London","30","[c]","48450","48180"
"New entrant CS","2021","30-39","UK Hydrographic Office","Outside London","15","[c]","29860","29290"
"New entrant CS","2021","30-39","UK Intellectual Property Office","Outside London","60","[c]","28810","23320"
"New entrant CS","2021","30-39","UK Space Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","UK Space Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","UK Supreme Court","London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","United Kingdom Statistics Authority","London","55","[c]","42360","39030"
"New entrant CS","2021","30-39","United Kingdom Statistics Authority","Outside London","235","[c]","31840","29540"
"New entrant CS","2021","30-39","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Valuation Office Agency","Outside London","50","[c]","25770","20880"
"New entrant CS","2021","30-39","Vehicle Certification Agency","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Veterinary Medicines Directorate","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Wales Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Water Services Regulation Authority","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Welsh Government (excl. agencies)","Outside London","55","[c]","28160","25030"
"New entrant CS","2021","30-39","Welsh Revenue Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Wilton Park","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Accountant in Bankruptcy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Advisory, Conciliation and Arbitration Service","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Advisory, Conciliation and Arbitration Service","Outside London","35","[c]","25760","24250"
"New entrant CS","2021","40-49","Animal and Plant Health Agency","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Animal and Plant Health Agency","Outside London","55","[c]","25210","24370"
"New entrant CS","2021","40-49","Cabinet Office (excl. agencies)","London","140","[c]","64210","60320"
"New entrant CS","2021","40-49","Cabinet Office (excl. agencies)","Outside London","45","[c]","56440","70000"
"New entrant CS","2021","40-49","Cabinet Office (excl. agencies)","Unknown","15","[c]","51910","49700"
"New entrant CS","2021","40-49","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Charity Commission","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Charity Commission","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Companies House","Outside London","15","[c]","38780","41070"
"New entrant CS","2021","40-49","Competition and Markets Authority","London","10","[c]","56140","53920"
"New entrant CS","2021","40-49","Criminal Injuries Compensation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Crown Commercial Service","Outside London","35","[c]","38610","36400"
"New entrant CS","2021","40-49","Crown Office and Procurator Fiscal Service","Outside London","15","[c]","29290","25410"
"New entrant CS","2021","40-49","Crown Prosecution Service","London","25","[c]","50350","50520"
"New entrant CS","2021","40-49","Crown Prosecution Service","Outside London","95","[c]","43400","48080"
"New entrant CS","2021","40-49","Defence Equipment and Support","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Defence Equipment and Support","Outside London","140","[c]","38100","37000"
"New entrant CS","2021","40-49","Defence Science and Technology Laboratory","Outside London","40","[c]","39240","38660"
"New entrant CS","2021","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","45","[c]","48010","43500"
