"Status","Year","Disability","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","South West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","South East (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","East Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","South East (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","South West (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","South West (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","East of England","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","East of England","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","London","Female","145","[c]","46580","50500"
"New entrant CS","2021","Declared non-disabled","Legal","London","Male","80","[c]","46790","48900"
"New entrant CS","2021","Declared non-disabled","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","North West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Scotland","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Scotland","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","South East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","South West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Wales","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","West Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","West Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","East Midlands (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","East Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","East of England","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","East of England","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","North West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","South East (England)","Female","35","[c]","41300","34390"
"New entrant CS","2021","Declared non-disabled","Medicine","South East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","South West (England)","Female","30","[c]","40800","34680"
"New entrant CS","2021","Declared non-disabled","Medicine","South West (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","Wales","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","Wales","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","West Midlands (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","Yorkshire and The Humber","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Medicine","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","East Midlands (England)","Female","280","[c]","23060","22850"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","East Midlands (England)","Male","190","[c]","23510","22850"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","East of England","Female","320","[c]","23820","22850"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","East of England","Male","250","[c]","25580","25230"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","London","Female","950","[c]","31390","28000"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","London","Male","580","[c]","33670","30220"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","North East (England)","Female","170","[c]","22870","21430"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","North East (England)","Male","110","[c]","23300","22850"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","North West (England)","Female","365","[c]","23590","21430"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","North West (England)","Male","265","[c]","24640","22850"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Northern Ireland","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Northern Ireland","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Scotland","Female","155","[c]","22230","20760"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Scotland","Male","95","[c]","25850","20850"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","South East (England)","Female","515","[c]","24900","23050"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","South East (England)","Male","405","[c]","25950","25850"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","South West (England)","Female","415","[c]","24330","21270"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","South West (England)","Male","280","[c]","25800","22850"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Wales","Female","290","[c]","22220","21050"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Wales","Male","215","[c]","23300","21590"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","West Midlands (England)","Female","415","[c]","23580","22850"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","West Midlands (England)","Male","265","[c]","25240","22850"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Yorkshire and The Humber","Female","280","[c]","23730","22850"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Yorkshire and The Humber","Male","200","[c]","24770","22850"
"New entrant CS","2021","Declared non-disabled","Operational Delivery","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","North West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Operational Research","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","East Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","East Midlands (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","East of England","Female","40","[c]","21800","20920"
"New entrant CS","2021","Declared non-disabled","Other","East of England","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","London","Female","140","[c]","33660","27350"
"New entrant CS","2021","Declared non-disabled","Other","London","Male","150","[c]","34870","27760"
