"Status","Year","Disability","Function_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","HEO","Heterosexual / straight","125","[c]","31860","31810"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","SEO","Heterosexual / straight","155","[c]","40360","40000"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","SEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","SEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","AO","Heterosexual / straight","40","[c]","21260","20920"
"New entrant CS","2021","Declared non-disabled","Finance","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","EO","Heterosexual / straight","90","[c]","24950","26050"
"New entrant CS","2021","Declared non-disabled","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","G7","Heterosexual / straight","35","[c]","56610","56860"
"New entrant CS","2021","Declared non-disabled","Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","HEO","Heterosexual / straight","85","[c]","34000","33000"
"New entrant CS","2021","Declared non-disabled","Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","SEO","Heterosexual / straight","70","[c]","39970","39780"
"New entrant CS","2021","Declared non-disabled","Finance","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","AO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","AA","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","AO","Heterosexual / straight","85","[c]","21100","20920"
"New entrant CS","2021","Declared non-disabled","Human Resources","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","EO","Heterosexual / straight","80","[c]","25410","26180"
"New entrant CS","2021","Declared non-disabled","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","G7","Heterosexual / straight","35","[c]","54030","53680"
"New entrant CS","2021","Declared non-disabled","Human Resources","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","HEO","Heterosexual / straight","90","[c]","31800","31810"
"New entrant CS","2021","Declared non-disabled","Human Resources","HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","SEO","Heterosexual / straight","55","[c]","38430","37910"
"New entrant CS","2021","Declared non-disabled","Human Resources","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","EO","Heterosexual / straight","65","[c]","27490","26950"
"New entrant CS","2021","Declared non-disabled","Legal","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","G7","Heterosexual / straight","95","[c]","52840","51130"
"New entrant CS","2021","Declared non-disabled","Legal","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","HEO","Heterosexual / straight","85","[c]","34990","33400"
"New entrant CS","2021","Declared non-disabled","Legal","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","SEO","Heterosexual / straight","50","[c]","34990","33550"
"New entrant CS","2021","Declared non-disabled","Legal","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","AA","Heterosexual / straight","705","[c]","19880","20600"
"New entrant CS","2021","Declared non-disabled","No function","AA","LGBO","70","[c]","19890","20600"
"New entrant CS","2021","Declared non-disabled","No function","AA","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","AO","Heterosexual / straight","3080","[c]","22390","21590"
"New entrant CS","2021","Declared non-disabled","No function","AO","LGBO","270","[c]","22100","21300"
"New entrant CS","2021","Declared non-disabled","No function","AO","Undeclared","140","[c]","21700","20150"
"New entrant CS","2021","Declared non-disabled","No function","AO","Unknown","55","[c]","21940","20660"
"New entrant CS","2021","Declared non-disabled","No function","EO","Heterosexual / straight","1120","[c]","25890","25600"
"New entrant CS","2021","Declared non-disabled","No function","EO","LGBO","155","[c]","25910","26130"
"New entrant CS","2021","Declared non-disabled","No function","EO","Undeclared","90","[c]","25770","25970"
"New entrant CS","2021","Declared non-disabled","No function","EO","Unknown","30","[c]","25850","25560"
"New entrant CS","2021","Declared non-disabled","No function","G6","Heterosexual / straight","95","[c]","67570","65440"
"New entrant CS","2021","Declared non-disabled","No function","G6","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","G6","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","G7","Heterosexual / straight","425","[c]","55360","53130"
"New entrant CS","2021","Declared non-disabled","No function","G7","LGBO","40","[c]","55680","53230"
"New entrant CS","2021","Declared non-disabled","No function","G7","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","HEO","Heterosexual / straight","1375","[c]","32140","32330"
"New entrant CS","2021","Declared non-disabled","No function","HEO","LGBO","140","[c]","32140","32560"
"New entrant CS","2021","Declared non-disabled","No function","HEO","Undeclared","135","[c]","32490","32540"
"New entrant CS","2021","Declared non-disabled","No function","HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","SCS level","Heterosexual / straight","80","[c]","93660","86500"
"New entrant CS","2021","Declared non-disabled","No function","SCS level","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","SCS level","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","SEO","Heterosexual / straight","635","[c]","39590","38890"
"New entrant CS","2021","Declared non-disabled","No function","SEO","LGBO","55","[c]","39620","40050"
"New entrant CS","2021","Declared non-disabled","No function","SEO","Undeclared","65","[c]","39170","39030"
"New entrant CS","2021","Declared non-disabled","No function","SEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Unknown","Heterosexual / straight","785","[c]","23130","22920"
"New entrant CS","2021","Declared non-disabled","No function","Unknown","LGBO","60","[c]","22680","22920"
"New entrant CS","2021","Declared non-disabled","No function","Unknown","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","EO","Heterosexual / straight","215","[c]","24670","26180"
"New entrant CS","2021","Declared non-disabled","Project Delivery","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","G6","Heterosexual / straight","30","[c]","66430","64670"
"New entrant CS","2021","Declared non-disabled","Project Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","G7","Heterosexual / straight","110","[c]","53380","53910"
"New entrant CS","2021","Declared non-disabled","Project Delivery","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","HEO","Heterosexual / straight","285","[c]","31670","33000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","SEO","Heterosexual / straight","250","[c]","40700","40000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","SEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","SEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Unknown","Heterosexual / straight","95","[c]","39590","39000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","AA","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","AO","Heterosexual / straight","65","[c]","21040","20880"
"New entrant CS","2021","Declared non-disabled","Property","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","EO","Heterosexual / straight","75","[c]","25540","26350"
"New entrant CS","2021","Declared non-disabled","Property","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","G7","Heterosexual / straight","35","[c]","51790","53500"
"New entrant CS","2021","Declared non-disabled","Property","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","HEO","Heterosexual / straight","100","[c]","31960","33000"
"New entrant CS","2021","Declared non-disabled","Property","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","SEO","Heterosexual / straight","55","[c]","39860","40000"
"New entrant CS","2021","Declared non-disabled","Property","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","AA","Heterosexual / straight","125","[c]","19910","19560"
"New entrant CS","2021","Declared non-disabled","Security","AA","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","AA","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","AA","Unknown","5","[c]","[c]","[c]"
