"Status","Year","Age","Disability","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","60-64","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Operational Delivery","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Operational Delivery","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Female","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Male","50","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Operational Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Economics","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Finance","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Finance","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Human Resources","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Operational Delivery","Female","80","[c]","21390","20760"
"New entrant CS","2021","16-19","Declared non-disabled","Operational Delivery","Male","40","[c]","21060","20600"
"New entrant CS","2021","16-19","Declared non-disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Policy","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Policy","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Science and Engineering","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Tax","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Tax","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Unknown","Female","110","[c]","22410","21010"
"New entrant CS","2021","16-19","Declared non-disabled","Unknown","Male","85","[c]","22490","21010"
"New entrant CS","2021","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Operational Delivery","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Operational Delivery","Female","105","[c]","20830","20880"
"New entrant CS","2021","16-19","Unknown","Operational Delivery","Male","70","[c]","21070","20810"
"New entrant CS","2021","16-19","Unknown","Other","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Other","Male","10","[c]","[c]","[c]"
