"Status","Year","Age","Disability","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","20-29","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","SEO/HEO","Female","70","[c]","33030","32110"
"Leaver Dept.","2021","20-29","Declared disabled","SEO/HEO","Male","55","[c]","33970","32560"
"Leaver Dept.","2021","20-29","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","AA/AO","Female","320","[c]","21230","21010"
"Leaver Dept.","2021","20-29","Declared non-disabled","AA/AO","Male","190","[c]","21230","21010"
"Leaver Dept.","2021","20-29","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","EO","Female","340","[c]","26860","27500"
"Leaver Dept.","2021","20-29","Declared non-disabled","EO","Male","260","[c]","26880","27570"
"Leaver Dept.","2021","20-29","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","G6/G7","Female","90","[c]","54620","54070"
"Leaver Dept.","2021","20-29","Declared non-disabled","G6/G7","Male","80","[c]","53840","53350"
"Leaver Dept.","2021","20-29","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","SEO/HEO","Female","565","[c]","34060","33270"
"Leaver Dept.","2021","20-29","Declared non-disabled","SEO/HEO","Male","445","[c]","34370","33300"
"Leaver Dept.","2021","20-29","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Unknown","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","SEO/HEO","Female","55","[c]","36000","34330"
"Leaver Dept.","2021","20-29","Undeclared","SEO/HEO","Male","50","[c]","33730","33810"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","AA/AO","Female","170","[c]","21160","21010"
"Leaver Dept.","2021","20-29","Unknown","AA/AO","Male","125","[c]","20760","20470"
"Leaver Dept.","2021","20-29","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","EO","Female","125","[c]","27390","27260"
"Leaver Dept.","2021","20-29","Unknown","EO","Male","125","[c]","27220","27310"
"Leaver Dept.","2021","20-29","Unknown","G6/G7","Female","60","[c]","53670","53000"
"Leaver Dept.","2021","20-29","Unknown","G6/G7","Male","55","[c]","53730","53330"
"Leaver Dept.","2021","20-29","Unknown","SEO/HEO","Female","440","[c]","33070","32000"
"Leaver Dept.","2021","20-29","Unknown","SEO/HEO","Male","380","[c]","33110","32120"
"Leaver Dept.","2021","20-29","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","EO","Female","45","[c]","26330","26890"
"Leaver Dept.","2021","30-39","Declared disabled","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","G6/G7","Female","45","[c]","55480","53540"
"Leaver Dept.","2021","30-39","Declared disabled","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","SEO/HEO","Female","50","[c]","35780","34560"
"Leaver Dept.","2021","30-39","Declared disabled","SEO/HEO","Male","55","[c]","35310","33640"
"Leaver Dept.","2021","30-39","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","AA/AO","Female","215","[c]","20930","21010"
"Leaver Dept.","2021","30-39","Declared non-disabled","AA/AO","Male","170","[c]","21250","21010"
"Leaver Dept.","2021","30-39","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","EO","Female","255","[c]","26480","26970"
"Leaver Dept.","2021","30-39","Declared non-disabled","EO","Male","190","[c]","26760","27570"
"Leaver Dept.","2021","30-39","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","G6/G7","Female","315","[c]","57020","54760"
"Leaver Dept.","2021","30-39","Declared non-disabled","G6/G7","Male","280","[c]","56800","54720"
"Leaver Dept.","2021","30-39","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","SCS level","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","SCS level","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","SEO/HEO","Female","385","[c]","35920","35070"
"Leaver Dept.","2021","30-39","Declared non-disabled","SEO/HEO","Male","375","[c]","36040","35050"
"Leaver Dept.","2021","30-39","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","SEO/HEO","Female","40","[c]","38750","39440"
"Leaver Dept.","2021","30-39","Undeclared","SEO/HEO","Male","40","[c]","37020","36820"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","AA/AO","Female","70","[c]","20530","20730"
"Leaver Dept.","2021","30-39","Unknown","AA/AO","Male","65","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","EO","Female","60","[c]","27160","27190"
"Leaver Dept.","2021","30-39","Unknown","EO","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","G6/G7","Female","130","[c]","55390","54370"
"Leaver Dept.","2021","30-39","Unknown","G6/G7","Male","140","[c]","55350","54280"
"Leaver Dept.","2021","30-39","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","SEO/HEO","Female","185","[c]","35260","33960"
"Leaver Dept.","2021","30-39","Unknown","SEO/HEO","Male","185","[c]","35850","34240"
"Leaver Dept.","2021","30-39","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","EO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","SEO/HEO","Female","50","[c]","36710","36800"
"Leaver Dept.","2021","40-49","Declared disabled","SEO/HEO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","AA/AO","Female","115","[c]","20930","21010"
"Leaver Dept.","2021","40-49","Declared non-disabled","AA/AO","Male","80","[c]","21550","21010"
"Leaver Dept.","2021","40-49","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","EO","Female","185","[c]","26980","27570"
"Leaver Dept.","2021","40-49","Declared non-disabled","EO","Male","100","[c]","26920","27570"
"Leaver Dept.","2021","40-49","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","G6/G7","Female","205","[c]","58950","58000"
"Leaver Dept.","2021","40-49","Declared non-disabled","G6/G7","Male","150","[c]","59180","57720"
"Leaver Dept.","2021","40-49","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","SCS level","Female","80","[c]","87060","78550"
"Leaver Dept.","2021","40-49","Declared non-disabled","SCS level","Male","40","[c]","86970","78990"
"Leaver Dept.","2021","40-49","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","SEO/HEO","Female","235","[c]","36730","35310"
"Leaver Dept.","2021","40-49","Declared non-disabled","SEO/HEO","Male","170","[c]","37180","36970"
"Leaver Dept.","2021","40-49","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","AA/AO","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","AA/AO","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","EO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","G6/G7","Female","85","[c]","57460","57230"
"Leaver Dept.","2021","40-49","Unknown","G6/G7","Male","75","[c]","56750","55250"
"Leaver Dept.","2021","40-49","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","SCS level","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","SCS level","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","SEO/HEO","Female","70","[c]","36860","36730"
"Leaver Dept.","2021","40-49","Unknown","SEO/HEO","Male","55","[c]","37120","36800"
"Leaver Dept.","2021","40-49","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","EO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","AA/AO","Female","85","[c]","21090","21010"
"Leaver Dept.","2021","50-59","Declared non-disabled","AA/AO","Male","60","[c]","20960","20920"
"Leaver Dept.","2021","50-59","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","EO","Female","130","[c]","27160","27570"
"Leaver Dept.","2021","50-59","Declared non-disabled","EO","Male","70","[c]","27050","27570"
"Leaver Dept.","2021","50-59","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","G6/G7","Female","95","[c]","58650","58020"
"Leaver Dept.","2021","50-59","Declared non-disabled","G6/G7","Male","105","[c]","60240","60640"
"Leaver Dept.","2021","50-59","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","SCS level","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","SCS level","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","SEO/HEO","Female","170","[c]","36270","35400"
"Leaver Dept.","2021","50-59","Declared non-disabled","SEO/HEO","Male","110","[c]","36260","35070"
"Leaver Dept.","2021","50-59","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","AA/AO","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","G6/G7","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","G6/G7","Male","45","[c]","58570","55740"
"Leaver Dept.","2021","50-59","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","SEO/HEO","Female","55","[c]","36930","36520"
"Leaver Dept.","2021","50-59","Unknown","SEO/HEO","Male","40","[c]","37210","36460"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
