"Status","Year","Disability","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","Scotland Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland Office","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland Office","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland Office","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government","AA/AO","Female","35","[c]","20700","20060"
"New entrant CS","2021","Declared disabled","Scottish Government","AA/AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Supreme Court","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Supreme Court","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Supreme Court","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Supreme Court","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Supreme Court","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Supreme Court","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Supreme Court","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Supreme Court","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Supreme Court","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Supreme Court","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","SEO/HEO","Female","30","[c]","33120","32540"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales Office","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales Office","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales Office","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Water Services Regulation Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Water Services Regulation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Water Services Regulation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Water Services Regulation Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Water Services Regulation Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Water Services Regulation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Water Services Regulation Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Government","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Government","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Government","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Government","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Government","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Government","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Government","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Attorney General's Departments","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Attorney General's Departments","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Attorney General's Departments","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Attorney General's Departments","EO","Female","45","[c]","27470","26950"
"New entrant CS","2021","Declared non-disabled","Attorney General's Departments","EO","Male","30","[c]","27790","26970"
"New entrant CS","2021","Declared non-disabled","Attorney General's Departments","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Attorney General's Departments","G6/G7","Female","55","[c]","54310","51250"
"New entrant CS","2021","Declared non-disabled","Attorney General's Departments","G6/G7","Male","40","[c]","55720","50500"
"New entrant CS","2021","Declared non-disabled","Attorney General's Departments","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Attorney General's Departments","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Attorney General's Departments","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Attorney General's Departments","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Attorney General's Departments","SEO/HEO","Female","35","[c]","42560","43920"
"New entrant CS","2021","Declared non-disabled","Attorney General's Departments","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Attorney General's Departments","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cabinet Office","AA/AO","Female","45","[c]","22070","20800"
"New entrant CS","2021","Declared non-disabled","Cabinet Office","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cabinet Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cabinet Office","EO","Female","90","[c]","26890","27500"
"New entrant CS","2021","Declared non-disabled","Cabinet Office","EO","Male","65","[c]","27030","27500"
"New entrant CS","2021","Declared non-disabled","Cabinet Office","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cabinet Office","G6/G7","Female","45","[c]","56360","54700"
"New entrant CS","2021","Declared non-disabled","Cabinet Office","G6/G7","Male","70","[c]","56920","54700"
"New entrant CS","2021","Declared non-disabled","Cabinet Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cabinet Office","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cabinet Office","SCS level","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cabinet Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cabinet Office","SEO/HEO","Female","125","[c]","35970","34550"
"New entrant CS","2021","Declared non-disabled","Cabinet Office","SEO/HEO","Male","75","[c]","35650","34550"
"New entrant CS","2021","Declared non-disabled","Cabinet Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chancellor's other departments","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chancellor's other departments","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chancellor's other departments","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chancellor's other departments","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chancellor's other departments","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chancellor's other departments","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chancellor's other departments","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chancellor's other departments","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chancellor's other departments","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chancellor's other departments","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chancellor's other departments","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chancellor's other departments","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chancellor's other departments","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","AA/AO","Female","45","[c]","21760","20880"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","EO","Female","85","[c]","26280","27520"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","EO","Male","75","[c]","27040","27520"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","G6/G7","Female","35","[c]","55000","53380"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","G6/G7","Male","55","[c]","58410","54000"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","215","[c]","35640","33570"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","190","[c]","35600","33570"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","EO","Female","40","[c]","27230","26180"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","G6/G7","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","G6/G7","Male","35","[c]","56760","54320"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","90","[c]","36140","34020"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","80","[c]","36180","34020"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","AA/AO","Female","155","[c]","21710","21050"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","AA/AO","Male","80","[c]","21790","21050"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","EO","Female","135","[c]","25490","24920"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","EO","Male","110","[c]","26000","24970"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","G6/G7","Female","60","[c]","52960","52290"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","G6/G7","Male","65","[c]","54280","52450"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","SEO/HEO","Female","240","[c]","33510","32560"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","SEO/HEO","Male","200","[c]","33050","32560"
