"Status","Year","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Black","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Inspector of Education and Training","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Knowledge and Information Management","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicine","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Delivery","Female","355","[c]","27360","25630"
"New entrant CS","2021","Black","Operational Delivery","Male","185","[c]","27460","25450"
"New entrant CS","2021","Black","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other","Female","30","[c]","27180","26950"
"New entrant CS","2021","Black","Other","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Policy","Female","75","[c]","34070","32560"
"New entrant CS","2021","Black","Policy","Male","45","[c]","34730","33570"
"New entrant CS","2021","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","Female","30","[c]","36880","33440"
"New entrant CS","2021","Black","Project Delivery","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Science and Engineering","Female","40","[c]","32130","30460"
"New entrant CS","2021","Black","Science and Engineering","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Statistics","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Tax","Female","30","[c]","23130","20140"
"New entrant CS","2021","Black","Tax","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Female","1040","[c]","28960","31060"
"New entrant CS","2021","Black","Unknown","Male","470","[c]","28900","29290"
"New entrant CS","2021","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Policy","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Policy","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data and Technology","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data and Technology","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Economics","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Economics","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Female","225","[c]","27010","23790"
"New entrant CS","2021","Mixed","Operational Delivery","Male","120","[c]","27730","25850"
"New entrant CS","2021","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Policy","Female","60","[c]","33030","32320"
"New entrant CS","2021","Mixed","Policy","Male","35","[c]","34120","33570"
"New entrant CS","2021","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Science and Engineering","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Science and Engineering","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Social Research","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Statistics","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Statistics","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Tax","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Tax","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Female","500","[c]","28100","27570"
"New entrant CS","2021","Mixed","Unknown","Male","275","[c]","28760","27570"
"New entrant CS","2021","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Operational Delivery","Female","50","[c]","25510","24020"
"New entrant CS","2021","Other ethnicity","Operational Delivery","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Other","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Other","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Policy","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Policy","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
