"Status","Year","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","West Northamptonshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","London","AO","85","[c]","23880","23670"
"Leaver Dept.","2021","Westminster","London","EO","535","[c]","28110","27680"
"Leaver Dept.","2021","Westminster","London","G6","345","[c]","66030","65350"
"Leaver Dept.","2021","Westminster","London","G7","1085","[c]","54700","54050"
"Leaver Dept.","2021","Westminster","London","HEO","1320","[c]","33820","33570"
"Leaver Dept.","2021","Westminster","London","SCS level","250","[c]","88440","79050"
"Leaver Dept.","2021","Westminster","London","SEO","660","[c]","41200","40640"
"Leaver Dept.","2021","Westminster","London","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Outside London","EO","10","[c]","24740","23890"
"Leaver Dept.","2021","Wiltshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Outside London","G7","20","[c]","49990","47060"
"Leaver Dept.","2021","Wiltshire","Outside London","HEO","10","[c]","29880","28650"
"Leaver Dept.","2021","Wiltshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Outside London","SEO","15","[c]","37240","37320"
"Leaver Dept.","2021","Wirral","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Outside London","AO","10","[c]","21340","21010"
"Leaver Dept.","2021","Wirral","Outside London","EO","10","[c]","27160","27570"
"Leaver Dept.","2021","Wirral","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Outside London","AO","15","[c]","20480","20370"
"Leaver Dept.","2021","York","Outside London","EO","15","[c]","26220","26670"
"Leaver Dept.","2021","York","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Outside London","G7","15","[c]","52390","52390"
"Leaver Dept.","2021","York","Outside London","HEO","25","[c]","31510","30810"
"Leaver Dept.","2021","York","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Outside London","SEO","20","[c]","39800","37590"
"Leaver Dept.","2021","York","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","Outside London","AA","10","[c]","19500","19160"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","Outside London","AO","60","[c]","23260","20930"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","Outside London","EO","75","[c]","27130","27570"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","Outside London","HEO","25","[c]","31900","30650"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Aberdeen City and Aberdeenshire","Outside London","SEO","15","[c]","40420","38540"
"New entrant CS","2021","Angus and Dundee City","Outside London","AA","20","[c]","20170","20060"
"New entrant CS","2021","Angus and Dundee City","Outside London","AO","70","[c]","21290","21010"
"New entrant CS","2021","Angus and Dundee City","Outside London","EO","30","[c]","27290","27570"
"New entrant CS","2021","Angus and Dundee City","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Angus and Dundee City","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Angus and Dundee City","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Antrim and Newtownabbey","Outside London","AA","10","[c]","19680","19560"
"New entrant CS","2021","Antrim and Newtownabbey","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ards and North Down","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ards and North Down","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ards and North Down","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ards and North Down","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ards and North Down","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barking & Dagenham and Havering","London","AO","35","[c]","24660","25110"
"New entrant CS","2021","Barking & Dagenham and Havering","London","EO","125","[c]","31010","31060"
"New entrant CS","2021","Barking & Dagenham and Havering","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barking & Dagenham and Havering","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Barnet","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Barnet","London","AO","75","[c]","23740","23530"
"New entrant CS","2021","Barnet","London","EO","155","[c]","30100","31060"
"New entrant CS","2021","Barnet","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Barnet","London","G7","20","[c]","55030","52610"
"New entrant CS","2021","Barnet","London","HEO","85","[c]","33130","32330"
"New entrant CS","2021","Barnet","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnet","London","SEO","40","[c]","41030","40070"
"New entrant CS","2021","Barnet","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","Outside London","AA","50","[c]","20400","20600"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","Outside London","AO","135","[c]","21900","21010"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","Outside London","EO","95","[c]","27450","27570"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Barnsley, Doncaster and Rotherham","Outside London","Unknown","15","[c]","21670","22920"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AA","25","[c]","19670","20600"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AO","75","[c]","21250","20920"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","460","[c]","24590","25000"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6","10","[c]","78120","79000"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G7","50","[c]","55670","55000"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","HEO","180","[c]","30860","30000"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO","175","[c]","41890","41000"
"New entrant CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","150","[c]","33850","27540"
"New entrant CS","2021","Bedford","Outside London","AA","25","[c]","20950","21500"
"New entrant CS","2021","Bedford","Outside London","AO","50","[c]","24900","27850"
"New entrant CS","2021","Bedford","Outside London","EO","55","[c]","27440","27570"
"New entrant CS","2021","Bedford","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Bedford","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bedford","Outside London","Unknown","20","[c]","19670","18460"
"New entrant CS","2021","Belfast","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Outside London","AO","190","[c]","20220","20140"
"New entrant CS","2021","Belfast","Outside London","EO","80","[c]","26220","25560"
"New entrant CS","2021","Belfast","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Outside London","HEO","25","[c]","32980","31810"
"New entrant CS","2021","Belfast","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Belfast","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Outside London","AO","140","[c]","25930","25540"
"New entrant CS","2021","Berkshire","Outside London","EO","190","[c]","29510","29290"
"New entrant CS","2021","Berkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Outside London","G7","25","[c]","51290","51710"
"New entrant CS","2021","Berkshire","Outside London","HEO","40","[c]","31810","31800"
"New entrant CS","2021","Berkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire","Outside London","SEO","25","[c]","38080","38540"
"New entrant CS","2021","Berkshire","Outside London","Unknown","45","[c]","26640","24020"
"New entrant CS","2021","Bexley and Greenwich","London","AA","35","[c]","22590","23790"
"New entrant CS","2021","Bexley and Greenwich","London","AO","130","[c]","27800","28720"
"New entrant CS","2021","Bexley and Greenwich","London","EO","145","[c]","31010","31060"
"New entrant CS","2021","Bexley and Greenwich","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bexley and Greenwich","London","Unknown","15","[c]","26480","26810"
"New entrant CS","2021","Birmingham","Outside London","AA","40","[c]","19370","20600"
"New entrant CS","2021","Birmingham","Outside London","AO","435","[c]","20350","20140"
"New entrant CS","2021","Birmingham","Outside London","EO","405","[c]","26340","27570"
"New entrant CS","2021","Birmingham","Outside London","G6","15","[c]","72010","75910"
"New entrant CS","2021","Birmingham","Outside London","G7","85","[c]","54260","51300"
"New entrant CS","2021","Birmingham","Outside London","HEO","165","[c]","32240","30950"
"New entrant CS","2021","Birmingham","Outside London","SCS level","15","[c]","98470","92500"
"New entrant CS","2021","Birmingham","Outside London","SEO","120","[c]","40750","38630"
"New entrant CS","2021","Birmingham","Outside London","Unknown","45","[c]","23410","22920"
"New entrant CS","2021","Blackburn with Darwen","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","Outside London","EO","15","[c]","27570","27570"
"New entrant CS","2021","Blackburn with Darwen","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackburn with Darwen","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Outside London","AO","575","[c]","21020","21010"
"New entrant CS","2021","Blackpool","Outside London","EO","65","[c]","27450","27570"
"New entrant CS","2021","Blackpool","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Blackpool","Outside London","G7","15","[c]","54950","56000"
"New entrant CS","2021","Blackpool","Outside London","HEO","20","[c]","31150","31990"
"New entrant CS","2021","Blackpool","Outside London","SEO","15","[c]","37660","38000"
"New entrant CS","2021","Blackpool","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Outside London","AO","20","[c]","21250","21010"
"New entrant CS","2021","Bournemouth and Poole","Outside London","EO","70","[c]","27520","27570"
"New entrant CS","2021","Bournemouth and Poole","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bournemouth and Poole","Outside London","Unknown","10","[c]","20250","18460"
"New entrant CS","2021","Bradford","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Outside London","AO","115","[c]","20430","20140"
"New entrant CS","2021","Bradford","Outside London","EO","115","[c]","27340","27570"
"New entrant CS","2021","Bradford","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Outside London","Unknown","10","[c]","23180","22920"
"New entrant CS","2021","Breckland and South Norfolk","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","Outside London","AO","35","[c]","22240","22850"
"New entrant CS","2021","Breckland and South Norfolk","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","London","AO","30","[c]","23930","25110"
"New entrant CS","2021","Brent","London","EO","105","[c]","30880","31060"
"New entrant CS","2021","Brent","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","Outside London","AO","35","[c]","20760","21010"
"New entrant CS","2021","Bridgend and Neath Port Talbot","Outside London","EO","30","[c]","27880","27570"
"New entrant CS","2021","Bridgend and Neath Port Talbot","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","Outside London","AO","40","[c]","20640","20750"
"New entrant CS","2021","Brighton and Hove","Outside London","EO","85","[c]","27620","27570"
"New entrant CS","2021","Brighton and Hove","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","Outside London","Unknown","15","[c]","19810","18460"
"New entrant CS","2021","Bristol, City of","Outside London","AA","35","[c]","19230","20600"
"New entrant CS","2021","Bristol, City of","Outside London","AO","210","[c]","20720","21010"
"New entrant CS","2021","Bristol, City of","Outside London","EO","215","[c]","26140","26420"
"New entrant CS","2021","Bristol, City of","Outside London","G6","15","[c]","66140","64490"
"New entrant CS","2021","Bristol, City of","Outside London","G7","75","[c]","52470","50490"
"New entrant CS","2021","Bristol, City of","Outside London","HEO","185","[c]","30480","29360"
"New entrant CS","2021","Bristol, City of","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","Outside London","SEO","115","[c]","38370","37300"
"New entrant CS","2021","Bristol, City of","Outside London","Unknown","25","[c]","20970","18460"
"New entrant CS","2021","Bromley","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bromley","London","AO","40","[c]","23850","25110"
"New entrant CS","2021","Bromley","London","EO","65","[c]","31060","31060"
"New entrant CS","2021","Bromley","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bromley","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Outside London","AA","20","[c]","20550","21500"
"New entrant CS","2021","Buckinghamshire CC","Outside London","AO","70","[c]","23640","22850"
"New entrant CS","2021","Buckinghamshire CC","Outside London","EO","110","[c]","27400","27570"
"New entrant CS","2021","Buckinghamshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Outside London","HEO","25","[c]","33840","35000"
"New entrant CS","2021","Buckinghamshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","Outside London","SEO","10","[c]","42020","42000"
"New entrant CS","2021","Buckinghamshire CC","Outside London","Unknown","15","[c]","24850","24020"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","Outside London","AO","10","[c]","23140","23340"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Outside London","AO","20","[c]","20720","21010"
"New entrant CS","2021","Calderdale and Kirklees","Outside London","EO","105","[c]","27550","27570"
"New entrant CS","2021","Calderdale and Kirklees","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Outside London","AA","25","[c]","19880","20600"
"New entrant CS","2021","Cambridgeshire CC","Outside London","AO","110","[c]","23130","21570"
"New entrant CS","2021","Cambridgeshire CC","Outside London","EO","130","[c]","26840","27570"
"New entrant CS","2021","Cambridgeshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Outside London","G7","20","[c]","61330","53500"
"New entrant CS","2021","Cambridgeshire CC","Outside London","HEO","45","[c]","31640","32560"
"New entrant CS","2021","Cambridgeshire CC","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","Outside London","SEO","30","[c]","40420","40000"
"New entrant CS","2021","Cambridgeshire CC","Outside London","Unknown","15","[c]","21040","22920"
"New entrant CS","2021","Camden and City of London","London","AA","15","[c]","19530","19060"
"New entrant CS","2021","Camden and City of London","London","AO","155","[c]","23000","22680"
"New entrant CS","2021","Camden and City of London","London","EO","80","[c]","29600","29570"
"New entrant CS","2021","Camden and City of London","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","London","G7","15","[c]","56470","56270"
"New entrant CS","2021","Camden and City of London","London","HEO","40","[c]","35690","36160"
"New entrant CS","2021","Camden and City of London","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","London","SEO","10","[c]","47340","48490"
"New entrant CS","2021","Camden and City of London","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Outside London","AA","40","[c]","18910","19560"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Outside London","AO","490","[c]","20480","20140"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Outside London","EO","170","[c]","26490","26290"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Outside London","G7","30","[c]","53820","53740"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Outside London","HEO","95","[c]","31120","31300"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Outside London","SEO","50","[c]","41030","39820"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Outside London","Unknown","15","[c]","22240","22920"
"New entrant CS","2021","Causeway Coast and Glens","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","Outside London","AO","10","[c]","21440","20920"
"New entrant CS","2021","Central Bedfordshire","Outside London","EO","15","[c]","27190","27570"
"New entrant CS","2021","Central Bedfordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Outside London","AA","40","[c]","19220","19560"
"New entrant CS","2021","Central Hampshire","Outside London","AO","105","[c]","22640","20920"
"New entrant CS","2021","Central Hampshire","Outside London","EO","105","[c]","26790","26350"
"New entrant CS","2021","Central Hampshire","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Outside London","G7","15","[c]","56760","53500"
"New entrant CS","2021","Central Hampshire","Outside London","HEO","60","[c]","31270","33000"
"New entrant CS","2021","Central Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","Outside London","SEO","45","[c]","39540","40000"
"New entrant CS","2021","Central Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","Outside London","AO","45","[c]","20880","21010"
"New entrant CS","2021","Central Valleys","Outside London","EO","40","[c]","27400","27570"
"New entrant CS","2021","Central Valleys","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Valleys","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Outside London","AA","15","[c]","20140","20600"
"New entrant CS","2021","Cheshire East","Outside London","AO","35","[c]","21940","22850"
"New entrant CS","2021","Cheshire East","Outside London","EO","30","[c]","26690","27570"
"New entrant CS","2021","Cheshire East","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cheshire West and Chester","Outside London","AO","100","[c]","20990","21010"
"New entrant CS","2021","Cheshire West and Chester","Outside London","EO","25","[c]","27570","27570"
"New entrant CS","2021","Cheshire West and Chester","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Outside London","AA","30","[c]","20600","20600"
"New entrant CS","2021","Chorley and West Lancashire","Outside London","AO","35","[c]","23140","22850"
"New entrant CS","2021","Chorley and West Lancashire","Outside London","EO","30","[c]","27610","24620"
"New entrant CS","2021","Chorley and West Lancashire","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chorley and West Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","City of Edinburgh","Outside London","AA","95","[c]","20490","20060"
"New entrant CS","2021","City of Edinburgh","Outside London","AO","545","[c]","20700","20140"
"New entrant CS","2021","City of Edinburgh","Outside London","EO","265","[c]","26630","26160"
"New entrant CS","2021","City of Edinburgh","Outside London","G6","40","[c]","69350","66290"
"New entrant CS","2021","City of Edinburgh","Outside London","G7","140","[c]","52060","48930"
"New entrant CS","2021","City of Edinburgh","Outside London","HEO","245","[c]","31560","30650"
"New entrant CS","2021","City of Edinburgh","Outside London","SCS level","10","[c]","102700","95930"
"New entrant CS","2021","City of Edinburgh","Outside London","SEO","165","[c]","40630","38540"
"New entrant CS","2021","Clackmannanshire and Fife","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Outside London","AO","40","[c]","21420","21010"
"New entrant CS","2021","Clackmannanshire and Fife","Outside London","EO","30","[c]","27430","27570"
"New entrant CS","2021","Clackmannanshire and Fife","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Clackmannanshire and Fife","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","Outside London","AO","15","[c]","20730","21010"
"New entrant CS","2021","Conwy and Denbighshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Conwy and Denbighshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cornwall and Isles of Scilly","Outside London","AA","15","[c]","19330","19560"
"New entrant CS","2021","Cornwall and Isles of Scilly","Outside London","AO","55","[c]","21040","21010"
"New entrant CS","2021","Cornwall and Isles of Scilly","Outside London","EO","95","[c]","27330","27570"
"New entrant CS","2021","Cornwall and Isles of Scilly","Outside London","G6","[c]","[c]","[c]","[c]"
