"Status","Year","Disability","Ethnicity","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","Undeclared","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","AA/AO","AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","EO","EO","45","[c]","28490","27570"
"New entrant CS","2021","Declared disabled","Undeclared","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","AA/AO","AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","EO","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","SEO/HEO","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","AA/AO","AA","165","[c]","19450","20060"
"New entrant CS","2021","Declared disabled","White","AA/AO","AO","900","[c]","21410","21010"
"New entrant CS","2021","Declared disabled","White","EO","EO","1260","[c]","27480","27570"
"New entrant CS","2021","Declared disabled","White","G6/G7","G6","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","G6/G7","G7","110","[c]","53660","53050"
"New entrant CS","2021","Declared disabled","White","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","SEO/HEO","HEO","350","[c]","31690","31810"
"New entrant CS","2021","Declared disabled","White","SEO/HEO","SEO","170","[c]","39100","38750"
"New entrant CS","2021","Declared disabled","White","Unknown","Unknown","95","[c]","23570","22920"
"New entrant CS","2021","Declared non-disabled","Asian","AA/AO","AA","50","[c]","20850","20600"
"New entrant CS","2021","Declared non-disabled","Asian","AA/AO","AO","855","[c]","21880","21010"
"New entrant CS","2021","Declared non-disabled","Asian","EO","EO","1545","[c]","28780","27760"
"New entrant CS","2021","Declared non-disabled","Asian","G6/G7","G6","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","G6/G7","G7","135","[c]","57030","55450"
"New entrant CS","2021","Declared non-disabled","Asian","SCS level","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","SEO/HEO","HEO","345","[c]","32750","32540"
"New entrant CS","2021","Declared non-disabled","Asian","SEO/HEO","SEO","180","[c]","40330","40000"
"New entrant CS","2021","Declared non-disabled","Asian","Unknown","Unknown","50","[c]","23820","22920"
"New entrant CS","2021","Declared non-disabled","Black","AA/AO","AA","45","[c]","22150","21630"
"New entrant CS","2021","Declared non-disabled","Black","AA/AO","AO","485","[c]","23360","23530"
"New entrant CS","2021","Declared non-disabled","Black","EO","EO","1060","[c]","29390","31060"
"New entrant CS","2021","Declared non-disabled","Black","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","G6/G7","G7","60","[c]","54460","53050"
"New entrant CS","2021","Declared non-disabled","Black","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","SEO/HEO","HEO","230","[c]","32700","32560"
"New entrant CS","2021","Declared non-disabled","Black","SEO/HEO","SEO","105","[c]","40570","40020"
"New entrant CS","2021","Declared non-disabled","Black","Unknown","Unknown","85","[c]","24610","25420"
"New entrant CS","2021","Declared non-disabled","Chinese","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","AA/AO","AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","EO","EO","30","[c]","28410","28270"
"New entrant CS","2021","Declared non-disabled","Chinese","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","SEO/HEO","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","SEO/HEO","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","AA/AO","AA","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","AA/AO","AO","320","[c]","22630","21010"
"New entrant CS","2021","Declared non-disabled","Mixed","EO","EO","460","[c]","28390","27570"
"New entrant CS","2021","Declared non-disabled","Mixed","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","G6/G7","G7","50","[c]","55280","54050"
"New entrant CS","2021","Declared non-disabled","Mixed","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","SEO/HEO","HEO","135","[c]","32250","32560"
"New entrant CS","2021","Declared non-disabled","Mixed","SEO/HEO","SEO","70","[c]","39720","40070"
"New entrant CS","2021","Declared non-disabled","Mixed","Unknown","Unknown","40","[c]","23340","22920"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","AA/AO","AO","70","[c]","22500","21030"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","EO","EO","115","[c]","29080","29290"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","SEO/HEO","HEO","40","[c]","34220","33570"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","SEO/HEO","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","AA/AO","AA","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","AA/AO","AO","110","[c]","22080","21010"
"New entrant CS","2021","Declared non-disabled","Undeclared","EO","EO","160","[c]","27880","27570"
"New entrant CS","2021","Declared non-disabled","Undeclared","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","G6/G7","G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","SEO/HEO","HEO","65","[c]","32940","33000"
"New entrant CS","2021","Declared non-disabled","Undeclared","SEO/HEO","SEO","30","[c]","40640","39450"
"New entrant CS","2021","Declared non-disabled","Undeclared","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","AA/AO","AA","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","AA/AO","AO","85","[c]","22770","21050"
"New entrant CS","2021","Declared non-disabled","Unknown","EO","EO","70","[c]","27130","27150"
"New entrant CS","2021","Declared non-disabled","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","G6/G7","G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","SEO/HEO","HEO","35","[c]","32290","33000"
"New entrant CS","2021","Declared non-disabled","Unknown","SEO/HEO","SEO","35","[c]","38760","37880"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","AA/AO","AA","1205","[c]","19680","20060"
"New entrant CS","2021","Declared non-disabled","White","AA/AO","AO","7275","[c]","21830","21010"
"New entrant CS","2021","Declared non-disabled","White","EO","EO","7675","[c]","27380","27570"
"New entrant CS","2021","Declared non-disabled","White","G6/G7","G6","270","[c]","68690","66290"
"New entrant CS","2021","Declared non-disabled","White","G6/G7","G7","1100","[c]","54920","53380"
"New entrant CS","2021","Declared non-disabled","White","SCS level","SCS level","150","[c]","97390","91490"
"New entrant CS","2021","Declared non-disabled","White","SEO/HEO","HEO","2840","[c]","32280","32320"
"New entrant CS","2021","Declared non-disabled","White","SEO/HEO","SEO","1605","[c]","39880","39600"
"New entrant CS","2021","Declared non-disabled","White","Unknown","Unknown","850","[c]","25680","22920"
"New entrant CS","2021","Undeclared","Asian","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","AA/AO","AO","30","[c]","21860","21010"
"New entrant CS","2021","Undeclared","Asian","EO","EO","75","[c]","28250","27570"
"New entrant CS","2021","Undeclared","Asian","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","SEO/HEO","HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","AA/AO","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","EO","EO","50","[c]","28750","30270"
"New entrant CS","2021","Undeclared","Black","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","SEO/HEO","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","AA/AO","AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","EO","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","AA/AO","AO","80","[c]","21630","21010"
"New entrant CS","2021","Undeclared","Undeclared","EO","EO","95","[c]","27670","27570"
"New entrant CS","2021","Undeclared","Undeclared","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","G6/G7","G7","35","[c]","56480","54700"
"New entrant CS","2021","Undeclared","Undeclared","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Undeclared","SEO/HEO","HEO","55","[c]","31350","31370"
"New entrant CS","2021","Undeclared","Undeclared","SEO/HEO","SEO","35","[c]","40200","40000"
"New entrant CS","2021","Undeclared","Undeclared","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","EO","EO","55","[c]","26570","27220"
"New entrant CS","2021","Undeclared","Unknown","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","G6/G7","G7","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SEO/HEO","HEO","90","[c]","32300","34710"
"New entrant CS","2021","Undeclared","Unknown","SEO/HEO","SEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","AA/AO","AA","50","[c]","19430","19560"
"New entrant CS","2021","Undeclared","White","AA/AO","AO","275","[c]","21610","21010"
"New entrant CS","2021","Undeclared","White","EO","EO","340","[c]","27400","27570"
"New entrant CS","2021","Undeclared","White","G6/G7","G6","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","G6/G7","G7","45","[c]","54800","54050"
"New entrant CS","2021","Undeclared","White","SCS level","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","White","SEO/HEO","HEO","165","[c]","31780","31810"
"New entrant CS","2021","Undeclared","White","SEO/HEO","SEO","85","[c]","39600","39310"
"New entrant CS","2021","Undeclared","White","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","AA/AO","AO","125","[c]","21950","21430"
"New entrant CS","2021","Unknown","Asian","EO","EO","135","[c]","27580","27330"
"New entrant CS","2021","Unknown","Asian","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","G6/G7","G7","55","[c]","53750","52840"
"New entrant CS","2021","Unknown","Asian","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","SEO/HEO","HEO","95","[c]","34130","32830"
"New entrant CS","2021","Unknown","Asian","SEO/HEO","SEO","40","[c]","40950","40230"
"New entrant CS","2021","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","AA/AO","AO","40","[c]","22000","21160"
"New entrant CS","2021","Unknown","Black","EO","EO","70","[c]","27780","27270"
"New entrant CS","2021","Unknown","Black","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","G6/G7","G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","SEO/HEO","HEO","35","[c]","34070","32790"
"New entrant CS","2021","Unknown","Black","SEO/HEO","SEO","40","[c]","40880","40450"
"New entrant CS","2021","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","AA/AO","AO","45","[c]","21680","21010"
"New entrant CS","2021","Unknown","Mixed","EO","EO","50","[c]","28940","27660"
"New entrant CS","2021","Unknown","Mixed","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","G6/G7","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","SEO/HEO","HEO","40","[c]","33810","32830"
"New entrant CS","2021","Unknown","Mixed","SEO/HEO","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","AA/AO","AO","60","[c]","19480","18200"
"New entrant CS","2021","Unknown","Undeclared","EO","EO","45","[c]","27150","27540"
"New entrant CS","2021","Unknown","Undeclared","G6/G7","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","SEO/HEO","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","SEO/HEO","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","AA/AO","AA","1125","[c]","19770","20060"
"New entrant CS","2021","Unknown","Unknown","AA/AO","AO","5835","[c]","21750","20880"
"New entrant CS","2021","Unknown","Unknown","EO","EO","3800","[c]","26650","27270"
"New entrant CS","2021","Unknown","Unknown","G6/G7","G6","290","[c]","71270","66250"
"New entrant CS","2021","Unknown","Unknown","G6/G7","G7","850","[c]","54740","53360"
"New entrant CS","2021","Unknown","Unknown","SCS level","SCS level","260","[c]","88650","74000"
"New entrant CS","2021","Unknown","Unknown","SEO/HEO","HEO","2360","[c]","31360","31390"
"New entrant CS","2021","Unknown","Unknown","SEO/HEO","SEO","965","[c]","40120","40000"
"New entrant CS","2021","Unknown","Unknown","Unknown","Unknown","755","[c]","23130","22920"
"New entrant CS","2021","Unknown","White","AA/AO","AA","85","[c]","19990","19560"
"New entrant CS","2021","Unknown","White","AA/AO","AO","850","[c]","21780","21950"
"New entrant CS","2021","Unknown","White","EO","EO","1040","[c]","28340","27400"
"New entrant CS","2021","Unknown","White","G6/G7","G6","50","[c]","67180","65220"
"New entrant CS","2021","Unknown","White","G6/G7","G7","370","[c]","53220","52170"
"New entrant CS","2021","Unknown","White","SCS level","SCS level","35","[c]","92510","84210"
"New entrant CS","2021","Unknown","White","SEO/HEO","HEO","700","[c]","33960","32790"
"New entrant CS","2021","Unknown","White","SEO/HEO","SEO","355","[c]","39680","38890"
"New entrant CS","2021","Unknown","White","Unknown","Unknown","35","[c]","28370","24020"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-17, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Responsibility_level_grouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","","",""
"","Responsibility_level_grouped combines the mapped grades into five broad responsibility levels. This is the headline measure for responsibility level for the Civil Service and is consistent with the published National Statistics.","","","","","","","",""
"Responsibility_level_ungrouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","","",""
"","Responsibility_level_ungrouped shows the mapped grades at a higher level of detail, however not all Government Departments / bodies have distinct grades that map exactly to these levels so figures should be considered as approximations and treated with caution.","","","","","","","",""
"Ethnicity","Self reported ethnicity. ""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their ethnicity and ""Unknown"" accounts for employees who have not made an active declaration about their ethnicity.","","","","","","","",""
"","For consistency with Civil Service Statistics, 'Chinese' is shown separately in the 2021 figures, but counted within 'Asian' from 2022 onwards.","","","","","","","",""
"Disability","Self reported disability.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
