"Status","Year","Age","Disability","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","20-29","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Met Office","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Met Office","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Met Office","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Met Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Met Office","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Ministry of Defence (excl. agencies)","AA","90","[c]","19360","19560"
"New entrant CS","2021","20-29","Declared non-disabled","Ministry of Defence (excl. agencies)","AO","220","[c]","22180","20920"
"New entrant CS","2021","20-29","Declared non-disabled","Ministry of Defence (excl. agencies)","EO","145","[c]","27040","26350"
"New entrant CS","2021","20-29","Declared non-disabled","Ministry of Defence (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Ministry of Defence (excl. agencies)","HEO","100","[c]","34400","33300"
"New entrant CS","2021","20-29","Declared non-disabled","Ministry of Defence (excl. agencies)","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","HEO","40","[c]","32000","33210"
"New entrant CS","2021","20-29","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Ministry of Justice (excl. agencies)","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Ministry of Justice (excl. agencies)","EO","45","[c]","24110","23050"
"New entrant CS","2021","20-29","Declared non-disabled","Ministry of Justice (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Ministry of Justice (excl. agencies)","HEO","60","[c]","30680","30850"
"New entrant CS","2021","20-29","Declared non-disabled","Ministry of Justice (excl. agencies)","SEO","30","[c]","38490","36800"
"New entrant CS","2021","20-29","Declared non-disabled","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","National Crime Agency","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","National Infrastructure Commission","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","National Infrastructure Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","National Infrastructure Commission","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","National Records of Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","National Records of Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","National Records of Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","National Records of Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","National Savings and Investments","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","National Savings and Investments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","National Savings and Investments","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Northern Ireland Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Northern Ireland Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Northern Ireland Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Office for Budget Responsibility","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Office for Budget Responsibility","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Office of Gas and Electricity Markets","AO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Office of Gas and Electricity Markets","EO","70","[c]","24930","25750"
"New entrant CS","2021","20-29","Declared non-disabled","Office of Gas and Electricity Markets","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Office of Gas and Electricity Markets","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Office of Gas and Electricity Markets","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Office of Gas and Electricity Markets","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Office of Qualifications and Examinations Regulation","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Office of Qualifications and Examinations Regulation","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Office of Qualifications and Examinations Regulation","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Office of Rail and Road","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Office of Rail and Road","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Office of the Public Guardian","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Office of the Public Guardian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Office of the Public Guardian","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Office of the Public Guardian","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Planning Inspectorate","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Planning Inspectorate","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Planning Inspectorate","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Public Health England","AA","30","[c]","19380","18850"
"New entrant CS","2021","20-29","Declared non-disabled","Public Health England","AO","200","[c]","20740","19630"
"New entrant CS","2021","20-29","Declared non-disabled","Public Health England","EO","145","[c]","25020","25010"
"New entrant CS","2021","20-29","Declared non-disabled","Public Health England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Public Health England","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Public Health England","HEO","150","[c]","31070","32330"
"New entrant CS","2021","20-29","Declared non-disabled","Public Health England","SEO","55","[c]","38590","38890"
"New entrant CS","2021","20-29","Declared non-disabled","Registers of Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Registers of Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Revenue Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Revenue Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Rural Payments Agency","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Rural Payments Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Rural Payments Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Scottish Courts and Tribunals Service","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Scottish Courts and Tribunals Service","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Scottish Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Scottish Courts and Tribunals Service","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Scottish Forestry","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Scottish Forestry","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Scottish Forestry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Scottish Forestry","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Scottish Government (excl. agencies)","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Scottish Government (excl. agencies)","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Scottish Government (excl. agencies)","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Scottish Government (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Scottish Government (excl. agencies)","HEO","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Scottish Government (excl. agencies)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Scottish Prison Service","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Scottish Prison Service","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Scottish Prison Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Serious Fraud Office","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Serious Fraud Office","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Social Security Scotland","AA","35","[c]","20120","20060"
"New entrant CS","2021","20-29","Declared non-disabled","Social Security Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Social Security Scotland","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Social Security Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Social Security Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Social Security Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Standards and Testing Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Standards and Testing Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Student Awards Agency for Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Student Awards Agency for Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Submarine Delivery Agency","Unknown","45","[c]","27040","27540"
"New entrant CS","2021","20-29","Declared non-disabled","Teaching Regulation Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","The National Archives","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","The National Archives","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","The National Archives","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","The National Archives","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","The National Archives","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Transport Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Transport Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Transport Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Transport Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","UK Export Finance","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","UK Export Finance","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","UK Export Finance","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","UK Export Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","UK Hydrographic Office","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","UK Hydrographic Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","UK Hydrographic Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","UK Hydrographic Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","UK Intellectual Property Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","UK Intellectual Property Office","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","UK Intellectual Property Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","UK Intellectual Property Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","UK Space Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","UK Space Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","UK Space Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","UK Supreme Court","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","United Kingdom Statistics Authority","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","United Kingdom Statistics Authority","AO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","United Kingdom Statistics Authority","EO","30","[c]","23700","23050"
"New entrant CS","2021","20-29","Declared non-disabled","United Kingdom Statistics Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","United Kingdom Statistics Authority","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","United Kingdom Statistics Authority","HEO","90","[c]","31280","32540"
"New entrant CS","2021","20-29","Declared non-disabled","United Kingdom Statistics Authority","SEO","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Valuation Office Agency","AO","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Valuation Office Agency","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Valuation Office Agency","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Valuation Office Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Vehicle Certification Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Vehicle Certification Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Veterinary Medicines Directorate","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Veterinary Medicines Directorate","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Veterinary Medicines Directorate","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Wales Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Wales Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Wales Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Welsh Government (excl. agencies)","AO","40","[c]","20540","20500"
"New entrant CS","2021","20-29","Declared non-disabled","Welsh Government (excl. agencies)","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Welsh Government (excl. agencies)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Welsh Government (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Welsh Revenue Authority","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Animal and Plant Health Agency","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Animal and Plant Health Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Cabinet Office (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Cabinet Office (excl. agencies)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Cabinet Office (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Cabinet Office (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Cabinet Office (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Criminal Injuries Compensation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Crown Commercial Service","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Crown Office and Procurator Fiscal Service","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Defence Equipment and Support","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Defence Science and Technology Laboratory","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Department for Digital, Culture, Media and Sport","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Department for Education (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Department for International Trade","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Department for Transport (excl. agencies)","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Department for Transport (excl. agencies)","EO","40","[c]","27170","29970"
"New entrant CS","2021","20-29","Undeclared","Department for Transport (excl. agencies)","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Department for Transport (excl. agencies)","HEO","60","[c]","31020","34710"
"New entrant CS","2021","20-29","Undeclared","Department for Transport (excl. agencies)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Department for Work and Pensions (excl. agencies)","AO","75","[c]","21500","21010"
"New entrant CS","2021","20-29","Undeclared","Department for Work and Pensions (excl. agencies)","EO","140","[c]","28800","27570"
"New entrant CS","2021","20-29","Undeclared","Department for Work and Pensions (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Department for Work and Pensions (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Driver and Vehicle Licensing Agency","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Driver and Vehicle Licensing Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Driver and Vehicle Licensing Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Driver and Vehicle Standards Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Food Standards Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Food Standards Agency","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Government Internal Audit Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Government Legal Department","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Government Property Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Government Property Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Government Property Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Health and Safety Executive","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Health and Safety Executive","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","HM Courts and Tribunals Service","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","HM Courts and Tribunals Service","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","HM Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","HM Prison and Probation Service","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","HM Prison and Probation Service","AO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","HM Prison and Probation Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","HM Prison and Probation Service","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","HM Revenue and Customs (excl. agencies)","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","HM Revenue and Customs (excl. agencies)","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","HM Revenue and Customs (excl. agencies)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","HM Treasury (excl. agencies)","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","HM Treasury (excl. agencies)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","HM Treasury (excl. agencies)","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","HM Treasury (excl. agencies)","HEO","55","[c]","31730","32320"
