"Status","Year","Ethnicity","Function_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","Female","35","[c]","30440","27160"
"New entrant CS","2021","Asian","Communications","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Debt","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Debt","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Digital, Data & Technology","Female","50","[c]","38090","34360"
"New entrant CS","2021","Asian","Digital, Data & Technology","Male","110","[c]","41280","36500"
"New entrant CS","2021","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Finance","Male","40","[c]","35520","34130"
"New entrant CS","2021","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Female","55","[c]","32580","31110"
"New entrant CS","2021","Asian","Human Resources","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Female","95","[c]","36230","37230"
"New entrant CS","2021","Asian","Legal","Male","40","[c]","37020","30850"
"New entrant CS","2021","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Female","570","[c]","28460","25850"
"New entrant CS","2021","Asian","No function","Male","485","[c]","29350","26370"
"New entrant CS","2021","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Project Delivery","Female","40","[c]","35220","33570"
"New entrant CS","2021","Asian","Project Delivery","Male","65","[c]","39990","36540"
"New entrant CS","2021","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Female","1150","[c]","28350","27570"
"New entrant CS","2021","Asian","Unknown","Male","1080","[c]","28980","27570"
"New entrant CS","2021","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","Male","40","[c]","39630","38540"
"New entrant CS","2021","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","Female","40","[c]","32760","26970"
"New entrant CS","2021","Black","Legal","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","No function","Female","485","[c]","29350","26810"
"New entrant CS","2021","Black","No function","Male","245","[c]","29820","26880"
"New entrant CS","2021","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","Female","40","[c]","33980","33300"
"New entrant CS","2021","Black","Project Delivery","Male","30","[c]","35290","32930"
"New entrant CS","2021","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Unknown","Female","1050","[c]","29080","31060"
"New entrant CS","2021","Black","Unknown","Male","480","[c]","28910","29290"
"New entrant CS","2021","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Debt","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","No function","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","No function","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Analysis","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Analysis","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Debt","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Female","305","[c]","29430","26810"
"New entrant CS","2021","Mixed","No function","Male","180","[c]","29150","27360"
"New entrant CS","2021","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Female","495","[c]","27630","27570"
"New entrant CS","2021","Mixed","Unknown","Male","275","[c]","28250","27570"
"New entrant CS","2021","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","No function","Female","65","[c]","30190","26680"
"New entrant CS","2021","Other ethnicity","No function","Male","35","[c]","30230","31400"
"New entrant CS","2021","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Female","115","[c]","27690","27570"
"New entrant CS","2021","Other ethnicity","Unknown","Male","80","[c]","30590","28650"
"New entrant CS","2021","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Male","35","[c]","40810","35680"
"New entrant CS","2021","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Female","200","[c]","29420","27500"
"New entrant CS","2021","Undeclared","No function","Male","195","[c]","32250","27660"
"New entrant CS","2021","Undeclared","Project Delivery","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Female","170","[c]","29000","27570"
"New entrant CS","2021","Undeclared","Unknown","Male","200","[c]","27430","27570"
"New entrant CS","2021","Unknown","Analysis","Female","115","[c]","36560","32540"
"New entrant CS","2021","Unknown","Analysis","Male","175","[c]","35030","31810"
"New entrant CS","2021","Unknown","Analysis","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Female","170","[c]","58650","61710"
"New entrant CS","2021","Unknown","Commercial","Male","180","[c]","67550","68130"
"New entrant CS","2021","Unknown","Communications","Female","315","[c]","30110","25560"
"New entrant CS","2021","Unknown","Communications","Male","345","[c]","29640","25560"
"New entrant CS","2021","Unknown","Counter Fraud","Female","35","[c]","29110","25560"
"New entrant CS","2021","Unknown","Counter Fraud","Male","45","[c]","28360","25560"
"New entrant CS","2021","Unknown","Debt","Female","335","[c]","20400","20140"
"New entrant CS","2021","Unknown","Debt","Male","315","[c]","20450","20140"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Female","245","[c]","38840","34550"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Male","410","[c]","40210","36530"
"New entrant CS","2021","Unknown","Finance","Female","125","[c]","33950","32790"
"New entrant CS","2021","Unknown","Finance","Male","110","[c]","32530","31810"
"New entrant CS","2021","Unknown","Grants Management","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Female","130","[c]","32310","27270"
"New entrant CS","2021","Unknown","Human Resources","Male","50","[c]","31870","31870"
"New entrant CS","2021","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Female","245","[c]","31490","25950"
"New entrant CS","2021","Unknown","Legal","Male","125","[c]","32390","26550"
"New entrant CS","2021","Unknown","No function","Female","4245","[c]","25870","22680"
"New entrant CS","2021","Unknown","No function","Male","3415","[c]","27020","22850"
"New entrant CS","2021","Unknown","Project Delivery","Female","150","[c]","35500","32930"
"New entrant CS","2021","Unknown","Project Delivery","Male","240","[c]","31630","29000"
"New entrant CS","2021","Unknown","Property","Female","80","[c]","25220","20880"
"New entrant CS","2021","Unknown","Property","Male","115","[c]","29790","24500"
"New entrant CS","2021","Unknown","Security","Female","75","[c]","27360","23540"
"New entrant CS","2021","Unknown","Security","Male","235","[c]","27970","25540"
"New entrant CS","2021","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Female","2600","[c]","30380","27570"
"New entrant CS","2021","Unknown","Unknown","Male","2120","[c]","31040","27570"
"New entrant CS","2021","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Analysis","Female","360","[c]","33600","31810"
"New entrant CS","2021","White","Analysis","Male","345","[c]","34200","32540"
"New entrant CS","2021","White","Analysis","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","Female","170","[c]","33600","33000"
"New entrant CS","2021","White","Commercial","Male","150","[c]","37710","34670"
"New entrant CS","2021","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","Female","265","[c]","31540","26870"
"New entrant CS","2021","White","Communications","Male","255","[c]","30940","25560"
"New entrant CS","2021","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Female","40","[c]","30540","26090"
"New entrant CS","2021","White","Counter Fraud","Male","55","[c]","32900","30350"
"New entrant CS","2021","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Debt","Female","125","[c]","20350","20140"
"New entrant CS","2021","White","Debt","Male","120","[c]","20830","20140"
"New entrant CS","2021","White","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data & Technology","Female","340","[c]","38550","35460"
"New entrant CS","2021","White","Digital, Data & Technology","Male","520","[c]","40620","37300"
"New entrant CS","2021","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Finance","Female","220","[c]","33640","29540"
"New entrant CS","2021","White","Finance","Male","165","[c]","39080","33000"
"New entrant CS","2021","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","Female","380","[c]","31990","28000"
"New entrant CS","2021","White","Human Resources","Male","165","[c]","32880","27810"
"New entrant CS","2021","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","Female","490","[c]","35740","33550"
"New entrant CS","2021","White","Legal","Male","285","[c]","38860","38000"
"New entrant CS","2021","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","No function","Female","6300","[c]","28330","24300"
"New entrant CS","2021","White","No function","Male","4405","[c]","30120","25850"
"New entrant CS","2021","White","No function","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Project Delivery","Female","535","[c]","35170","33000"
"New entrant CS","2021","White","Project Delivery","Male","675","[c]","38140","35000"
"New entrant CS","2021","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Property","Female","195","[c]","28500","25070"
"New entrant CS","2021","White","Property","Male","295","[c]","32900","30000"
"New entrant CS","2021","White","Property","Unknown","[c]","[c]","[c]","[c]"
