"Status","Year","Disability","Ethnicity","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","Other ethnicity","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","AA/AO","Female","580","[c]","21020","21010"
"New entrant CS","2021","Declared disabled","White","AA/AO","Male","485","[c]","21200","21010"
"New entrant CS","2021","Declared disabled","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","EO","Female","775","[c]","27460","27570"
"New entrant CS","2021","Declared disabled","White","EO","Male","485","[c]","27490","27570"
"New entrant CS","2021","Declared disabled","White","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","G6/G7","Female","65","[c]","55200","54700"
"New entrant CS","2021","Declared disabled","White","G6/G7","Male","70","[c]","56120","54690"
"New entrant CS","2021","Declared disabled","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","SEO/HEO","Female","320","[c]","34170","33570"
"New entrant CS","2021","Declared disabled","White","SEO/HEO","Male","195","[c]","33980","32600"
"New entrant CS","2021","Declared disabled","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Unknown","Female","80","[c]","23390","22920"
"New entrant CS","2021","Declared disabled","White","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","AA/AO","Female","445","[c]","21570","21010"
"New entrant CS","2021","Declared non-disabled","Asian","AA/AO","Male","465","[c]","22070","21010"
"New entrant CS","2021","Declared non-disabled","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","EO","Female","840","[c]","28820","28350"
"New entrant CS","2021","Declared non-disabled","Asian","EO","Male","705","[c]","28740","27570"
"New entrant CS","2021","Declared non-disabled","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","G6/G7","Female","60","[c]","56360","54760"
"New entrant CS","2021","Declared non-disabled","Asian","G6/G7","Male","100","[c]","60920","58550"
"New entrant CS","2021","Declared non-disabled","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","SEO/HEO","Female","275","[c]","35240","34230"
"New entrant CS","2021","Declared non-disabled","Asian","SEO/HEO","Male","245","[c]","35500","34000"
"New entrant CS","2021","Declared non-disabled","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Unknown","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","AA/AO","Female","315","[c]","23230","23530"
"New entrant CS","2021","Declared non-disabled","Black","AA/AO","Male","215","[c]","23320","22850"
"New entrant CS","2021","Declared non-disabled","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","EO","Female","730","[c]","29510","31060"
"New entrant CS","2021","Declared non-disabled","Black","EO","Male","330","[c]","29130","29290"
"New entrant CS","2021","Declared non-disabled","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","G6/G7","Female","30","[c]","55000","52730"
"New entrant CS","2021","Declared non-disabled","Black","G6/G7","Male","35","[c]","55840","54110"
"New entrant CS","2021","Declared non-disabled","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","SEO/HEO","Female","220","[c]","35080","34020"
"New entrant CS","2021","Declared non-disabled","Black","SEO/HEO","Male","115","[c]","35220","33570"
"New entrant CS","2021","Declared non-disabled","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Unknown","Female","60","[c]","24550","26810"
"New entrant CS","2021","Declared non-disabled","Black","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","AA/AO","Female","210","[c]","22390","21010"
"New entrant CS","2021","Declared non-disabled","Mixed","AA/AO","Male","135","[c]","22540","21010"
"New entrant CS","2021","Declared non-disabled","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","EO","Female","305","[c]","28480","27570"
"New entrant CS","2021","Declared non-disabled","Mixed","EO","Male","155","[c]","28200","27570"
"New entrant CS","2021","Declared non-disabled","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","G6/G7","Female","40","[c]","55650","54050"
"New entrant CS","2021","Declared non-disabled","Mixed","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","SEO/HEO","Female","115","[c]","34710","33570"
"New entrant CS","2021","Declared non-disabled","Mixed","SEO/HEO","Male","90","[c]","34960","34020"
"New entrant CS","2021","Declared non-disabled","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Unknown","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","AA/AO","Female","50","[c]","21910","21010"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","AA/AO","Male","30","[c]","22540","21010"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","EO","Female","75","[c]","29010","29290"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","EO","Male","40","[c]","29220","30020"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","SEO/HEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","SEO/HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","AA/AO","Female","55","[c]","21590","21010"
"New entrant CS","2021","Declared non-disabled","Undeclared","AA/AO","Male","70","[c]","21920","21010"
"New entrant CS","2021","Declared non-disabled","Undeclared","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","EO","Female","70","[c]","28420","27570"
"New entrant CS","2021","Declared non-disabled","Undeclared","EO","Male","90","[c]","27480","27570"
"New entrant CS","2021","Declared non-disabled","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","SEO/HEO","Female","45","[c]","34910","34280"
"New entrant CS","2021","Declared non-disabled","Undeclared","SEO/HEO","Male","50","[c]","35790","33550"
"New entrant CS","2021","Declared non-disabled","Undeclared","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","AA/AO","Female","60","[c]","20820","20920"
"New entrant CS","2021","Declared non-disabled","Unknown","AA/AO","Male","45","[c]","23740","21050"
"New entrant CS","2021","Declared non-disabled","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","EO","Female","40","[c]","27600","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","SEO/HEO","Female","35","[c]","34920","35680"
"New entrant CS","2021","Declared non-disabled","Unknown","SEO/HEO","Male","35","[c]","35820","35900"
"New entrant CS","2021","Declared non-disabled","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","AA/AO","Female","4560","[c]","21220","21010"
"New entrant CS","2021","Declared non-disabled","White","AA/AO","Male","3920","[c]","21870","21010"
"New entrant CS","2021","Declared non-disabled","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","EO","Female","4555","[c]","27400","27570"
"New entrant CS","2021","Declared non-disabled","White","EO","Male","3115","[c]","27350","27570"
"New entrant CS","2021","Declared non-disabled","White","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","G6/G7","Female","650","[c]","57230","54000"
"New entrant CS","2021","Declared non-disabled","White","G6/G7","Male","725","[c]","57990","55000"
"New entrant CS","2021","Declared non-disabled","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","SCS level","Female","65","[c]","95120","90000"
"New entrant CS","2021","Declared non-disabled","White","SCS level","Male","85","[c]","99020","93000"
"New entrant CS","2021","Declared non-disabled","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","SEO/HEO","Female","2385","[c]","34820","33760"
"New entrant CS","2021","Declared non-disabled","White","SEO/HEO","Male","2055","[c]","35280","34020"
"New entrant CS","2021","Declared non-disabled","White","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Unknown","Female","615","[c]","23660","22920"
"New entrant CS","2021","Declared non-disabled","White","Unknown","Male","235","[c]","30910","24410"
"New entrant CS","2021","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","EO","Female","40","[c]","28080","27570"
"New entrant CS","2021","Undeclared","Asian","EO","Male","35","[c]","28430","27570"
"New entrant CS","2021","Undeclared","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","EO","Female","35","[c]","28970","31060"
"New entrant CS","2021","Undeclared","Black","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
