"Status","Year","Disability","Organisation","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Advisory, Conciliation and Arbitration Service","Operational Delivery","Female","60","[c]","25070","24250"
"New entrant CS","2021","Unknown","Advisory, Conciliation and Arbitration Service","Operational Delivery","Male","45","[c]","25990","24250"
"New entrant CS","2021","Unknown","Advisory, Conciliation and Arbitration Service","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Advisory, Conciliation and Arbitration Service","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Animal and Plant Health Agency","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Animal and Plant Health Agency","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Animal and Plant Health Agency","Operational Delivery","Female","40","[c]","24400","23660"
"New entrant CS","2021","Unknown","Animal and Plant Health Agency","Operational Delivery","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Animal and Plant Health Agency","Science and Engineering","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Animal and Plant Health Agency","Science and Engineering","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Animal and Plant Health Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Animal and Plant Health Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Animal and Plant Health Agency","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Animal and Plant Health Agency","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Office","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Office","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Office","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Office","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Unknown","Female","585","[c]","37670","28000"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","Unknown","Male","465","[c]","44930","28000"
"New entrant CS","2021","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Companies House","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Companies House","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Companies House","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Companies House","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Companies House","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Companies House","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Companies House","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Companies House","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Companies House","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Companies House","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Companies House","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Companies House","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Companies House","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Companies House","Operational Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Companies House","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Companies House","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Companies House","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Companies House","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Competition and Markets Authority","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Competition and Markets Authority","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Competition and Markets Authority","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Competition and Markets Authority","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Competition and Markets Authority","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Competition and Markets Authority","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Competition and Markets Authority","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Competition and Markets Authority","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Competition and Markets Authority","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Competition and Markets Authority","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Competition and Markets Authority","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Competition and Markets Authority","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Competition and Markets Authority","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Competition and Markets Authority","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Competition and Markets Authority","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Competition and Markets Authority","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Competition and Markets Authority","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Competition and Markets Authority","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Criminal Injuries Compensation Authority","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Criminal Injuries Compensation Authority","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Criminal Injuries Compensation Authority","Operational Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Criminal Injuries Compensation Authority","Operational Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Commercial Service","Commercial","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Commercial Service","Commercial","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Commercial Service","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Commercial Service","Digital, Data and Technology","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Commercial Service","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Commercial Service","Finance","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Commercial Service","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Commercial Service","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Commercial Service","Operational Delivery","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Commercial Service","Operational Delivery","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Commercial Service","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Commercial Service","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Office and Procurator Fiscal Service","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Office and Procurator Fiscal Service","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Office and Procurator Fiscal Service","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Office and Procurator Fiscal Service","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Office and Procurator Fiscal Service","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Office and Procurator Fiscal Service","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Office and Procurator Fiscal Service","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Office and Procurator Fiscal Service","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Office and Procurator Fiscal Service","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Office and Procurator Fiscal Service","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Human Resources","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Legal","Female","185","[c]","43540","48080"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Legal","Male","140","[c]","46650","48080"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Operational Delivery","Female","245","[c]","21250","20120"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Operational Delivery","Male","95","[c]","21960","20120"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt Management Office","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt Management Office","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt Management Office","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt Management Office","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt Management Office","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt Management Office","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Commercial","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Finance","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Human Resources","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Other","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Other","Male","40","[c]","26330","19040"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Project Delivery","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Project Delivery","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Science and Engineering","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Science and Engineering","Male","60","[c]","23370","16780"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Science and Technology Laboratory","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Science and Technology Laboratory","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Science and Technology Laboratory","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Science and Technology Laboratory","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Science and Technology Laboratory","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Science and Technology Laboratory","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Science and Technology Laboratory","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Science and Technology Laboratory","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Science and Technology Laboratory","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Science and Technology Laboratory","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Science and Technology Laboratory","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Science and Technology Laboratory","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Science and Technology Laboratory","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Science and Technology Laboratory","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Science and Technology Laboratory","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Science and Technology Laboratory","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Science and Technology Laboratory","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Science and Technology Laboratory","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Science and Technology Laboratory","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Science and Technology Laboratory","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Science and Technology Laboratory","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Science and Technology Laboratory","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Science and Technology Laboratory","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Science and Technology Laboratory","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Science and Technology Laboratory","Science and Engineering","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Science and Technology Laboratory","Science and Engineering","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Science and Technology Laboratory","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Science and Technology Laboratory","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Female","70","[c]","37570","33570"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Male","90","[c]","38020","33570"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Policy","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Policy","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Project Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Commercial","Female","10","[c]","[c]","[c]"
