"Status","Year","Disability","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","HM Treasury (excl. agencies)","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office (incl. agencies)","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office (incl. agencies)","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Insolvency Service","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Insolvency Service","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal Aid Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal Aid Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Met Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Met Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Met Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence (excl. agencies)","Female","75","[c]","26670","22030"
"New entrant CS","2021","Declared disabled","Ministry of Defence (excl. agencies)","Male","70","[c]","26840","26350"
"New entrant CS","2021","Declared disabled","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice (excl. agencies)","Female","35","[c]","34540","30990"
"New entrant CS","2021","Declared disabled","Ministry of Justice (excl. agencies)","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Infrastructure Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Infrastructure Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Infrastructure Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Records of Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Records of Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Savings and Investments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Budget Responsibility","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Budget Responsibility","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Budget Responsibility","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Standards in Education, Children's Services and Skills","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of the Public Guardian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of the Public Guardian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of the Scottish Charity Regulator","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of the Scottish Charity Regulator","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of the Scottish Charity Regulator","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning Inspectorate","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Public Health England","Female","105","[c]","30830","28590"
"New entrant CS","2021","Declared disabled","Public Health England","Male","30","[c]","33610","28590"
"New entrant CS","2021","Declared disabled","Public Health England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Revenue Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Revenue Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Revenue Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Rural Payments Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Forestry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Forestry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Forestry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government (excl. agencies)","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government (excl. agencies)","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Housing Regulator","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Housing Regulator","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Housing Regulator","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Prison Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Prison Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Public Pensions Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Public Pensions Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Public Pensions Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Security Scotland","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Security Scotland","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Social Security Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Standards and Testing Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Standards and Testing Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Standards and Testing Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Student Awards Agency for Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Student Awards Agency for Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Student Awards Agency for Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Submarine Delivery Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Teaching Regulation Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Teaching Regulation Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Teaching Regulation Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Transport Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Transport Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Transport Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Hydrographic Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Hydrographic Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Space Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Space Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","Female","50","[c]","31320","29540"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Valuation Office Agency","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinary Medicines Directorate","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinary Medicines Directorate","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Government (excl. agencies)","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Revenue Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wilton Park","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wilton Park","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Accountant in Bankruptcy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Accountant in Bankruptcy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Accountant in Bankruptcy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Animal and Plant Health Agency","Female","220","[c]","24870","24370"
"New entrant CS","2021","Declared non-disabled","Animal and Plant Health Agency","Male","130","[c]","26110","24920"
"New entrant CS","2021","Declared non-disabled","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Attorney General's Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cabinet Office (excl. agencies)","Female","315","[c]","35780","33730"
"New entrant CS","2021","Declared non-disabled","Cabinet Office (excl. agencies)","Male","250","[c]","41500","34550"
"New entrant CS","2021","Declared non-disabled","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Companies House","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Companies House","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Companies House","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","Female","40","[c]","50250","53530"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Criminal Injuries Compensation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Criminal Injuries Compensation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Crown Commercial Service","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Crown Commercial Service","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Crown Office and Procurator Fiscal Service","Female","100","[c]","24740","20760"
"New entrant CS","2021","Declared non-disabled","Crown Office and Procurator Fiscal Service","Male","40","[c]","26010","25410"
"New entrant CS","2021","Declared non-disabled","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Crown Prosecution Service","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Crown Prosecution Service","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt Management Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt Management Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Debt Management Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Defence Equipment and Support","Female","160","[c]","30620","26000"
"New entrant CS","2021","Declared non-disabled","Defence Equipment and Support","Male","335","[c]","34850","30000"
"New entrant CS","2021","Declared non-disabled","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Defence Science and Technology Laboratory","Female","65","[c]","31410","28650"
"New entrant CS","2021","Declared non-disabled","Defence Science and Technology Laboratory","Male","85","[c]","34090","28650"
"New entrant CS","2021","Declared non-disabled","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","230","[c]","36900","33570"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","210","[c]","40520","33570"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Female","160","[c]","37300","34020"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Male","135","[c]","41080","34020"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education (excl. agencies)","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education (excl. agencies)","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","325","[c]","36230","32560"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","290","[c]","37540","32560"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","Female","80","[c]","36060","31800"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","Male","90","[c]","35400","31800"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Transport (excl. agencies)","Female","150","[c]","35560","34710"
"New entrant CS","2021","Declared non-disabled","Department for Transport (excl. agencies)","Male","165","[c]","37510","34710"
"New entrant CS","2021","Declared non-disabled","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Female","7310","[c]","26740","27570"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Male","5165","[c]","26610","27570"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Disclosure Scotland","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Disclosure Scotland","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Driver and Vehicle Licensing Agency","Female","85","[c]","23690","18060"
"New entrant CS","2021","Declared non-disabled","Driver and Vehicle Licensing Agency","Male","95","[c]","26390","21590"
"New entrant CS","2021","Declared non-disabled","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Female","40","[c]","27570","26130"
"New entrant CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Male","55","[c]","30060","26580"
"New entrant CS","2021","Declared non-disabled","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Education and Skills Funding Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Education and Skills Funding Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Education Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Education Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Education Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","ESTYN","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","ESTYN","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","ESTYN","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Scotland","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Scotland","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Forestry and Land Scotland","Female","35","[c]","30590","28120"
"New entrant CS","2021","Declared non-disabled","Forestry and Land Scotland","Male","55","[c]","25840","25140"
"New entrant CS","2021","Declared non-disabled","Forestry and Land Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Government Actuary's Department","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Government Actuary's Department","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
