"Status","Year","Ethnicity","Function_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Chinese","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Debt","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Debt","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Debt","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Debt","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Debt","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Grants Management","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Grants Management","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Grants Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","No function","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","No function","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","No function","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","No function","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","No function","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","No function","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","No function","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","No function","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Analysis","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Analysis","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Analysis","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Analysis","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Debt","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Debt","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Debt","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Debt","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Debt","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Grants Management","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Grants Management","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Grants Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","London","Female","145","[c]","33540","31730"
"New entrant CS","2021","Mixed","No function","London","Male","85","[c]","33490","32320"
"New entrant CS","2021","Mixed","No function","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Outside London","Female","155","[c]","25690","22920"
"New entrant CS","2021","Mixed","No function","Outside London","Male","100","[c]","25360","22920"
"New entrant CS","2021","Mixed","No function","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","London","Female","185","[c]","29940","31060"
"New entrant CS","2021","Mixed","Unknown","London","Male","80","[c]","31610","31060"
"New entrant CS","2021","Mixed","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Outside London","Female","305","[c]","26220","27570"
"New entrant CS","2021","Mixed","Unknown","Outside London","Male","190","[c]","26770","27570"
"New entrant CS","2021","Mixed","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Debt","London","Unknown","[c]","[c]","[c]","[c]"
