"Status","Year","Disability","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","Department of Health and Social Care","Heterosexual / straight","110","[c]","34020","32330"
"New entrant CS","2021","Declared disabled","Department of Health and Social Care","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department of Health and Social Care","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department of Health and Social Care","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","ESTYN","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","ESTYN","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","ESTYN","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","ESTYN","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Land Registry","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Land Registry","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","Heterosexual / straight","95","[c]","26480","24120"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Heterosexual / straight","30","[c]","34370","30820"
"New entrant CS","2021","Declared disabled","Home Office","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Home Office","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Heterosexual / straight","170","[c]","28000","25190"
"New entrant CS","2021","Declared disabled","Ministry of Defence","LGBO","35","[c]","25990","26350"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Defence","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Heterosexual / straight","35","[c]","33060","30190"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Heterosexual / straight","395","[c]","25090","22850"
"New entrant CS","2021","Declared disabled","Ministry of Justice","LGBO","100","[c]","23770","22850"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Ministry of Justice","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Standards in Education","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Standards in Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Standards in Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other Cabinet Office Agencies","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other Cabinet Office Agencies","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government","Heterosexual / straight","85","[c]","27890","23340"
"New entrant CS","2021","Declared disabled","Scottish Government","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scottish Government","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","Heterosexual / straight","45","[c]","31710","29540"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","United Kingdom Statistics Authority","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Government","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Attorney General's Departments","Heterosexual / straight","205","[c]","42470","43920"
"New entrant CS","2021","Declared non-disabled","Attorney General's Departments","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Attorney General's Departments","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Cabinet Office","Heterosexual / straight","470","[c]","39090","34550"
"New entrant CS","2021","Declared non-disabled","Cabinet Office","LGBO","60","[c]","34620","30000"
"New entrant CS","2021","Declared non-disabled","Cabinet Office","Undeclared","35","[c]","34740","27500"
"New entrant CS","2021","Declared non-disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chancellor's other departments","Heterosexual / straight","35","[c]","47120","41250"
"New entrant CS","2021","Declared non-disabled","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","Heterosexual / straight","60","[c]","50560","53530"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","470","[c]","36740","33570"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","LGBO","70","[c]","34640","33570"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Undeclared","50","[c]","37800","33570"
"New entrant CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","140","[c]","33510","30930"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Heterosexual / straight","245","[c]","38920","34020"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","LGBO","40","[c]","39370","34020"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education","Heterosexual / straight","35","[c]","39220","36570"
"New entrant CS","2021","Declared non-disabled","Department for Education","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Education","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Heterosexual / straight","840","[c]","32810","29180"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","LGBO","85","[c]","33360","29180"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Undeclared","65","[c]","30280","29180"
"New entrant CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","65","[c]","26100","21050"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","Heterosexual / straight","135","[c]","34860","31800"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for International Trade","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Transport","Heterosexual / straight","600","[c]","32150","30270"
"New entrant CS","2021","Declared non-disabled","Department for Transport","LGBO","65","[c]","30130","29970"
"New entrant CS","2021","Declared non-disabled","Department for Transport","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Transport","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","Heterosexual / straight","11135","[c]","26750","27570"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","LGBO","965","[c]","26380","27570"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","Undeclared","505","[c]","27030","27570"
"New entrant CS","2021","Declared non-disabled","Department for Work and Pensions","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","Heterosexual / straight","1420","[c]","34580","31370"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","LGBO","95","[c]","33230","28590"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","Undeclared","165","[c]","35970","32330"
"New entrant CS","2021","Declared non-disabled","Department of Health and Social Care","Unknown","35","[c]","39750","34330"
"New entrant CS","2021","Declared non-disabled","ESTYN","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","ESTYN","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","ESTYN","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","ESTYN","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","Heterosexual / straight","1380","[c]","25700","20880"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","LGBO","145","[c]","24750","20140"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","Undeclared","70","[c]","26590","24120"
"New entrant CS","2021","Declared non-disabled","HM Revenue and Customs","Unknown","90","[c]","24730","20140"
"New entrant CS","2021","Declared non-disabled","HM Treasury","Heterosexual / straight","250","[c]","32970","28500"
"New entrant CS","2021","Declared non-disabled","HM Treasury","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Treasury","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Home Office","Heterosexual / straight","345","[c]","32020","24890"
"New entrant CS","2021","Declared non-disabled","Home Office","LGBO","35","[c]","28580","24880"
"New entrant CS","2021","Declared non-disabled","Home Office","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Ministry of Defence","Heterosexual / straight","2565","[c]","30570","26670"
"New entrant CS","2021","Declared non-disabled","Ministry of Defence","LGBO","120","[c]","27830","26350"
"New entrant CS","2021","Declared non-disabled","Ministry of Defence","Undeclared","110","[c]","30790","27200"
"New entrant CS","2021","Declared non-disabled","Ministry of Defence","Unknown","70","[c]","30360","26350"
"New entrant CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Heterosexual / straight","230","[c]","37540","33210"
"New entrant CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Ministry of Justice","Heterosexual / straight","3980","[c]","24750","22850"
"New entrant CS","2021","Declared non-disabled","Ministry of Justice","LGBO","345","[c]","24280","22850"
"New entrant CS","2021","Declared non-disabled","Ministry of Justice","Undeclared","160","[c]","26590","22920"
"New entrant CS","2021","Declared non-disabled","Ministry of Justice","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Crime Agency","Heterosexual / straight","55","[c]","39120","36200"
"New entrant CS","2021","Declared non-disabled","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland Office","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office for Standards in Education","Heterosexual / straight","130","[c]","50220","46360"
"New entrant CS","2021","Declared non-disabled","Office for Standards in Education","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office for Standards in Education","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","Heterosexual / straight","195","[c]","34850","27000"
"New entrant CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Rail and Road","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other Cabinet Office Agencies","Heterosexual / straight","45","[c]","41490","38500"
"New entrant CS","2021","Declared non-disabled","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other Cabinet Office Agencies","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Government","Heterosexual / straight","615","[c]","29840","26160"
"New entrant CS","2021","Declared non-disabled","Scottish Government","LGBO","60","[c]","28380","26160"
"New entrant CS","2021","Declared non-disabled","Scottish Government","Undeclared","60","[c]","30630","24750"
"New entrant CS","2021","Declared non-disabled","Scottish Government","Unknown","95","[c]","28190","25140"
"New entrant CS","2021","Declared non-disabled","The National Archives","Heterosexual / straight","30","[c]","36160","34130"
"New entrant CS","2021","Declared non-disabled","The National Archives","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","The National Archives","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Export Finance","Heterosexual / straight","65","[c]","47650","47000"
"New entrant CS","2021","Declared non-disabled","UK Export Finance","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Export Finance","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Supreme Court","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","United Kingdom Statistics Authority","Heterosexual / straight","295","[c]","32660","29540"
"New entrant CS","2021","Declared non-disabled","United Kingdom Statistics Authority","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","United Kingdom Statistics Authority","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","United Kingdom Statistics Authority","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wales Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Water Services Regulation Authority","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Welsh Government","Heterosexual / straight","130","[c]","28160","25030"
"New entrant CS","2021","Declared non-disabled","Welsh Government","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Welsh Government","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Attorney General's Departments","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cabinet Office","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cabinet Office","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
