"Status","Year","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Animal and Plant Health Agency","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Female","Heterosexual / straight","315","[c]","36350","34550"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Female","LGBO","35","[c]","30760","27500"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Female","Undeclared","30","[c]","35160","27500"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Female","Unknown","580","[c]","37570","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Male","Heterosexual / straight","235","[c]","41740","34550"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Male","LGBO","45","[c]","38120","34550"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Male","Undeclared","35","[c]","38380","34550"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Male","Unknown","460","[c]","44880","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Female","Heterosexual / straight","40","[c]","50080","53530"
"New entrant CS","2021","Competition and Markets Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Female","Heterosexual / straight","50","[c]","36220","34800"
"New entrant CS","2021","Crown Commercial Service","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Male","Heterosexual / straight","70","[c]","36070","34800"
"New entrant CS","2021","Crown Commercial Service","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Female","Heterosexual / straight","90","[c]","24150","20760"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Male","Heterosexual / straight","40","[c]","26070","25410"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Female","Heterosexual / straight","350","[c]","32460","25480"
"New entrant CS","2021","Crown Prosecution Service","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Female","Unknown","90","[c]","29930","25480"
"New entrant CS","2021","Crown Prosecution Service","Male","Heterosexual / straight","170","[c]","38470","39750"
"New entrant CS","2021","Crown Prosecution Service","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Male","Unknown","50","[c]","32960","25480"
"New entrant CS","2021","Crown Prosecution Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Female","Heterosexual / straight","175","[c]","30640","25750"
"New entrant CS","2021","Defence Equipment and Support","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Female","Unknown","30","[c]","30490","26750"
"New entrant CS","2021","Defence Equipment and Support","Male","Heterosexual / straight","350","[c]","35020","30500"
"New entrant CS","2021","Defence Equipment and Support","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Male","Unknown","120","[c]","26220","19040"
"New entrant CS","2021","Defence Equipment and Support","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Female","Heterosexual / straight","70","[c]","31190","28650"
"New entrant CS","2021","Defence Science and Technology Laboratory","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Male","Heterosexual / straight","95","[c]","33230","28650"
"New entrant CS","2021","Defence Science and Technology Laboratory","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Heterosexual / straight","225","[c]","36830","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","LGBO","40","[c]","34820","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Undeclared","35","[c]","38070","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Unknown","70","[c]","36390","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Heterosexual / straight","230","[c]","40360","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","LGBO","30","[c]","34790","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Unknown","70","[c]","38930","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Female","Heterosexual / straight","150","[c]","36740","34020"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Female","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Male","Heterosexual / straight","125","[c]","40680","34020"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Female","Heterosexual / straight","185","[c]","35720","29360"
"New entrant CS","2021","Department for Education (excl. agencies)","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Female","Unknown","140","[c]","33540","29360"
"New entrant CS","2021","Department for Education (excl. agencies)","Male","Heterosexual / straight","135","[c]","37420","36500"
"New entrant CS","2021","Department for Education (excl. agencies)","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Male","Unknown","90","[c]","38250","32940"
"New entrant CS","2021","Department for Education (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Heterosexual / straight","345","[c]","36150","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","LGBO","35","[c]","39250","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Undeclared","35","[c]","33950","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Unknown","145","[c]","34960","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Heterosexual / straight","305","[c]","37820","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","LGBO","35","[c]","38480","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Unknown","110","[c]","38760","33570"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Female","Heterosexual / straight","110","[c]","35840","31800"
"New entrant CS","2021","Department for International Trade","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Female","Unknown","85","[c]","30190","28000"
"New entrant CS","2021","Department for International Trade","Male","Heterosexual / straight","95","[c]","34960","31800"
"New entrant CS","2021","Department for International Trade","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Male","Unknown","70","[c]","35980","31800"
"New entrant CS","2021","Department for International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Female","Heterosexual / straight","150","[c]","35670","34710"
"New entrant CS","2021","Department for Transport (excl. agencies)","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Female","Unknown","95","[c]","34830","30730"
"New entrant CS","2021","Department for Transport (excl. agencies)","Male","Heterosexual / straight","155","[c]","37840","34710"
"New entrant CS","2021","Department for Transport (excl. agencies)","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Male","Unknown","95","[c]","39700","34710"
"New entrant CS","2021","Department for Transport (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Female","Heterosexual / straight","7825","[c]","26760","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Female","LGBO","660","[c]","26550","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Female","Undeclared","440","[c]","27390","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Female","Unknown","1040","[c]","27590","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Male","Heterosexual / straight","5270","[c]","26610","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Male","LGBO","690","[c]","26260","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Male","Undeclared","325","[c]","26940","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Male","Unknown","725","[c]","27690","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Female","Heterosexual / straight","125","[c]","34880","32790"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Female","Unknown","495","[c]","39070","32790"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Male","Heterosexual / straight","85","[c]","40840","32790"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Male","Unknown","345","[c]","42880","32790"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Female","Heterosexual / straight","80","[c]","23160","18060"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Female","Unknown","85","[c]","21120","21590"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Male","Heterosexual / straight","90","[c]","27030","21590"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Male","Unknown","65","[c]","24390","21590"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Female","Heterosexual / straight","45","[c]","28230","26130"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Female","Unknown","50","[c]","26910","21590"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Male","Heterosexual / straight","60","[c]","30640","26580"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Male","Unknown","105","[c]","28800","26580"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Female","Heterosexual / straight","35","[c]","33440","29360"
"New entrant CS","2021","Education and Skills Funding Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Female","Heterosexual / straight","40","[c]","33940","32350"
