"Status","Year","Organisation","Region_ITL1","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","East of England","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","East of England","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","East of England","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","East of England","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","London","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","London","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","North West (England)","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","South West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","London","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","London","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","London","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","London","EO","Male","30","[c]","26520","25750"
"New entrant CS","2021","Office of Gas and Electricity Markets","London","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","London","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","London","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","London","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Scotland","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Scotland","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Scotland","EO","Female","40","[c]","23910","23450"
"New entrant CS","2021","Office of Gas and Electricity Markets","Scotland","EO","Male","40","[c]","24000","23450"
"New entrant CS","2021","Office of Gas and Electricity Markets","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Scotland","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Scotland","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Scotland","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","London","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","London","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","North West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","North West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","North West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","North West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","South West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","South West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","West Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of Rail and Road","West Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Public Guardian","East Midlands (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Public Guardian","East Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Public Guardian","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Public Guardian","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Public Guardian","East Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Public Guardian","East Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Public Guardian","West Midlands (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Public Guardian","West Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Public Guardian","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Public Guardian","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Public Guardian","West Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Public Guardian","West Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Public Guardian","West Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Public Guardian","West Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Scottish Charity Regulator","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Scottish Charity Regulator","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Scottish Charity Regulator","Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office of the Scottish Charity Regulator","Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","South West (England)","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","South West (England)","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","South West (England)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","South West (England)","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","South West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","South West (England)","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","South West (England)","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","South West (England)","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectorate","Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","East Midlands (England)","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","East Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","East Midlands (England)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","East Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","East Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","East Midlands (England)","SEO/HEO","Female","45","[c]","33190","31370"
"New entrant CS","2021","Public Health England","East Midlands (England)","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","East of England","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","East of England","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","East of England","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","East of England","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","East of England","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","East of England","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","East of England","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","East of England","SEO/HEO","Female","40","[c]","33440","31370"
"New entrant CS","2021","Public Health England","East of England","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","London","AA/AO","Female","75","[c]","22780","23530"
"New entrant CS","2021","Public Health England","London","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","London","EO","Female","130","[c]","26200","26880"
"New entrant CS","2021","Public Health England","London","EO","Male","60","[c]","26280","26880"
"New entrant CS","2021","Public Health England","London","G6/G7","Female","85","[c]","56620","52670"
"New entrant CS","2021","Public Health England","London","G6/G7","Male","60","[c]","58190","58770"
"New entrant CS","2021","Public Health England","London","SCS level","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","London","SCS level","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","London","SEO/HEO","Female","335","[c]","35860","36330"
"New entrant CS","2021","Public Health England","London","SEO/HEO","Male","120","[c]","35990","33950"
"New entrant CS","2021","Public Health England","North East (England)","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","North East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","North East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","North East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","North East (England)","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","North East (England)","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","North West (England)","AA/AO","Female","55","[c]","19520","19630"
"New entrant CS","2021","Public Health England","North West (England)","AA/AO","Male","30","[c]","19580","19630"
"New entrant CS","2021","Public Health England","North West (England)","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","North West (England)","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","North West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","North West (England)","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","North West (England)","SEO/HEO","Female","45","[c]","33750","33180"
"New entrant CS","2021","Public Health England","North West (England)","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","South East (England)","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","South East (England)","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","South East (England)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","South East (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","South East (England)","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","South East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","South East (England)","SEO/HEO","Female","35","[c]","35470","37890"
"New entrant CS","2021","Public Health England","South East (England)","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","South West (England)","AA/AO","Female","90","[c]","19690","19630"
"New entrant CS","2021","Public Health England","South West (England)","AA/AO","Male","30","[c]","19500","19630"
"New entrant CS","2021","Public Health England","South West (England)","EO","Female","40","[c]","23730","23140"
"New entrant CS","2021","Public Health England","South West (England)","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","South West (England)","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","South West (England)","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","South West (England)","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","South West (England)","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","South West (England)","SEO/HEO","Female","125","[c]","33650","31370"
"New entrant CS","2021","Public Health England","South West (England)","SEO/HEO","Male","35","[c]","33230","33250"
"New entrant CS","2021","Public Health England","Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","West Midlands (England)","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","West Midlands (England)","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","West Midlands (England)","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","West Midlands (England)","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","West Midlands (England)","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","West Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","West Midlands (England)","SEO/HEO","Female","40","[c]","33180","31370"
"New entrant CS","2021","Public Health England","West Midlands (England)","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Yorkshire and The Humber","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Yorkshire and The Humber","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Yorkshire and The Humber","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Yorkshire and The Humber","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Public Health England","Yorkshire and The Humber","SEO/HEO","Female","30","[c]","34360","31370"
"New entrant CS","2021","Public Health England","Yorkshire and The Humber","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Scotland","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Registers of Scotland","Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Revenue Scotland","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Revenue Scotland","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Revenue Scotland","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Revenue Scotland","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Revenue Scotland","Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Revenue Scotland","Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","East Midlands (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","East Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","East of England","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","East of England","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","East of England","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","East of England","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","North East (England)","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","North East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","North East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","North East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","North West (England)","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","North West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","South East (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","South East (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","South East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","South East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","South East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","South East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","South West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","South West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","South West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","South West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","West Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","West Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Yorkshire and The Humber","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Yorkshire and The Humber","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Yorkshire and The Humber","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Rural Payments Agency","Yorkshire and The Humber","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","London","AA/AO","Male","[c]","[c]","[c]","[c]"
