"Status","Year","Age","Disability","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","50-59","Declared non-disabled","Female","Unknown","120","[c]","34450","27570"
"Leaver Dept.","2021","50-59","Declared non-disabled","Male","Heterosexual / straight","260","[c]","45340","37410"
"Leaver Dept.","2021","50-59","Declared non-disabled","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Male","Unknown","85","[c]","42100","32110"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Female","Unknown","150","[c]","40920","36520"
"Leaver Dept.","2021","50-59","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Male","Unknown","135","[c]","42870","38750"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Male","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Female","Heterosexual / straight","215","[c]","22040","21010"
"New entrant CS","2021","16-19","Declared non-disabled","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Male","Heterosexual / straight","160","[c]","21960","21010"
"New entrant CS","2021","16-19","Declared non-disabled","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Female","Unknown","170","[c]","20810","20140"
"New entrant CS","2021","16-19","Unknown","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Male","Unknown","185","[c]","20330","20140"
"New entrant CS","2021","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Female","Heterosexual / straight","615","[c]","26610","27570"
"New entrant CS","2021","20-29","Declared disabled","Female","LGBO","250","[c]","26470","27570"
"New entrant CS","2021","20-29","Declared disabled","Female","Undeclared","60","[c]","25930","24070"
"New entrant CS","2021","20-29","Declared disabled","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Male","Heterosexual / straight","385","[c]","26430","27540"
"New entrant CS","2021","20-29","Declared disabled","Male","LGBO","125","[c]","26050","26870"
"New entrant CS","2021","20-29","Declared disabled","Male","Undeclared","50","[c]","27270","27570"
"New entrant CS","2021","20-29","Declared disabled","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Female","Heterosexual / straight","5875","[c]","26560","26410"
"New entrant CS","2021","20-29","Declared non-disabled","Female","LGBO","660","[c]","26060","25800"
"New entrant CS","2021","20-29","Declared non-disabled","Female","Undeclared","390","[c]","27570","27570"
"New entrant CS","2021","20-29","Declared non-disabled","Female","Unknown","125","[c]","25810","24620"
"New entrant CS","2021","20-29","Declared non-disabled","Male","Heterosexual / straight","4185","[c]","26760","26370"
"New entrant CS","2021","20-29","Declared non-disabled","Male","LGBO","550","[c]","27210","27250"
"New entrant CS","2021","20-29","Declared non-disabled","Male","Undeclared","230","[c]","27430","27120"
"New entrant CS","2021","20-29","Declared non-disabled","Male","Unknown","110","[c]","26750","25270"
"New entrant CS","2021","20-29","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Female","Heterosexual / straight","200","[c]","27460","27570"
"New entrant CS","2021","20-29","Undeclared","Female","LGBO","55","[c]","27090","27570"
"New entrant CS","2021","20-29","Undeclared","Female","Undeclared","85","[c]","27820","27570"
"New entrant CS","2021","20-29","Undeclared","Female","Unknown","65","[c]","30640","30270"
"New entrant CS","2021","20-29","Undeclared","Male","Heterosexual / straight","150","[c]","27280","27570"
"New entrant CS","2021","20-29","Undeclared","Male","LGBO","30","[c]","26560","27570"
"New entrant CS","2021","20-29","Undeclared","Male","Undeclared","110","[c]","28900","27570"
"New entrant CS","2021","20-29","Undeclared","Male","Unknown","60","[c]","31350","30270"
"New entrant CS","2021","20-29","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Female","Heterosexual / straight","910","[c]","27830","26970"
"New entrant CS","2021","20-29","Unknown","Female","LGBO","110","[c]","27640","27380"
"New entrant CS","2021","20-29","Unknown","Female","Undeclared","100","[c]","26790","24240"
"New entrant CS","2021","20-29","Unknown","Female","Unknown","4185","[c]","26000","24880"
"New entrant CS","2021","20-29","Unknown","Male","Heterosexual / straight","585","[c]","29030","27660"
"New entrant CS","2021","20-29","Unknown","Male","LGBO","90","[c]","29430","27470"
"New entrant CS","2021","20-29","Unknown","Male","Undeclared","65","[c]","28030","27250"
"New entrant CS","2021","20-29","Unknown","Male","Unknown","3445","[c]","26120","24880"
"New entrant CS","2021","20-29","Unknown","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Female","Heterosexual / straight","420","[c]","29230","27570"
"New entrant CS","2021","30-39","Declared disabled","Female","LGBO","85","[c]","29150","27570"
"New entrant CS","2021","30-39","Declared disabled","Female","Undeclared","35","[c]","28580","27500"
"New entrant CS","2021","30-39","Declared disabled","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Male","Heterosexual / straight","270","[c]","28620","27570"
"New entrant CS","2021","30-39","Declared disabled","Male","LGBO","75","[c]","28250","27570"
"New entrant CS","2021","30-39","Declared disabled","Male","Undeclared","35","[c]","30470","27570"
"New entrant CS","2021","30-39","Declared disabled","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Female","Heterosexual / straight","3535","[c]","30040","27570"
"New entrant CS","2021","30-39","Declared non-disabled","Female","LGBO","265","[c]","30150","27570"
"New entrant CS","2021","30-39","Declared non-disabled","Female","Undeclared","185","[c]","31980","29120"
"New entrant CS","2021","30-39","Declared non-disabled","Female","Unknown","85","[c]","32010","29270"
"New entrant CS","2021","30-39","Declared non-disabled","Male","Heterosexual / straight","2770","[c]","30740","27570"
"New entrant CS","2021","30-39","Declared non-disabled","Male","LGBO","285","[c]","31400","27570"
"New entrant CS","2021","30-39","Declared non-disabled","Male","Undeclared","155","[c]","33330","29290"
"New entrant CS","2021","30-39","Declared non-disabled","Male","Unknown","80","[c]","32390","28120"
"New entrant CS","2021","30-39","Declared non-disabled","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Female","Heterosexual / straight","150","[c]","31070","27570"
"New entrant CS","2021","30-39","Undeclared","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Female","Undeclared","60","[c]","35980","31370"
"New entrant CS","2021","30-39","Undeclared","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Male","Heterosexual / straight","90","[c]","29200","27570"
"New entrant CS","2021","30-39","Undeclared","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Male","Undeclared","65","[c]","35520","31060"
"New entrant CS","2021","30-39","Undeclared","Male","Unknown","30","[c]","[c]","[c]"
