"Status","Year","Age","Ethnicity","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","Asian","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","AO","Heterosexual / straight","90","[c]","23360","24180"
"New entrant CS","2021","50-59","Black","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","EO","Heterosexual / straight","155","[c]","29420","29290"
"New entrant CS","2021","50-59","Black","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","EO","Heterosexual / straight","50","[c]","28320","27570"
"New entrant CS","2021","50-59","Mixed","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","AO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","EO","Undeclared","45","[c]","28500","27570"
"New entrant CS","2021","50-59","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","G6","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","AA","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","AA","Unknown","175","[c]","19490","19560"
"New entrant CS","2021","50-59","Unknown","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","AO","Unknown","580","[c]","21900","21010"
"New entrant CS","2021","50-59","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","EO","Unknown","440","[c]","27160","27570"
"New entrant CS","2021","50-59","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","G6","Unknown","85","[c]","73590","69900"
"New entrant CS","2021","50-59","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","G7","Unknown","140","[c]","54740","53360"
"New entrant CS","2021","50-59","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","HEO","Unknown","155","[c]","32440","31810"
"New entrant CS","2021","50-59","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SCS level","Unknown","80","[c]","97300","80000"
"New entrant CS","2021","50-59","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SEO","Unknown","140","[c]","40650","40000"
"New entrant CS","2021","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","Unknown","115","[c]","24180","21930"
"New entrant CS","2021","50-59","White","AA","Heterosexual / straight","265","[c]","19390","19560"
"New entrant CS","2021","50-59","White","AA","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","AA","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","AO","Heterosexual / straight","1160","[c]","21560","21010"
"New entrant CS","2021","50-59","White","AO","LGBO","55","[c]","21170","21010"
"New entrant CS","2021","50-59","White","AO","Undeclared","45","[c]","21300","21010"
"New entrant CS","2021","50-59","White","AO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","EO","Heterosexual / straight","1660","[c]","27980","27570"
"New entrant CS","2021","50-59","White","EO","LGBO","105","[c]","27670","27570"
"New entrant CS","2021","50-59","White","EO","Undeclared","60","[c]","28240","27570"
"New entrant CS","2021","50-59","White","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","G6","Heterosexual / straight","85","[c]","69360","67700"
"New entrant CS","2021","50-59","White","G6","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","G6","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","G7","Heterosexual / straight","290","[c]","54750","53360"
"New entrant CS","2021","50-59","White","G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","HEO","Heterosexual / straight","360","[c]","33400","33000"
"New entrant CS","2021","50-59","White","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","SCS level","Heterosexual / straight","55","[c]","103620","1e+05"
"New entrant CS","2021","50-59","White","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","SEO","Heterosexual / straight","355","[c]","40300","40000"
"New entrant CS","2021","50-59","White","SEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","SEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Unknown","Heterosexual / straight","110","[c]","28370","22920"
"New entrant CS","2021","50-59","White","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","EO","Undeclared","[c]","[c]","[c]","[c]"
