"Status","Year","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Crown Prosecution Service","Operational Delivery","350","[c]","21520","20120"
"New entrant CS","2021","Crown Prosecution Service","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Commercial","45","[c]","37470","41000"
"New entrant CS","2021","Defence Equipment and Support","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Digital, Data and Technology","55","[c]","41650","45000"
"New entrant CS","2021","Defence Equipment and Support","Finance","60","[c]","26910","24000"
"New entrant CS","2021","Defence Equipment and Support","Human Resources","30","[c]","36580","35000"
"New entrant CS","2021","Defence Equipment and Support","Knowledge and Information Management","30","[c]","30040","30000"
"New entrant CS","2021","Defence Equipment and Support","Other","190","[c]","27860","23230"
"New entrant CS","2021","Defence Equipment and Support","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Project Delivery","115","[c]","36490","34000"
"New entrant CS","2021","Defence Equipment and Support","Property","10","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Science and Engineering","190","[c]","30690","28770"
"New entrant CS","2021","Defence Equipment and Support","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Communications","5","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Finance","5","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Human Resources","20","[c]","25220","22780"
"New entrant CS","2021","Defence Science and Technology Laboratory","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Science and Engineering","150","[c]","29200","26480"
"New entrant CS","2021","Defence Science and Technology Laboratory","Security","15","[c]","42130","40000"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","20","[c]","40020","38620"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","45","[c]","32280","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","10","[c]","49130","48890"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","80","[c]","37300","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Research","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","525","[c]","38140","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","15","[c]","50430","38390"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Security","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Statistics","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Economics","15","[c]","41990","42020"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Finance","15","[c]","49850","53520"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Human Resources","15","[c]","33690","31600"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Operational Research","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Policy","255","[c]","37600","34020"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Project Delivery","65","[c]","41440","34020"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Commercial","20","[c]","31470","29360"
"New entrant CS","2021","Department for Education (excl. agencies)","Communications","70","[c]","29870","28500"
"New entrant CS","2021","Department for Education (excl. agencies)","Digital, Data and Technology","75","[c]","39450","36500"
"New entrant CS","2021","Department for Education (excl. agencies)","Finance","40","[c]","32810","29360"
"New entrant CS","2021","Department for Education (excl. agencies)","Human Resources","30","[c]","27840","25000"
"New entrant CS","2021","Department for Education (excl. agencies)","Legal","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Operational Delivery","50","[c]","30730","28500"
"New entrant CS","2021","Department for Education (excl. agencies)","Policy","275","[c]","36480","32940"
"New entrant CS","2021","Department for Education (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Property","50","[c]","44430","49860"
"New entrant CS","2021","Department for Education (excl. agencies)","Security","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","15","[c]","38300","35900"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","40","[c]","32310","29180"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","140","[c]","39630","35900"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","40","[c]","32510","31500"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","50","[c]","40960","37870"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","25","[c]","34190","32000"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Delivery","20","[c]","28290","29180"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Research","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","585","[c]","36460","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Project Delivery","40","[c]","39790","35900"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","45","[c]","39600","29180"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Science and Engineering","10","[c]","33140","29920"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Statistics","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Communications","15","[c]","31160","26250"
"New entrant CS","2021","Department for International Trade","Digital, Data and Technology","50","[c]","45290","43000"
"New entrant CS","2021","Department for International Trade","Economics","55","[c]","30150","31800"
"New entrant CS","2021","Department for International Trade","Finance","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Human Resources","20","[c]","30230","29470"
"New entrant CS","2021","Department for International Trade","International Trade","140","[c]","33280","31800"
"New entrant CS","2021","Department for International Trade","Knowledge and Information Management","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Other","25","[c]","36950","28000"
"New entrant CS","2021","Department for International Trade","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Policy","40","[c]","33440","31800"
"New entrant CS","2021","Department for International Trade","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Social Research","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Statistics","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Commercial","30","[c]","43840","34710"
"New entrant CS","2021","Department for Transport (excl. agencies)","Communications","25","[c]","42270","42470"
"New entrant CS","2021","Department for Transport (excl. agencies)","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Digital, Data and Technology","15","[c]","41100","38650"
"New entrant CS","2021","Department for Transport (excl. agencies)","Economics","45","[c]","30870","29640"
"New entrant CS","2021","Department for Transport (excl. agencies)","Finance","15","[c]","46510","45620"
"New entrant CS","2021","Department for Transport (excl. agencies)","Human Resources","10","[c]","46870","48770"
"New entrant CS","2021","Department for Transport (excl. agencies)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Operational Delivery","10","[c]","29710","29970"
"New entrant CS","2021","Department for Transport (excl. agencies)","Operational Research","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Other","65","[c]","34380","29970"
"New entrant CS","2021","Department for Transport (excl. agencies)","Policy","140","[c]","35250","34710"
"New entrant CS","2021","Department for Transport (excl. agencies)","Project Delivery","70","[c]","37620","34710"
"New entrant CS","2021","Department for Transport (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Science and Engineering","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Security","10","[c]","31940","34710"
"New entrant CS","2021","Department for Transport (excl. agencies)","Social Research","10","[c]","41210","42470"
"New entrant CS","2021","Department for Transport (excl. agencies)","Statistics","30","[c]","35510","34710"
"New entrant CS","2021","Department for Transport (excl. agencies)","Unknown","55","[c]","37910","31070"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","16980","[c]","26790","27570"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Commercial","75","[c]","45600","40650"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Communications","55","[c]","40450","27270"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","50","[c]","38260","32790"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Economics","35","[c]","32540","32790"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Finance","115","[c]","35340","32790"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Human Resources","50","[c]","30060","27270"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Intelligence Analysis","65","[c]","51160","53360"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Operational Delivery","30","[c]","34180","31390"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Policy","595","[c]","39320","32790"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Property","5","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Statistics","5","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Unknown","20","[c]","53170","53360"
"New entrant CS","2021","Disclosure Scotland","Unknown","45","[c]","23650","20060"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Digital, Data and Technology","50","[c]","33410","26130"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Finance","10","[c]","20180","18060"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Medicine","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Operational Delivery","240","[c]","20000","18060"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Property","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Security","10","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Communications","10","[c]","29680","26130"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Digital, Data and Technology","25","[c]","41010","42520"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Finance","10","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Knowledge and Information Management","15","[c]","39190","40150"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Operational Delivery","190","[c]","25560","26130"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Digital, Data and Technology","30","[c]","39840","36500"
"New entrant CS","2021","Education and Skills Funding Agency","Finance","10","[c]","41570","36500"
"New entrant CS","2021","Education and Skills Funding Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Operational Delivery","50","[c]","31420","29360"
"New entrant CS","2021","Education and Skills Funding Agency","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Unknown","15","[c]","44710","48930"
"New entrant CS","2021","ESTYN","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Counter Fraud","15","[c]","33820","32350"
"New entrant CS","2021","Food Standards Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Operational Delivery","25","[c]","31370","30350"
"New entrant CS","2021","Food Standards Agency","Policy","20","[c]","35120","32350"
"New entrant CS","2021","Food Standards Agency","Science and Engineering","10","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Veterinarian","10","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Unknown","55","[c]","31300","30650"
"New entrant CS","2021","Forestry and Land Scotland","Unknown","95","[c]","27350","25140"
"New entrant CS","2021","Government Actuary's Department","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Other","30","[c]","45860","40000"
"New entrant CS","2021","Government Internal Audit Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Internal Audit","25","[c]","48230","43160"
"New entrant CS","2021","Government Internal Audit Agency","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Legal","185","[c]","47230","50500"
"New entrant CS","2021","Government Legal Department","Other","60","[c]","27170","26950"
"New entrant CS","2021","Government Property Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Finance","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Science and Engineering","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Operational Delivery","115","[c]","34540","31660"
"New entrant CS","2021","Health and Safety Executive","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Science and Engineering","60","[c]","26710","26370"
"New entrant CS","2021","HM Courts and Tribunals Service","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Digital, Data and Technology","20","[c]","35820","30920"
"New entrant CS","2021","HM Courts and Tribunals Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Legal","145","[c]","27710","26550"
"New entrant CS","2021","HM Courts and Tribunals Service","Operational Delivery","1995","[c]","21220","19930"
"New entrant CS","2021","HM Courts and Tribunals Service","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Project Delivery","15","[c]","32230","30850"
"New entrant CS","2021","HM Courts and Tribunals Service","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Digital, Data and Technology","100","[c]","31780","27130"
"New entrant CS","2021","HM Land Registry","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Legal","30","[c]","50880","57000"
"New entrant CS","2021","HM Land Registry","Operational Delivery","520","[c]","22820","22350"
"New entrant CS","2021","HM Land Registry","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Project Delivery","30","[c]","32930","36200"
"New entrant CS","2021","HM Land Registry","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Commercial","15","[c]","38120","39080"
"New entrant CS","2021","HM Prison and Probation Service","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Intelligence Analysis","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Operational Delivery","5485","[c]","23730","22850"
"New entrant CS","2021","HM Prison and Probation Service","Policy","20","[c]","24000","21980"
"New entrant CS","2021","HM Prison and Probation Service","Psychology","115","[c]","26540","24620"
"New entrant CS","2021","HM Prison and Probation Service","Security","80","[c]","29300","27700"
"New entrant CS","2021","HM Prison and Probation Service","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Communications","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","225","[c]","37010","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Economics","30","[c]","32720","36160"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Finance","45","[c]","29390","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Human Resources","40","[c]","41010","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Internal Audit","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Legal","85","[c]","34220","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Operational Delivery","435","[c]","22620","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Operational Research","20","[c]","34990","36160"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Policy","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Project Delivery","70","[c]","38540","36160"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Property","15","[c]","43160","38630"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Security","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Social Research","15","[c]","32630","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Statistics","50","[c]","32590","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Tax","3245","[c]","22580","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","835","[c]","27760","20140"
"New entrant CS","2021","HM Treasury (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Communications","10","[c]","37830","35160"
"New entrant CS","2021","HM Treasury (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Economics","50","[c]","28680","28500"
"New entrant CS","2021","HM Treasury (excl. agencies)","Finance","20","[c]","35180","29790"
"New entrant CS","2021","HM Treasury (excl. agencies)","Human Resources","15","[c]","38860","37900"
"New entrant CS","2021","HM Treasury (excl. agencies)","Operational Delivery","40","[c]","27940","26750"
"New entrant CS","2021","HM Treasury (excl. agencies)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Policy","255","[c]","33060","28500"
"New entrant CS","2021","HM Treasury (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Communications","15","[c]","45420","42710"
"New entrant CS","2021","Home Office (incl. agencies)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Digital, Data and Technology","165","[c]","50770","48210"
"New entrant CS","2021","Home Office (incl. agencies)","Economics","30","[c]","34730","35050"
"New entrant CS","2021","Home Office (incl. agencies)","Finance","20","[c]","39580","30820"
"New entrant CS","2021","Home Office (incl. agencies)","Human Resources","40","[c]","42690","37450"
"New entrant CS","2021","Home Office (incl. agencies)","Intelligence Analysis","40","[c]","27240","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Knowledge and Information Management","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Delivery","1145","[c]","24960","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Operational Research","25","[c]","34790","36590"
"New entrant CS","2021","Home Office (incl. agencies)","Other","335","[c]","33470","28650"
"New entrant CS","2021","Home Office (incl. agencies)","Policy","185","[c]","41850","37050"
"New entrant CS","2021","Home Office (incl. agencies)","Project Delivery","85","[c]","41110","35050"
"New entrant CS","2021","Home Office (incl. agencies)","Science and Engineering","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Security","10","[c]","37720","33150"
"New entrant CS","2021","Home Office (incl. agencies)","Social Research","10","[c]","40740","42710"
"New entrant CS","2021","Home Office (incl. agencies)","Statistics","25","[c]","34590","30700"
