"Status","Year","Age","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Property","Outside London","Unknown","140","130","27220","25860"
"In post","2021","20-29","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","20-29","Psychology","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Psychology","Outside London","Heterosexual / straight","260","260","27810","27380"
"In post","2021","20-29","Psychology","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","20-29","Psychology","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2021","20-29","Psychology","Outside London","Unknown","50","45","26250","25830"
"In post","2021","20-29","Science and Engineering","London","Heterosexual / straight","215","210","33410","32350"
"In post","2021","20-29","Science and Engineering","London","LGBO","25","25","[c]","[c]"
"In post","2021","20-29","Science and Engineering","London","Undeclared","20","15","[c]","[c]"
"In post","2021","20-29","Science and Engineering","London","Unknown","35","35","35340","34820"
"In post","2021","20-29","Science and Engineering","Outside London","Heterosexual / straight","1595","1585","28230","28350"
"In post","2021","20-29","Science and Engineering","Outside London","LGBO","165","160","27880","27540"
"In post","2021","20-29","Science and Engineering","Outside London","Undeclared","165","165","28720","28650"
"In post","2021","20-29","Science and Engineering","Outside London","Unknown","500","500","28400","28650"
"In post","2021","20-29","Science and Engineering","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Overseas","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","London","Heterosexual / straight","115","115","31900","30440"
"In post","2021","20-29","Security","London","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Security","London","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Security","London","Unknown","40","40","31800","30630"
"In post","2021","20-29","Security","Outside London","Heterosexual / straight","540","540","25290","25400"
"In post","2021","20-29","Security","Outside London","LGBO","35","35","25230","25610"
"In post","2021","20-29","Security","Outside London","Undeclared","45","40","29390","27680"
"In post","2021","20-29","Security","Outside London","Unknown","270","270","25720","25560"
"In post","2021","20-29","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Social Research","London","Heterosexual / straight","145","145","38790","35060"
"In post","2021","20-29","Social Research","London","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Social Research","London","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Social Research","London","Unknown","20","20","[c]","[c]"
"In post","2021","20-29","Social Research","Outside London","Heterosexual / straight","150","150","33660","31000"
"In post","2021","20-29","Social Research","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","20-29","Social Research","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Social Research","Outside London","Unknown","45","45","31450","29540"
"In post","2021","20-29","Statistics","London","Heterosexual / straight","215","215","38100","35700"
"In post","2021","20-29","Statistics","London","LGBO","35","35","39340","36160"
"In post","2021","20-29","Statistics","London","Undeclared","20","20","[c]","[c]"
"In post","2021","20-29","Statistics","London","Unknown","55","55","34810","32540"
"In post","2021","20-29","Statistics","Outside London","Heterosexual / straight","195","190","33040","31810"
"In post","2021","20-29","Statistics","Outside London","LGBO","40","40","30860","29540"
"In post","2021","20-29","Statistics","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","20-29","Statistics","Outside London","Unknown","80","75","31310","29540"
"In post","2021","20-29","Tax","London","Heterosexual / straight","155","155","41200","36160"
"In post","2021","20-29","Tax","London","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Tax","London","Undeclared","15","15","[c]","[c]"
"In post","2021","20-29","Tax","London","Unknown","95","95","37470","36160"
"In post","2021","20-29","Tax","Outside London","Heterosexual / straight","1400","1360","28380","25560"
"In post","2021","20-29","Tax","Outside London","LGBO","185","185","26610","25560"
"In post","2021","20-29","Tax","Outside London","Undeclared","100","100","30800","25560"
"In post","2021","20-29","Tax","Outside London","Unknown","1775","1735","23650","20140"
"In post","2021","20-29","Unknown","London","Heterosexual / straight","2455","2440","34320","31060"
"In post","2021","20-29","Unknown","London","LGBO","315","315","36430","31060"
"In post","2021","20-29","Unknown","London","Undeclared","220","215","36150","31060"
"In post","2021","20-29","Unknown","London","Unknown","1770","1765","33930","31060"
"In post","2021","20-29","Unknown","Outside London","Heterosexual / straight","7840","7705","26090","27570"
"In post","2021","20-29","Unknown","Outside London","LGBO","1120","1105","25990","27570"
"In post","2021","20-29","Unknown","Outside London","Undeclared","510","500","26190","27570"
"In post","2021","20-29","Unknown","Outside London","Unknown","2950","2885","26240","27570"
"In post","2021","20-29","Unknown","Overseas","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","20-29","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Unknown","Heterosexual / straight","140","140","30370","27570"
"In post","2021","20-29","Unknown","Unknown","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Unknown","Unknown","325","325","30760","29250"
"In post","2021","20-29","Veterinarian","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Veterinarian","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Veterinarian","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Veterinarian","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Veterinarian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Veterinarian","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Veterinarian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","London","Heterosexual / straight","130","125","46980","43360"
"In post","2021","30-39","Commercial","London","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","Commercial","London","Undeclared","5","5","[c]","[c]"
"In post","2021","30-39","Commercial","London","Unknown","40","40","44160","40650"
"In post","2021","30-39","Commercial","Outside London","Heterosexual / straight","775","745","36390","34800"
"In post","2021","30-39","Commercial","Outside London","LGBO","40","40","35520","33360"
"In post","2021","30-39","Commercial","Outside London","Undeclared","75","70","35740","37400"
"In post","2021","30-39","Commercial","Outside London","Unknown","180","175","39690","38200"
"In post","2021","30-39","Commercial","Overseas","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","30-39","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","London","Heterosexual / straight","425","415","48290","45250"
"In post","2021","30-39","Communications","London","LGBO","50","50","44950","42090"
"In post","2021","30-39","Communications","London","Undeclared","50","50","48250","44500"
"In post","2021","30-39","Communications","London","Unknown","155","155","48360","45510"
"In post","2021","30-39","Communications","Outside London","Heterosexual / straight","330","315","35030","33400"
"In post","2021","30-39","Communications","Outside London","LGBO","25","25","[c]","[c]"
"In post","2021","30-39","Communications","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2021","30-39","Communications","Outside London","Unknown","100","95","38740","36030"
"In post","2021","30-39","Corporate Finance","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","30-39","Corporate Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Corporate Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Corporate Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Corporate Finance","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","30-39","Corporate Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Corporate Finance","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","30-39","Counter Fraud","London","Heterosexual / straight","70","65","41110","40000"
"In post","2021","30-39","Counter Fraud","London","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","Counter Fraud","London","Undeclared","10","10","[c]","[c]"
"In post","2021","30-39","Counter Fraud","London","Unknown","30","30","42530","40140"
"In post","2021","30-39","Counter Fraud","Outside London","Heterosexual / straight","55","50","29660","26470"
"In post","2021","30-39","Counter Fraud","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Outside London","Unknown","20","15","[c]","[c]"
"In post","2021","30-39","Digital, Data and Technology","London","Heterosexual / straight","510","500","49270","48030"
"In post","2021","30-39","Digital, Data and Technology","London","LGBO","50","50","51350","51970"
"In post","2021","30-39","Digital, Data and Technology","London","Undeclared","65","65","48040","48310"
"In post","2021","30-39","Digital, Data and Technology","London","Unknown","210","210","51870","53360"
"In post","2021","30-39","Digital, Data and Technology","Outside London","Heterosexual / straight","1515","1480","37900","36030"
"In post","2021","30-39","Digital, Data and Technology","Outside London","LGBO","115","115","37530","36740"
"In post","2021","30-39","Digital, Data and Technology","Outside London","Undeclared","190","185","39110","37430"
"In post","2021","30-39","Digital, Data and Technology","Outside London","Unknown","655","640","38060","36500"
"In post","2021","30-39","Digital, Data and Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data and Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Economics","London","Heterosexual / straight","290","275","59730","59140"
"In post","2021","30-39","Economics","London","LGBO","20","20","[c]","[c]"
"In post","2021","30-39","Economics","London","Undeclared","30","30","[c]","[c]"
"In post","2021","30-39","Economics","London","Unknown","100","95","54370","55070"
"In post","2021","30-39","Economics","Outside London","Heterosexual / straight","55","55","49200","51390"
"In post","2021","30-39","Economics","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","Economics","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","30-39","Economics","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","30-39","Economics","Overseas","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","30-39","Economics","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Economics","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","London","Heterosexual / straight","395","385","51790","53760"
"In post","2021","30-39","Finance","London","LGBO","25","25","[c]","[c]"
"In post","2021","30-39","Finance","London","Undeclared","55","50","53250","54400"
"In post","2021","30-39","Finance","London","Unknown","100","100","47420","41760"
"In post","2021","30-39","Finance","Outside London","Heterosexual / straight","995","945","37240","34560"
"In post","2021","30-39","Finance","Outside London","LGBO","50","45","41580","38860"
"In post","2021","30-39","Finance","Outside London","Undeclared","90","85","36170","33890"
"In post","2021","30-39","Finance","Outside London","Unknown","195","185","35890","33300"
"In post","2021","30-39","Finance","Overseas","Heterosexual / straight","10","10","[c]","[c]"
