"Status","Year","Age","Disability","Function_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Debt","London","10","10","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Debt","Outside London","400","365","22680","20140"
"In post","2021","30-39","Declared non-disabled","Digital, Data & Technology","London","610","600","51330","54700"
"In post","2021","30-39","Declared non-disabled","Digital, Data & Technology","Outside London","1545","1505","37710","36500"
"In post","2021","30-39","Declared non-disabled","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Finance","London","380","365","51530","54330"
"In post","2021","30-39","Declared non-disabled","Finance","Outside London","905","855","36770","33680"
"In post","2021","30-39","Declared non-disabled","Finance","Overseas","5","5","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Grants Management","Outside London","345","310","24120","21050"
"In post","2021","30-39","Declared non-disabled","Human Resources","London","420","410","47140","45200"
"In post","2021","30-39","Declared non-disabled","Human Resources","Outside London","1075","1005","32450","30960"
"In post","2021","30-39","Declared non-disabled","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Internal Audit","London","25","25","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Internal Audit","Outside London","75","75","40500","39200"
"In post","2021","30-39","Declared non-disabled","Legal","London","1060","1005","52440","51730"
"In post","2021","30-39","Declared non-disabled","Legal","Outside London","1030","960","41260","40360"
"In post","2021","30-39","Declared non-disabled","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","No function","London","6845","6620","46020","42070"
"In post","2021","30-39","Declared non-disabled","No function","Outside London","19600","18355","29460","26810"
"In post","2021","30-39","Declared non-disabled","No function","Overseas","355","350","46330","47390"
"In post","2021","30-39","Declared non-disabled","No function","Unknown","35","35","43090","42120"
"In post","2021","30-39","Declared non-disabled","Project Delivery","London","860","845","51660","53380"
"In post","2021","30-39","Declared non-disabled","Project Delivery","Outside London","3380","3265","37350","36450"
"In post","2021","30-39","Declared non-disabled","Project Delivery","Overseas","135","135","52650","53610"
"In post","2021","30-39","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Property","London","130","125","43590","38890"
"In post","2021","30-39","Declared non-disabled","Property","Outside London","870","835","33030","32100"
"In post","2021","30-39","Declared non-disabled","Property","Overseas","35","35","34920","33020"
"In post","2021","30-39","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Security","London","145","140","42860","40050"
"In post","2021","30-39","Declared non-disabled","Security","Outside London","790","780","30660","28750"
"In post","2021","30-39","Declared non-disabled","Security","Overseas","25","25","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Unknown","London","4330","4155","39940","35070"
"In post","2021","30-39","Declared non-disabled","Unknown","Outside London","18580","17155","28730","27570"
"In post","2021","30-39","Declared non-disabled","Unknown","Overseas","140","140","39610","36130"
"In post","2021","30-39","Declared non-disabled","Unknown","Unknown","150","140","30280","27570"
"In post","2021","30-39","Undeclared","Analysis","London","55","55","51540","54760"
"In post","2021","30-39","Undeclared","Analysis","Outside London","45","45","39750","37340"
"In post","2021","30-39","Undeclared","Commercial","London","20","20","[c]","[c]"
"In post","2021","30-39","Undeclared","Commercial","Outside London","55","50","34860","33930"
"In post","2021","30-39","Undeclared","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Communications","London","35","35","48580","43360"
"In post","2021","30-39","Undeclared","Communications","Outside London","70","65","30630","25560"
"In post","2021","30-39","Undeclared","Counter Fraud","London","25","25","[c]","[c]"
"In post","2021","30-39","Undeclared","Counter Fraud","Outside London","80","75","32940","31810"
"In post","2021","30-39","Undeclared","Debt","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Debt","Outside London","20","20","[c]","[c]"
"In post","2021","30-39","Undeclared","Digital, Data & Technology","London","50","50","48720","53030"
"In post","2021","30-39","Undeclared","Digital, Data & Technology","Outside London","105","105","41050","38630"
"In post","2021","30-39","Undeclared","Finance","London","45","45","48120","52050"
"In post","2021","30-39","Undeclared","Finance","Outside London","50","50","38950","36780"
"In post","2021","30-39","Undeclared","Grants Management","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Human Resources","London","35","30","48030","41500"
"In post","2021","30-39","Undeclared","Human Resources","Outside London","65","60","30840","26720"
"In post","2021","30-39","Undeclared","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Internal Audit","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Legal","London","50","50","52020","52340"
"In post","2021","30-39","Undeclared","Legal","Outside London","30","30","[c]","[c]"
"In post","2021","30-39","Undeclared","No function","London","665","645","44940","41330"
"In post","2021","30-39","Undeclared","No function","Outside London","1895","1790","29980","29740"
"In post","2021","30-39","Undeclared","No function","Overseas","20","20","[c]","[c]"
"In post","2021","30-39","Undeclared","Project Delivery","London","70","65","50400","53400"
"In post","2021","30-39","Undeclared","Project Delivery","Outside London","235","230","38950","38340"
"In post","2021","30-39","Undeclared","Project Delivery","Overseas","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Property","London","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Property","Outside London","50","50","31850","30650"
"In post","2021","30-39","Undeclared","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Security","London","15","15","[c]","[c]"
"In post","2021","30-39","Undeclared","Security","Outside London","75","75","34300","33300"
"In post","2021","30-39","Undeclared","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Unknown","London","270","260","40310","35060"
"In post","2021","30-39","Undeclared","Unknown","Outside London","1260","1170","28050","27570"
"In post","2021","30-39","Undeclared","Unknown","Overseas","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Analysis","London","190","185","51960","53360"
"In post","2021","30-39","Unknown","Analysis","Outside London","285","275","37000","36840"
"In post","2021","30-39","Unknown","Commercial","London","175","175","63720","62530"
"In post","2021","30-39","Unknown","Commercial","Outside London","285","275","43840","40000"
"In post","2021","30-39","Unknown","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Communications","London","225","220","46880","45100"
"In post","2021","30-39","Unknown","Communications","Outside London","575","555","29280","25560"
"In post","2021","30-39","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Counter Fraud","London","115","115","37060","36160"
"In post","2021","30-39","Unknown","Counter Fraud","Outside London","410","400","29100","25560"
"In post","2021","30-39","Unknown","Debt","London","20","15","[c]","[c]"
"In post","2021","30-39","Unknown","Debt","Outside London","355","335","20960","20140"
"In post","2021","30-39","Unknown","Digital, Data & Technology","London","250","250","50520","52500"
"In post","2021","30-39","Unknown","Digital, Data & Technology","Outside London","665","655","37500","36030"
"In post","2021","30-39","Unknown","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Finance","London","125","120","47850","41760"
"In post","2021","30-39","Unknown","Finance","Outside London","280","265","35510","31810"
"In post","2021","30-39","Unknown","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Human Resources","London","100","100","42880","37360"
"In post","2021","30-39","Unknown","Human Resources","Outside London","305","285","32210","29540"
"In post","2021","30-39","Unknown","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Internal Audit","Outside London","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Legal","London","310","300","50550","52390"
"In post","2021","30-39","Unknown","Legal","Outside London","705","665","33060","29350"
"In post","2021","30-39","Unknown","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","No function","London","2300","2250","44590","40230"
"In post","2021","30-39","Unknown","No function","Outside London","7000","6615","27700","25560"
"In post","2021","30-39","Unknown","No function","Overseas","85","85","53540","54550"
"In post","2021","30-39","Unknown","No function","Unknown","80","80","41440","32000"
"In post","2021","30-39","Unknown","Project Delivery","London","340","330","51250","53000"
"In post","2021","30-39","Unknown","Project Delivery","Outside London","700","675","37450","36740"
"In post","2021","30-39","Unknown","Project Delivery","Overseas","80","80","52810","53000"
"In post","2021","30-39","Unknown","Property","London","40","40","43390","38900"
"In post","2021","30-39","Unknown","Property","Outside London","280","265","29420","27450"
"In post","2021","30-39","Unknown","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Security","London","50","45","36580","34270"
"In post","2021","30-39","Unknown","Security","Outside London","385","380","31250","29060"
"In post","2021","30-39","Unknown","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Security","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Unknown","London","610","600","43400","39960"
"In post","2021","30-39","Unknown","Unknown","Outside London","2715","2580","33450","28170"
"In post","2021","30-39","Unknown","Unknown","Overseas","75","75","43830","41200"
"In post","2021","30-39","Unknown","Unknown","Unknown","435","435","37350","34160"
"In post","2021","40-49","Declared disabled","Analysis","London","45","45","54720","54980"
"In post","2021","40-49","Declared disabled","Analysis","Outside London","85","80","41290","37550"
"In post","2021","40-49","Declared disabled","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Commercial","London","35","30","47340","41950"
"In post","2021","40-49","Declared disabled","Commercial","Outside London","125","120","38100","37000"
"In post","2021","40-49","Declared disabled","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Communications","London","25","20","[c]","[c]"
"In post","2021","40-49","Declared disabled","Communications","Outside London","125","120","31170","26930"
"In post","2021","40-49","Declared disabled","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
