"Status","Year","Disability","Ethnicity","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Other ethnicity","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Operational Research","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Other","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Other","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Other","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Other","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Other","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Planning","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Planning","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Planning Inspectors","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Policy","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Policy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Policy","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Psychology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Psychology","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Psychology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Psychology","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Psychology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Psychology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Social Research","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Social Research","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Statistics","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Statistics","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Statistics","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Tax","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Operational Delivery","South East (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Operational Delivery","Wales","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Policy","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Policy","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Social Research","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Statistics","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Unknown","London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Unknown","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Commercial","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Commercial","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Communications","London","45","[c]","42810","39730"
"Leaver Dept.","2021","Unknown","Unknown","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Digital, Data and Technology","London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Economics","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Economics","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Finance","London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Human Resources","London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Human Resources","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Human Resources","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","International Trade","London","30","[c]","40870","38540"
"Leaver Dept.","2021","Unknown","Unknown","International Trade","Overseas","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Legal","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Operational Delivery","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Operational Delivery","East of England","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Operational Delivery","London","70","[c]","38530","30850"
"Leaver Dept.","2021","Unknown","Unknown","Operational Delivery","North East (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Operational Delivery","North West (England)","65","[c]","23520","21050"
"Leaver Dept.","2021","Unknown","Unknown","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Operational Delivery","Scotland","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Operational Delivery","South East (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Operational Delivery","South West (England)","35","[c]","24890","21100"
"Leaver Dept.","2021","Unknown","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Operational Delivery","Wales","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Operational Delivery","West Midlands (England)","35","[c]","22900","21050"
"Leaver Dept.","2021","Unknown","Unknown","Operational Delivery","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Other","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Other","London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Other","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Other","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Other","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Policy","London","435","[c]","41800","37620"
"Leaver Dept.","2021","Unknown","Unknown","Policy","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Policy","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Policy","South West (England)","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Policy","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Policy","Yorkshire and The Humber","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Project Delivery","London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Project Delivery","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Project Delivery","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Project Delivery","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Property","London","[c]","[c]","[c]","[c]"
