"Status","Year","Ethnicity","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Mixed","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Inspector of Education and Training","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Inspector of Education and Training","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Inspector of Education and Training","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Inspector of Education and Training","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Inspector of Education and Training","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Inspector of Education and Training","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Inspector of Education and Training","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Intelligence Analysis","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Intelligence Analysis","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Intelligence Analysis","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Intelligence Analysis","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Intelligence Analysis","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Intelligence Analysis","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Intelligence Analysis","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Intelligence Analysis","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Intelligence Analysis","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Intelligence Analysis","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Intelligence Analysis","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Intelligence Analysis","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Intelligence Analysis","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Intelligence Analysis","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Intelligence Analysis","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Intelligence Analysis","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Intelligence Analysis","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Intelligence Analysis","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Intelligence Analysis","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","International Trade","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","International Trade","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","International Trade","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","International Trade","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","International Trade","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","International Trade","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","International Trade","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","International Trade","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","International Trade","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","International Trade","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Knowledge and Information Management","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Medicine","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","East Anglia","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","East Wales","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Essex","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Greater Manchester","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Inner London - East","50","[c]","33760","30340"
"New entrant CS","2021","Mixed","Operational Delivery","Inner London - West","45","[c]","31270","28060"
"New entrant CS","2021","Mixed","Operational Delivery","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Outer London - South","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Outer London - West and North West","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Shropshire and Staffordshire","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","South Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Tees Valley and Durham","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","West Midlands","25","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","West Wales and The Valleys","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Delivery","West Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Research","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Research","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Research","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Research","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Research","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Research","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Research","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Research","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Research","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Research","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Research","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Operational Research","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other","East Wales","[c]","[c]","[c]","[c]"
