"Status","Year","Disability","Organisation","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Wales Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Water Services Regulation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Revenue Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Revenue Authority","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wilton Park","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wilton Park","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Accountant in Bankruptcy","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Accountant in Bankruptcy","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Accountant in Bankruptcy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Animal and Plant Health Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Animal and Plant Health Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Animal and Plant Health Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Animal and Plant Health Agency","Outside London","Female","30","[c]","23100","23400"
"New entrant CS","2021","Declared disabled","Animal and Plant Health Agency","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Animal and Plant Health Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Attorney General's Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office (excl. agencies)","London","Female","35","[c]","34740","28000"
"New entrant CS","2021","Declared disabled","Cabinet Office (excl. agencies)","London","Male","30","[c]","37860","34030"
"New entrant CS","2021","Declared disabled","Cabinet Office (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office (excl. agencies)","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Companies House","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Companies House","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Companies House","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Criminal Injuries Compensation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Criminal Injuries Compensation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Criminal Injuries Compensation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Crown Commercial Service","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Crown Commercial Service","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Crown Commercial Service","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Crown Commercial Service","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Crown Commercial Service","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Crown Commercial Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Crown Office and Procurator Fiscal Service","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Crown Office and Procurator Fiscal Service","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Crown Office and Procurator Fiscal Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Crown Prosecution Service","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Crown Prosecution Service","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Crown Prosecution Service","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Crown Prosecution Service","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Crown Prosecution Service","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Crown Prosecution Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Debt Management Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Debt Management Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Debt Management Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Defence Equipment and Support","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Defence Equipment and Support","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Defence Equipment and Support","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Defence Equipment and Support","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Defence Equipment and Support","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Defence Equipment and Support","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Defence Science and Technology Laboratory","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Defence Science and Technology Laboratory","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Defence Science and Technology Laboratory","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Defence Science and Technology Laboratory","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Defence Science and Technology Laboratory","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Defence Science and Technology Laboratory","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education (excl. agencies)","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education (excl. agencies)","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education (excl. agencies)","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Education (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Female","30","[c]","32720","29180"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for International Trade","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for International Trade","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport (excl. agencies)","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport (excl. agencies)","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Transport (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions (excl. agencies)","London","Female","215","[c]","30700","31060"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions (excl. agencies)","London","Male","90","[c]","31710","31060"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions (excl. agencies)","Outside London","Female","945","[c]","25930","27570"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions (excl. agencies)","Outside London","Male","700","[c]","25650","27570"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Disclosure Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Disclosure Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Disclosure Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Driver and Vehicle Licensing Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Driver and Vehicle Licensing Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Driver and Vehicle Licensing Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Driver and Vehicle Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Driver and Vehicle Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Driver and Vehicle Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Driver and Vehicle Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Driver and Vehicle Standards Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Driver and Vehicle Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Education and Skills Funding Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Education and Skills Funding Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Education and Skills Funding Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Education and Skills Funding Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Education and Skills Funding Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Education and Skills Funding Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Education Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Education Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Education Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","ESTYN","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","ESTYN","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","ESTYN","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Food Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Food Standards Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Food Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Food Standards Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Food Standards Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Food Standards Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Food Standards Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Food Standards Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Food Standards Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Forestry and Land Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Forestry and Land Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Forestry and Land Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Government Actuary's Department","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Government Actuary's Department","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Government Actuary's Department","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Government Actuary's Department","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Government Actuary's Department","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Government Actuary's Department","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Government Internal Audit Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Government Internal Audit Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Government Internal Audit Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Government Internal Audit Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Government Internal Audit Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Government Internal Audit Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Government Legal Department","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Government Legal Department","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Government Legal Department","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Government Legal Department","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Government Legal Department","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Government Legal Department","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Government Property Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Government Property Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Government Property Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Government Property Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Government Property Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Government Property Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Government Property Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Government Property Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Government Property Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Health and Safety Executive","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Health and Safety Executive","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Health and Safety Executive","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Health and Safety Executive","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Health and Safety Executive","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Health and Safety Executive","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Courts and Tribunals Service","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Courts and Tribunals Service","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Courts and Tribunals Service","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Courts and Tribunals Service","Outside London","Female","65","[c]","19380","18880"
"New entrant CS","2021","Declared disabled","HM Courts and Tribunals Service","Outside London","Male","35","[c]","20540","18880"
"New entrant CS","2021","Declared disabled","HM Courts and Tribunals Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Courts and Tribunals Service","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Courts and Tribunals Service","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Courts and Tribunals Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Land Registry","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Land Registry","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Land Registry","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Land Registry","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Land Registry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Prison and Probation Service","London","Female","40","[c]","26810","26810"
"New entrant CS","2021","Declared disabled","HM Prison and Probation Service","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Prison and Probation Service","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Prison and Probation Service","Outside London","Female","175","[c]","23310","22920"
"New entrant CS","2021","Declared disabled","HM Prison and Probation Service","Outside London","Male","90","[c]","24290","22850"
"New entrant CS","2021","Declared disabled","HM Prison and Probation Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Prison and Probation Service","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Prison and Probation Service","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Prison and Probation Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Outside London","Female","60","[c]","24770","20140"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Outside London","Male","65","[c]","25890","20140"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","HM Treasury (excl. agencies)","London","Female","20","[c]","[c]","[c]"
