"Status","Year","Disability","Function_of_post","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Communications","Ministry of Housing, Communities and Local Government","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Ministry of Housing, Communities and Local Government","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Ministry of Justice","Communications","10","10","[c]","[c]"
"In post","2021","Declared disabled","Communications","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","National Crime Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Northern Ireland Office","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Office for Standards in Education","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Office of Gas and Electricity Markets","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Office of Gas and Electricity Markets","Other","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Office of Qualifications and Examinations Regulation","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Office of Rail and Road","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Other Cabinet Office Agencies","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Scotland Office","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Scottish Government","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","The National Archives","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","UK Export Finance","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","UK Export Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","UK Supreme Court","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","UK Supreme Court","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","UK Supreme Court","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","United Kingdom Statistics Authority","Communications","5","5","[c]","[c]"
"In post","2021","Declared disabled","Communications","Wales Office","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Water Services Regulation Authority","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Welsh Government","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Attorney General's Departments","Counter Fraud","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Cabinet Office","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Charity Commission","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","25","25","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Department for Digital, Culture, Media and Sport","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Department for Transport","Counter Fraud","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Department for Transport","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Food Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","HM Revenue and Customs","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","HM Revenue and Customs","Intelligence Analysis","15","15","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","HM Revenue and Customs","Knowledge and Information Management","10","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","HM Revenue and Customs","Legal","235","215","31330","29570"
"In post","2021","Declared disabled","Counter Fraud","HM Revenue and Customs","Operational Delivery","295","270","29950","28130"
"In post","2021","Declared disabled","Counter Fraud","HM Revenue and Customs","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","HM Revenue and Customs","Other","50","40","33270","31810"
"In post","2021","Declared disabled","Counter Fraud","HM Revenue and Customs","Tax","155","145","39830","35000"
"In post","2021","Declared disabled","Counter Fraud","HM Revenue and Customs","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","HM Treasury","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","Department for Work and Pensions","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","HM Revenue and Customs","Operational Delivery","340","290","23180","21440"
"In post","2021","Declared disabled","Debt","HM Revenue and Customs","Tax","30","30","21820","20140"
"In post","2021","Declared disabled","Debt","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Debt","UK Export Finance","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","20","20","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Attorney General's Departments","Security","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Cabinet Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Cabinet Office","Unknown","90","85","48410","54700"
"In post","2021","Declared disabled","Digital, Data & Technology","Chancellor's other departments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Charity Commission","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Charity Commission","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Charity Commission","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Charity Commission","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Competition and Markets Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","60","55","36930","35540"
"In post","2021","Declared disabled","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Science and Engineering","25","25","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Department for Education","Digital, Data and Technology","60","55","36550","35120"
"In post","2021","Declared disabled","Digital, Data & Technology","Department for Education","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Department for Education","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","70","70","42980","40660"
"In post","2021","Declared disabled","Digital, Data & Technology","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Department for International Trade","Digital, Data and Technology","10","10","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Department for Transport","Digital, Data and Technology","70","65","37850","33350"
"In post","2021","Declared disabled","Digital, Data & Technology","Department for Transport","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Department for Transport","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Department for Transport","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Department for Transport","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Department for Transport","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Department for Transport","Other","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Department for Transport","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Department for Transport","Security","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data & Technology","Department of Health and Social Care","Digital, Data and Technology","15","15","[c]","[c]"
