"Status","Year","Disability","Ethnicity","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Black","Operational Delivery","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Operational Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Operational Delivery","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Planning","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Planning","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Planning","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Planning","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Psychology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Social Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Social Research","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Statistics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Tax","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Tax","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","EO","35","[c]","30070","31060"
"New entrant CS","2021","Undeclared","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Veterinarian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Veterinarian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Economics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","International Trade","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Medicine","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Medicine","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Planning","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Planning","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Planning","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Planning","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Psychology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Security","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Social Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Social Research","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Statistics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Tax","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Tax","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Veterinarian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Veterinarian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Economics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
