"Status","Year","Ethnicity","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Environment, Food and Rural Affairs","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Environment, Food and Rural Affairs","East of England","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Environment, Food and Rural Affairs","London","300","[c]","41790","35710"
"Leaver Dept.","2021","Unknown","Department for Environment, Food and Rural Affairs","North East (England)","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Environment, Food and Rural Affairs","North West (England)","45","[c]","26260","21050"
"Leaver Dept.","2021","Unknown","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Environment, Food and Rural Affairs","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Environment, Food and Rural Affairs","South West (England)","55","[c]","37220","36180"
"Leaver Dept.","2021","Unknown","Department for Environment, Food and Rural Affairs","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Environment, Food and Rural Affairs","West Midlands (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","55","[c]","35690","35900"
"Leaver Dept.","2021","Unknown","Department for International Trade","London","90","[c]","40080","37410"
"Leaver Dept.","2021","Unknown","Department for International Trade","Overseas","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Transport","London","50","[c]","41630","42460"
"Leaver Dept.","2021","Unknown","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Transport","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Transport","Wales","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Work and Pensions","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Work and Pensions","London","45","[c]","37630","31060"
"Leaver Dept.","2021","Unknown","Department for Work and Pensions","North East (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Work and Pensions","North West (England)","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Work and Pensions","Scotland","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Work and Pensions","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Work and Pensions","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Work and Pensions","Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Work and Pensions","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Work and Pensions","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","London","125","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","Yorkshire and The Humber","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign, Commonwealth and Development Office","London","75","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign, Commonwealth and Development Office","Overseas","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign, Commonwealth and Development Office","Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","East Midlands (England)","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","East of England","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","London","160","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","North East (England)","65","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","North West (England)","125","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","Northern Ireland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","Scotland","80","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","South West (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","Wales","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","West Midlands (England)","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","Yorkshire and The Humber","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","London","65","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","South West (England)","50","[c]","37660","32930"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Housing, Communities and Local Government","London","55","[c]","43930","43450"
"Leaver Dept.","2021","Unknown","Ministry of Housing, Communities and Local Government","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Housing, Communities and Local Government","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Housing, Communities and Local Government","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice","East Midlands (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice","London","95","[c]","40380","35890"
"Leaver Dept.","2021","Unknown","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice","South East (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice","West Midlands (England)","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","National Crime Agency","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","National Crime Agency","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland Office","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland Office","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government","Scotland","35","[c]","33210","29350"
"Leaver Dept.","2021","Unknown","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Attorney General's Departments","London","80","[c]","47140","50830"
"Leaver Dept.","2021","White","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Attorney General's Departments","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Attorney General's Departments","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cabinet Office","London","365","[c]","47580","41820"
"Leaver Dept.","2021","White","Cabinet Office","North East (England)","35","[c]","23490","20800"
"Leaver Dept.","2021","White","Cabinet Office","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cabinet Office","Unknown","190","[c]","36770","32000"
"Leaver Dept.","2021","White","Cabinet Office","Yorkshire and The Humber","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Charity Commission","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Charity Commission","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Competition and Markets Authority","London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Business, Energy and Industrial Strategy","London","240","[c]","49060","52300"
"Leaver Dept.","2021","White","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Business, Energy and Industrial Strategy","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Business, Energy and Industrial Strategy","Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Business, Energy and Industrial Strategy","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Business, Energy and Industrial Strategy","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Business, Energy and Industrial Strategy","Wales","30","[c]","35720","30600"
"Leaver Dept.","2021","White","Department for Business, Energy and Industrial Strategy","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Digital, Culture, Media and Sport","London","115","[c]","51170","50640"
"Leaver Dept.","2021","White","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Education","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Education","London","90","[c]","48120","45140"
"Leaver Dept.","2021","White","Department for Education","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Education","North West (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Education","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Education","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for International Trade","London","85","[c]","43230","38540"
"Leaver Dept.","2021","White","Department for International Trade","Overseas","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for International Trade","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Transport","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Transport","London","100","[c]","48370","42680"
"Leaver Dept.","2021","White","Department for Transport","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Transport","South East (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Transport","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Transport","Wales","90","[c]","28570","21590"
"Leaver Dept.","2021","White","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Work and Pensions","East Midlands (England)","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Work and Pensions","East of England","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Work and Pensions","London","85","[c]","46550","39960"
"Leaver Dept.","2021","White","Department for Work and Pensions","North East (England)","160","[c]","27320","27570"
"Leaver Dept.","2021","White","Department for Work and Pensions","North West (England)","170","[c]","30720","27570"
"Leaver Dept.","2021","White","Department for Work and Pensions","Scotland","125","[c]","26250","27570"
"Leaver Dept.","2021","White","Department for Work and Pensions","South East (England)","45","[c]","28470","27570"
"Leaver Dept.","2021","White","Department for Work and Pensions","South West (England)","60","[c]","27650","27570"
"Leaver Dept.","2021","White","Department for Work and Pensions","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Work and Pensions","Wales","60","[c]","27030","27570"
"Leaver Dept.","2021","White","Department for Work and Pensions","West Midlands (England)","45","[c]","27050","27570"
"Leaver Dept.","2021","White","Department for Work and Pensions","Yorkshire and The Humber","125","[c]","33820","31990"
"Leaver Dept.","2021","White","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department of Health and Social Care","London","40","[c]","49990","52390"
"Leaver Dept.","2021","White","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department of Health and Social Care","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","ESTYN","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Food Standards Agency","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Food Standards Agency","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Foreign, Commonwealth and Development Office","London","130","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Foreign, Commonwealth and Development Office","Overseas","35","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Foreign, Commonwealth and Development Office","Scotland","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Foreign, Commonwealth and Development Office","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","HM Revenue and Customs","East Midlands (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","HM Revenue and Customs","East of England","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","HM Revenue and Customs","London","130","[c]","[c]","[c]"
"Leaver Dept.","2021","White","HM Revenue and Customs","North East (England)","150","[c]","[c]","[c]"
"Leaver Dept.","2021","White","HM Revenue and Customs","North West (England)","160","[c]","[c]","[c]"
"Leaver Dept.","2021","White","HM Revenue and Customs","Northern Ireland","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","HM Revenue and Customs","Scotland","110","[c]","[c]","[c]"
"Leaver Dept.","2021","White","HM Revenue and Customs","South East (England)","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","HM Revenue and Customs","South West (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","HM Revenue and Customs","Wales","65","[c]","[c]","[c]"
"Leaver Dept.","2021","White","HM Revenue and Customs","West Midlands (England)","30","[c]","[c]","[c]"
"Leaver Dept.","2021","White","HM Revenue and Customs","Yorkshire and The Humber","35","[c]","[c]","[c]"
"Leaver Dept.","2021","White","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","HM Treasury","London","95","[c]","[c]","[c]"
"Leaver Dept.","2021","White","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","HM Treasury","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","HM Treasury","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Home Office","East of England","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Home Office","London","325","[c]","46770","41960"
"Leaver Dept.","2021","White","Home Office","North East (England)","45","[c]","24430","21430"
"Leaver Dept.","2021","White","Home Office","North West (England)","155","[c]","27080","24880"
"Leaver Dept.","2021","White","Home Office","Northern Ireland","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Home Office","Scotland","40","[c]","28170","24790"
"Leaver Dept.","2021","White","Home Office","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Home Office","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Home Office","Wales","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Home Office","West Midlands (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Home Office","Yorkshire and The Humber","55","[c]","29070","24890"
"Leaver Dept.","2021","White","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Ministry of Defence","East of England","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Ministry of Defence","London","90","[c]","49600","45200"
"Leaver Dept.","2021","White","Ministry of Defence","North West (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Ministry of Defence","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Ministry of Defence","Scotland","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Ministry of Defence","South East (England)","55","[c]","41150","37320"
"Leaver Dept.","2021","White","Ministry of Defence","South West (England)","380","[c]","35600","32710"
"Leaver Dept.","2021","White","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Ministry of Defence","West Midlands (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Ministry of Defence","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Ministry of Housing, Communities and Local Government","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Ministry of Housing, Communities and Local Government","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Ministry of Housing, Communities and Local Government","London","180","[c]","41950","34100"
"Leaver Dept.","2021","White","Ministry of Housing, Communities and Local Government","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Ministry of Housing, Communities and Local Government","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Ministry of Housing, Communities and Local Government","South West (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Ministry of Housing, Communities and Local Government","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Ministry of Justice","East Midlands (England)","75","[c]","23040","21170"
"Leaver Dept.","2021","White","Ministry of Justice","East of England","40","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Ministry of Justice","London","235","[c]","43520","36800"
"Leaver Dept.","2021","White","Ministry of Justice","North East (England)","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Ministry of Justice","North West (England)","65","[c]","29650","22840"
"Leaver Dept.","2021","White","Ministry of Justice","Scotland","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Ministry of Justice","South East (England)","85","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Ministry of Justice","South West (England)","40","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Ministry of Justice","Wales","45","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Ministry of Justice","West Midlands (England)","95","[c]","26880","22570"
"Leaver Dept.","2021","White","Ministry of Justice","Yorkshire and The Humber","60","[c]","[c]","[c]"
"Leaver Dept.","2021","White","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","National Crime Agency","London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","National Crime Agency","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Northern Ireland Office","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Northern Ireland Office","Northern Ireland","5","[c]","[c]","[c]"
