"Status","Year","Ethnicity","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Legal","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Cabinet Office","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Department for Business, Energy and Industrial Strategy","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Department for Environment, Food and Rural Affairs","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Department for Environment, Food and Rural Affairs","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Department for International Trade","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Department for International Trade","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Department for Transport","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Department of Health and Social Care","Female","75","[c]","34110","31370"
"New entrant CS","2021","Undeclared","No function","Department of Health and Social Care","Male","40","[c]","39380","31200"
"New entrant CS","2021","Undeclared","No function","ESTYN","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","ESTYN","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","HM Treasury","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","HM Treasury","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Ministry of Justice","Female","35","[c]","23000","22680"
"New entrant CS","2021","Undeclared","No function","Ministry of Justice","Male","40","[c]","23680","22850"
"New entrant CS","2021","Undeclared","No function","National Crime Agency","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","National Crime Agency","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Office of Gas and Electricity Markets","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","United Kingdom Statistics Authority","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","United Kingdom Statistics Authority","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Wales Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Wales Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Ministry of Defence","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Scotland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Scotland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Ministry of Defence","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Department for Work and Pensions","Female","150","[c]","27960","27570"
"New entrant CS","2021","Undeclared","Unknown","Department for Work and Pensions","Male","170","[c]","26750","27570"
"New entrant CS","2021","Undeclared","Unknown","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Home Office","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Ministry of Defence","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Ministry of Defence","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Scotland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Scotland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Scottish Government","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Scottish Government","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department for Business, Energy and Industrial Strategy","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department for International Trade","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department for Transport","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department for Transport","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department of Health and Social Care","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department of Health and Social Care","Male","35","[c]","49380","53360"
"New entrant CS","2021","Unknown","Analysis","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","HM Revenue and Customs","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","HM Revenue and Customs","Male","35","[c]","32810","36160"
"New entrant CS","2021","Unknown","Analysis","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Ministry of Justice","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Ministry of Justice","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","UK Export Finance","Male","[c]","[c]","[c]","[c]"
