"Status","Year","Function_of_post","Organisation","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Legal","Ministry of Justice (excl. agencies)","London","EO","20","[c]","26410","26410"
"New entrant CS","2021","Legal","Ministry of Justice (excl. agencies)","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Ministry of Justice (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","National Crime Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","National Crime Agency","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal","National Crime Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Office for Standards in Education, Children's Services and Skills","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Office of Gas and Electricity Markets","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Office of Gas and Electricity Markets","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Office of Gas and Electricity Markets","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Office of Gas and Electricity Markets","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Office of Rail and Road","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Office of the Public Guardian","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Office of the Public Guardian","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Registers of Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scottish Courts and Tribunals Service","Outside London","AA/AO","75","[c]","20600","20850"
"New entrant CS","2021","Legal","Scottish Courts and Tribunals Service","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scottish Courts and Tribunals Service","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Scottish Courts and Tribunals Service","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Serious Fraud Office","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","UK Export Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","UK Export Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","UK Supreme Court","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","UK Supreme Court","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","UK Supreme Court","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","UK Supreme Court","London","SEO/HEO","10","[c]","37230","37230"
"New entrant CS","2021","Legal","Water Services Regulation Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Welsh Revenue Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Advisory, Conciliation and Arbitration Service","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Advisory, Conciliation and Arbitration Service","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Advisory, Conciliation and Arbitration Service","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Advisory, Conciliation and Arbitration Service","Outside London","EO","105","[c]","24250","24250"
"New entrant CS","2021","No function","Advisory, Conciliation and Arbitration Service","Outside London","SEO/HEO","25","[c]","30950","30950"
"New entrant CS","2021","No function","Animal and Plant Health Agency","London","EO","25","[c]","30490","31460"
"New entrant CS","2021","No function","Animal and Plant Health Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Animal and Plant Health Agency","Outside London","AA/AO","230","[c]","22010","21050"
"New entrant CS","2021","No function","Animal and Plant Health Agency","Outside London","EO","165","[c]","25240","24920"
"New entrant CS","2021","No function","Animal and Plant Health Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Animal and Plant Health Agency","Outside London","SEO/HEO","50","[c]","34940","35900"
"New entrant CS","2021","No function","Cabinet Office (excl. agencies)","London","AA/AO","35","[c]","22630","24490"
"New entrant CS","2021","No function","Cabinet Office (excl. agencies)","London","EO","105","[c]","27550","27500"
"New entrant CS","2021","No function","Cabinet Office (excl. agencies)","London","G6/G7","60","[c]","58100","54700"
"New entrant CS","2021","No function","Cabinet Office (excl. agencies)","London","SCS level","10","[c]","97670","89500"
"New entrant CS","2021","No function","Cabinet Office (excl. agencies)","London","SEO/HEO","435","[c]","29840","28000"
"New entrant CS","2021","No function","Cabinet Office (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Cabinet Office (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Cabinet Office (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Cabinet Office (excl. agencies)","Outside London","SEO/HEO","130","[c]","28180","28000"
"New entrant CS","2021","No function","Cabinet Office (excl. agencies)","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Cabinet Office (excl. agencies)","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Cabinet Office (excl. agencies)","Unknown","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Cabinet Office (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Cabinet Office (excl. agencies)","Unknown","SEO/HEO","95","[c]","28590","28000"
"New entrant CS","2021","No function","Centre for Environment, Fisheries and Aquaculture Science","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Centre for Environment, Fisheries and Aquaculture Science","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Charity Commission","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Companies House","Outside London","AA/AO","20","[c]","20060","19850"
"New entrant CS","2021","No function","Companies House","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Companies House","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Criminal Injuries Compensation Authority","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Criminal Injuries Compensation Authority","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Criminal Injuries Compensation Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Criminal Injuries Compensation Authority","Outside London","SEO/HEO","10","[c]","26920","26550"
"New entrant CS","2021","No function","Crown Commercial Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Crown Commercial Service","Outside London","AA/AO","10","[c]","18930","18870"
"New entrant CS","2021","No function","Crown Commercial Service","Outside London","EO","15","[c]","22830","22230"
"New entrant CS","2021","No function","Crown Commercial Service","Outside London","G6/G7","10","[c]","55830","55250"
"New entrant CS","2021","No function","Crown Commercial Service","Outside London","SEO/HEO","20","[c]","31890","30500"
"New entrant CS","2021","No function","Crown Office and Procurator Fiscal Service","Outside London","AA/AO","85","[c]","20790","20760"
"New entrant CS","2021","No function","Crown Office and Procurator Fiscal Service","Outside London","EO","25","[c]","25410","25410"
"New entrant CS","2021","No function","Crown Office and Procurator Fiscal Service","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Defence Science and Technology Laboratory","Outside London","AA/AO","40","[c]","17420","17180"
"New entrant CS","2021","No function","Defence Science and Technology Laboratory","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Defence Science and Technology Laboratory","Outside London","G6/G7","25","[c]","48910","46080"
"New entrant CS","2021","No function","Defence Science and Technology Laboratory","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Defence Science and Technology Laboratory","Outside London","SEO/HEO","65","[c]","31410","28650"
"New entrant CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","EO","85","[c]","28360","27680"
"New entrant CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6/G7","85","[c]","58220","53380"
"New entrant CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO/HEO","380","[c]","35670","33570"
"New entrant CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","SEO/HEO","20","[c]","32440","30360"
"New entrant CS","2021","No function","Department for Digital, Culture, Media and Sport","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for Digital, Culture, Media and Sport","London","EO","45","[c]","27830","26180"
"New entrant CS","2021","No function","Department for Digital, Culture, Media and Sport","London","G6/G7","40","[c]","56020","51730"
"New entrant CS","2021","No function","Department for Digital, Culture, Media and Sport","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for Digital, Culture, Media and Sport","London","SEO/HEO","155","[c]","35010","34020"
"New entrant CS","2021","No function","Department for Digital, Culture, Media and Sport","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for Digital, Culture, Media and Sport","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for Digital, Culture, Media and Sport","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for Education (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for Education (excl. agencies)","London","EO","35","[c]","28470","28500"
"New entrant CS","2021","No function","Department for Education (excl. agencies)","London","G6/G7","25","[c]","56550","53420"
"New entrant CS","2021","No function","Department for Education (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for Education (excl. agencies)","London","SEO/HEO","45","[c]","35300","32940"
"New entrant CS","2021","No function","Department for Education (excl. agencies)","Outside London","EO","45","[c]","25000","25000"
"New entrant CS","2021","No function","Department for Education (excl. agencies)","Outside London","G6/G7","15","[c]","52230","49860"
"New entrant CS","2021","No function","Department for Education (excl. agencies)","Outside London","SEO/HEO","80","[c]","32010","29360"
"New entrant CS","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","London","AA/AO","10","[c]","24370","24370"
"New entrant CS","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","London","EO","85","[c]","24020","25170"
"New entrant CS","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G6/G7","80","[c]","55300","53200"
"New entrant CS","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SCS level","15","[c]","84400","77950"
"New entrant CS","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SEO/HEO","255","[c]","33950","32560"
"New entrant CS","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","EO","45","[c]","23230","24920"
"New entrant CS","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","G6/G7","35","[c]","51800","47960"
"New entrant CS","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SEO/HEO","135","[c]","31530","29180"
"New entrant CS","2021","No function","Department for International Trade","London","AA/AO","25","[c]","18200","18200"
"New entrant CS","2021","No function","Department for International Trade","London","EO","40","[c]","26080","26250"
"New entrant CS","2021","No function","Department for International Trade","London","G6/G7","15","[c]","53660","51970"
"New entrant CS","2021","No function","Department for International Trade","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for International Trade","London","SEO/HEO","100","[c]","33460","31800"
"New entrant CS","2021","No function","Department for International Trade","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for International Trade","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for International Trade","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for International Trade","Outside London","SEO/HEO","25","[c]","32370","31800"
"New entrant CS","2021","No function","Department for Transport (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for Transport (excl. agencies)","London","EO","70","[c]","28610","29970"
"New entrant CS","2021","No function","Department for Transport (excl. agencies)","London","G6/G7","35","[c]","57790","54650"
"New entrant CS","2021","No function","Department for Transport (excl. agencies)","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for Transport (excl. agencies)","London","SEO/HEO","120","[c]","35930","34710"
"New entrant CS","2021","No function","Department for Transport (excl. agencies)","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department for Transport (excl. agencies)","Outside London","EO","15","[c]","21250","20900"
"New entrant CS","2021","No function","Department for Transport (excl. agencies)","Outside London","G6/G7","10","[c]","63890","73670"
"New entrant CS","2021","No function","Department for Transport (excl. agencies)","Outside London","SEO/HEO","30","[c]","32100","30730"
"New entrant CS","2021","No function","Department of Health and Social Care (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department of Health and Social Care (excl. agencies)","London","EO","95","[c]","27300","27270"
"New entrant CS","2021","No function","Department of Health and Social Care (excl. agencies)","London","G6/G7","85","[c]","57410","53360"
"New entrant CS","2021","No function","Department of Health and Social Care (excl. agencies)","London","SCS level","20","[c]","103070","90000"
"New entrant CS","2021","No function","Department of Health and Social Care (excl. agencies)","London","SEO/HEO","265","[c]","34460","32790"
"New entrant CS","2021","No function","Department of Health and Social Care (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department of Health and Social Care (excl. agencies)","Outside London","EO","15","[c]","23590","23440"
"New entrant CS","2021","No function","Department of Health and Social Care (excl. agencies)","Outside London","G6/G7","50","[c]","53900","49530"
"New entrant CS","2021","No function","Department of Health and Social Care (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Department of Health and Social Care (excl. agencies)","Outside London","SEO/HEO","95","[c]","31890","28970"
"New entrant CS","2021","No function","Driver and Vehicle Licensing Agency","Outside London","AA/AO","235","[c]","19690","18060"
"New entrant CS","2021","No function","Driver and Vehicle Licensing Agency","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Driver and Vehicle Licensing Agency","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Driver and Vehicle Licensing Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Driver and Vehicle Standards Agency","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Driver and Vehicle Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Driver and Vehicle Standards Agency","Outside London","AA/AO","115","[c]","23670","21590"
"New entrant CS","2021","No function","Driver and Vehicle Standards Agency","Outside London","EO","60","[c]","26640","26130"
"New entrant CS","2021","No function","Driver and Vehicle Standards Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Driver and Vehicle Standards Agency","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Education and Skills Funding Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Education and Skills Funding Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Education and Skills Funding Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Education and Skills Funding Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Education and Skills Funding Agency","Outside London","EO","15","[c]","25000","25000"
"New entrant CS","2021","No function","Education and Skills Funding Agency","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Education and Skills Funding Agency","Outside London","SEO/HEO","30","[c]","32930","30320"
"New entrant CS","2021","No function","ESTYN","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","ESTYN","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Food Standards Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Food Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Food Standards Agency","London","SEO/HEO","20","[c]","35560","32350"
"New entrant CS","2021","No function","Food Standards Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Food Standards Agency","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Food Standards Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Food Standards Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Food Standards Agency","Outside London","SEO/HEO","30","[c]","34710","37350"
"New entrant CS","2021","No function","Government Legal Department","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Government Legal Department","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Health and Safety Executive","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Health and Safety Executive","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Health and Safety Executive","London","SEO/HEO","15","[c]","39720","36040"
"New entrant CS","2021","No function","Health and Safety Executive","Outside London","AA/AO","25","[c]","21190","20480"
"New entrant CS","2021","No function","Health and Safety Executive","Outside London","EO","70","[c]","26490","26370"
"New entrant CS","2021","No function","Health and Safety Executive","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Health and Safety Executive","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Health and Safety Executive","Outside London","SEO/HEO","45","[c]","39600","31660"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","London","AA/AO","550","[c]","21590","22680"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","London","EO","80","[c]","25800","26410"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","London","SEO/HEO","40","[c]","32700","30850"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Outside London","AA/AO","1085","[c]","18690","18880"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Outside London","EO","105","[c]","22120","22570"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Outside London","SEO/HEO","55","[c]","27920","26550"
"New entrant CS","2021","No function","HM Courts and Tribunals Service","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Land Registry","London","AA/AO","25","[c]","25850","25850"
"New entrant CS","2021","No function","HM Land Registry","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Land Registry","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Land Registry","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Land Registry","Outside London","AA/AO","490","[c]","22350","22350"
"New entrant CS","2021","No function","HM Land Registry","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Land Registry","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Land Registry","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Prison and Probation Service","London","AA/AO","530","[c]","28300","30220"
"New entrant CS","2021","No function","HM Prison and Probation Service","London","EO","15","[c]","27920","27710"
"New entrant CS","2021","No function","HM Prison and Probation Service","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Prison and Probation Service","London","SEO/HEO","15","[c]","38760","35530"
"New entrant CS","2021","No function","HM Prison and Probation Service","London","Unknown","255","[c]","26280","26810"
"New entrant CS","2021","No function","HM Prison and Probation Service","Outside London","AA/AO","3430","[c]","22940","22850"
"New entrant CS","2021","No function","HM Prison and Probation Service","Outside London","EO","115","[c]","25250","24620"
"New entrant CS","2021","No function","HM Prison and Probation Service","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Prison and Probation Service","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Prison and Probation Service","Outside London","SEO/HEO","90","[c]","31480","27700"
"New entrant CS","2021","No function","HM Prison and Probation Service","Outside London","Unknown","1180","[c]","22190","22920"
"New entrant CS","2021","No function","HM Prison and Probation Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","London","AA/AO","35","[c]","24120","24120"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","London","EO","30","[c]","29620","29570"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","45","[c]","36160","36160"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","Outside London","AA/AO","1755","[c]","20140","20140"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","Outside London","EO","150","[c]","25220","25560"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Revenue and Customs (excl. agencies)","Outside London","SEO/HEO","115","[c]","31880","31810"
"New entrant CS","2021","No function","HM Treasury (excl. agencies)","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Treasury (excl. agencies)","London","EO","55","[c]","25780","24300"
"New entrant CS","2021","No function","HM Treasury (excl. agencies)","London","G6/G7","30","[c]","55570","53750"
"New entrant CS","2021","No function","HM Treasury (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Treasury (excl. agencies)","London","SEO/HEO","215","[c]","30950","28500"
"New entrant CS","2021","No function","HM Treasury (excl. agencies)","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Treasury (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Insolvency Service","Outside London","AA/AO","135","[c]","20920","20880"
"New entrant CS","2021","No function","Insolvency Service","Outside London","EO","10","[c]","23740","23560"
"New entrant CS","2021","No function","Insolvency Service","Outside London","SEO/HEO","15","[c]","30470","27140"
"New entrant CS","2021","No function","Institute for Apprenticeships and Technical Education","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Institute for Apprenticeships and Technical Education","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Institute for Apprenticeships and Technical Education","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Institute for Apprenticeships and Technical Education","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Institute for Apprenticeships and Technical Education","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Institute for Apprenticeships and Technical Education","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Institute for Apprenticeships and Technical Education","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Institute for Apprenticeships and Technical Education","Outside London","SEO/HEO","15","[c]","36300","36570"
"New entrant CS","2021","No function","Legal Aid Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Legal Aid Agency","Outside London","AA/AO","50","[c]","19300","18880"
"New entrant CS","2021","No function","Legal Aid Agency","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Legal Aid Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Outside London","AA/AO","70","[c]","24000","21590"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Outside London","EO","15","[c]","27180","26350"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Outside London","G6/G7","10","[c]","51770","49240"
"New entrant CS","2021","No function","Maritime and Coastguard Agency","Outside London","SEO/HEO","45","[c]","38590","38650"
"New entrant CS","2021","No function","Medicines and Healthcare Products Regulatory Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicines and Healthcare Products Regulatory Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Medicines and Healthcare Products Regulatory Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Met Office","Outside London","AA/AO","15","[c]","24080","24660"
"New entrant CS","2021","No function","Met Office","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Met Office","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","London","EO","35","[c]","27840","27850"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","London","G6/G7","35","[c]","54980","53130"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","London","SEO/HEO","50","[c]","35390","33210"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
