"Status","Year","Age","Ethnicity","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Asian","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Overseas","HEO","5","5","[c]","[c]"
"In post","2021","20-29","Asian","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Scotland","AA","5","5","[c]","[c]"
"In post","2021","20-29","Asian","Scotland","AO","30","25","21030","21010"
"In post","2021","20-29","Asian","Scotland","EO","20","20","[c]","[c]"
"In post","2021","20-29","Asian","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Scotland","HEO","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Scotland","SEO","5","5","[c]","[c]"
"In post","2021","20-29","Asian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","South East (England)","AA","10","10","[c]","[c]"
"In post","2021","20-29","Asian","South East (England)","AO","65","65","23540","21870"
"In post","2021","20-29","Asian","South East (England)","EO","95","95","28210","29070"
"In post","2021","20-29","Asian","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","South East (England)","HEO","30","30","[c]","[c]"
"In post","2021","20-29","Asian","South East (England)","SEO","10","10","[c]","[c]"
"In post","2021","20-29","Asian","South East (England)","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Asian","South West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","South West (England)","AO","25","20","[c]","[c]"
"In post","2021","20-29","Asian","South West (England)","EO","60","60","25300","26130"
"In post","2021","20-29","Asian","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","South West (England)","HEO","55","55","29940","30980"
"In post","2021","20-29","Asian","South West (England)","SEO","10","10","[c]","[c]"
"In post","2021","20-29","Asian","South West (England)","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Unknown","EO","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Unknown","HEO","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Wales","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Wales","AO","55","50","21050","20140"
"In post","2021","20-29","Asian","Wales","EO","30","30","26530","27570"
"In post","2021","20-29","Asian","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Wales","HEO","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Wales","SEO","5","5","[c]","[c]"
"In post","2021","20-29","Asian","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","West Midlands (England)","AA","10","10","[c]","[c]"
"In post","2021","20-29","Asian","West Midlands (England)","AO","290","280","20570","20140"
"In post","2021","20-29","Asian","West Midlands (England)","EO","275","270","26030","27070"
"In post","2021","20-29","Asian","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","West Midlands (England)","G7","10","10","[c]","[c]"
"In post","2021","20-29","Asian","West Midlands (England)","HEO","80","80","30860","31000"
"In post","2021","20-29","Asian","West Midlands (England)","SEO","40","40","37090","36710"
"In post","2021","20-29","Asian","West Midlands (England)","Unknown","20","20","[c]","[c]"
"In post","2021","20-29","Asian","Yorkshire and The Humber","AA","5","5","[c]","[c]"
"In post","2021","20-29","Asian","Yorkshire and The Humber","AO","240","230","20800","21010"
"In post","2021","20-29","Asian","Yorkshire and The Humber","EO","245","240","26370","27570"
"In post","2021","20-29","Asian","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Yorkshire and The Humber","G7","5","5","[c]","[c]"
"In post","2021","20-29","Asian","Yorkshire and The Humber","HEO","85","85","30810","31810"
"In post","2021","20-29","Asian","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Asian","Yorkshire and The Humber","SEO","10","10","[c]","[c]"
"In post","2021","20-29","Asian","Yorkshire and The Humber","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Black","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","East Midlands (England)","AO","25","25","[c]","[c]"
"In post","2021","20-29","Black","East Midlands (England)","EO","15","15","[c]","[c]"
"In post","2021","20-29","Black","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","East Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2021","20-29","Black","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","East Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Black","East of England","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","East of England","AO","25","25","[c]","[c]"
"In post","2021","20-29","Black","East of England","EO","40","40","28370","29290"
"In post","2021","20-29","Black","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","East of England","HEO","10","10","[c]","[c]"
"In post","2021","20-29","Black","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","East of England","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Black","London","AA","25","25","[c]","[c]"
"In post","2021","20-29","Black","London","AO","295","290","25740","25110"
"In post","2021","20-29","Black","London","EO","580","575","29680","31060"
"In post","2021","20-29","Black","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","London","G7","55","55","54780","54400"
"In post","2021","20-29","Black","London","HEO","355","350","34280","34020"
"In post","2021","20-29","Black","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","London","SEO","110","110","41090","40600"
"In post","2021","20-29","Black","London","Unknown","75","75","27910","26810"
"In post","2021","20-29","Black","North East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","North East (England)","EO","5","5","[c]","[c]"
"In post","2021","20-29","Black","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","North West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","North West (England)","AO","35","35","20560","20140"
"In post","2021","20-29","Black","North West (England)","EO","35","35","26250","26870"
"In post","2021","20-29","Black","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","North West (England)","HEO","20","20","[c]","[c]"
"In post","2021","20-29","Black","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","North West (England)","SEO","5","5","[c]","[c]"
"In post","2021","20-29","Black","North West (England)","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Black","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Scotland","AO","5","5","[c]","[c]"
"In post","2021","20-29","Black","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Scotland","HEO","5","5","[c]","[c]"
"In post","2021","20-29","Black","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","South East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","South East (England)","AO","35","35","26400","24750"
"In post","2021","20-29","Black","South East (England)","EO","45","45","27870","27570"
"In post","2021","20-29","Black","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","South East (England)","HEO","10","10","[c]","[c]"
"In post","2021","20-29","Black","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","South East (England)","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Black","South West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","South West (England)","AO","10","10","[c]","[c]"
"In post","2021","20-29","Black","South West (England)","EO","25","25","[c]","[c]"
"In post","2021","20-29","Black","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","South West (England)","HEO","10","10","[c]","[c]"
"In post","2021","20-29","Black","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Wales","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Wales","AO","15","10","[c]","[c]"
"In post","2021","20-29","Black","Wales","EO","10","10","[c]","[c]"
"In post","2021","20-29","Black","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Wales","HEO","5","5","[c]","[c]"
"In post","2021","20-29","Black","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","West Midlands (England)","AO","45","40","21240","20370"
"In post","2021","20-29","Black","West Midlands (England)","EO","50","50","26400","27570"
"In post","2021","20-29","Black","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","West Midlands (England)","HEO","20","20","[c]","[c]"
"In post","2021","20-29","Black","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","West Midlands (England)","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Black","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Yorkshire and The Humber","AO","25","25","[c]","[c]"
"In post","2021","20-29","Black","Yorkshire and The Humber","EO","25","25","[c]","[c]"
"In post","2021","20-29","Black","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Yorkshire and The Humber","HEO","5","5","[c]","[c]"
"In post","2021","20-29","Black","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Black","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","East of England","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","London","EO","30","30","[c]","[c]"
"In post","2021","20-29","Chinese","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","London","G7","25","25","[c]","[c]"
"In post","2021","20-29","Chinese","London","HEO","45","45","34410","34410"
"In post","2021","20-29","Chinese","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Chinese","London","SEO","15","15","[c]","[c]"
"In post","2021","20-29","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
