"Status","Year","Age","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","16-19","London","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","EO","Heterosexual / straight","45","[c]","26300","25170"
"New entrant CS","2021","16-19","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Outside London","AA","Heterosexual / straight","55","[c]","19080","19560"
"New entrant CS","2021","16-19","Outside London","AA","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Outside London","AA","Unknown","50","[c]","18820","18760"
"New entrant CS","2021","16-19","Outside London","AO","Heterosexual / straight","255","[c]","21180","21010"
"New entrant CS","2021","16-19","Outside London","AO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Outside London","AO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Outside London","AO","Unknown","210","[c]","20980","20140"
"New entrant CS","2021","16-19","Outside London","EO","Heterosexual / straight","65","[c]","24270","25000"
"New entrant CS","2021","16-19","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Outside London","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Outside London","EO","Unknown","50","[c]","19170","16780"
"New entrant CS","2021","16-19","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Outside London","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","London","AA","Heterosexual / straight","80","[c]","22090","22210"
"New entrant CS","2021","20-29","London","AA","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","London","AA","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","London","AA","Unknown","80","[c]","20610","19060"
"New entrant CS","2021","20-29","London","AO","Heterosexual / straight","660","[c]","24370","24900"
"New entrant CS","2021","20-29","London","AO","LGBO","70","[c]","24740","24490"
"New entrant CS","2021","20-29","London","AO","Undeclared","60","[c]","23730","23530"
"New entrant CS","2021","20-29","London","AO","Unknown","520","[c]","24120","22680"
"New entrant CS","2021","20-29","London","EO","Heterosexual / straight","1700","[c]","29470","31060"
"New entrant CS","2021","20-29","London","EO","LGBO","220","[c]","29020","28650"
"New entrant CS","2021","20-29","London","EO","Undeclared","145","[c]","28720","27960"
"New entrant CS","2021","20-29","London","EO","Unknown","710","[c]","28290","28650"
"New entrant CS","2021","20-29","London","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","London","G6","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","London","G7","Heterosexual / straight","125","[c]","53870","53380"
"New entrant CS","2021","20-29","London","G7","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","London","G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","London","G7","Unknown","120","[c]","54980","54600"
"New entrant CS","2021","20-29","London","HEO","Heterosexual / straight","1300","[c]","33530","33310"
"New entrant CS","2021","20-29","London","HEO","LGBO","195","[c]","33360","33520"
"New entrant CS","2021","20-29","London","HEO","Undeclared","180","[c]","33030","32790"
"New entrant CS","2021","20-29","London","HEO","Unknown","1020","[c]","31690","32790"
"New entrant CS","2021","20-29","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","London","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","London","SEO","Heterosexual / straight","250","[c]","40230","40070"
"New entrant CS","2021","20-29","London","SEO","LGBO","35","[c]","40540","40050"
"New entrant CS","2021","20-29","London","SEO","Undeclared","30","[c]","40570","40070"
"New entrant CS","2021","20-29","London","SEO","Unknown","160","[c]","40920","40650"
"New entrant CS","2021","20-29","London","Unknown","Heterosexual / straight","90","[c]","25840","26810"
"New entrant CS","2021","20-29","London","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","London","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","London","Unknown","Unknown","45","[c]","24890","26810"
"New entrant CS","2021","20-29","Outside London","AA","Heterosexual / straight","475","[c]","19540","20060"
"New entrant CS","2021","20-29","Outside London","AA","LGBO","75","[c]","19310","20060"
"New entrant CS","2021","20-29","Outside London","AA","Undeclared","35","[c]","19560","20060"
"New entrant CS","2021","20-29","Outside London","AA","Unknown","425","[c]","19630","20060"
"New entrant CS","2021","20-29","Outside London","AO","Heterosexual / straight","3710","[c]","21480","21010"
"New entrant CS","2021","20-29","Outside London","AO","LGBO","540","[c]","21410","21010"
"New entrant CS","2021","20-29","Outside London","AO","Undeclared","275","[c]","21010","21010"
"New entrant CS","2021","20-29","Outside London","AO","Unknown","2640","[c]","21150","20170"
"New entrant CS","2021","20-29","Outside London","EO","Heterosexual / straight","2965","[c]","26770","27570"
"New entrant CS","2021","20-29","Outside London","EO","LGBO","475","[c]","26830","27570"
"New entrant CS","2021","20-29","Outside London","EO","Undeclared","220","[c]","26440","27570"
"New entrant CS","2021","20-29","Outside London","EO","Unknown","1195","[c]","25300","25560"
"New entrant CS","2021","20-29","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Outside London","G7","Heterosexual / straight","65","[c]","51190","49860"
"New entrant CS","2021","20-29","Outside London","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Outside London","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Outside London","G7","Unknown","40","[c]","51530","50210"
"New entrant CS","2021","20-29","Outside London","HEO","Heterosexual / straight","785","[c]","30450","30650"
"New entrant CS","2021","20-29","Outside London","HEO","LGBO","130","[c]","30160","30190"
"New entrant CS","2021","20-29","Outside London","HEO","Undeclared","50","[c]","30700","30650"
"New entrant CS","2021","20-29","Outside London","HEO","Unknown","555","[c]","29980","29540"
"New entrant CS","2021","20-29","Outside London","SEO","Heterosexual / straight","195","[c]","37590","36500"
"New entrant CS","2021","20-29","Outside London","SEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Outside London","SEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Outside London","SEO","Unknown","90","[c]","38140","38180"
"New entrant CS","2021","20-29","Outside London","Unknown","Heterosexual / straight","405","[c]","22980","22920"
"New entrant CS","2021","20-29","Outside London","Unknown","LGBO","50","[c]","22560","22920"
"New entrant CS","2021","20-29","Outside London","Unknown","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Outside London","Unknown","Unknown","170","[c]","22090","22920"
"New entrant CS","2021","20-29","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","AO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","EO","Heterosexual / straight","45","[c]","27630","27570"
"New entrant CS","2021","20-29","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","HEO","Unknown","80","[c]","28370","28000"
"New entrant CS","2021","20-29","Unknown","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Unknown","Unknown","105","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","AA","Unknown","35","[c]","21080","19060"
"New entrant CS","2021","30-39","London","AO","Heterosexual / straight","185","[c]","25300","25110"
"New entrant CS","2021","30-39","London","AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","AO","Unknown","145","[c]","26190","25630"
"New entrant CS","2021","30-39","London","EO","Heterosexual / straight","740","[c]","30370","31060"
"New entrant CS","2021","30-39","London","EO","LGBO","70","[c]","29910","31060"
"New entrant CS","2021","30-39","London","EO","Undeclared","50","[c]","29540","31060"
"New entrant CS","2021","30-39","London","EO","Unknown","185","[c]","29610","31060"
"New entrant CS","2021","30-39","London","G6","Heterosexual / straight","65","[c]","67560","66360"
"New entrant CS","2021","30-39","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","G6","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","G6","Unknown","55","[c]","70510","66230"
"New entrant CS","2021","30-39","London","G7","Heterosexual / straight","350","[c]","55000","54110"
"New entrant CS","2021","30-39","London","G7","LGBO","40","[c]","55560","53380"
"New entrant CS","2021","30-39","London","G7","Undeclared","45","[c]","56090","54700"
"New entrant CS","2021","30-39","London","G7","Unknown","175","[c]","56440","55000"
"New entrant CS","2021","30-39","London","HEO","Heterosexual / straight","360","[c]","34620","34020"
"New entrant CS","2021","30-39","London","HEO","LGBO","50","[c]","33990","34020"
"New entrant CS","2021","30-39","London","HEO","Undeclared","45","[c]","34170","32940"
"New entrant CS","2021","30-39","London","HEO","Unknown","170","[c]","33720","33500"
"New entrant CS","2021","30-39","London","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","SCS level","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","SCS level","Unknown","50","[c]","74860","71000"
"New entrant CS","2021","30-39","London","SEO","Heterosexual / straight","280","[c]","41510","40500"
"New entrant CS","2021","30-39","London","SEO","LGBO","35","[c]","39490","40050"
"New entrant CS","2021","30-39","London","SEO","Undeclared","40","[c]","40540","40070"
"New entrant CS","2021","30-39","London","SEO","Unknown","150","[c]","41020","40650"
"New entrant CS","2021","30-39","London","Unknown","Heterosexual / straight","40","[c]","27270","26810"
"New entrant CS","2021","30-39","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Outside London","AA","Heterosexual / straight","235","[c]","19970","20060"
"New entrant CS","2021","30-39","Outside London","AA","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Outside London","AA","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Outside London","AA","Unknown","180","[c]","19800","20060"
"New entrant CS","2021","30-39","Outside London","AO","Heterosexual / straight","1890","[c]","21780","21010"
"New entrant CS","2021","30-39","Outside London","AO","LGBO","170","[c]","21610","21010"
"New entrant CS","2021","30-39","Outside London","AO","Undeclared","110","[c]","21340","21010"
"New entrant CS","2021","30-39","Outside London","AO","Unknown","1115","[c]","21510","20810"
"New entrant CS","2021","30-39","Outside London","EO","Heterosexual / straight","2195","[c]","27310","27570"
"New entrant CS","2021","30-39","Outside London","EO","LGBO","255","[c]","27420","27570"
"New entrant CS","2021","30-39","Outside London","EO","Undeclared","130","[c]","27010","27570"
"New entrant CS","2021","30-39","Outside London","EO","Unknown","755","[c]","26250","25560"
"New entrant CS","2021","30-39","Outside London","G6","Heterosexual / straight","35","[c]","65890","65250"
"New entrant CS","2021","30-39","Outside London","G6","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Outside London","G6","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Outside London","G6","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Outside London","G7","Heterosexual / straight","290","[c]","53790","52050"
"New entrant CS","2021","30-39","Outside London","G7","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Outside London","G7","Undeclared","30","[c]","54530","52380"
"New entrant CS","2021","30-39","Outside London","G7","Unknown","160","[c]","53090","49860"
"New entrant CS","2021","30-39","Outside London","HEO","Heterosexual / straight","675","[c]","31790","31040"
"New entrant CS","2021","30-39","Outside London","HEO","LGBO","60","[c]","30780","30650"
"New entrant CS","2021","30-39","Outside London","HEO","Undeclared","50","[c]","31230","30730"
"New entrant CS","2021","30-39","Outside London","HEO","Unknown","320","[c]","31470","31370"
"New entrant CS","2021","30-39","Outside London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Outside London","SCS level","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Outside London","SEO","Heterosexual / straight","530","[c]","38930","38540"
"New entrant CS","2021","30-39","Outside London","SEO","LGBO","45","[c]","39650","38600"
"New entrant CS","2021","30-39","Outside London","SEO","Undeclared","35","[c]","39390","38890"
"New entrant CS","2021","30-39","Outside London","SEO","Unknown","225","[c]","38960","38540"
"New entrant CS","2021","30-39","Outside London","Unknown","Heterosexual / straight","215","[c]","24990","22920"
"New entrant CS","2021","30-39","Outside London","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Outside London","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Outside London","Unknown","Unknown","80","[c]","24610","22920"
"New entrant CS","2021","30-39","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","EO","Heterosexual / straight","30","[c]","27720","27570"
"New entrant CS","2021","30-39","Unknown","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Unknown","60","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","AA","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","AO","Heterosexual / straight","145","[c]","25230","25110"
"New entrant CS","2021","40-49","London","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","AO","Unknown","80","[c]","25860","24120"
"New entrant CS","2021","40-49","London","EO","Heterosexual / straight","415","[c]","30500","31060"
"New entrant CS","2021","40-49","London","EO","LGBO","40","[c]","30090","31060"
"New entrant CS","2021","40-49","London","EO","Undeclared","35","[c]","30090","31060"
"New entrant CS","2021","40-49","London","EO","Unknown","110","[c]","29700","31060"
"New entrant CS","2021","40-49","London","G6","Heterosexual / straight","50","[c]","68820","66780"
"New entrant CS","2021","40-49","London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","G6","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","G6","Unknown","55","[c]","71700","68600"
"New entrant CS","2021","40-49","London","G7","Heterosexual / straight","215","[c]","56420","54250"
"New entrant CS","2021","40-49","London","G7","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","G7","Unknown","85","[c]","57670","56980"
"New entrant CS","2021","40-49","London","HEO","Heterosexual / straight","140","[c]","35020","34020"
"New entrant CS","2021","40-49","London","HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","HEO","Unknown","70","[c]","34210","33010"
"New entrant CS","2021","40-49","London","SCS level","Heterosexual / straight","50","[c]","92400","90990"
"New entrant CS","2021","40-49","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","SCS level","Unknown","70","[c]","95220","77960"
"New entrant CS","2021","40-49","London","SEO","Heterosexual / straight","165","[c]","41830","40610"
"New entrant CS","2021","40-49","London","SEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","SEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","SEO","Unknown","80","[c]","41770","40650"
"New entrant CS","2021","40-49","London","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Outside London","AA","Heterosexual / straight","200","[c]","19680","20060"
"New entrant CS","2021","40-49","Outside London","AA","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Outside London","AA","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Outside London","AA","Unknown","150","[c]","19910","20060"
"New entrant CS","2021","40-49","Outside London","AO","Heterosexual / straight","1265","[c]","21730","21010"
"New entrant CS","2021","40-49","Outside London","AO","LGBO","70","[c]","21050","21010"
"New entrant CS","2021","40-49","Outside London","AO","Undeclared","65","[c]","21400","21010"
"New entrant CS","2021","40-49","Outside London","AO","Unknown","685","[c]","21550","20810"
"New entrant CS","2021","40-49","Outside London","EO","Heterosexual / straight","1825","[c]","27480","27570"
"New entrant CS","2021","40-49","Outside London","EO","LGBO","165","[c]","27420","27570"
"New entrant CS","2021","40-49","Outside London","EO","Undeclared","80","[c]","27330","27570"
"New entrant CS","2021","40-49","Outside London","EO","Unknown","450","[c]","26370","26160"
"New entrant CS","2021","40-49","Outside London","G6","Heterosexual / straight","75","[c]","69130","64670"
"New entrant CS","2021","40-49","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Outside London","G6","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Outside London","G6","Unknown","55","[c]","70100","66290"
"New entrant CS","2021","40-49","Outside London","G7","Heterosexual / straight","335","[c]","53900","51970"
"New entrant CS","2021","40-49","Outside London","G7","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Outside London","G7","Undeclared","30","[c]","54310","52710"
"New entrant CS","2021","40-49","Outside London","G7","Unknown","155","[c]","53620","50520"
"New entrant CS","2021","40-49","Outside London","HEO","Heterosexual / straight","440","[c]","32190","31810"
"New entrant CS","2021","40-49","Outside London","HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Outside London","HEO","Undeclared","40","[c]","31290","31370"
"New entrant CS","2021","40-49","Outside London","HEO","Unknown","180","[c]","31740","31550"
"New entrant CS","2021","40-49","Outside London","SCS level","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Outside London","SCS level","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Outside London","SEO","Heterosexual / straight","415","[c]","40100","38890"
"New entrant CS","2021","40-49","Outside London","SEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Outside London","SEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Outside London","SEO","Unknown","185","[c]","40100","39120"
"New entrant CS","2021","40-49","Outside London","Unknown","Heterosexual / straight","140","[c]","29990","22920"
"New entrant CS","2021","40-49","Outside London","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Outside London","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Outside London","Unknown","Unknown","50","[c]","25650","22920"
"New entrant CS","2021","40-49","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
