"Status","Year","Age","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Black","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Finance","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Finance","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Legal","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Operational Delivery","Female","60","[c]","31070","30220"
"New entrant CS","2021","40-49","Black","Operational Delivery","Male","35","[c]","31450","29470"
"New entrant CS","2021","40-49","Black","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Policy","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Policy","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Project Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Project Delivery","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Science and Engineering","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Tax","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Tax","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Unknown","Female","195","[c]","29210","31060"
"New entrant CS","2021","40-49","Black","Unknown","Male","115","[c]","28740","27570"
"New entrant CS","2021","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Operational Delivery","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Operational Delivery","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Unknown","Female","65","[c]","28870","27570"
"New entrant CS","2021","40-49","Mixed","Unknown","Male","55","[c]","29570","27570"
"New entrant CS","2021","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
