"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Operational Delivery","Yorkshire and The Humber","AA","190","[c]","20020","20600"
"New entrant CS","2021","Operational Delivery","Yorkshire and The Humber","AO","610","[c]","21530","21430"
"New entrant CS","2021","Operational Delivery","Yorkshire and The Humber","EO","180","[c]","25660","24880"
"New entrant CS","2021","Operational Delivery","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Yorkshire and The Humber","G7","15","[c]","48870","49050"
"New entrant CS","2021","Operational Delivery","Yorkshire and The Humber","HEO","80","[c]","30840","29360"
"New entrant CS","2021","Operational Delivery","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Yorkshire and The Humber","SEO","50","[c]","37500","36330"
"New entrant CS","2021","Operational Delivery","Yorkshire and The Humber","Unknown","115","[c]","22460","22920"
"New entrant CS","2021","Operational Research","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","London","EO","10","[c]","29350","28950"
"New entrant CS","2021","Operational Research","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","London","HEO","55","[c]","34900","36090"
"New entrant CS","2021","Operational Research","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","North West (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","South East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","East Midlands (England)","AA","15","[c]","18770","18760"
"New entrant CS","2021","Other","East Midlands (England)","AO","15","[c]","20690","20500"
"New entrant CS","2021","Other","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","East Midlands (England)","HEO","10","[c]","30780","33000"
"New entrant CS","2021","Other","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","East of England","AA","25","[c]","18980","18760"
"New entrant CS","2021","Other","East of England","AO","40","[c]","21620","20920"
"New entrant CS","2021","Other","East of England","EO","10","[c]","24870","26350"
"New entrant CS","2021","Other","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","London","AA","35","[c]","21460","22210"
"New entrant CS","2021","Other","London","AO","70","[c]","23230","23850"
"New entrant CS","2021","Other","London","EO","265","[c]","27410","27400"
"New entrant CS","2021","Other","London","G6","20","[c]","72630","68720"
"New entrant CS","2021","Other","London","G7","45","[c]","56680","57430"
"New entrant CS","2021","Other","London","HEO","100","[c]","34100","35050"
"New entrant CS","2021","Other","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","London","SEO","60","[c]","41440","41950"
"New entrant CS","2021","Other","North East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North West (England)","AO","15","[c]","21250","21430"
"New entrant CS","2021","Other","North West (England)","EO","15","[c]","25000","24880"
"New entrant CS","2021","Other","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","North West (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","North West (England)","SEO","10","[c]","39210","38850"
"New entrant CS","2021","Other","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Northern Ireland","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Overseas","HEO","15","[c]","37020","33000"
"New entrant CS","2021","Other","Scotland","AA","40","[c]","19020","18980"
"New entrant CS","2021","Other","Scotland","AO","70","[c]","21380","20920"
"New entrant CS","2021","Other","Scotland","EO","85","[c]","23660","23450"
"New entrant CS","2021","Other","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Scotland","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","Scotland","HEO","35","[c]","32980","32990"
"New entrant CS","2021","Other","Scotland","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","South East (England)","AA","30","[c]","19070","18760"
"New entrant CS","2021","Other","South East (England)","AO","95","[c]","21070","20920"
"New entrant CS","2021","Other","South East (England)","EO","75","[c]","26430","26350"
"New entrant CS","2021","Other","South East (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","South East (England)","HEO","20","[c]","32350","33000"
"New entrant CS","2021","Other","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","South East (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","South East (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","South West (England)","AA","45","[c]","19000","18760"
"New entrant CS","2021","Other","South West (England)","AO","75","[c]","20910","20920"
"New entrant CS","2021","Other","South West (England)","EO","90","[c]","21170","19040"
"New entrant CS","2021","Other","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","South West (England)","G7","15","[c]","54120","54000"
"New entrant CS","2021","Other","South West (England)","HEO","45","[c]","29140","29250"
"New entrant CS","2021","Other","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","South West (England)","SEO","20","[c]","37680","38000"
"New entrant CS","2021","Other","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Wales","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","Wales","AO","10","[c]","20640","20500"
"New entrant CS","2021","Other","Wales","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Other","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Midlands (England)","AA","10","[c]","18900","18760"
"New entrant CS","2021","Other","West Midlands (England)","AO","25","[c]","20930","20920"
"New entrant CS","2021","Other","West Midlands (England)","EO","40","[c]","25500","28460"
"New entrant CS","2021","Other","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Midlands (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Yorkshire and The Humber","AA","15","[c]","19040","18760"
"New entrant CS","2021","Other","Yorkshire and The Humber","AO","40","[c]","20870","20920"
"New entrant CS","2021","Other","Yorkshire and The Humber","EO","30","[c]","25250","26350"
"New entrant CS","2021","Other","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Other","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","South West (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Midlands (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East of England","EO","10","[c]","24320","23750"
"New entrant CS","2021","Policy","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East of England","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","London","AO","50","[c]","22540","22960"
"New entrant CS","2021","Policy","London","EO","455","[c]","27050","27680"
"New entrant CS","2021","Policy","London","G6","80","[c]","67560","66230"
"New entrant CS","2021","Policy","London","G7","360","[c]","54580","53380"
"New entrant CS","2021","Policy","London","HEO","1205","[c]","33200","33210"
"New entrant CS","2021","Policy","London","SCS level","55","[c]","92870","85000"
"New entrant CS","2021","Policy","London","SEO","310","[c]","40580","40050"
"New entrant CS","2021","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North East (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North East (England)","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North East (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North East (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","EO","20","[c]","25440","25000"
"New entrant CS","2021","Policy","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","G7","20","[c]","50200","49860"
"New entrant CS","2021","Policy","North West (England)","HEO","35","[c]","30290","29360"
"New entrant CS","2021","Policy","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","SEO","30","[c]","36850","36500"
"New entrant CS","2021","Policy","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","AO","10","[c]","20920","20920"
"New entrant CS","2021","Policy","Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","G7","10","[c]","49700","48770"
"New entrant CS","2021","Policy","South East (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","SEO","15","[c]","39480","38650"
"New entrant CS","2021","Policy","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","EO","15","[c]","23190","22430"
"New entrant CS","2021","Policy","South West (England)","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","G7","10","[c]","49430","49080"
"New entrant CS","2021","Policy","South West (England)","HEO","55","[c]","29660","29180"
"New entrant CS","2021","Policy","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","SEO","30","[c]","36880","36340"
"New entrant CS","2021","Policy","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","AO","20","[c]","20500","20500"
"New entrant CS","2021","Policy","Wales","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","SEO","10","[c]","39080","39310"
"New entrant CS","2021","Policy","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","EO","15","[c]","24920","25000"
"New entrant CS","2021","Policy","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","HEO","35","[c]","30450","30730"
"New entrant CS","2021","Policy","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","EO","50","[c]","24190","24880"
"New entrant CS","2021","Policy","Yorkshire and The Humber","G6","20","[c]","62250","62400"
"New entrant CS","2021","Policy","Yorkshire and The Humber","G7","50","[c]","49730","49530"
"New entrant CS","2021","Policy","Yorkshire and The Humber","HEO","120","[c]","29580","29180"
"New entrant CS","2021","Policy","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","SEO","55","[c]","36570","36820"
"New entrant CS","2021","Project Delivery","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","EO","15","[c]","26130","26350"
"New entrant CS","2021","Project Delivery","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","HEO","10","[c]","32890","33150"
"New entrant CS","2021","Project Delivery","East of England","SEO","15","[c]","38920","40000"
"New entrant CS","2021","Project Delivery","London","AO","10","[c]","23310","22520"
"New entrant CS","2021","Project Delivery","London","EO","40","[c]","27690","28180"
"New entrant CS","2021","Project Delivery","London","G6","20","[c]","67580","66120"
"New entrant CS","2021","Project Delivery","London","G7","45","[c]","55450","55000"
"New entrant CS","2021","Project Delivery","London","HEO","110","[c]","34310","34710"
"New entrant CS","2021","Project Delivery","London","SCS level","10","[c]","101060","88000"
"New entrant CS","2021","Project Delivery","London","SEO","70","[c]","42010","41950"
"New entrant CS","2021","Project Delivery","North East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North East (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North East (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North East (England)","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","AO","10","[c]","22220","22350"
"New entrant CS","2021","Project Delivery","North West (England)","EO","20","[c]","25790","26180"
"New entrant CS","2021","Project Delivery","North West (England)","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","G7","15","[c]","51780","51730"
"New entrant CS","2021","Project Delivery","North West (England)","HEO","25","[c]","31900","31810"
"New entrant CS","2021","Project Delivery","North West (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","EO","35","[c]","21270","26350"
"New entrant CS","2021","Project Delivery","South East (England)","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","G7","10","[c]","52940","53500"
"New entrant CS","2021","Project Delivery","South East (England)","HEO","50","[c]","32330","33000"
"New entrant CS","2021","Project Delivery","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","SEO","45","[c]","39610","40000"
"New entrant CS","2021","Project Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","EO","70","[c]","25350","26350"
"New entrant CS","2021","Project Delivery","South West (England)","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","G7","25","[c]","52640","53500"
"New entrant CS","2021","Project Delivery","South West (England)","HEO","90","[c]","31500","33000"
"New entrant CS","2021","Project Delivery","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","SEO","85","[c]","39720","40000"
"New entrant CS","2021","Project Delivery","South West (England)","Unknown","40","[c]","40670","40000"
"New entrant CS","2021","Project Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","G7","10","[c]","51540","49610"
"New entrant CS","2021","Project Delivery","Wales","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","SEO","15","[c]","38770","38000"
"New entrant CS","2021","Project Delivery","West Midlands (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","EO","25","[c]","25090","25560"
"New entrant CS","2021","Project Delivery","West Midlands (England)","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","G7","15","[c]","49710","48200"
"New entrant CS","2021","Project Delivery","West Midlands (England)","HEO","10","[c]","31330","31810"
"New entrant CS","2021","Project Delivery","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","SEO","25","[c]","39120","38650"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","EO","15","[c]","23300","22090"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","HEO","10","[c]","30470","30730"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","SEO","20","[c]","37890","38550"
"New entrant CS","2021","Property","East Midlands (England)","AA","20","[c]","18480","18760"
"New entrant CS","2021","Property","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Midlands (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","East Midlands (England)","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","HEO","10","[c]","33260","33000"
"New entrant CS","2021","Property","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","EO","25","[c]","27950","27880"
"New entrant CS","2021","Property","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","SEO","10","[c]","42600","43340"
"New entrant CS","2021","Property","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North East (England)","EO","15","[c]","24600","24500"
"New entrant CS","2021","Property","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North East (England)","HEO","10","[c]","30100","30000"
"New entrant CS","2021","Property","North East (England)","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North West (England)","EO","20","[c]","24670","24500"
"New entrant CS","2021","Property","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North West (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","North West (England)","HEO","10","[c]","30370","30000"
"New entrant CS","2021","Property","North West (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Overseas","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scotland","HEO","15","[c]","31120","30880"
"New entrant CS","2021","Property","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South East (England)","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","South East (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","South East (England)","EO","10","[c]","26160","26350"
"New entrant CS","2021","Property","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South East (England)","G7","10","[c]","54520","53500"
"New entrant CS","2021","Property","South East (England)","HEO","15","[c]","33760","33000"
"New entrant CS","2021","Property","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South East (England)","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South West (England)","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South West (England)","EO","15","[c]","25390","24920"
"New entrant CS","2021","Property","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South West (England)","HEO","25","[c]","31780","33000"
"New entrant CS","2021","Property","South West (England)","SEO","10","[c]","38730","39250"
"New entrant CS","2021","Property","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Wales","EO","5","[c]","[c]","[c]"
