"Status","Year","Age","Disability","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","50-59","Declared non-disabled","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Cabinet Office","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Education","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Education","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for International Trade","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for International Trade","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Transport","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Transport","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Transport","Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Work and Pensions","East of England","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Work and Pensions","London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Work and Pensions","North East (England)","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Work and Pensions","North West (England)","50","[c]","35300","31990"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Work and Pensions","Scotland","45","[c]","27430","27570"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Work and Pensions","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Work and Pensions","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Work and Pensions","Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Work and Pensions","West Midlands (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department for Work and Pensions","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","ESTYN","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Foreign, Commonwealth and Development Office","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","HM Revenue and Customs","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","HM Revenue and Customs","London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","HM Revenue and Customs","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","HM Revenue and Customs","North West (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","HM Revenue and Customs","Scotland","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","HM Revenue and Customs","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Home Office","East of England","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Home Office","London","45","[c]","50360","41190"
"Leaver Dept.","2021","50-59","Declared non-disabled","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Home Office","North West (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Home Office","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Home Office","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Home Office","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Home Office","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Home Office","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Ministry of Defence","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Ministry of Defence","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Ministry of Defence","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Ministry of Defence","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Ministry of Defence","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Ministry of Defence","South West (England)","45","[c]","42130","37920"
"Leaver Dept.","2021","50-59","Declared non-disabled","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Ministry of Defence","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Ministry of Housing, Communities and Local Government","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Ministry of Housing, Communities and Local Government","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Ministry of Housing, Communities and Local Government","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Ministry of Housing, Communities and Local Government","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Ministry of Housing, Communities and Local Government","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Ministry of Justice","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Ministry of Justice","East of England","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Ministry of Justice","London","40","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Ministry of Justice","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Ministry of Justice","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Ministry of Justice","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Ministry of Justice","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Ministry of Justice","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Ministry of Justice","West Midlands (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Ministry of Justice","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Office for Standards in Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Other Cabinet Office Agencies","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Other Cabinet Office Agencies","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Scotland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Scottish Government","Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","United Kingdom Statistics Authority","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","United Kingdom Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Wales Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Wales Office","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Home Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Home Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Ministry of Justice","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Cabinet Office","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Cabinet Office","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department for Business, Energy and Industrial Strategy","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department for Environment, Food and Rural Affairs","London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department for Environment, Food and Rural Affairs","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department for Environment, Food and Rural Affairs","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department for Environment, Food and Rural Affairs","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department for Environment, Food and Rural Affairs","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department for International Trade","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department for Work and Pensions","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department of Health and Social Care","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","HM Revenue and Customs","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","HM Revenue and Customs","London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","HM Revenue and Customs","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","HM Revenue and Customs","North West (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","HM Revenue and Customs","Scotland","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","HM Revenue and Customs","Yorkshire and The Humber","5","[c]","[c]","[c]"
