"Status","Year","Disability","Ethnicity","Function_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Mixed","Legal","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","No function","Female","195","[c]","28700","26250"
"New entrant CS","2021","Declared non-disabled","Mixed","No function","Male","130","[c]","28990","26880"
"New entrant CS","2021","Declared non-disabled","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Project Delivery","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Project Delivery","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Property","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Property","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Unknown","Female","390","[c]","27590","27570"
"New entrant CS","2021","Declared non-disabled","Mixed","Unknown","Male","205","[c]","27590","27570"
"New entrant CS","2021","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Debt","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Digital, Data & Technology","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Finance","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","No function","Female","40","[c]","29160","26410"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","No function","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Project Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Unknown","Female","95","[c]","27530","27570"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Unknown","Male","60","[c]","29280","27570"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Analysis","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Commercial","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Debt","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Digital, Data & Technology","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Digital, Data & Technology","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","No function","Female","65","[c]","27850","26880"
"New entrant CS","2021","Declared non-disabled","Undeclared","No function","Male","70","[c]","31710","27500"
"New entrant CS","2021","Declared non-disabled","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Project Delivery","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Security","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Unknown","Female","90","[c]","27830","27570"
"New entrant CS","2021","Declared non-disabled","Undeclared","Unknown","Male","110","[c]","27380","27570"
"New entrant CS","2021","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Debt","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Digital, Data & Technology","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Digital, Data & Technology","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Grants Management","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Grants Management","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Human Resources","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Legal","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Legal","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","No function","Female","40","[c]","29250","26250"
"New entrant CS","2021","Declared non-disabled","Unknown","No function","Male","35","[c]","37750","36570"
"New entrant CS","2021","Declared non-disabled","Unknown","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Project Delivery","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Project Delivery","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Security","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Female","40","[c]","27980","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Analysis","Female","215","[c]","34780","31950"
"New entrant CS","2021","Declared non-disabled","White","Analysis","Male","245","[c]","34350","31980"
"New entrant CS","2021","Declared non-disabled","White","Analysis","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Commercial","Female","120","[c]","33060","32910"
"New entrant CS","2021","Declared non-disabled","White","Commercial","Male","95","[c]","39020","36000"
"New entrant CS","2021","Declared non-disabled","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Communications","Female","200","[c]","31530","26130"
"New entrant CS","2021","Declared non-disabled","White","Communications","Male","195","[c]","30660","25560"
"New entrant CS","2021","Declared non-disabled","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Counter Fraud","Female","30","[c]","30660","26090"
"New entrant CS","2021","Declared non-disabled","White","Counter Fraud","Male","45","[c]","32860","29570"
"New entrant CS","2021","Declared non-disabled","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Debt","Female","105","[c]","20280","20140"
"New entrant CS","2021","Declared non-disabled","White","Debt","Male","90","[c]","20610","20140"
"New entrant CS","2021","Declared non-disabled","White","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Digital, Data & Technology","Female","220","[c]","38890","34760"
"New entrant CS","2021","Declared non-disabled","White","Digital, Data & Technology","Male","340","[c]","41580","38630"
"New entrant CS","2021","Declared non-disabled","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Finance","Female","160","[c]","33580","30000"
"New entrant CS","2021","Declared non-disabled","White","Finance","Male","120","[c]","40360","33970"
"New entrant CS","2021","Declared non-disabled","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Grants Management","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Human Resources","Female","275","[c]","31580","28000"
"New entrant CS","2021","Declared non-disabled","White","Human Resources","Male","125","[c]","33330","27500"
"New entrant CS","2021","Declared non-disabled","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Internal Audit","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Internal Audit","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Legal","Female","180","[c]","40630","37230"
"New entrant CS","2021","Declared non-disabled","White","Legal","Male","105","[c]","40470","37230"
"New entrant CS","2021","Declared non-disabled","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","No function","Female","4555","[c]","28020","23840"
"New entrant CS","2021","Declared non-disabled","White","No function","Male","3240","[c]","29640","25380"
"New entrant CS","2021","Declared non-disabled","White","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Project Delivery","Female","405","[c]","35370","33000"
"New entrant CS","2021","Declared non-disabled","White","Project Delivery","Male","575","[c]","38360","35000"
"New entrant CS","2021","Declared non-disabled","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Property","Female","155","[c]","28080","25140"
"New entrant CS","2021","Declared non-disabled","White","Property","Male","255","[c]","33150","30000"
"New entrant CS","2021","Declared non-disabled","White","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Security","Female","100","[c]","24920","22650"
"New entrant CS","2021","Declared non-disabled","White","Security","Male","275","[c]","26790","23540"
"New entrant CS","2021","Declared non-disabled","White","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Unknown","Female","6090","[c]","26680","27570"
"New entrant CS","2021","Declared non-disabled","White","Unknown","Male","4410","[c]","26780","27570"
"New entrant CS","2021","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Debt","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","No function","Female","35","[c]","35070","29970"
"New entrant CS","2021","Undeclared","Asian","No function","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","Female","40","[c]","27860","27570"
"New entrant CS","2021","Undeclared","Asian","Unknown","Male","40","[c]","27760","27570"
"New entrant CS","2021","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Debt","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Human Resources","Male","[c]","[c]","[c]","[c]"
