"Status","Year","Ethnicity","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Mixed","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Scotland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Scotland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Scottish Government","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Scottish Government","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","United Kingdom Statistics Authority","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","United Kingdom Statistics Authority","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Wales Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Wales Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Attorney General's Departments","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Cabinet Office","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Cabinet Office","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Transport","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions","Female","100","[c]","28140","29290"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions","Male","65","[c]","28180","27570"
"New entrant CS","2021","Other ethnicity","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department of Health and Social Care","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","ESTYN","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","ESTYN","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","ESTYN","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Treasury","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Defence","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Defence","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Justice","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Justice","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Other Cabinet Office Agencies","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Scotland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Scotland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Wales Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Wales Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Attorney General's Departments","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cabinet Office","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cabinet Office","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Education","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","Male","35","[c]","31300","27960"
"New entrant CS","2021","Undeclared","Department for International Trade","Female","30","[c]","19060","18200"
"New entrant CS","2021","Undeclared","Department for International Trade","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","Female","150","[c]","28020","27570"
"New entrant CS","2021","Undeclared","Department for Work and Pensions","Male","170","[c]","26750","27570"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Female","75","[c]","34570","31370"
"New entrant CS","2021","Undeclared","Department of Health and Social Care","Male","40","[c]","40000","31820"
"New entrant CS","2021","Undeclared","ESTYN","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","ESTYN","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Revenue and Customs","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Treasury","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence","Male","65","[c]","30870","26670"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice","Female","40","[c]","23530","22680"
"New entrant CS","2021","Undeclared","Ministry of Justice","Male","45","[c]","27960","22920"
"New entrant CS","2021","Undeclared","National Crime Agency","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Crime Agency","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Gas and Electricity Markets","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Export Finance","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","Female","105","[c]","31070","25480"
"New entrant CS","2021","Unknown","Attorney General's Departments","Male","55","[c]","35030","26970"
"New entrant CS","2021","Unknown","Cabinet Office","Female","580","[c]","37600","28000"
"New entrant CS","2021","Unknown","Cabinet Office","Male","465","[c]","44890","28000"
"New entrant CS","2021","Unknown","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Female","275","[c]","28070","24250"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Male","255","[c]","30690","26200"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","Female","175","[c]","34310","29360"
"New entrant CS","2021","Unknown","Department for Education","Male","110","[c]","39000","36500"
"New entrant CS","2021","Unknown","Department for Education","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","Female","220","[c]","31630","29180"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","Male","160","[c]","34370","29180"
"New entrant CS","2021","Unknown","Department for International Trade","Female","50","[c]","36570","31900"
"New entrant CS","2021","Unknown","Department for International Trade","Male","55","[c]","40650","32120"
"New entrant CS","2021","Unknown","Department for Transport","Female","250","[c]","27610","21590"
"New entrant CS","2021","Unknown","Department for Transport","Male","305","[c]","31630","26590"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Female","1085","[c]","27750","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","Male","745","[c]","27920","27570"
"New entrant CS","2021","Unknown","Department of Health and Social Care","Female","500","[c]","39200","32790"
"New entrant CS","2021","Unknown","Department of Health and Social Care","Male","350","[c]","43080","32790"
"New entrant CS","2021","Unknown","ESTYN","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","ESTYN","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Land Registry","Female","140","[c]","26580","22350"
"New entrant CS","2021","Unknown","HM Land Registry","Male","125","[c]","25990","22350"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Female","1705","[c]","23730","20140"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Male","1690","[c]","24640","20140"
"New entrant CS","2021","Unknown","HM Treasury","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Treasury","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","Female","660","[c]","31040","27370"
"New entrant CS","2021","Unknown","Home Office","Male","770","[c]","31870","25630"
"New entrant CS","2021","Unknown","Ministry of Defence","Female","260","[c]","31960","26350"
"New entrant CS","2021","Unknown","Ministry of Defence","Male","525","[c]","28910","25540"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Female","45","[c]","36170","33960"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","Male","50","[c]","36090","33210"
"New entrant CS","2021","Unknown","Ministry of Justice","Female","1990","[c]","23820","22680"
"New entrant CS","2021","Unknown","Ministry of Justice","Male","1495","[c]","25380","22850"
"New entrant CS","2021","Unknown","National Crime Agency","Female","65","[c]","36510","32770"
"New entrant CS","2021","Unknown","National Crime Agency","Male","60","[c]","38870","36740"
"New entrant CS","2021","Unknown","Northern Ireland Office","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other Cabinet Office Agencies","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other Cabinet Office Agencies","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland Office","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scotland Office","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scottish Government","Female","565","[c]","31270","26160"
"New entrant CS","2021","Unknown","Scottish Government","Male","450","[c]","30730","25980"
"New entrant CS","2021","Unknown","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","UK Export Finance","Female","[c]","[c]","[c]","[c]"
