"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Policy","East of England","East Anglia","Outside London","20","[c]","30600","29180"
"New entrant CS","2021","Policy","London","Inner London - East","London","35","[c]","39890","33400"
"New entrant CS","2021","Policy","London","Inner London - West","London","2450","[c]","38210","33570"
"New entrant CS","2021","Policy","London","Outer London - South","London","25","[c]","30150","24530"
"New entrant CS","2021","Policy","North East (England)","Northumberland and Tyne and Wear","Outside London","15","[c]","38480","36220"
"New entrant CS","2021","Policy","North East (England)","Tees Valley and Durham","Outside London","15","[c]","31440","29360"
"New entrant CS","2021","Policy","North West (England)","Cheshire","Outside London","10","[c]","44310","38870"
"New entrant CS","2021","Policy","North West (England)","Cumbria","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","Greater Manchester","Outside London","90","[c]","34260","31420"
"New entrant CS","2021","Policy","North West (England)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","North West (England)","Merseyside","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Northern Ireland","Northern Ireland","Outside London","10","[c]","36700","36450"
"New entrant CS","2021","Policy","Scotland","Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Scotland","West Central Scotland","Outside London","20","[c]","29210","25910"
"New entrant CS","2021","Policy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South East (England)","Hampshire and Isle of Wight","Outside London","40","[c]","36850","38650"
"New entrant CS","2021","Policy","South East (England)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","115","[c]","33780","30190"
"New entrant CS","2021","Policy","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Wales","East Wales","Outside London","40","[c]","31430","29540"
"New entrant CS","2021","Policy","Wales","West Wales and The Valleys","Outside London","10","[c]","25130","20500"
"New entrant CS","2021","Policy","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","West Midlands","Outside London","60","[c]","35150","30730"
"New entrant CS","2021","Policy","Yorkshire and The Humber","North Yorkshire","Outside London","60","[c]","32250","29180"
"New entrant CS","2021","Policy","Yorkshire and The Humber","South Yorkshire","Outside London","50","[c]","33500","29360"
"New entrant CS","2021","Policy","Yorkshire and The Humber","West Yorkshire","Outside London","195","[c]","38330","32790"
"New entrant CS","2021","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","Lincolnshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","East Anglia","Outside London","25","[c]","34590","33300"
"New entrant CS","2021","Project Delivery","East of England","Essex","Outside London","10","[c]","29220","25560"
"New entrant CS","2021","Project Delivery","London","Inner London - East","London","55","[c]","44070","36800"
"New entrant CS","2021","Project Delivery","London","Inner London - West","London","220","[c]","42500","37000"
"New entrant CS","2021","Project Delivery","London","Outer London - South","London","30","[c]","37960","35050"
"New entrant CS","2021","Project Delivery","North East (England)","Northumberland and Tyne and Wear","Outside London","25","[c]","38740","35900"
"New entrant CS","2021","Project Delivery","North East (England)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","Cheshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","Cumbria","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","Greater Manchester","Outside London","40","[c]","37410","34020"
"New entrant CS","2021","Project Delivery","North West (England)","Lancashire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","Merseyside","Outside London","30","[c]","34720","30820"
"New entrant CS","2021","Project Delivery","Northern Ireland","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","Eastern Scotland","Outside London","15","[c]","35100","33000"
"New entrant CS","2021","Project Delivery","Scotland","West Central Scotland","Outside London","15","[c]","38160","33000"
"New entrant CS","2021","Project Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","40","[c]","31420","27510"
"New entrant CS","2021","Project Delivery","South East (England)","Hampshire and Isle of Wight","Outside London","120","[c]","35490","33000"
"New entrant CS","2021","Project Delivery","South East (England)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","Devon","Outside London","50","[c]","38520","38550"
"New entrant CS","2021","Project Delivery","South West (England)","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","270","[c]","36230","33000"
"New entrant CS","2021","Project Delivery","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","East Wales","Outside London","40","[c]","38520","37580"
"New entrant CS","2021","Project Delivery","Wales","West Wales and The Valleys","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","Shropshire and Staffordshire","Outside London","35","[c]","34800","31810"
"New entrant CS","2021","Project Delivery","West Midlands (England)","West Midlands","Outside London","50","[c]","38870","38630"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","North Yorkshire","Outside London","10","[c]","35100","35900"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","South Yorkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Yorkshire and The Humber","West Yorkshire","Outside London","35","[c]","33550","30730"
"New entrant CS","2021","Property","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","15","[c]","32380","30000"
"New entrant CS","2021","Property","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","20","[c]","19510","18760"
"New entrant CS","2021","Property","East Midlands (England)","Lincolnshire","Outside London","10","[c]","26210","24960"
"New entrant CS","2021","Property","East of England","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","East of England","East Anglia","Outside London","30","[c]","31300","33000"
"New entrant CS","2021","Property","East of England","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","Inner London - East","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","London","Inner London - West","London","25","[c]","47830","42890"
"New entrant CS","2021","Property","London","Outer London - South","London","15","[c]","34660","30600"
"New entrant CS","2021","Property","London","Outer London - West and North West","London","10","[c]","31080","27880"
"New entrant CS","2021","Property","North East (England)","Northumberland and Tyne and Wear","Outside London","25","[c]","31450","30000"
"New entrant CS","2021","Property","North East (England)","Tees Valley and Durham","Outside London","15","[c]","29760","24750"
"New entrant CS","2021","Property","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","North West (England)","Greater Manchester","Outside London","30","[c]","35010","29360"
"New entrant CS","2021","Property","North West (England)","Merseyside","Outside London","10","[c]","27500","26450"
"New entrant CS","2021","Property","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Overseas","Overseas","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scotland","Eastern Scotland","Outside London","10","[c]","41610","33000"
"New entrant CS","2021","Property","Scotland","Highlands and Islands","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scotland","Southern Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scotland","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","35140","34000"
"New entrant CS","2021","Property","South East (England)","Hampshire and Isle of Wight","Outside London","40","[c]","32100","33000"
"New entrant CS","2021","Property","South East (England)","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South East (England)","Surrey, East and West Sussex","Outside London","10","[c]","61880","59000"
"New entrant CS","2021","Property","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","South West (England)","Devon","Outside London","20","[c]","28250","26350"
"New entrant CS","2021","Property","South West (England)","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","40","[c]","35500","33000"
"New entrant CS","2021","Property","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Wales","East Wales","Outside London","15","[c]","31300","30000"
"New entrant CS","2021","Property","Wales","West Wales and The Valleys","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Midlands (England)","Shropshire and Staffordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","West Midlands (England)","West Midlands","Outside London","20","[c]","39760","26550"
"New entrant CS","2021","Property","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Yorkshire and The Humber","North Yorkshire","Outside London","20","[c]","31000","33000"
"New entrant CS","2021","Property","Yorkshire and The Humber","South Yorkshire","Outside London","10","[c]","36780","36500"
"New entrant CS","2021","Property","Yorkshire and The Humber","West Yorkshire","Outside London","15","[c]","38390","30000"
"New entrant CS","2021","Psychology","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","East of England","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","East of England","East Anglia","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","East of England","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","London","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","London","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","North East (England)","Tees Valley and Durham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","North West (England)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","North West (England)","Lancashire","Outside London","15","[c]","26640","24620"
"New entrant CS","2021","Psychology","North West (England)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","South East (England)","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","South East (England)","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","South East (England)","Surrey, East and West Sussex","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Wales","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","West Midlands (England)","Shropshire and Staffordshire","Outside London","10","[c]","24730","24620"
"New entrant CS","2021","Psychology","West Midlands (England)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Yorkshire and The Humber","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Yorkshire and The Humber","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","25","[c]","37240","31370"
"New entrant CS","2021","Science and Engineering","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","10","[c]","36120","37890"
"New entrant CS","2021","Science and Engineering","East Midlands (England)","Lincolnshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","East of England","Bedfordshire and Hertfordshire","Outside London","10","[c]","31340","32800"
"New entrant CS","2021","Science and Engineering","East of England","East Anglia","Outside London","45","[c]","29850","29270"
"New entrant CS","2021","Science and Engineering","East of England","Essex","Outside London","10","[c]","32890","30460"
"New entrant CS","2021","Science and Engineering","London","Inner London - East","London","100","[c]","37840","38650"
"New entrant CS","2021","Science and Engineering","London","Inner London - West","London","30","[c]","45630","38750"
"New entrant CS","2021","Science and Engineering","London","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","London","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","London","Outer London - West and North West","London","80","[c]","32490","32330"
"New entrant CS","2021","Science and Engineering","North East (England)","Northumberland and Tyne and Wear","Outside London","20","[c]","35360","37610"
"New entrant CS","2021","Science and Engineering","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","North West (England)","Cumbria","Outside London","15","[c]","40130","37750"
"New entrant CS","2021","Science and Engineering","North West (England)","Greater Manchester","Outside London","60","[c]","28750","28590"
"New entrant CS","2021","Science and Engineering","North West (England)","Lancashire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","North West (England)","Merseyside","Outside London","35","[c]","27690","26370"
"New entrant CS","2021","Science and Engineering","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Scotland","Highlands and Islands","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Scotland","Southern Scotland","Outside London","15","[c]","18740","16780"
"New entrant CS","2021","Science and Engineering","Scotland","West Central Scotland","Outside London","15","[c]","41190","37650"
"New entrant CS","2021","Science and Engineering","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","25","[c]","33150","37000"
"New entrant CS","2021","Science and Engineering","South East (England)","Hampshire and Isle of Wight","Outside London","50","[c]","29790","28650"
"New entrant CS","2021","Science and Engineering","South East (England)","Kent","Outside London","15","[c]","28860","31700"
"New entrant CS","2021","Science and Engineering","South East (England)","Surrey, East and West Sussex","Outside London","55","[c]","28350","24370"
"New entrant CS","2021","Science and Engineering","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","South West (England)","Devon","Outside London","65","[c]","27360","24660"
"New entrant CS","2021","Science and Engineering","South West (England)","Dorset and Somerset","Outside London","25","[c]","29440","29270"
"New entrant CS","2021","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","440","[c]","30170","28590"
"New entrant CS","2021","Science and Engineering","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Wales","East Wales","Outside London","20","[c]","28570","29890"
"New entrant CS","2021","Science and Engineering","Wales","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","West Midlands (England)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","West Midlands (England)","West Midlands","Outside London","35","[c]","33410","28590"
"New entrant CS","2021","Science and Engineering","Yorkshire and The Humber","North Yorkshire","Outside London","45","[c]","29330","26370"
"New entrant CS","2021","Science and Engineering","Yorkshire and The Humber","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Yorkshire and The Humber","West Yorkshire","Outside London","20","[c]","46100","37110"
"New entrant CS","2021","Security","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","East Midlands (England)","Lincolnshire","Outside London","20","[c]","19950","19560"
"New entrant CS","2021","Security","East of England","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","East of England","East Anglia","Outside London","45","[c]","24320","23540"
"New entrant CS","2021","Security","East of England","Essex","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","Inner London - East","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","London","Inner London - West","London","75","[c]","33200","29370"
"New entrant CS","2021","Security","London","Outer London - South","London","15","[c]","31680","30120"
"New entrant CS","2021","Security","London","Outer London - West and North West","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","North East (England)","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North East (England)","Tees Valley and Durham","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North West (England)","Cumbria","Outside London","30","[c]","26820","23540"
"New entrant CS","2021","Security","North West (England)","Greater Manchester","Outside London","10","[c]","32770","30550"
"New entrant CS","2021","Security","North West (England)","Lancashire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","North West (England)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Northern Ireland","Northern Ireland","Outside London","20","[c]","19830","19560"
"New entrant CS","2021","Security","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Scotland","Highlands and Islands","Outside London","10","[c]","19560","19560"
"New entrant CS","2021","Security","Scotland","North Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Scotland","West Central Scotland","Outside London","65","[c]","22670","23540"
"New entrant CS","2021","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","95","[c]","28560","25540"
"New entrant CS","2021","Security","South East (England)","Hampshire and Isle of Wight","Outside London","85","[c]","28050","24540"
"New entrant CS","2021","Security","South East (England)","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","South East (England)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","South West (England)","Cornwall and Isles of Scilly","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","South West (England)","Devon","Outside London","35","[c]","22460","19560"
"New entrant CS","2021","Security","South West (England)","Dorset and Somerset","Outside London","10","[c]","20890","19560"
"New entrant CS","2021","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","55","[c]","29410","23540"
"New entrant CS","2021","Security","Wales","East Wales","Outside London","15","[c]","25700","20920"
"New entrant CS","2021","Security","Wales","West Wales and The Valleys","Outside London","10","[c]","24920","25390"
"New entrant CS","2021","Security","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","15","[c]","31750","38610"
"New entrant CS","2021","Security","West Midlands (England)","Shropshire and Staffordshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","West Midlands (England)","West Midlands","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Yorkshire and The Humber","North Yorkshire","Outside London","25","[c]","30050","23540"
"New entrant CS","2021","Security","Yorkshire and The Humber","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","London","Inner London - East","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","London","Inner London - West","London","100","[c]","36130","32540"
"New entrant CS","2021","Social Research","London","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","North West (England)","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","North West (England)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","South East (England)","Hampshire and Isle of Wight","Outside London","25","[c]","29750","29540"
"New entrant CS","2021","Social Research","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Wales","East Wales","Outside London","65","[c]","32010","29540"
"New entrant CS","2021","Social Research","Wales","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","West Midlands (England)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Yorkshire and The Humber","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","East of England","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","London","Inner London - East","London","15","[c]","37070","33750"
"New entrant CS","2021","Statistics","London","Inner London - West","London","155","[c]","36390","32540"
"New entrant CS","2021","Statistics","London","Outer London - South","London","10","[c]","35010","30400"
"New entrant CS","2021","Statistics","London","Outer London - West and North West","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","North East (England)","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","North West (England)","Greater Manchester","Outside London","20","[c]","31950","31810"
"New entrant CS","2021","Statistics","North West (England)","Merseyside","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Scotland","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","South East (England)","Hampshire and Isle of Wight","Outside London","30","[c]","30040","29540"
"New entrant CS","2021","Statistics","South East (England)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","31970","31700"
"New entrant CS","2021","Statistics","Wales","East Wales","Outside London","70","[c]","31000","29540"
"New entrant CS","2021","Statistics","Wales","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","West Midlands (England)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Yorkshire and The Humber","West Yorkshire","Outside London","15","[c]","26240","23440"
"New entrant CS","2021","Tax","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","165","[c]","26300","25560"
"New entrant CS","2021","Tax","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","30","[c]","22550","20140"
"New entrant CS","2021","Tax","London","Inner London - East","London","10","[c]","36080","36160"
"New entrant CS","2021","Tax","London","Inner London - West","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Tax","London","Outer London - South","London","80","[c]","30790","29570"
"New entrant CS","2021","Tax","North East (England)","Northumberland and Tyne and Wear","Outside London","800","[c]","22840","20140"
"New entrant CS","2021","Tax","North East (England)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","North West (England)","Greater Manchester","Outside London","440","[c]","23250","20140"
"New entrant CS","2021","Tax","North West (England)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","North West (England)","Merseyside","Outside London","230","[c]","20690","20140"
"New entrant CS","2021","Tax","Northern Ireland","Northern Ireland","Outside London","130","[c]","21830","20140"
"New entrant CS","2021","Tax","Scotland","Eastern Scotland","Outside London","350","[c]","20930","20140"
"New entrant CS","2021","Tax","Scotland","Southern Scotland","Outside London","100","[c]","20140","20140"
"New entrant CS","2021","Tax","Scotland","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Tax","South East (England)","Hampshire and Isle of Wight","Outside London","85","[c]","20140","20140"
"New entrant CS","2021","Tax","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","29730","31810"
"New entrant CS","2021","Tax","Wales","East Wales","Outside London","245","[c]","21660","20140"
"New entrant CS","2021","Tax","West Midlands (England)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","West Midlands (England)","West Midlands","Outside London","200","[c]","21500","20140"
"New entrant CS","2021","Tax","Yorkshire and The Humber","West Yorkshire","Outside London","345","[c]","22150","20140"
"New entrant CS","2021","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","390","[c]","26810","27570"
"New entrant CS","2021","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","410","[c]","25700","27570"
"New entrant CS","2021","Unknown","East Midlands (England)","Lincolnshire","Outside London","75","[c]","27250","27570"
"New entrant CS","2021","Unknown","East of England","Bedfordshire and Hertfordshire","Outside London","425","[c]","27790","29290"
"New entrant CS","2021","Unknown","East of England","East Anglia","Outside London","440","[c]","26870","27570"
